         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
 9/ 7/2018 55: 2: 1        6240        7090        6240        6200            6442.5      6442.5         338
10/ 7/2018  0: 2: 0        5890        5930        5350        5910              5770     6106.25           8
10/ 7/2018  0: 2: 1        6100        6100        5800        5800              5950     6054.17           3
10/ 7/2018  0: 2: 2        5910        5920        5850        5860              5885     6011.88           4
10/ 7/2018  0: 2: 3        5650        5910        5650        5910              5780      5965.5           6
10/ 7/2018  0: 2: 4        5910        5910        5910        5910              5910     5956.25           3
10/ 7/2018  0: 2: 5        5920        5920        5920        5920              5920     5951.07           1
10/ 7/2018  0: 2: 6        6350        6350        6350        6350              6350     6000.94           1
10/ 7/2018  0: 2:14        5920        5920        5920        5920              5920     5991.94           2
10/ 7/2018  0: 2:21        5850        5850        5850        5850              5850     5977.75           1
10/ 7/2018  0: 2:24        5910        5910        5910        5910              5910     5971.59           1
10/ 7/2018  0: 2:27        5870        5870        5870        5870              5870     5963.12           1
10/ 7/2018  0: 2:33        5910        5910        5910        5910              5910     5959.04           1
10/ 7/2018  0: 2:35        5930        5930        5930        5930              5930     5956.96           1
10/ 7/2018  0: 2:38        5930        5930        5930        5930              5930     5955.17           1
10/ 7/2018  0: 2:39        5900        5900        5900        5900              5900     5951.72           1
10/ 7/2018  0: 2:40        5900        5900        5900        5900              5900     5948.68           1
10/ 7/2018  0: 2:41        5870        5870        5870        5870              5870     5944.31           1
10/ 7/2018  0: 2:42        5940        5940        5940        5940              5940     5944.08           1
10/ 7/2018  0: 2:44        5890        5910        5890        5910              5900     5941.88           2
10/ 7/2018  0: 2:45        5870        5870        5870        5870              5870     5938.45           1
10/ 7/2018  0: 2:50        5910        5910        5910        5910              5910     5937.16           1
10/ 7/2018  0: 2:53        5910        5910        5910        5910              5910     5935.98           1
10/ 7/2018  0: 2:54        5910        5910        5910        5910              5910      5934.9           1
10/ 7/2018  1: 2:10        5910        5910        5910        5910              5910      5933.9           1
10/ 7/2018  1: 2:13        5870        5870        5870        5870              5870     5931.44           1
10/ 7/2018  1: 2:18        5910        5910        5910        5910              5910     5930.65           1
10/ 7/2018  1: 2:21        6240        6240        6240        6240              6240      5941.7           1
10/ 7/2018  1: 2:22        5920        5930        5920        5930              5925     5941.12           2
10/ 7/2018  1: 2:26        5930        5930        5930        5930              5930     5940.75           1
10/ 7/2018  1: 2:37        5900        5900        5900        5900              5900     5939.44           1
10/ 7/2018  1: 2:42        5900        5900        5900        5900              5900      5938.2           1
10/ 7/2018  1: 2:45        5910        5910        5900        5900              5905      5937.2           2
10/ 7/2018  1: 2:55        5910        5910        5910        5910              5910      5936.4           1
10/ 7/2018  1: 2:58        5900        5900        5900        5900              5900     5935.36           1
10/ 7/2018  2: 2: 5        6100        6100        6100        6100              6100     5939.93           1
10/ 7/2018  2: 2:12        5880        6350        5870        5870            5992.5     5941.35           4
10/ 7/2018  2: 2:17        5870        5920        5870        5920              5895     5940.13           2
10/ 7/2018  2: 2:32        5850        5850        5850        5850              5850     5937.82           1
10/ 7/2018  2: 2:36        5900        5930        5900        5930              5915     5937.25           2
10/ 7/2018  2: 2:42        5890        5890        5860        5860              5875     5935.73           3
10/ 7/2018  2: 2:43        5920        5920        5900        5900              5910     5935.12           2
10/ 7/2018  2: 2:47        5890        5920        5890        5890            5897.5     5934.24           4
10/ 7/2018  2: 2:48        5900        5900        5900        5900              5900     5933.47           1
10/ 7/2018  2: 2:54        5900        5900        5900        5900              5900     5932.72           1
10/ 7/2018  2: 2:56        5890        5930        5890        5930              5910     5932.23           3
10/ 7/2018  2: 2:58        5900        5900        5900        5900              5900     5931.54           1
10/ 7/2018  3: 2: 0        5900        5900        5900        5900              5900     5930.89           1
10/ 7/2018  3: 2: 1        5890        5890        5890        5890              5890     5930.05           1
10/ 7/2018  3: 2:12        5900        5900        5900        5900              5900     5929.45           1
10/ 7/2018  3: 2:16        5900        5900        5900        5900              5900     5928.87           1
10/ 7/2018  3: 2:21        6150        6150        6150        6150              6150     5933.12           1
10/ 7/2018  3: 2:23        5650        5650        5650        5650              5650     5927.78           1
10/ 7/2018  3: 2:24        5900        5940        5900        5910            5912.5      5927.5           4
10/ 7/2018  3: 2:25        5880        5880        5880        5880              5880     5926.64           1
10/ 7/2018  3: 2:28        5910        5910        5910        5910              5910     5926.34           1
10/ 7/2018  3: 2:29        5910        5910        5910        5910              5910     5926.05           1
10/ 7/2018  3: 2:32        5910        5950        5910        5950              5930     5926.12           3
10/ 7/2018  3: 2:34        5950        5950        5890        5890              5920     5926.02           3
10/ 7/2018  3: 2:35        5920        5920        5920        5920              5920     5925.92           1
10/ 7/2018  3: 2:36        5920        5930        5880        5910              5910     5925.66           9
10/ 7/2018  3: 2:38        5940        5940        5940        5940              5940     5925.89           1
10/ 7/2018  3: 2:40        5910        5910        5900        5900              5905     5925.56           2
10/ 7/2018  3: 2:41        5910        5910        5900        5900              5905     5925.23           3
10/ 7/2018  3: 2:43        5900        5950        5900        5950              5925     5925.23           3
10/ 7/2018  3: 2:44        7080        7080        5920        5920              6500     5933.94           2
10/ 7/2018  3: 2:45        5920        5920        5920        5920              5920     5933.73           1
