         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:25         340         340         340         340              340              340
 2/ 7/2018 10: 7:38         280         280         280         280              280              310
 2/ 7/2018 10: 9:24         330         330         330         330              330          316.667
 2/ 7/2018 10: 9:25         340         340         340         340              340            322.5
 2/ 7/2018 10: 9:26         330         330         330         330              330              324
 2/ 7/2018 10: 9:34         340         340         340         340              340          326.667
 2/ 7/2018 10: 9:36         330         330         330         330              330          327.143
 2/ 7/2018 10: 9:46         340         340         340         340              340           328.75
 2/ 7/2018 10: 9:58         330         330         330         330              330          328.889
 2/ 7/2018 10:10: 4         340         340         340         340              340              330
 2/ 7/2018 10:10:17         330         330         330         330              330              330
 2/ 7/2018 10:10:24         340         340         340         340              340          330.833
 2/ 7/2018 10:10:55         330         330         330         330              330          330.769
 2/ 7/2018 10:11: 7         340         340         340         340              340          331.429
 2/ 7/2018 10:11:11         330         330         330         330              330          331.333
 2/ 7/2018 10:11:18         340         340         340         340              340          331.875
 2/ 7/2018 10:11:21         330         330         330         330              330          331.765
 2/ 7/2018 10:11:25         340         340         340         340              340          332.222
 2/ 7/2018 10:11:26         330         330         330         330              330          332.105
 2/ 7/2018 10:11:27         340         340         340         340              340            332.5
 2/ 7/2018 10:11:49         330         330         330         330              330          332.381
 2/ 7/2018 10:12:11         340         340         340         340              340          332.727
 2/ 7/2018 10:12:13         330         330         330         330              330          332.609
 2/ 7/2018 10:12:27         340         340         340         340              340          332.917
 2/ 7/2018 10:12:32         330         330         330         330              330            332.8
 2/ 7/2018 10:12:40         340         340         340         340              340          333.077
 2/ 7/2018 10:12:51         330         330         330         330              330          332.963
 2/ 7/2018 10:12:56         340         340         340         340              340          333.214
 2/ 7/2018 10:13: 3         330         330         330         330              330          333.103
 2/ 7/2018 10:13:35         340         340         340         340              340          333.333
 2/ 7/2018 10:13:37         330         330         330         330              330          333.226
 2/ 7/2018 10:18:30         340         340         340         340              340          333.438
 2/ 7/2018 10:20: 7         320         320         320         320              320           333.03
 2/ 7/2018 10:20:26         330         330         330         330              330          332.941
 2/ 7/2018 10:20:30         320         320         320         320              320          332.571
 2/ 7/2018 10:20:47         260         260         260         260              260          330.556
 2/ 7/2018 10:20:56         330         330         330         330              330          330.541
 2/ 7/2018 10:20:58         320         320         320         320              320          330.263
 2/ 7/2018 10:21: 0         330         330         320         320              325          330.128
 2/ 7/2018 10:21:11         330         330         330         330              330          330.125
 2/ 7/2018 10:21:54         320         320         320         320              320          329.878
 2/ 7/2018 10:21:56         330         330         330         330              330          329.881
 2/ 7/2018 10:21:58         320         320         320         320              320          329.651
 2/ 7/2018 10:23:27         330         330         330         330              330          329.659
 2/ 7/2018 10:23:36         320         320         320         320              320          329.444
 2/ 7/2018 10:23:38         330         330         330         330              330          329.457
 2/ 7/2018 10:23:49         320         320         320         320              320          329.255
 2/ 7/2018 10:23:57         330         330         330         330              330          329.271
 2/ 7/2018 10:23:58         320         320         320         320              320          329.082
 2/ 7/2018 10:23:59         330         330         330         330              330            329.1
 2/ 7/2018 10:24: 3         320         320         320         320              320          328.922
 2/ 7/2018 10:24: 4         330         330         330         330              330          328.942
 2/ 7/2018 10:24: 5         320         320         320         320              320          328.774
 2/ 7/2018 10:24: 8         330         330         330         330              330          328.796
 2/ 7/2018 10:24:12         320         320         320         320              320          328.636
 2/ 7/2018 10:24:13         330         330         330         330              330          328.661
 2/ 7/2018 10:24:19         320         320         320         320              320          328.509
 2/ 7/2018 10:24:20         330         330         330         330              330          328.534
 2/ 7/2018 10:24:31         320         330         320         330              325          328.475
 2/ 7/2018 10:24:32         320         320         320         320              320          328.333
 2/ 7/2018 10:24:34         330         330         330         330              330          328.361
 2/ 7/2018 10:24:40         320         330         320         330              325          328.306
 2/ 7/2018 10:25: 3         320         320         320         320              320          328.175
 2/ 7/2018 10:25:33         330         330         330         330              330          328.203
 2/ 7/2018 10:35:58         310         310         310         310              310          327.923
 2/ 7/2018 10:38:42         310         310         310         310              310          327.652
 2/ 7/2018 10:43:46         340         340         340         340              340          327.836
 2/ 7/2018 10:43:48         330         330         330         330              330          327.868
 2/ 7/2018 10:46:45         310         310         310         310              310          327.609
 2/ 7/2018 10:52:27         310         310         310         310              310          327.357
 2/ 7/2018 10:53:52         320         320         320         320              320          327.254
 2/ 7/2018 10:54:51         330         330         330         330              330          327.292
 2/ 7/2018 10:54:53         320         320         320         320              320          327.192
 2/ 7/2018 10:54:54         330         330         330         330              330           327.23
 2/ 7/2018 10:54:55         320         320         320         320              320          327.133
 2/ 7/2018 10:54:57         330         330         330         330              330          327.171
 2/ 7/2018 10:54:59         320         320         320         320              320          327.078
 2/ 7/2018 10:56:46         330         330         330         330              330          327.115
 2/ 7/2018 10:56:49         320         320         320         320              320          327.025
 2/ 7/2018 11: 0:15         330         330         330         330              330          327.062
 2/ 7/2018 11: 0:21         320         320         320         320              320          326.975
 2/ 7/2018 11: 0:26         330         330         320         320              325          326.951
 2/ 7/2018 11: 0:28         330         330         330         330              330          326.988
 2/ 7/2018 11: 0:33         320         320         320         320              320          326.905
 2/ 7/2018 11: 0:35         330         330         330         330              330          326.941
 2/ 7/2018 11: 0:47         320         320         320         320              320           326.86
 2/ 7/2018 11: 0:58         330         330         330         330              330          326.897
