         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 1         250         260         170         170            212.5            212.5
 2/ 7/2018 10: 0: 2         250         270         250         270              260           236.25
 2/ 7/2018 10: 0:30         150         150         150         150              150            207.5
 2/ 7/2018 10: 0:50         160         160         160         160              160          195.625
 2/ 7/2018 10: 0:51         150         150         150         150              150            186.5
 2/ 7/2018 10: 0:57         140         140         140         140              140           178.75
 2/ 7/2018 10: 1:13         160         160         160         160              160          176.071
 2/ 7/2018 10: 1:20         200         200         200         200              200          179.062
 2/ 7/2018 10: 1:36         150         150         150         150              150          175.833
 2/ 7/2018 10: 2:20         150         150         150         150              150           173.25
 2/ 7/2018 10: 2:25         160         160         160         160              160          172.045
 2/ 7/2018 10: 2:29         150         150         150         150              150          170.208
 2/ 7/2018 10: 2:31         160         160         160         160              160          169.423
 2/ 7/2018 10: 2:38         150         150         150         150              150          168.036
 2/ 7/2018 10: 2:40         160         160         150         150              155          167.167
 2/ 7/2018 10: 3: 4         160         160         160         160              160          166.719
 2/ 7/2018 10: 3: 7         150         160         150         160              155          166.029
 2/ 7/2018 10: 3: 8         150         160         150         160              155          165.417
 2/ 7/2018 10: 3:10         160         160         160         160              160          165.132
 2/ 7/2018 10: 3:12         150         150         150         150              150          164.375
 2/ 7/2018 10: 3:22         160         160         160         160              160          164.167
 2/ 7/2018 10: 3:28         150         150         150         150              150          163.523
 2/ 7/2018 10: 3:30         180         180         180         180              180          164.239
 2/ 7/2018 10: 4: 3         160         160         150         150              155          163.854
 2/ 7/2018 10: 4:24         160         160         160         160              160            163.7
 2/ 7/2018 10: 4:30         150         150         150         150              150          163.173
 2/ 7/2018 10: 4:34         160         160         160         160              160          163.056
 2/ 7/2018 10: 4:56         150         150         150         150              150          162.589
 2/ 7/2018 10: 5: 2         160         160         160         160              160            162.5
 2/ 7/2018 10: 5:10         150         150         150         150              150          162.083
 2/ 7/2018 10: 5:31         140         140         140         140              140          161.371
 2/ 7/2018 10: 5:55         140         140         140         140              140          160.703
 2/ 7/2018 10: 6: 5         150         150         150         150              150          160.379
 2/ 7/2018 10: 6:10         140         140         140         140              140          159.779
 2/ 7/2018 10: 7:23         140         140         140         140              140          159.214
 2/ 7/2018 10: 7:32         130         130         130         130              130          158.403
 2/ 7/2018 10: 7:36         160         160         160         160              160          158.446
 2/ 7/2018 10: 7:42         150         150         150         150              150          158.224
 2/ 7/2018 10: 7:50         140         140         140         140              140          157.756
 2/ 7/2018 10: 8:33         130         130         130         130              130          157.062
 2/ 7/2018 10: 8:58         160         160         160         160              160          157.134
 2/ 7/2018 10: 8:59         140         140         140         140              140          156.726
 2/ 7/2018 10: 9:53         150         150         150         150              150           156.57
 2/ 7/2018 10: 9:57         140         140         140         140              140          156.193
 2/ 7/2018 10:10: 8         160         160         160         160              160          156.278
 2/ 7/2018 10:10: 9         140         140         140         140              140          155.924
 2/ 7/2018 10:10:10         160         160         150         150              155          155.904
 2/ 7/2018 10:10:27         140         140         140         140              140          155.573
 2/ 7/2018 10:12:18         130         130         130         130              130          155.051
 2/ 7/2018 10:12:22         160         160         160         160              160           155.15
 2/ 7/2018 10:12:26         150         150         150         150              150          155.049
 2/ 7/2018 10:12:27         160         160         160         160              160          155.144
 2/ 7/2018 10:12:28         150         150         150         150              150          155.047
 2/ 7/2018 10:12:39         160         160         160         160              160          155.139
 2/ 7/2018 10:12:43         150         150         150         150              150          155.045
 2/ 7/2018 10:13: 2         140         140         140         140              140          154.777
 2/ 7/2018 10:13:14         150         150         150         150              150          154.693
 2/ 7/2018 10:13:18         160         160         160         160              160          154.784
 2/ 7/2018 10:13:28         140         140         140         140              140          154.534
 2/ 7/2018 10:13:34         150         150         150         150              150          154.458
 2/ 7/2018 10:15:34         170         170         170         170              170          154.713
 2/ 7/2018 10:15:35         160         160         160         160              160          154.798
 2/ 7/2018 10:15:41         150         150         150         150              150          154.722
 2/ 7/2018 10:16:42         150         150         150         150              150          154.648
 2/ 7/2018 10:17:38         160         160         160         160              160          154.731
 2/ 7/2018 10:17:40         150         150         150         150              150          154.659
 2/ 7/2018 10:17:41         140         150         140         150              145          154.515
 2/ 7/2018 10:17:50         150         150         150         150              150          154.449
 2/ 7/2018 10:18: 1         140         150         140         150              145          154.312
 2/ 7/2018 10:18:17         140         140         140         140              140          154.107
 2/ 7/2018 10:18:18         150         150         150         150              150          154.049
 2/ 7/2018 10:18:21         140         140         140         140              140          153.854
 2/ 7/2018 10:18:29         130         130         130         130              130          153.527
 2/ 7/2018 10:20:29         150         150         150         150              150           153.48
 2/ 7/2018 10:20:57         150         150         150         150              150          153.433
 2/ 7/2018 10:20:58         140         140         140         140              140          153.257
 2/ 7/2018 10:21:13         150         150         150         150              150          153.214
 2/ 7/2018 10:21:27         140         140         140         140              140          153.045
 2/ 7/2018 10:21:53         150         150         150         150              150          153.006
 2/ 7/2018 10:22: 8         140         140         140         140              140          152.844
 2/ 7/2018 10:22:37         150         150         150         150              150          152.809
 2/ 7/2018 10:22:49         140         140         140         140              140          152.652
 2/ 7/2018 10:23:38         150         150         150         150              150           152.62
 2/ 7/2018 10:24: 6         140         140         140         140              140           152.47
 2/ 7/2018 10:24:12         140         150         140         150              145          152.382
 2/ 7/2018 10:24:13         140         140         140         140              140          152.238
 2/ 7/2018 10:24:43         180         180         180         180              180          152.557
 2/ 7/2018 10:26: 6         150         150         150         150              150          152.528
 2/ 7/2018 10:26:10         140         140         140         140              140          152.388
 2/ 7/2018 10:26:42         150         150         150         150              150          152.361
 2/ 7/2018 10:26:45         140         140         140         140              140          152.225
