         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 0       26690       40030       26690       33360          31692.5          31692.5
 2/ 7/2018 10: 2:17       33100       33200       33060       33060            33105          32398.8
 2/ 7/2018 10: 2:18       33160       33160       33160       33160            33160          32652.5
 2/ 7/2018 10: 2:19       33170       33200       33080       33080          33132.5          32772.5
 2/ 7/2018 10: 2:20       33100       33190       33070       33190          33137.5          32845.5
 2/ 7/2018 10: 2:27       33080       33190       33050       33190          33127.5          32892.5
 2/ 7/2018 10: 2:30       33170       33200       33060       33060          33122.5          32925.4
 2/ 7/2018 10: 2:31       33080       33190       33050       33190          33127.5          32950.6
 2/ 7/2018 10: 2:34       33080       33170       33050       33170          33117.5          32969.2
 2/ 7/2018 10: 2:38       33060       33170       33030       33170          33107.5            32983
 2/ 7/2018 10: 2:40       33160       33170       33050       33050          33107.5          32994.3
 2/ 7/2018 10: 2:44       33040       33160       33040       33150          33097.5          33002.9
 2/ 7/2018 10: 2:45       33170       33170       33050       33060          33112.5          33011.3
 2/ 7/2018 10: 2:48       33050       33160       33040       33160          33102.5          33017.9
 2/ 7/2018 10: 2:50       33160       33170       33050       33050          33107.5          33023.8
 2/ 7/2018 10: 2:52       33050       33160       33040       33160          33102.5          33028.8
 2/ 7/2018 10: 2:55       33160       33170       33050       33050          33107.5          33033.4
 2/ 7/2018 10: 3: 2       33050       33160       33040       33160          33102.5          33037.2
 2/ 7/2018 10: 3: 3       33170       33170       33050       33060          33112.5          33041.2
 2/ 7/2018 10: 3: 4       33050       33160       33040       33160          33102.5          33044.2
 2/ 7/2018 10: 3: 8       33060       33160       33020       33160            33100          33046.9
 2/ 7/2018 10: 3: 9       33130       33170       33030       33030            33090          33048.9
 2/ 7/2018 10: 3:11       33060       33160       33020       33160            33100          33051.1
 2/ 7/2018 10: 3:12       33130       33170       33030       33030            33090          33052.7
 2/ 7/2018 10: 3:23       33060       33160       33020       33160            33100          33054.6
 2/ 7/2018 10: 3:25       33130       33170       33030       33030            33090            33056
 2/ 7/2018 10: 3:28       33160       33170       33050       33050          33107.5          33057.9
 2/ 7/2018 10: 3:30       33150       33190       33050       33050            33110          33059.7
 2/ 7/2018 10: 3:32       33170       33200       33060       33200          33157.5          33063.1
 2/ 7/2018 10: 3:45       33170       33200       33080       33080          33132.5          33065.4
 2/ 7/2018 10: 3:52       33170       33170       33170       33170            33170          33068.8
 2/ 7/2018 10: 4: 3       33100       33190       33070       33190          33137.5          33070.9
 2/ 7/2018 10: 4: 5       33190       33190       33050       33190            33155          33073.5
 2/ 7/2018 10: 4: 8       33200       33200       33060       33060            33130          33075.1
 2/ 7/2018 10: 4:17       33170       33200       33080       33080          33132.5          33076.8
 2/ 7/2018 10: 4:18       33100       33190       33070       33190          33137.5          33078.5
 2/ 7/2018 10: 4:21       33170       33200       33080       33080          33132.5          33079.9
 2/ 7/2018 10: 4:25       33100       33190       33070       33190          33137.5          33081.4
 2/ 7/2018 10: 4:28       33170       33200       33080       33080          33132.5          33082.8
 2/ 7/2018 10: 4:29       33100       33190       33070       33190          33137.5          33084.1
 2/ 7/2018 10: 4:40       33170       33200       33080       33080          33132.5          33085.3
 2/ 7/2018 10: 4:44       33100       33190       33070       33190          33137.5          33086.5
 2/ 7/2018 10: 4:58       33170       33200       33080       33090            33135          33087.7
 2/ 7/2018 10: 5: 2       33220       33220       33080       33080            33150          33089.1
 2/ 7/2018 10: 5: 4       33080       33200       33080       33190          33137.5          33090.2
 2/ 7/2018 10: 5: 8       33200       33210       33090       33090          33147.5          33091.4
 2/ 7/2018 10: 5:11       33090       33200       33080       33200          33142.5          33092.5
 2/ 7/2018 10: 5:13       33210       33210       33090       33100          33152.5          33093.8
 2/ 7/2018 10: 5:19       33090       33200       33080       33200          33142.5          33094.7
 2/ 7/2018 10: 5:20       33200       33210       33090       33090          33147.5          33095.8
 2/ 7/2018 10: 5:22       33090       33200       33080       33200          33142.5          33096.7
 2/ 7/2018 10: 5:35       33200       33200       33060       33200            33165            33098
 2/ 7/2018 10: 6:11       33190       33190       33050       33190            33155          33099.1
 2/ 7/2018 10: 6:13       33080       33170       33050       33170          33117.5          33099.4
 2/ 7/2018 10: 6:20       33150       33180       33060       33060          33112.5          33099.7
 2/ 7/2018 10: 6:22       33080       33170       33050       33170          33117.5            33100
 2/ 7/2018 10: 6:23       33150       33180       33060       33060          33112.5          33100.2
 2/ 7/2018 10: 6:37       33200       33200       33060       33060            33130          33100.7
 2/ 7/2018 10: 7:35       33170       33200       33080       33090            33135          33101.3
 2/ 7/2018 10: 7:48       33220       33220       33080       33080            33150          33102.1
 2/ 7/2018 10: 7:49       33230       33230       33230       33230            33230          33104.2
 2/ 7/2018 10: 7:50       33190       33230       33090       33090            33150            33105
 2/ 7/2018 10: 7:54       33240       33240       33100       33230          33202.5          33106.5
 2/ 7/2018 10: 7:55       33240       33240       33240       33240            33240          33108.6
 2/ 7/2018 10: 7:56       33230       33230       33090       33230            33195          33109.9
 2/ 7/2018 10: 7:57       33240       33240       33100       33100            33170          33110.8
 2/ 7/2018 10: 7:58       33230       33230       33090       33230            33195          33112.1
 2/ 7/2018 10: 7:59       33240       33240       33230       33230            33235          33113.9
 2/ 7/2018 10: 8: 2       33240       33240       33100       33100            33170          33114.7
 2/ 7/2018 10: 8:15       33230       33230       33090       33230            33195          33115.9
 2/ 7/2018 10: 8:19       33240       33240       33100       33100            33170          33116.6
 2/ 7/2018 10: 8:20       33230       33240       33230       33240            33235          33118.3
 2/ 7/2018 10: 8:23       33230       33230       33090       33230            33195          33119.3
 2/ 7/2018 10: 8:25       33240       33240       33100       33100            33170            33120
