         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:30         110         110         110         110              110              110
 2/ 7/2018 10: 1:14         120         120         120         120              120              115
 2/ 7/2018 10: 1:35         110         110         110         110              110          113.333
 2/ 7/2018 10: 3: 1         120         120         120         120              120              115
 2/ 7/2018 10: 3:13         110         110         110         110              110              114
 2/ 7/2018 10: 3:14         100         100         100         100              100          111.667
 2/ 7/2018 10: 3:31         110         110         110         110              110          111.429
 2/ 7/2018 10: 3:56         120         120         120         120              120            112.5
 2/ 7/2018 10: 4: 5         100         100         100         100              100          111.111
 2/ 7/2018 10: 4: 9         120         120         120         120              120              112
 2/ 7/2018 10: 4:10         110         110         110         110              110          111.818
 2/ 7/2018 10: 5: 6         120         120         120         120              120            112.5
 2/ 7/2018 10: 5:11         110         110         110         110              110          112.308
 2/ 7/2018 10: 5:28         120         120         120         120              120          112.857
 2/ 7/2018 10: 5:29         110         110         110         110              110          112.667
 2/ 7/2018 10: 6: 6         120         120         120         120              120          113.125
 2/ 7/2018 10: 6:49         110         110         110         110              110          112.941
 2/ 7/2018 10: 6:52         120         120         120         120              120          113.333
 2/ 7/2018 10: 7: 5         110         110         110         110              110          113.158
 2/ 7/2018 10:12:40         120         120         120         120              120            113.5
 2/ 7/2018 10:12:49         110         110         110         110              110          113.333
 2/ 7/2018 10:15:44         120         120         120         120              120          113.636
 2/ 7/2018 10:16:28         110         110         110         110              110          113.478
 2/ 7/2018 10:17:31         100         100         100         100              100          112.917
 2/ 7/2018 10:18:54         110         110         110         110              110            112.8
 2/ 7/2018 10:23:53         120         120         120         120              120          113.077
 2/ 7/2018 10:24: 4         110         110         110         110              110          112.963
 2/ 7/2018 10:32:34         120         120         120         120              120          113.214
 2/ 7/2018 10:32:42         110         110         110         110              110          113.103
 2/ 7/2018 10:32:56         120         120         120         120              120          113.333
 2/ 7/2018 10:32:57         110         110         110         110              110          113.226
 2/ 7/2018 10:34:48         120         120         120         120              120          113.438
 2/ 7/2018 10:34:49         110         110         110         110              110          113.333
 2/ 7/2018 10:51:22         120         120         120         120              120          113.529
 2/ 7/2018 10:51:32         110         110         110         110              110          113.429
 2/ 7/2018 10:53:19         120         120         100         100              110          113.333
 2/ 7/2018 11: 4:13         120         120         120         120              120          113.514
 2/ 7/2018 11: 4:29         110         110         110         110              110          113.421
 2/ 7/2018 11: 5:32         120         120         120         120              120           113.59
 2/ 7/2018 11: 5:45         110         110         110         110              110            113.5
 2/ 7/2018 11:12:58         120         120         110         110              115          113.537
 2/ 7/2018 11:15:35         120         120         120         120              120           113.69
 2/ 7/2018 11:15:56         110         110         110         110              110          113.605
 2/ 7/2018 11:18:44         120         120         120         120              120           113.75
 2/ 7/2018 11:18:49         110         110         110         110              110          113.667
 2/ 7/2018 11:24:24         120         120         120         120              120          113.804
 2/ 7/2018 11:24:35         110         110         110         110              110          113.723
 2/ 7/2018 11:27:57         120         120         120         120              120          113.854
 2/ 7/2018 11:28: 3         110         110         110         110              110          113.776
 2/ 7/2018 12: 9:47         120         120         120         120              120            113.9
 2/ 7/2018 12: 9:56         110         110         110         110              110          113.824
 2/ 7/2018 12:14: 8         120         120         120         120              120          113.942
 2/ 7/2018 12:14:17         110         110         110         110              110          113.868
 2/ 7/2018 12:14:22         120         120         120         120              120          113.981
 2/ 7/2018 12:14:36         110         110         110         110              110          113.909
 2/ 7/2018 12:14:38         120         120         110         110              115          113.929
 2/ 7/2018 12:15:10         120         120         120         120              120          114.035
 2/ 7/2018 12:15:17         110         110         110         110              110          113.966
 2/ 7/2018 12:37:41         120         120         110         110              115          113.983
 2/ 7/2018 14: 0:20         110         110         110         110              110          113.917
 2/ 7/2018 14:42: 0         120         120         120         120              120          114.016
 2/ 7/2018 14:42: 2         110         110         110         110              110          113.952
 2/ 7/2018 14:44:52         120         120         120         120              120          114.048
 2/ 7/2018 14:45: 2         110         110         110         110              110          113.984
 2/ 7/2018 14:45:22         120         120         120         120              120          114.077
 2/ 7/2018 14:45:58         110         110         110         110              110          114.015
 2/ 7/2018 14:48: 1         120         120         120         120              120          114.104
 2/ 7/2018 14:48:48         110         110         110         110              110          114.044
 2/ 7/2018 15: 4:46         100         100         100         100              100          113.841
 2/ 7/2018 15: 8:31         110         110         110         110              110          113.786
 2/ 7/2018 15:50:47         120         120         120         120              120          113.873
 2/ 7/2018 15:51:27         100         100         100         100              100          113.681
 2/ 7/2018 16: 6:52         110         110         110         110              110           113.63
 2/ 7/2018 16: 6:59         100         100         100         100              100          113.446
 2/ 7/2018 16: 8:32         110         110         110         110              110            113.4
 2/ 7/2018 16: 8:50         100         100         100         100              100          113.224
 2/ 7/2018 16:12:49         110         110         110         110              110          113.182
 2/ 7/2018 16:12:50         100         100         100         100              100          113.013
 2/ 7/2018 16:13: 2         110         110         110         110              110          112.975
 2/ 7/2018 16:13:17         100         100         100         100              100          112.812
 2/ 7/2018 16:13:24         110         110         110         110              110          112.778
 2/ 7/2018 16:13:25         100         100         100         100              100          112.622
 2/ 7/2018 16:19:39         110         110         110         110              110           112.59
 2/ 7/2018 16:19:40         100         100         100         100              100           112.44
 2/ 7/2018 16:35: 7         110         110         110         110              110          112.412
 2/ 7/2018 16:35:18         100         100         100         100              100          112.267
 2/ 7/2018 16:46:51         110         110         110         110              110          112.241
 2/ 7/2018 16:48: 1         100         100         100         100              100          112.102
 2/ 7/2018 16:58:53         110         110         110         110              110          112.079
 2/ 7/2018 17: 0: 4         100         100         100         100              100          111.944
 2/ 7/2018 17:44: 4         110         110         110         110              110          111.923
 2/ 7/2018 17:46: 4         100         100         100         100              100          111.793
