         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3          60          60          60          60               60               60
 2/ 7/2018 10:27:54          60          60          60          60               60               60
 2/ 7/2018 10:56:39          50          50          50          50               50          56.6667
 2/ 7/2018 11: 0: 3          60          60          60          60               60             57.5
 2/ 7/2018 11: 0: 9          60          60          60          60               60               58
 2/ 7/2018 11: 0:26          70          70          70          70               70               60
 2/ 7/2018 11: 1:48          60          60          60          60               60               60
 2/ 7/2018 14: 0: 1          60          60          60          60               60               60
 2/ 7/2018 15:35: 8          50          50          50          50               50          58.8889
 2/ 7/2018 15:35:56          60          60          60          60               60               59
 2/ 7/2018 16: 4:44          50          50          50          50               50          58.1818
 2/ 7/2018 16: 6: 3          60          60          60          60               60          58.3333
 2/ 7/2018 16: 7:26          50          50          50          50               50          57.6923
 2/ 7/2018 16:21:34          60          60          60          60               60          57.8571
 2/ 7/2018 16:30:40          50          50          50          50               50          57.3333
 2/ 7/2018 16:30:41          60          60          60          60               60             57.5
 2/ 7/2018 16:30:54          50          50          50          50               50          57.0588
 2/ 7/2018 16:30:55          60          60          60          60               60          57.2222
 2/ 7/2018 16:30:56          60          60          60          60               60          57.3684
 2/ 7/2018 16:31: 0          50          50          50          50               50               57
 2/ 7/2018 16:31: 1          60          60          60          60               60          57.1429
 2/ 7/2018 16:31:13          50          50          50          50               50          56.8182
 2/ 7/2018 16:31:14          60          60          60          60               60          56.9565
 2/ 7/2018 16:31:15          50          50          50          50               50          56.6667
 2/ 7/2018 16:31:16          60          60          60          60               60             56.8
 2/ 7/2018 16:31:20          50          50          50          50               50          56.5385
 2/ 7/2018 16:31:25          60          60          60          60               60          56.6667
 2/ 7/2018 16:31:26          50          50          50          50               50          56.4286
 2/ 7/2018 16:31:27          50          50          50          50               50          56.2069
 2/ 7/2018 16:31:29          60          60          60          60               60          56.3333
 2/ 7/2018 16:31:30          50          50          50          50               50           56.129
 2/ 7/2018 16:31:32          60          60          60          60               60            56.25
 2/ 7/2018 16:31:34          50          50          50          50               50          56.0606
 2/ 7/2018 16:31:36          60          60          60          60               60          56.1765
 2/ 7/2018 16:31:37          50          50          50          50               50               56
 2/ 7/2018 16:31:39          60          60          60          60               60          56.1111
 2/ 7/2018 16:31:40          50          50          50          50               50          55.9459
 2/ 7/2018 16:31:47          60          60          60          60               60          56.0526
 2/ 7/2018 16:31:48          50          50          50          50               50          55.8974
 2/ 7/2018 16:32: 3          60          60          60          60               60               56
 2/ 7/2018 16:32: 5          50          50          50          50               50          55.8537
 2/ 7/2018 16:32:21          60          60          60          60               60          55.9524
 2/ 7/2018 16:32:22          50          50          50          50               50           55.814
 2/ 7/2018 16:32:23          60          60          60          60               60          55.9091
 2/ 7/2018 16:32:24          50          50          50          50               50          55.7778
