         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0:24         340         340         340         340              340              340
 2/ 7/2018 10: 7:45         350         350         350         350              350              345
 2/ 7/2018 10: 7:46         340         340         340         340              340          343.333
 2/ 7/2018 10: 7:49         350         350         350         350              350              345
 2/ 7/2018 10: 7:55         340         340         340         340              340              344
 2/ 7/2018 10: 8:18         350         350         350         350              350              345
 2/ 7/2018 10: 8:19         340         340         340         340              340          344.286
 2/ 7/2018 10: 9: 8         350         350         350         350              350              345
 2/ 7/2018 10: 9:13         340         340         340         340              340          344.444
 2/ 7/2018 10: 9:20         350         350         350         350              350              345
 2/ 7/2018 10:10: 4         340         340         340         340              340          344.545
 2/ 7/2018 10:10: 9         350         350         350         350              350              345
 2/ 7/2018 10:10:28         340         340         340         340              340          344.615
 2/ 7/2018 10:10:37         350         350         350         350              350              345
 2/ 7/2018 10:10:41         340         340         340         340              340          344.667
 2/ 7/2018 10:10:50         350         350         350         350              350              345
 2/ 7/2018 10:10:55         340         340         340         340              340          344.706
 2/ 7/2018 10:11: 8         350         350         350         350              350              345
 2/ 7/2018 10:19:27         360         360         360         360              360          345.789
 2/ 7/2018 10:19:28         350         350         350         350              350              346
 2/ 7/2018 10:19:33         360         360         360         360              360          346.667
 2/ 7/2018 10:19:34         350         350         350         350              350          346.818
 2/ 7/2018 10:20: 7         360         360         360         360              360          347.391
 2/ 7/2018 10:21:16         350         350         350         350              350            347.5
 2/ 7/2018 10:21:42         360         360         360         360              360              348
 2/ 7/2018 10:21:45         350         350         350         350              350          348.077
 2/ 7/2018 10:21:46         360         360         360         360              360          348.519
 2/ 7/2018 10:22:21         350         350         350         350              350          348.571
 2/ 7/2018 10:22:24         360         360         360         360              360          348.966
 2/ 7/2018 10:25:53         350         350         350         350              350              349
 2/ 7/2018 10:25:58         360         360         360         360              360          349.355
 2/ 7/2018 10:26: 1         350         350         350         350              350          349.375
 2/ 7/2018 10:26: 7         360         360         360         360              360          349.697
 2/ 7/2018 10:26: 8         350         350         350         350              350          349.706
 2/ 7/2018 10:46:12         360         360         360         360              360              350
 2/ 7/2018 10:46:13         350         350         350         350              350              350
 2/ 7/2018 10:46:51         360         360         360         360              360           350.27
 2/ 7/2018 10:47:19         350         350         350         350              350          350.263
 2/ 7/2018 10:47:22         360         360         360         360              360          350.513
 2/ 7/2018 10:47:23         350         350         350         350              350            350.5
 2/ 7/2018 10:47:27         360         360         360         360              360          350.732
 2/ 7/2018 10:47:42         350         350         350         350              350          350.714
 2/ 7/2018 10:47:47         360         360         360         360              360           350.93
 2/ 7/2018 10:47:49         350         350         350         350              350          350.909
 2/ 7/2018 10:50:15         360         360         360         360              360          351.111
 2/ 7/2018 10:50:24         350         350         350         350              350          351.087
 2/ 7/2018 10:50:26         360         360         360         360              360          351.277
 2/ 7/2018 10:50:31         350         350         350         350              350           351.25
 2/ 7/2018 10:50:38         360         360         350         350              355          351.327
 2/ 7/2018 10:50:54         360         360         360         360              360            351.5
 2/ 7/2018 10:51: 0         350         350         350         350              350          351.471
 2/ 7/2018 10:51:18         360         360         360         360              360          351.635
 2/ 7/2018 10:51:21         350         350         350         350              350          351.604
 2/ 7/2018 10:52: 5         360         360         360         360              360          351.759
 2/ 7/2018 10:52:10         350         350         350         350              350          351.727
 2/ 7/2018 10:52:25         360         360         360         360              360          351.875
 2/ 7/2018 10:52:29         350         350         350         350              350          351.842
 2/ 7/2018 10:52:42         360         360         350         350              355          351.897
 2/ 7/2018 10:53:15         360         360         360         360              360          352.034
 2/ 7/2018 10:53:21         350         350         350         350              350              352
 2/ 7/2018 10:53:53         360         360         360         360              360          352.131
 2/ 7/2018 11: 0:15         370         370         370         370              370          352.419
 2/ 7/2018 11: 0:16         360         360         360         360              360           352.54
 2/ 7/2018 11: 0:38         350         350         350         350              350            352.5
 2/ 7/2018 11: 0:41         360         360         360         360              360          352.615
 2/ 7/2018 11: 0:58         350         350         350         350              350          352.576
 2/ 7/2018 11: 7:55         360         360         360         360              360          352.687
 2/ 7/2018 11: 8: 1         350         350         350         350              350          352.647
 2/ 7/2018 11: 8: 9         360         360         360         360              360          352.754
 2/ 7/2018 11: 8:11         350         350         350         350              350          352.714
 2/ 7/2018 11: 9: 0         360         360         360         360              360          352.817
 2/ 7/2018 11: 9: 1         350         350         350         350              350          352.778
 2/ 7/2018 11: 9:13         360         360         360         360              360          352.877
 2/ 7/2018 11:10:38         350         350         350         350              350          352.838
 2/ 7/2018 11:15:14         340         340         340         340              340          352.667
 2/ 7/2018 11:15:24         350         350         350         350              350          352.632
 2/ 7/2018 11:15:55         340         340         340         340              340          352.468
 2/ 7/2018 11:15:58         350         350         350         350              350          352.436
 2/ 7/2018 11:16:12         340         340         340         340              340          352.278
 2/ 7/2018 11:16:17         350         350         350         350              350           352.25
 2/ 7/2018 11:16:37         340         340         340         340              340          352.099
 2/ 7/2018 11:16:45         350         350         350         350              350          352.073
 2/ 7/2018 11:16:51         340         340         340         340              340          351.928
 2/ 7/2018 11:17:35         350         350         350         350              350          351.905
 2/ 7/2018 11:17:47         340         340         340         340              340          351.765
 2/ 7/2018 11:17:50         350         350         350         350              350          351.744
 2/ 7/2018 11:18:10         340         340         340         340              340          351.609
 2/ 7/2018 11:18:17         350         350         350         350              350          351.591
 2/ 7/2018 11:18:22         340         340         340         340              340          351.461
 2/ 7/2018 11:18:59         350         350         350         350              350          351.444
 2/ 7/2018 11:19: 1         340         340         340         340              340          351.319
 2/ 7/2018 11:19:28         350         350         350         350              350          351.304
 2/ 7/2018 11:19:31         340         340         340         340              340          351.183
 2/ 7/2018 11:19:33         350         350         350         350              350           351.17
 2/ 7/2018 11:19:35         340         340         340         340              340          351.053
 2/ 7/2018 11:19:44         350         350         350         350              350          351.042
 2/ 7/2018 11:19:49         340         340         340         340              340          350.928
 2/ 7/2018 11:20: 9         360         360         340         340              350          350.918
 2/ 7/2018 11:20:29         350         350         350         350              350          350.909
 2/ 7/2018 11:20:35         340         340         340         340              340            350.8
 2/ 7/2018 11:20:46         350         350         350         350              350          350.792
 2/ 7/2018 11:20:56         340         340         340         340              340          350.686
 2/ 7/2018 11:21:27         350         350         350         350              350           350.68
 2/ 7/2018 11:21:29         340         340         340         340              340          350.577
 2/ 7/2018 11:21:32         350         350         350         350              350          350.571
 2/ 7/2018 11:21:35         340         350         340         350              345          350.519
 2/ 7/2018 11:21:36         340         340         340         340              340          350.421
 2/ 7/2018 11:22: 2         350         350         350         350              350          350.417
 2/ 7/2018 11:22: 6         340         340         340         340              340          350.321
 2/ 7/2018 11:22:54         350         350         350         350              350          350.318
 2/ 7/2018 11:22:55         340         340         340         340              340          350.225
 2/ 7/2018 11:24:30         350         350         350         350              350          350.223
 2/ 7/2018 11:24:36         340         340         340         340              340          350.133
 2/ 7/2018 11:25:11         350         350         350         350              350          350.132
 2/ 7/2018 11:26: 8         340         340         340         340              340          350.043
 2/ 7/2018 11:26:11         350         350         350         350              350          350.043
 2/ 7/2018 11:27: 5         340         340         340         340              340          349.957
 2/ 7/2018 11:27:10         350         350         350         350              350          349.958
 2/ 7/2018 11:28: 3         340         340         340         340              340          349.874
 2/ 7/2018 11:28:12         350         350         350         350              350          349.875
 2/ 7/2018 11:30:42         340         340         340         340              340          349.793
 2/ 7/2018 11:31: 2         350         350         350         350              350          349.795
 2/ 7/2018 11:31:43         340         340         340         340              340          349.715
 2/ 7/2018 11:31:56         350         350         350         350              350          349.718
 2/ 7/2018 11:32: 0         340         340         340         340              340           349.64
 2/ 7/2018 11:32:22         350         350         350         350              350          349.643
 2/ 7/2018 11:32:26         340         340         340         340              340          349.567
 2/ 7/2018 11:32:28         350         350         350         350              350           349.57
 2/ 7/2018 11:34:38         360         360         360         360              360          349.651
 2/ 7/2018 11:34:41         350         350         350         350              350          349.654
 2/ 7/2018 11:34:44         360         360         360         360              360          349.733
 2/ 7/2018 11:34:47         350         350         350         350              350          349.735
 2/ 7/2018 11:34:58         360         360         360         360              360          349.812
 2/ 7/2018 11:35: 1         350         350         350         350              350          349.813
 2/ 7/2018 11:35:19         360         360         350         350              355          349.852
 2/ 7/2018 11:35:21         360         360         360         360              360          349.926
 2/ 7/2018 11:35:25         350         350         350         350              350          349.927
 2/ 7/2018 11:37:41         360         360         360         360              360              350
 2/ 7/2018 11:37:43         350         350         350         350              350              350
 2/ 7/2018 11:37:59         360         360         360         360              360          350.071
 2/ 7/2018 11:39: 9         350         350         350         350              350          350.071
 2/ 7/2018 11:39:18         360         360         360         360              360          350.141
 2/ 7/2018 11:39:36         350         350         350         350              350           350.14
 2/ 7/2018 11:39:45         360         360         360         360              360          350.208
 2/ 7/2018 11:40:26         350         350         350         350              350          350.207
 2/ 7/2018 11:40:30         360         360         360         360              360          350.274
 2/ 7/2018 11:40:46         350         350         350         350              350          350.272
 2/ 7/2018 11:53:21         360         360         360         360              360          350.338
 2/ 7/2018 11:53:22         350         350         350         350              350          350.336
 2/ 7/2018 11:54:22         360         360         360         360              360            350.4
 2/ 7/2018 11:54:23         350         350         350         350              350          350.397
 2/ 7/2018 12: 2:35         340         340         340         340              340          350.329
 2/ 7/2018 12: 2:37         350         350         350         350              350          350.327
 2/ 7/2018 12: 3: 9         340         340         340         340              340           350.26
 2/ 7/2018 12: 3:18         350         350         350         350              350          350.258
 2/ 7/2018 12: 7:26         340         340         340         340              340          350.192
 2/ 7/2018 12: 7:37         350         350         350         350              350          350.191
 2/ 7/2018 12: 7:41         340         340         340         340              340          350.127
 2/ 7/2018 12: 7:51         350         350         350         350              350          350.126
 2/ 7/2018 12: 8: 0         340         340         340         340              340          350.062
 2/ 7/2018 12: 8: 2         350         350         350         350              350          350.062
 2/ 7/2018 12: 8:31         340         340         340         340              340              350
 2/ 7/2018 12: 8:52         350         350         350         350              350              350
 2/ 7/2018 12: 9:30         340         340         340         340              340          349.939
 2/ 7/2018 12: 9:46         350         350         350         350              350          349.939
 2/ 7/2018 12:12: 4         360         360         350         350              355           349.97
 2/ 7/2018 12:13:33         360         360         360         360              360           350.03
 2/ 7/2018 12:13:41         350         350         350         350              350           350.03
 2/ 7/2018 12:13:42         360         360         360         360              360          350.089
 2/ 7/2018 12:13:48         350         350         350         350              350          350.088
 2/ 7/2018 12:13:58         360         360         360         360              360          350.146
 2/ 7/2018 12:14:12         350         350         350         350              350          350.145
 2/ 7/2018 12:14:23         360         360         360         360              360          350.202
 2/ 7/2018 12:14:28         350         350         350         350              350          350.201
 2/ 7/2018 12:14:31         360         360         360         360              360          350.257
 2/ 7/2018 12:14:35         350         350         350         350              350          350.256
 2/ 7/2018 12:14:38         360         360         360         360              360          350.311
 2/ 7/2018 12:14:44         350         350         350         350              350          350.309
 2/ 7/2018 12:14:48         360         360         360         360              360          350.363
 2/ 7/2018 12:14:59         350         350         350         350              350          350.361
 2/ 7/2018 12:15: 0         360         360         360         360              360          350.414
 2/ 7/2018 12:15: 2         350         350         350         350              350          350.412
 2/ 7/2018 12:15:14         360         360         360         360              360          350.464
 2/ 7/2018 12:15:40         350         350         350         350              350          350.462
 2/ 7/2018 12:17:30         360         360         360         360              360          350.514
 2/ 7/2018 12:17:31         350         350         350         350              350          350.511
 2/ 7/2018 12:18:39         360         360         360         360              360          350.561
 2/ 7/2018 12:18:46         350         350         350         350              350          350.559
 2/ 7/2018 12:19: 3         360         360         360         360              360          350.608
 2/ 7/2018 12:19: 5         350         350         350         350              350          350.605
 2/ 7/2018 12:20:58         360         360         360         360              360          350.654
 2/ 7/2018 12:21: 2         350         350         350         350              350          350.651
 2/ 7/2018 12:22:47         360         360         360         360              360          350.699
 2/ 7/2018 12:22:51         350         350         350         350              350          350.696
 2/ 7/2018 12:24:38         340         340         340         340              340          350.641
 2/ 7/2018 12:44:46         340         340         340         340              340          350.587
 2/ 7/2018 12:44:49         350         350         350         350              350          350.584
 2/ 7/2018 12:46:23         340         340         340         340              340           350.53
 2/ 7/2018 12:46:28         350         350         350         350              350          350.528
 2/ 7/2018 12:46:47         340         340         340         340              340          350.475
 2/ 7/2018 12:46:52         350         350         350         350              350          350.473
 2/ 7/2018 12:46:57         340         340         340         340              340          350.421
 2/ 7/2018 12:47: 1         350         350         350         350              350          350.419
 2/ 7/2018 12:49:20         340         340         340         340              340          350.368
 2/ 7/2018 12:49:22         350         350         350         350              350          350.366
 2/ 7/2018 14: 0:31         350         350         350         350              350          350.364
 2/ 7/2018 14: 0:37         340         340         340         340              340          350.314
 2/ 7/2018 14: 0:49         350         350         350         350              350          350.312
 2/ 7/2018 14: 0:57         340         340         340         340              340          350.263
 2/ 7/2018 14: 4:53         350         350         350         350              350          350.262
 2/ 7/2018 14: 4:54         340         340         340         340              340          350.213
 2/ 7/2018 14:11:48         350         350         350         350              350          350.212
 2/ 7/2018 14:11:52         340         340         340         340              340          350.164
 2/ 7/2018 14:13:20         350         350         350         350              350          350.164
 2/ 7/2018 14:13:22         340         340         340         340              340          350.116
 2/ 7/2018 14:13:28         350         350         350         350              350          350.116
 2/ 7/2018 14:13:32         340         340         340         340              340          350.069
 2/ 7/2018 14:13:34         350         350         350         350              350          350.069
 2/ 7/2018 14:13:37         340         340         340         340              340          350.023
 2/ 7/2018 14:13:41         350         350         350         350              350          350.023
 2/ 7/2018 14:13:42         340         340         340         340              340          349.977
 2/ 7/2018 14:13:43         350         350         350         350              350          349.977
 2/ 7/2018 14:13:46         340         340         340         340              340          349.933
 2/ 7/2018 14:13:50         350         350         350         350              350          349.933
 2/ 7/2018 14:14: 2         340         340         340         340              340          349.889
 2/ 7/2018 14:15:17         350         350         350         350              350          349.889
 2/ 7/2018 14:15:20         340         350         340         350              345          349.868
 2/ 7/2018 14:15:22         340         340         340         340              340          349.825
 2/ 7/2018 14:15:42         350         350         350         350              350          349.825
 2/ 7/2018 14:16:15         340         340         340         340              340          349.783
 2/ 7/2018 14:16:20         350         350         350         350              350          349.784
 2/ 7/2018 14:16:21         340         340         340         340              340          349.741
 2/ 7/2018 14:16:34         350         350         350         350              350          349.742
 2/ 7/2018 14:16:37         340         340         340         340              340          349.701
 2/ 7/2018 14:16:44         350         350         350         350              350          349.702
 2/ 7/2018 14:16:48         340         340         340         340              340          349.661
 2/ 7/2018 14:17:34         350         350         340         340              345          349.641
 2/ 7/2018 14:17:53         350         350         350         350              350          349.643
 2/ 7/2018 14:17:56         340         340         340         340              340          349.603
 2/ 7/2018 14:17:59         350         350         350         350              350          349.604
 2/ 7/2018 14:18:14         340         340         340         340              340          349.564
 2/ 7/2018 14:18:22         350         350         350         350              350          349.566
 2/ 7/2018 14:18:27         340         340         340         340              340          349.527
 2/ 7/2018 14:18:34         350         350         350         350              350          349.529
 2/ 7/2018 14:19:26         340         340         340         340              340           349.49
 2/ 7/2018 14:19:28         350         350         350         350              350          349.492
 2/ 7/2018 14:19:37         340         340         340         340              340          349.453
 2/ 7/2018 14:20:22         350         350         350         350              350          349.456
 2/ 7/2018 14:20:27         340         340         340         340              340          349.418
 2/ 7/2018 14:20:46         350         350         350         350              350           349.42
 2/ 7/2018 14:20:48         340         340         340         340              340          349.382
 2/ 7/2018 14:21:25         350         350         350         350              350          349.385
 2/ 7/2018 14:21:27         340         340         340         340              340          349.348
 2/ 7/2018 14:21:35         350         350         350         350              350           349.35
 2/ 7/2018 14:21:36         340         340         340         340              340          349.314
 2/ 7/2018 14:22: 1         350         350         350         350              350          349.316
 2/ 7/2018 14:22: 8         340         340         340         340              340           349.28
 2/ 7/2018 14:22:12         350         350         350         350              350          349.283
 2/ 7/2018 14:22:16         340         340         340         340              340          349.247
 2/ 7/2018 14:22:31         350         350         350         350              350           349.25
 2/ 7/2018 14:22:32         340         340         340         340              340          349.215
 2/ 7/2018 14:22:39         350         350         350         350              350          349.218
 2/ 7/2018 14:22:44         340         340         340         340              340          349.183
 2/ 7/2018 14:22:54         350         350         350         350              350          349.186
 2/ 7/2018 14:23: 8         340         350         340         350              345           349.17
 2/ 7/2018 14:43:29         340         340         340         340              340          349.135
 2/ 7/2018 14:43:41         350         350         350         350              350          349.139
 2/ 7/2018 14:43:42         340         340         340         340              340          349.104
 2/ 7/2018 14:43:45         350         350         350         350              350          349.108
 2/ 7/2018 14:43:46         340         340         340         340              340          349.074
 2/ 7/2018 14:44:25         350         350         350         350              350          349.077
 2/ 7/2018 14:44:54         340         340         340         340              340          349.044
 2/ 7/2018 14:45: 0         350         350         350         350              350          349.048
 2/ 7/2018 14:45: 2         340         340         340         340              340          349.015
 2/ 7/2018 14:45: 4         350         350         350         350              350          349.018
 2/ 7/2018 14:45: 7         340         340         340         340              340          348.986
 2/ 7/2018 14:45:19         350         350         350         350              350          348.989
 2/ 7/2018 14:45:20         340         340         340         340              340          348.957
 2/ 7/2018 14:45:24         350         350         350         350              350          348.961
 2/ 7/2018 14:45:29         340         340         340         340              340          348.929
 2/ 7/2018 14:45:30         350         350         350         350              350          348.932
 2/ 7/2018 14:45:35         340         340         340         340              340          348.901
 2/ 7/2018 14:45:40         350         350         340         340              345          348.887
 2/ 7/2018 14:48: 2         350         350         350         350              350          348.891
 2/ 7/2018 14:48: 8         340         340         340         340              340           348.86
 2/ 7/2018 14:48:13         350         350         350         350              350          348.864
 2/ 7/2018 14:48:18         340         340         340         340              340          348.833
 2/ 7/2018 14:48:53         350         350         350         350              350          348.837
 2/ 7/2018 14:49: 2         340         340         340         340              340          348.806
 2/ 7/2018 14:49:21         350         350         350         350              350           348.81
 2/ 7/2018 14:49:28         340         340         340         340              340           348.78
 2/ 7/2018 14:49:35         350         350         350         350              350          348.784
 2/ 7/2018 14:50: 7         340         340         340         340              340          348.754
 2/ 7/2018 14:51: 7         350         350         350         350              350          348.759
 2/ 7/2018 14:51:17         340         340         340         340              340          348.729
 2/ 7/2018 14:51:26         350         350         350         350              350          348.733
 2/ 7/2018 14:51:28         340         340         340         340              340          348.704
 2/ 7/2018 14:51:55         350         350         350         350              350          348.708
 2/ 7/2018 14:51:57         340         340         340         340              340          348.679
 2/ 7/2018 14:52:15         350         350         350         350              350          348.683
 2/ 7/2018 14:52:23         340         340         340         340              340          348.654
 2/ 7/2018 14:54:44         350         350         350         350              350          348.659
 2/ 7/2018 14:54:48         340         340         340         340              340           348.63
 2/ 7/2018 14:54:55         350         350         350         350              350          348.635
 2/ 7/2018 14:55:11         340         340         340         340              340          348.607
 2/ 7/2018 14:56: 2         350         350         350         350              350          348.611
 2/ 7/2018 14:56: 6         340         340         340         340              340          348.583
 2/ 7/2018 14:57:30         350         350         350         350              350          348.588
 2/ 7/2018 14:57:33         340         340         340         340              340           348.56
 2/ 7/2018 14:57:34         350         350         350         350              350          348.565
 2/ 7/2018 15: 1: 3         340         340         340         340              340          348.537
 2/ 7/2018 15: 1: 7         350         350         350         350              350          348.542
 2/ 7/2018 15: 1: 8         340         340         340         340              340          348.514
 2/ 7/2018 15: 1:19         350         350         350         350              350          348.519
 2/ 7/2018 15: 1:23         340         340         340         340              340          348.492
