         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
10/ 7/2018  0: 2: 3         760         760         760         760               760         760           1
10/ 7/2018  0: 2:43         750         750         750         750               750         755           1
10/ 7/2018  2: 2:35         740         740         740         740               740         750           1
10/ 7/2018  9: 2:19         730         730         730         730               730         745           1
10/ 7/2018 10: 2: 1         720         720         720         720               720         740           1
10/ 7/2018 12: 2:59         730         730         730         730               730     738.333           1
10/ 7/2018 18: 2: 7         720         720         720         720               720     735.714           1
10/ 7/2018 20: 2: 8         710         710         710         710               710       732.5           1
10/ 7/2018 20: 2: 9         720         720         720         720               720     731.111           1
10/ 7/2018 20: 2:10         710         710         710         710               710         729           1
10/ 7/2018 20: 2:15         720         720         720         720               720     728.182           1
10/ 7/2018 20: 2:16         710         710         710         710               710     726.667           1
10/ 7/2018 20: 2:19         720         720         720         720               720     726.154           1
10/ 7/2018 20: 2:20         710         710         710         710               710         725           1
10/ 7/2018 20: 2:21         710         710         710         710               710         724           1
10/ 7/2018 20: 2:22         720         720         720         720               720      723.75           1
10/ 7/2018 20: 2:26         710         710         710         710               710     722.941           1
10/ 7/2018 20: 2:27         720         720         720         720               720     722.778           1
10/ 7/2018 20: 2:31         710         710         710         710               710     722.105           1
10/ 7/2018 20: 2:32         720         720         720         720               720         722           1
10/ 7/2018 20: 2:33         720         720         720         720               720     721.905           1
10/ 7/2018 20: 2:38         710         710         710         710               710     721.364           1
10/ 7/2018 28: 2:14         720         720         720         720               720     721.304           1
10/ 7/2018 39: 2:56         710         710         710         710               710     720.833           1
10/ 7/2018 40: 2:48         720         720         720         720               720       720.8           1
10/ 7/2018 46: 2:50         710         710         710         710               710     720.385           1
10/ 7/2018 49: 2:13         720         720         720         720               720      720.37           1
10/ 7/2018 50: 2: 7         710         710         710         710               710         720           1
10/ 7/2018 52: 2:14         720         720         720         720               720         720           1
10/ 7/2018 54: 2: 4         710         710         710         710               710     719.667           1
11/ 7/2018  0: 2:27         720         720         720         720               720     719.677           1
11/ 7/2018  0: 2:59         730         730         730         730               730         720           1
11/ 7/2018  1: 2: 1         730         730         730         730               730     720.303           1
11/ 7/2018  3: 2:33         720         720         720         720               720     720.294           1
11/ 7/2018  7: 2:38         710         710         710         710               710         720           1
11/ 7/2018 10: 2:53         720         720         720         720               720         720           1
11/ 7/2018 12: 2: 0         730         730         730         730               730      720.27           1
11/ 7/2018 12: 2: 1         720         720         720         720               720     720.263           1
11/ 7/2018 12: 2:49         730         730         730         730               730     720.513           1
11/ 7/2018 12: 2:50         720         720         720         720               720       720.5           1
11/ 7/2018 13: 2: 3         730         730         730         730               730     720.732           1
11/ 7/2018 13: 2: 4         730         730         730         730               730     720.952           1
11/ 7/2018 13: 2: 5         720         720         720         720               720      720.93           1
11/ 7/2018 13: 2: 6         730         730         730         730               730     721.136           1
11/ 7/2018 13: 2: 7         720         720         720         720               720     721.111           1
11/ 7/2018 13: 2: 8         720         720         720         720               720     721.087           1
11/ 7/2018 13: 2: 9         730         730         730         730               730     721.277           1
11/ 7/2018 13: 2:16         720         720         720         720               720      721.25           1
11/ 7/2018 16: 2: 3         730         730         730         730               730     721.429           1
11/ 7/2018 16: 2:51         720         720         720         720               720       721.4           1
11/ 7/2018 16: 2:52         730         730         730         730               730     721.569           1
11/ 7/2018 33: 2:50         720         720         720         720               720     721.538           1
11/ 7/2018 33: 2:51         730         730         730         730               730     721.698           1
11/ 7/2018 33: 2:52         720         720         720         720               720     721.667           1
11/ 7/2018 33: 2:53         730         730         730         730               730     721.818           1
11/ 7/2018 33: 2:54         720         720         720         720               720     721.786           1
11/ 7/2018 33: 2:55         730         730         730         730               730      721.93           1
11/ 7/2018 33: 2:56         720         720         720         720               720     721.897           1
11/ 7/2018 33: 2:57         730         730         730         730               730     722.034           1
11/ 7/2018 33: 2:59         720         720         720         720               720         722           1
11/ 7/2018 34: 2: 0         730         730         730         730               730     722.131           1
11/ 7/2018 34: 2: 2         720         720         720         720               720     722.097           1
11/ 7/2018 34: 2: 6         730         730         730         730               730     722.222           1
11/ 7/2018 34: 2: 8         720         720         720         720               720     722.188           1
11/ 7/2018 34: 2: 9         730         730         730         730               730     722.308           1
11/ 7/2018 34: 2:14         720         720         720         720               720     722.273           1
11/ 7/2018 34: 2:15         730         730         730         730               730     722.388           1
11/ 7/2018 34: 2:16         720         720         720         720               720     722.353           1
11/ 7/2018 34: 2:17         720         720         720         720               720     722.319           1
11/ 7/2018 34: 2:18         730         730         730         730               730     722.429           1
11/ 7/2018 34: 2:22         720         720         720         720               720     722.394           1
11/ 7/2018 34: 2:23         730         730         730         730               730       722.5           1
11/ 7/2018 34: 2:24         720         720         720         720               720     722.466           1
11/ 7/2018 34: 2:25         720         720         720         720               720     722.432           1
11/ 7/2018 34: 2:26         720         720         720         720               720       722.4           1
11/ 7/2018 34: 2:27         730         730         730         730               730       722.5           1
11/ 7/2018 34: 2:28         720         720         720         720               720     722.468           1
11/ 7/2018 34: 2:29         720         720         720         720               720     722.436           1
11/ 7/2018 34: 2:30         720         720         720         720               720     722.405           1
11/ 7/2018 34: 2:31         720         720         720         720               720     722.375           1
11/ 7/2018 34: 2:34         730         730         730         730               730     722.469           1
11/ 7/2018 34: 2:35         720         720         720         720               720     722.439           1
11/ 7/2018 34: 2:36         730         730         730         730               730      722.53           1
11/ 7/2018 34: 2:38         720         720         720         720               720       722.5           1
11/ 7/2018 34: 2:39         730         730         730         730               730     722.588           1
11/ 7/2018 34: 2:42         720         720         720         720               720     722.558           1
11/ 7/2018 34: 2:43         730         730         730         730               730     722.644           1
11/ 7/2018 34: 2:44         730         730         730         730               730     722.727           1
11/ 7/2018 34: 2:45         720         720         720         720               720     722.697           1
11/ 7/2018 34: 2:46         730         730         730         730               730     722.778           1
11/ 7/2018 35: 2: 6         720         720         720         720               720     722.747           1
11/ 7/2018 35: 2: 7         730         730         730         730               730     722.826           1
11/ 7/2018 35: 2:21         720         720         720         720               720     722.796           1
11/ 7/2018 35: 2:22         720         720         720         720               720     722.766           1
11/ 7/2018 35: 2:23         730         730         730         730               730     722.842           1
11/ 7/2018 35: 2:33         720         720         720         720               720     722.812           1
11/ 7/2018 35: 2:35         730         730         730         730               730     722.887           1
11/ 7/2018 35: 2:36         730         730         730         730               730     722.959           1
11/ 7/2018 36: 2:35         720         720         720         720               720     722.929           1
11/ 7/2018 36: 2:36         720         720         720         720               720       722.9           1
11/ 7/2018 36: 2:37         730         730         730         730               730      722.97           1
11/ 7/2018 36: 2:38         730         730         730         730               730     723.039           1
11/ 7/2018 36: 2:54         720         720         720         720               720      723.01           1
11/ 7/2018 36: 2:56         730         730         730         730               730     723.077           1
11/ 7/2018 36: 2:59         720         720         720         720               720     723.048           1
11/ 7/2018 37: 2: 0         720         720         720         720               720     723.019           1
11/ 7/2018 37: 2: 2         730         730         730         730               730     723.084           1
11/ 7/2018 37: 2: 3         720         720         720         720               720     723.056           1
11/ 7/2018 37: 2: 4         730         730         730         730               730     723.119           1
11/ 7/2018 41: 2:33         740         740         740         740               740     723.273           1
11/ 7/2018 42: 2:17         730         730         730         730               730     723.333           1
11/ 7/2018 42: 2:44         740         740         740         740               740     723.482           1
11/ 7/2018 45: 2:32         750         750         750         750               750     723.717           1
11/ 7/2018 45: 2:33         740         740         740         740               740      723.86           1
11/ 7/2018 46: 2:30         750         750         750         750               750     724.087           1
11/ 7/2018 46: 2:31         740         740         740         740               740     724.224           1
11/ 7/2018 46: 2:44         750         750         750         750               750     724.444           1
11/ 7/2018 46: 2:46         740         740         740         740               740     724.576           1
11/ 7/2018 46: 2:47         750         750         750         750               750      724.79           1
11/ 7/2018 46: 2:48         740         740         740         740               740     724.917           1
11/ 7/2018 46: 2:49         750         750         750         750               750     725.124           1
11/ 7/2018 46: 2:50         740         740         740         740               740     725.246           1
11/ 7/2018 46: 2:51         750         750         750         750               750     725.447           1
11/ 7/2018 46: 2:52         750         750         750         750               750     725.645           1
11/ 7/2018 46: 2:53         740         740         740         740               740      725.76           1
11/ 7/2018 46: 2:54         740         740         740         740               740     725.873           1
11/ 7/2018 47: 2: 4         750         750         750         750               750     726.063           1
11/ 7/2018 47: 2: 5         740         740         740         740               740     726.172           1
11/ 7/2018 47: 2:14         750         750         750         750               750     726.357           1
11/ 7/2018 47: 2:15         740         740         740         740               740     726.462           1
11/ 7/2018 47: 2:34         750         750         750         750               750     726.641           1
11/ 7/2018 47: 2:35         740         740         740         740               740     726.742           1
11/ 7/2018 47: 2:37         750         750         750         750               750     726.917           1
11/ 7/2018 47: 2:38         740         740         740         740               740     727.015           1
11/ 7/2018 47: 2:41         750         750         750         750               750     727.185           1
11/ 7/2018 47: 2:42         740         740         740         740               740     727.279           1
11/ 7/2018 47: 2:47         750         750         750         750               750     727.445           1
11/ 7/2018 47: 2:49         740         740         740         740               740     727.536           1
11/ 7/2018 48: 2: 3         750         750         750         750               750     727.698           1
11/ 7/2018 48: 2: 4         740         740         740         740               740     727.786           1
11/ 7/2018 48: 2:11         750         750         750         750               750     727.943           1
11/ 7/2018 48: 2:14         740         740         740         740               740     728.028           1
11/ 7/2018 48: 2:18         750         750         750         750               750     728.182           1
11/ 7/2018 48: 2:22         740         740         740         740               740     728.264           1
11/ 7/2018 48: 2:23         750         750         750         750               750     728.414           1
11/ 7/2018 48: 2:31         740         740         740         740               740     728.493           1
11/ 7/2018 48: 2:33         750         750         750         750               750     728.639           1
11/ 7/2018 48: 2:46         740         740         740         740               740     728.716           1
11/ 7/2018 48: 2:47         750         750         750         750               750     728.859           1
11/ 7/2018 48: 2:54         740         740         740         740               740     728.933           1
