         Date              Open        High         Low       Close    Typical Price            TWAP
 2/ 7/2018 10: 0: 3         290         290         290         290              290              290
 2/ 7/2018 10: 0:52         280         280         280         280              280              285
 2/ 7/2018 10: 0:55         290         290         290         290              290          286.667
 2/ 7/2018 10: 0:56         280         280         280         280              280              285
 2/ 7/2018 10: 2:31         290         290         290         290              290              286
 2/ 7/2018 10: 3:31         280         280         280         280              280              285
 2/ 7/2018 10: 4:22         290         290         290         290              290          285.714
 2/ 7/2018 10: 4:35         280         280         280         280              280              285
 2/ 7/2018 10:15:38         290         290         290         290              290          285.556
 2/ 7/2018 10:28: 8         290         290         290         290              290              286
 2/ 7/2018 10:30:15         280         280         280         280              280          285.455
 2/ 7/2018 10:36: 2         270         270         270         270              270          284.167
 2/ 7/2018 10:36: 3         280         280         280         280              280          283.846
 2/ 7/2018 10:43:14         290         290         290         290              290          284.286
 2/ 7/2018 10:49:14         280         280         280         280              280              284
 2/ 7/2018 10:54:22         290         290         290         290              290          284.375
 2/ 7/2018 10:56: 3         280         280         280         280              280          284.118
 2/ 7/2018 10:57:33         290         290         290         290              290          284.444
 2/ 7/2018 10:57:34         280         280         280         280              280          284.211
 2/ 7/2018 11: 5:53         270         270         270         270              270            283.5
 2/ 7/2018 11: 6:41         280         280         280         280              280          283.333
 2/ 7/2018 11: 6:45         270         270         270         270              270          282.727
 2/ 7/2018 11: 6:48         280         280         280         280              280          282.609
 2/ 7/2018 11: 7:11         270         270         270         270              270          282.083
 2/ 7/2018 11: 7:48         280         280         280         280              280              282
 2/ 7/2018 11:11:40         270         270         270         270              270          281.538
 2/ 7/2018 11:12:41         280         280         280         280              280          281.481
 2/ 7/2018 11:12:44         270         270         270         270              270          281.071
 2/ 7/2018 11:16: 2         250         250         250         250              250              280
 2/ 7/2018 11:16: 6         230         230         230         230              230          278.333
 2/ 7/2018 11:16:10         190         190         190         190              190          275.484
 2/ 7/2018 11:34: 2         280         280         280         280              280          275.625
 2/ 7/2018 11:34:13         270         270         270         270              270          275.455
 2/ 7/2018 12:13:32         260         260         260         260              260              275
 2/ 7/2018 12:14:33         250         250         250         250              250          274.286
 2/ 7/2018 12:14:34         260         260         260         260              260          273.889
 2/ 7/2018 12:16: 3         270         270         270         270              270          273.784
 2/ 7/2018 12:16: 8         260         260         260         260              260          273.421
 2/ 7/2018 12:16: 9         270         270         270         270              270          273.333
 2/ 7/2018 12:16:12         260         260         260         260              260              273
 2/ 7/2018 12:17:51         270         270         270         270              270          272.927
 2/ 7/2018 12:18:23         260         260         260         260              260          272.619
 2/ 7/2018 12:18:25         270         270         270         270              270          272.558
 2/ 7/2018 12:18:30         260         260         260         260              260          272.273
 2/ 7/2018 12:22:47         250         250         250         250              250          271.778
 2/ 7/2018 12:22:48         260         260         260         260              260          271.522
 2/ 7/2018 12:23: 9         250         250         250         250              250          271.064
 2/ 7/2018 12:23:13         260         260         260         260              260          270.833
 2/ 7/2018 12:27:16         270         270         270         270              270          270.816
 2/ 7/2018 12:27:41         260         260         260         260              260            270.6
 2/ 7/2018 12:28:20         270         270         270         270              270          270.588
 2/ 7/2018 12:28:53         260         260         260         260              260          270.385
 2/ 7/2018 12:58:54         270         270         270         270              270          270.377
 2/ 7/2018 14: 0: 0         270         270         270         270              270           270.37
 2/ 7/2018 14: 8:14         260         260         260         260              260          270.182
 2/ 7/2018 14:13:53         270         270         270         270              270          270.179
 2/ 7/2018 14:14: 5         260         260         260         260              260              270
 2/ 7/2018 14:15:39         270         270         270         270              270              270
 2/ 7/2018 14:15:43         260         260         260         260              260          269.831
 2/ 7/2018 14:15:44         270         270         270         270              270          269.833
 2/ 7/2018 14:15:50         260         260         260         260              260          269.672
 2/ 7/2018 14:15:56         270         270         270         270              270          269.677
 2/ 7/2018 14:16: 6         260         260         260         260              260          269.524
 2/ 7/2018 14:16:41         270         270         270         270              270          269.531
 2/ 7/2018 14:17: 7         260         260         260         260              260          269.385
 2/ 7/2018 14:17:53         270         270         270         270              270          269.394
 2/ 7/2018 14:18:47         260         260         260         260              260          269.254
 2/ 7/2018 14:19: 4         270         270         270         270              270          269.265
 2/ 7/2018 14:19: 5         260         260         260         260              260           269.13
 2/ 7/2018 14:19:12         270         270         270         270              270          269.143
 2/ 7/2018 14:20:24         260         260         260         260              260          269.014
 2/ 7/2018 14:21: 5         270         270         270         270              270          269.028
 2/ 7/2018 14:21:17         260         260         260         260              260          268.904
 2/ 7/2018 14:53:31         270         270         270         270              270          268.919
 2/ 7/2018 14:53:32         260         260         260         260              260            268.8
 2/ 7/2018 14:54:46         270         270         270         270              270          268.816
 2/ 7/2018 15: 7:56         260         260         260         260              260          268.701
 2/ 7/2018 15:10:28         270         270         270         270              270          268.718
 2/ 7/2018 15:23:10         260         260         260         260              260          268.608
 2/ 7/2018 15:26:10         270         270         270         270              270          268.625
 2/ 7/2018 15:26:25         260         260         260         260              260          268.519
 2/ 7/2018 15:36:42         270         270         270         270              270          268.537
 2/ 7/2018 16:10:33         280         280         280         280              280          268.675
 2/ 7/2018 16:36:46         270         270         270         270              270           268.69
 2/ 7/2018 16:38:26         280         280         280         280              280          268.824
 2/ 7/2018 16:38:59         270         270         270         270              270          268.837
 2/ 7/2018 16:40:13         280         280         280         280              280          268.966
 2/ 7/2018 16:52:46         270         270         270         270              270          268.977
 2/ 7/2018 16:54:12         280         280         280         280              280          269.101
 2/ 7/2018 16:54:13         270         270         270         270              270          269.111
 2/ 7/2018 16:54:15         280         280         280         280              280          269.231
 2/ 7/2018 16:54:21         270         270         270         270              270          269.239
