         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         230         230         230         230      100000               230    23000000    23000000      100000         230           1
10/ 7/2018  2: 2:40         240         240         240         240      100000               240    24000000    47000000      200000         235           1
10/ 7/2018 27: 2:54         240         240         240         240      100000               240    24000000    71000000      300000     236.667           1
10/ 7/2018 55: 2: 1         250         250         250         250      100000               250    25000000    96000000      400000         240           1
10/ 7/2018 58: 2: 6         240         240         240         240      100000               240    24000000   120000000      500000         240           1
10/ 7/2018 58: 2: 7         250         250         250         250      100000               250    25000000   145000000      600000     241.667           1
10/ 7/2018 58: 2:11         240         240         240         240      100000               240    24000000   169000000      700000     241.429           1
10/ 7/2018 58: 2:12         250         250         250         250      100000               250    25000000   194000000      800000       242.5           1
10/ 7/2018 58: 2:18         240         240         240         240      100000               240    24000000   218000000      900000     242.222           1
10/ 7/2018 58: 2:19         250         250         250         250      100000               250    25000000   243000000     1000000         243           1
10/ 7/2018 58: 2:43         240         240         240         240      100000               240    24000000   267000000     1100000     242.727           1
10/ 7/2018 58: 2:50         250         250         250         250      100000               250    25000000   292000000     1200000     243.333           1
10/ 7/2018 59: 2:45         240         240         240         240      100000               240    24000000   316000000     1300000     243.077           1
10/ 7/2018 59: 2:46         250         250         250         250      100000               250    25000000   341000000     1400000     243.571           1
10/ 7/2018 59: 2:48         240         240         240         240      100000               240    24000000   365000000     1500000     243.333           1
10/ 7/2018 59: 2:50         250         250         250         250      100000               250    25000000   390000000     1600000      243.75           1
10/ 7/2018 59: 2:51         240         240         240         240      100000               240    24000000   414000000     1700000     243.529           1
11/ 7/2018  0: 2: 0         250         250         250         250      100000               250    25000000   439000000     1800000     243.889           1
11/ 7/2018  0: 2:15         240         240         240         240      100000               240    24000000   463000000     1900000     243.684           1
14/ 7/2018  0: 2: 0         240         240         240         240      100000               240    24000000   487000000     2000000       243.5           1
14/ 7/2018  1: 2:25         230         230         230         230      100000               230    23000000   510000000     2100000     242.857           1
14/ 7/2018 11: 2:20         240         240         240         240      100000               240    24000000   534000000     2200000     242.727           1
14/ 7/2018 11: 2:23         230         230         230         230      100000               230    23000000   557000000     2300000     242.174           1
14/ 7/2018 11: 2:24         240         240         240         240      100000               240    24000000   581000000     2400000     242.083           1
14/ 7/2018 11: 2:42         230         230         230         230      100000               230    23000000   604000000     2500000       241.6           1
14/ 7/2018 11: 2:43         240         240         240         240      100000               240    24000000   628000000     2600000     241.538           1
14/ 7/2018 11: 2:48         230         230         230         230      100000               230    23000000   651000000     2700000     241.111           1
14/ 7/2018 11: 2:49         240         240         240         240      100000               240    24000000   675000000     2800000     241.071           1
14/ 7/2018 12: 2: 3         230         230         230         230      100000               230    23000000   698000000     2900000      240.69           1
14/ 7/2018 12: 2: 4         240         240         240         240      100000               240    24000000   722000000     3000000     240.667           1
14/ 7/2018 12: 2: 6         230         230         230         230      100000               230    23000000   745000000     3100000     240.323           1
14/ 7/2018 12: 2: 7         240         240         240         240      100000               240    24000000   769000000     3200000     240.312           1
14/ 7/2018 12: 2:10         230         230         230         230      100000               230    23000000   792000000     3300000         240           1
14/ 7/2018 12: 2:12         240         240         240         240      100000               240    24000000   816000000     3400000         240           1
14/ 7/2018 12: 2:13         230         230         230         230      100000               230    23000000   839000000     3500000     239.714           1
14/ 7/2018 12: 2:14         240         240         240         240      100000               240    24000000   863000000     3600000     239.722           1
14/ 7/2018 12: 2:15         240         240         240         240      100000               240    24000000   887000000     3700000      239.73           1
14/ 7/2018 12: 2:17         230         230         230         230      100000               230    23000000   910000000     3800000     239.474           1
14/ 7/2018 12: 2:18         230         230         230         230      100000               230    23000000   933000000     3900000     239.231           1
14/ 7/2018 12: 2:24         240         240         240         240      100000               240    24000000   957000000     4000000      239.25           1
14/ 7/2018 12: 2:25         240         240         240         240      100000               240    24000000   981000000     4100000     239.268           1
14/ 7/2018 12: 2:26         230         230         230         230      100000               230    23000000  1004000000     4200000     239.048           1
14/ 7/2018 12: 2:27         230         230         230         230      100000               230    23000000  1027000000     4300000     238.837           1
14/ 7/2018 12: 2:31         240         240         240         240      100000               240    24000000  1051000000     4400000     238.864           1
14/ 7/2018 12: 2:32         230         230         230         230      100000               230    23000000  1074000000     4500000     238.667           1
14/ 7/2018 12: 2:33         240         240         240         240      100000               240    24000000  1098000000     4600000     238.696           1
14/ 7/2018 12: 2:34         230         230         230         230      100000               230    23000000  1121000000     4700000     238.511           1
14/ 7/2018 12: 2:35         240         240         240         240      100000               240    24000000  1145000000     4800000     238.542           1
14/ 7/2018 12: 2:36         230         230         230         230      100000               230    23000000  1168000000     4900000     238.367           1
14/ 7/2018 12: 2:37         240         240         240         240      100000               240    24000000  1192000000     5000000       238.4           1
14/ 7/2018 12: 2:41         230         230         230         230      100000               230    23000000  1215000000     5100000     238.235           1
14/ 7/2018 12: 2:42         240         240         240         240      100000               240    24000000  1239000000     5200000     238.269           1
14/ 7/2018 12: 2:44         230         230         230         230      100000               230    23000000  1262000000     5300000     238.113           1
14/ 7/2018 12: 2:46         240         240         240         240      100000               240    24000000  1286000000     5400000     238.148           1
14/ 7/2018 12: 2:47         230         230         230         230      100000               230    23000000  1309000000     5500000         238           1
14/ 7/2018 12: 2:48         240         240         240         240      100000               240    24000000  1333000000     5600000     238.036           1
14/ 7/2018 12: 2:49         230         230         230         230      100000               230    23000000  1356000000     5700000     237.895           1
14/ 7/2018 12: 2:52         240         240         240         240      100000               240    24000000  1380000000     5800000     237.931           1
14/ 7/2018 12: 2:57         230         230         230         230      100000               230    23000000  1403000000     5900000     237.797           1
14/ 7/2018 12: 2:58         230         230         230         230      100000               230    23000000  1426000000     6000000     237.667           1
14/ 7/2018 13: 2: 3         240         240         240         240      100000               240    24000000  1450000000     6100000     237.705           1
14/ 7/2018 13: 2: 4         230         230         230         230      100000               230    23000000  1473000000     6200000     237.581           1
14/ 7/2018 13: 2: 8         240         240         240         240      100000               240    24000000  1497000000     6300000     237.619           1
14/ 7/2018 13: 2:14         230         230         230         230      100000               230    23000000  1520000000     6400000       237.5           1
