         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:30         230         240         230         240        5000          236.667     1183333     1183333        5000          236.667
 2/ 7/2018 10: 1:14         250         250         250         250        5000              250     1250000     2433333       10000          243.333
 2/ 7/2018 10: 1:35         240         240         240         240        5000              240     1200000     3633333       15000          242.222
 2/ 7/2018 10: 3: 1         250         250         250         250        5000              250     1250000     4883333       20000          244.167
 2/ 7/2018 10: 3: 2         260         260         260         260        5000              260     1300000     6183333       25000          247.333
 2/ 7/2018 10: 3:13         240         240         240         240        5000              240     1200000     7383333       30000          246.111
 2/ 7/2018 10: 3:14         250         250         250         250        5000              250     1250000     8633333       35000          246.667
 2/ 7/2018 10: 3:31         240         240         240         240        5000              240     1200000     9833333       40000          245.833
 2/ 7/2018 10: 3:56         260         260         260         260        5000              260     1300000    11133333       45000          247.407
 2/ 7/2018 10: 4: 5         250         250         250         250        5000              250     1250000    12383333       50000          247.667
 2/ 7/2018 10: 4: 9         260         260         260         260        5000              260     1300000    13683333       55000          248.788
 2/ 7/2018 10: 4:10         240         240         240         240        5000              240     1200000    14883333       60000          248.056
 2/ 7/2018 10: 5: 6         250         250         250         250        5000              250     1250000    16133333       65000          248.205
 2/ 7/2018 10: 5:11         240         240         240         240        5000              240     1200000    17333333       70000          247.619
 2/ 7/2018 10: 5:28         250         250         250         250        5000              250     1250000    18583333       75000          247.778
 2/ 7/2018 10: 5:29         230         230         230         230        5000              230     1150000    19733333       80000          246.667
 2/ 7/2018 10: 6: 2         240         240         240         240        5000              240     1200000    20933333       85000          246.275
 2/ 7/2018 10: 6: 6         250         250         250         250        5000              250     1250000    22183333       90000          246.481
 2/ 7/2018 10: 6:50         240         240         240         240        5000              240     1200000    23383333       95000           246.14
 2/ 7/2018 10: 6:52         250         250         250         250        5000              250     1250000    24633333      100000          246.333
 2/ 7/2018 10: 7: 5         240         240         240         240        5000              240     1200000    25833333      105000          246.032
 2/ 7/2018 10:12:40         250         250         250         250        4900              250     1225000    27058333      109900          246.209
 2/ 7/2018 10:12:49         240         240         240         240        4900              240     1176000    28234333      114800          245.944
 2/ 7/2018 10:15:45         250         250         250         250        4900              250     1225000    29459333      119700           246.11
 2/ 7/2018 10:16:28         240         240         240         240        4900              240     1176000    30635333      124600          245.869
 2/ 7/2018 10:17:31         250         250         250         250        4900              250     1225000    31860333      129500          246.026
 2/ 7/2018 10:18:54         240         240         240         240        4900              240     1176000    33036333      134400          245.806
 2/ 7/2018 10:23:53         250         250         250         250        4900              250     1225000    34261333      139300          245.954
 2/ 7/2018 10:24: 4         240         240         240         240        4900              240     1176000    35437333      144200          245.751
 2/ 7/2018 10:32:34         250         250         250         250        4900              250     1225000    36662333      149100          245.891
 2/ 7/2018 10:32:42         240         240         240         240        4900              240     1176000    37838333      154000          245.703
 2/ 7/2018 10:32:56         250         250         250         250        4900              250     1225000    39063333      158900          245.836
 2/ 7/2018 10:32:57         240         240         240         240        4900              240     1176000    40239333      163800          245.661
 2/ 7/2018 10:34:48         250         250         250         250        4900              250     1225000    41464333      168700          245.787
 2/ 7/2018 10:34:49         240         240         240         240        4900              240     1176000    42640333      173600          245.624
