         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         420         420         420         420       50000              420    21000000    21000000       50000              420
 2/ 7/2018 10: 5:55         430         430         430         430       50000              430    21500000    42500000      100000              425
 2/ 7/2018 10: 7:36         420         420         420         420       50000              420    21000000    63500000      150000          423.333
 2/ 7/2018 10: 8:59         430         430         430         430       50000              430    21500000    85000000      200000              425
 2/ 7/2018 10:10: 9         420         420         420         420       50000              420    21000000   106000000      250000              424
 2/ 7/2018 10:17:40         430         430         430         430       50000              430    21500000   127500000      300000              425
 2/ 7/2018 10:28:14         430         430         430         430       50000              430    21500000   149000000      350000          425.714
 2/ 7/2018 10:32: 3         420         420         420         420       50000              420    21000000   170000000      400000              425
 2/ 7/2018 10:32:29         430         430         430         430       50000              430    21500000   191500000      450000          425.556
 2/ 7/2018 10:46: 1         440         440         440         440       50000              440    22000000   213500000      500000              427
 2/ 7/2018 10:46: 2         430         430         430         430       50000              430    21500000   235000000      550000          427.273
 2/ 7/2018 10:46: 9         440         440         440         440       50000              440    22000000   257000000      600000          428.333
 2/ 7/2018 10:46:10         430         430         430         430       50000              430    21500000   278500000      650000          428.462
 2/ 7/2018 10:46:11         440         440         440         440       50000              440    22000000   300500000      700000          429.286
 2/ 7/2018 11: 4:54         430         430         430         430       50000              430    21500000   322000000      750000          429.333
 2/ 7/2018 11: 7:48         440         440         440         440       50000              440    22000000   344000000      800000              430
 2/ 7/2018 11:12: 4         430         430         430         430       50000              430    21500000   365500000      850000              430
 2/ 7/2018 11:12:14         440         440         440         440       50000              440    22000000   387500000      900000          430.556
 2/ 7/2018 11:12:16         430         430         430         430       50000              430    21500000   409000000      950000          430.526
 2/ 7/2018 11:16: 7         440         440         440         440       50000              440    22000000   431000000     1000000              431
 2/ 7/2018 11:16:14         430         430         430         430       50000              430    21500000   452500000     1050000          430.952
 2/ 7/2018 11:18: 4         440         440         440         440       50000              440    22000000   474500000     1100000          431.364
 2/ 7/2018 11:18:26         430         430         430         430       50000              430    21500000   496000000     1150000          431.304
 2/ 7/2018 11:18:27         440         440         440         440       50000              440    22000000   518000000     1200000          431.667
 2/ 7/2018 11:18:32         430         430         430         430       50000              430    21500000   539500000     1250000            431.6
 2/ 7/2018 11:18:33         440         440         440         440       50000              440    22000000   561500000     1300000          431.923
 2/ 7/2018 11:18:42         430         430         430         430       50000              430    21500000   583000000     1350000          431.852
 2/ 7/2018 11:24:59         440         440         440         440       50000              440    22000000   605000000     1400000          432.143
 2/ 7/2018 11:25: 0         430         430         430         430       50000              430    21500000   626500000     1450000          432.069
 2/ 7/2018 11:25: 1         440         440         440         440       50000              440    22000000   648500000     1500000          432.333
 2/ 7/2018 11:25: 2         430         430         430         430       50000              430    21500000   670000000     1550000          432.258
 2/ 7/2018 11:25: 5         440         440         440         440       50000              440    22000000   692000000     1600000            432.5
 2/ 7/2018 11:25: 6         430         430         430         430       50000              430    21500000   713500000     1650000          432.424
 2/ 7/2018 11:25: 7         440         440         440         440       50000              440    22000000   735500000     1700000          432.647
 2/ 7/2018 11:25: 8         440         440         440         440       50000              440    22000000   757500000     1750000          432.857
 2/ 7/2018 11:28:44         430         430         430         430       50000              430    21500000   779000000     1800000          432.778
 2/ 7/2018 11:33:48         440         440         440         440       50000              440    22000000   801000000     1850000          432.973
 2/ 7/2018 11:34: 5         430         430         430         430       50000              430    21500000   822500000     1900000          432.895
 2/ 7/2018 11:34:14         440         440         440         440       50000              440    22000000   844500000     1950000          433.077
 2/ 7/2018 11:34:15         430         430         430         430       50000              430    21500000   866000000     2000000              433
 2/ 7/2018 11:35: 8         440         440         440         440       50000              440    22000000   888000000     2050000          433.171
 2/ 7/2018 11:36:16         430         430         430         430       50000              430    21500000   909500000     2100000          433.095
 2/ 7/2018 11:45:15         420         420         420         420       50000              420    21000000   930500000     2150000          432.791
 2/ 7/2018 11:45:18         430         430         430         430       50000              430    21500000   952000000     2200000          432.727
 2/ 7/2018 11:45:27         420         420         420         420       50000              420    21000000   973000000     2250000          432.444
 2/ 7/2018 11:45:28         430         430         430         430       50000              430    21500000   994500000     2300000          432.391
 2/ 7/2018 11:45:30         420         420         420         420       50000              420    21000000  1015500000     2350000          432.128
 2/ 7/2018 11:45:34         430         430         430         430       50000              430    21500000  1037000000     2400000          432.083
 2/ 7/2018 11:46:26         420         420         420         420       50000              420    21000000  1058000000     2450000          431.837
 2/ 7/2018 11:46:48         430         430         430         430       50000              430    21500000  1079500000     2500000            431.8
