         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         160         160         160         160       50000              160     8000000     8000000       50000              160
 2/ 7/2018 10:18:37         170         170         170         170       50000              170     8500000    16500000      100000              165
 2/ 7/2018 10:18:46         160         160         160         160       50000              160     8000000    24500000      150000          163.333
 2/ 7/2018 10:18:51         170         170         170         170       50000              170     8500000    33000000      200000              165
 2/ 7/2018 10:19: 0         160         170         160         170       50000          166.667     8333333    41333333      250000          165.333
 2/ 7/2018 10:20:15         160         160         160         160       50000              160     8000000    49333333      300000          164.444
 2/ 7/2018 11:11:39         150         150         150         150       50000              150     7500000    56833333      350000          162.381
 2/ 7/2018 11:11:58         150         150         150         150       23300              150     3495000    60328333      373300          161.608
 2/ 7/2018 14: 0:26         150         150         150         150       50000              150     7500000    67828333      423300          160.237
 2/ 7/2018 14:24:38         140         140         140         140       50000              140     7000000    74828333      473300          158.099
 2/ 7/2018 14:25:27         150         150         150         150       50000              150     7500000    82328333      523300          157.325
 2/ 7/2018 14:26: 1         140         140         140         140       50000              140     7000000    89328333      573300          155.814
 2/ 7/2018 14:26:39         150         150         150         150       50000              150     7500000    96828333      623300          155.348
 2/ 7/2018 14:26:41         140         140         140         140       50000              140     7000000   103828333      673300          154.208
 2/ 7/2018 14:55:10         150         150         150         150       50000              150     7500000   111328333      723300          153.917
 2/ 7/2018 14:56: 6         140         140         140         140       50000              140     7000000   118328333      773300          153.017
 2/ 7/2018 14:56:34         150         150         150         150       50000              150     7500000   125828333      823300          152.834
 2/ 7/2018 14:56:53         140         140         140         140       50000              140     7000000   132828333      873300          152.099
 2/ 7/2018 14:57:43         150         150         150         150       50000              150     7500000   140328333      923300          151.986
 2/ 7/2018 15: 3:14         140         140         140         140       50000              140     7000000   147328333      973300           151.37
 2/ 7/2018 15: 4:15         150         150         150         150       50000              150     7500000   154828333     1023300          151.303
 2/ 7/2018 15: 7:51         140         140         140         140       50000              140     7000000   161828333     1073300          150.776
 2/ 7/2018 15: 8:42         150         150         150         150       50000              150     7500000   169328333     1123300          150.742
 2/ 7/2018 15: 8:43         140         140         140         140       50000              140     7000000   176328333     1173300          150.284
 2/ 7/2018 15:10:35         150         150         150         150       50000              150     7500000   183828333     1223300          150.272
 2/ 7/2018 15:12:42         140         140         140         140       50000              140     7000000   190828333     1273300          149.869
 2/ 7/2018 15:14:39         150         150         150         150       50000              150     7500000   198328333     1323300          149.874
 2/ 7/2018 15:14:47         140         140         140         140       50000              140     7000000   205328333     1373300          149.515
 2/ 7/2018 15:15: 2         150         150         150         150       50000              150     7500000   212828333     1423300          149.532
 2/ 7/2018 15:15:20         140         140         140         140       50000              140     7000000   219828333     1473300          149.208
 2/ 7/2018 15:15:34         150         150         150         150       50000              150     7500000   227328333     1523300          149.234
 2/ 7/2018 15:21:44         140         140         140         140       50000              140     7000000   234328333     1573300          148.941
 2/ 7/2018 15:36:41         150         150         150         150       50000              150     7500000   241828333     1623300          148.973
 2/ 7/2018 16:14:26         160         160         160         160       50000              160     8000000   249828333     1673300          149.303
 2/ 7/2018 16:14:30         150         150         150         150       50000              150     7500000   257328333     1723300          149.323
 2/ 7/2018 16:15: 5         160         160         160         160       50000              160     8000000   265328333     1773300          149.624
 2/ 7/2018 16:15:22         150         150         150         150       50000              150     7500000   272828333     1823300          149.634
 2/ 7/2018 16:15:24         160         160         160         160       50000              160     8000000   280828333     1873300          149.911
 2/ 7/2018 16:30:23         150         150         150         150       50000              150     7500000   288328333     1923300          149.913
 2/ 7/2018 17:13: 0         140         140         140         140       50000              140     7000000   295328333     1973300          149.662
 2/ 7/2018 17:37:14         140         140         140         140      100000              140    14000000   309328333     2073300          149.196
 2/ 7/2018 17:46:31         150         150         150         150      100000              150    15000000   324328333     2173300          149.233
