         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0          70          70          60          60        5001          63.3333      316730      316730        5001          63.3333
 2/ 7/2018 10: 0: 1         130         130          80          80        5000          96.6667      483333      800063       10001          79.9983
 2/ 7/2018 10: 0: 3          70          70          70          70       50000               70     3500000     4300063       60001          71.6665
 2/ 7/2018 10:21:40          80          80          80          80       44001               80     3520080     7820143      104002          75.1922
 2/ 7/2018 10:22:26          60          60          60          60       72429               60     4345740    12165883      176431          68.9555
 2/ 7/2018 10:27:52          70          70          70          70       50000               70     3500000    15665883      226431          69.1861
 2/ 7/2018 10:27:54          70          70          70          70       50000               70     3500000    19165883      276431          69.3333
 2/ 7/2018 10:40:16          60          60          60          60        1650               60       99000    19264883      278081           69.278
 2/ 7/2018 10:41:46          70          70          70          70        5000               70      350000    19614883      283081          69.2907
 2/ 7/2018 11:11:46          80          80          80          80       50000               80     4000000    23614883      333081          70.8983
 2/ 7/2018 11:29:22          70          70          70          70        5001               70      350070    23964953      338082           70.885
 2/ 7/2018 12:15:12         100         100         100         100       44001              100     4400100    28365053      382083          74.2379
 2/ 7/2018 14: 0: 0          80          80          80          80       50000               80     4000000    32365053      432083          74.9047
 2/ 7/2018 14: 8:17         120         120         120         120       44001              120     5280120    37645173      476084          79.0725
 2/ 7/2018 15:43: 7          80          80          80          80         697               80       55760    37700933      476781          79.0739
 2/ 7/2018 16:13:58          70          70          70          70       44999               70     3149930    40850863      521780          78.2914
 2/ 7/2018 16:21: 8          80          80          80          80        5000               80      400000    41250863      526780          78.3076
 2/ 7/2018 16:21:59          60          60          60          60        5001               60      300060    41550923      531781          78.1354
 2/ 7/2018 16:30:34          80          80          80          80       50000               80     4000000    45550923      581781          78.2957
 2/ 7/2018 16:30:41          70          70          70          70       50000               70     3500000    49050923      631781          77.6391
 2/ 7/2018 16:30:46          80          80          80          80       50000               80     4000000    53050923      681781          77.8123
 2/ 7/2018 16:30:47          70          70          70          70       50000               70     3500000    56550923      731781          77.2785
 2/ 7/2018 16:30:48          80          80          80          80       50000               80     4000000    60550923      781781          77.4525
 2/ 7/2018 16:30:51          70          70          70          70       50000               70     3500000    64050923      831781          77.0046
 2/ 7/2018 16:31:24          80          80          80          80       50000               80     4000000    68050923      881781          77.1744
 2/ 7/2018 16:33:13          70          70          70          70       50000               70     3500000    71550923      931781          76.7894
 2/ 7/2018 16:33:34          80          80          80          80       50000               80     4000000    75550923      981781          76.9529
 2/ 7/2018 16:41:43          70          70          70          70       50000               70     3500000    79050923     1031781           76.616
 2/ 7/2018 16:41:47          80          80          80          80       50000               80     4000000    83050923     1081781          76.7724
