         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0         130         130          60          60        5000          83.3333      416666      416666        5000          83.3332
 2/ 7/2018 10: 0: 2          90         150          90         150        2777              130      361010      777676        7777          99.9969
 2/ 7/2018 10: 0: 3          70          70          70          70       25000               70     1750000     2527676       32777          77.1174
 2/ 7/2018 10: 7:45          80          80          80          80       40000               80     3200000     5727676       72777          78.7017
 2/ 7/2018 10:22:22          80          80          80          80       10000               80      800000     6527676       82777          78.8586
 2/ 7/2018 10:25:18          70          70          70          70        2936               70      205520     6733196       85713          78.5551
 2/ 7/2018 10:28: 8          70          70          70          70       25000               70     1750000     8483196      110713          76.6233
 2/ 7/2018 10:28:24          60          60          60          60        5000               60      300000     8783196      115713           75.905
 2/ 7/2018 10:38:18          70          70          70          70       40000               70     2800000    11583196      155713          74.3881
 2/ 7/2018 10:39: 7          80          80          80          80        2000               80      160000    11743196      157713          74.4593
 2/ 7/2018 10:41:59          90          90          90          90        5006               90      450540    12193736      162719          74.9374
 2/ 7/2018 10:47:42          50          50          50          50        3004               50      150200    12343936      165723          74.4854
 2/ 7/2018 11:12:19          80          80          80          80       25000               80     2000000    14343936      190723          75.2082
 2/ 7/2018 11:12:41          70          70          70          70       25000               70     1750000    16093936      215723          74.6046
 2/ 7/2018 11:15:12          60          60          60          60        2500               60      150000    16243936      218223          74.4373
 2/ 7/2018 11:17:36          80          80          80          80       25000               80     2000000    18243936      243223          75.0091
 2/ 7/2018 11:18: 0          70          70          70          70       25000               70     1750000    19993936      268223          74.5422
 2/ 7/2018 11:21:44          80          80          80          80       25000               80     2000000    21993936      293223          75.0075
 2/ 7/2018 11:22:13          70          70          70          70       13330               70      933100    22927036      306553          74.7898
 2/ 7/2018 11:22:49          70          70          70          70       11670               70      816900    23743936      318223          74.6141
 2/ 7/2018 11:23:17          80          80          80          80       25000               80     2000000    25743936      343223          75.0064
 2/ 7/2018 11:24: 1          70          70          70          70       25000               70     1750000    27493936      368223          74.6665
 2/ 7/2018 11:24:16          80          80          80          80       25000               80     2000000    29493936      393223          75.0056
 2/ 7/2018 11:25:11          70          70          70          70       25000               70     1750000    31243936      418223          74.7064
 2/ 7/2018 11:38:18          80          80          80          80       25000               80     2000000    33243936      443223           75.005
 2/ 7/2018 11:38:27          70          70          70          70       25000               70     1750000    34993936      468223          74.7378
 2/ 7/2018 11:39: 8          80          80          80          80       25000               80     2000000    36993936      493223          75.0045
 2/ 7/2018 11:47:20          70          70          70          70       25000               70     1750000    38743936      518223          74.7631
 2/ 7/2018 11:54: 0          80          80          80          80       25000               80     2000000    40743936      543223          75.0041
 2/ 7/2018 12: 5:52          70          70          70          70       25000               70     1750000    42493936      568223          74.7839
 2/ 7/2018 12: 7: 7          80          80          80          80       25000               80     2000000    44493936      593223          75.0037
 2/ 7/2018 12: 7:27          70          70          70          70       25000               70     1750000    46243936      618223          74.8014
 2/ 7/2018 12: 7:29          80          80          80          80       25000               80     2000000    48243936      643223          75.0034
 2/ 7/2018 12: 8:38          70          70          70          70       25000               70     1750000    49993936      668223          74.8162
 2/ 7/2018 12:11:11          80          80          80          80       25000               80     2000000    51993936      693223          75.0032
 2/ 7/2018 12:11:13          70          70          70          70       25000               70     1750000    53743936      718223           74.829
 2/ 7/2018 12:12:33          80          80          80          80       25000               80     2000000    55743936      743223           75.003
 2/ 7/2018 12:14:31         100         100         100         100        9862              100      986200    56730136      753085          75.3303
 2/ 7/2018 14: 0: 0         100         100         100         100        5000              100      500000    57230136      758085           75.493
 2/ 7/2018 14: 0: 1          80          80          80          80       25000               80     2000000    59230136      783085          75.6369
 2/ 7/2018 14: 0: 2         100         100         100         100         800              100       80000    59310136      783885          75.6618
 2/ 7/2018 14: 8: 5         140         140         140         140        9862              140     1380680    60690816      793747          76.4612
 2/ 7/2018 14:23:58          70          70          70          70       13505               70      945350    61636166      807252          76.3531
 2/ 7/2018 15: 6: 5          90          90          90          90        5000               90      450000    62086166      812252          76.4371
 2/ 7/2018 16:10: 5          70          70          70          70       11495               70      804650    62890816      823747          76.3472
 2/ 7/2018 16:20:19          70          70          70          70        5000               70      350000    63240816      828747           76.309
 2/ 7/2018 16:52:52          80          80          80          80       25000               80     2000000    65240816      853747           76.417
 2/ 7/2018 16:52:53          70          70          70          70       25000               70     1750000    66990816      878747          76.2345
 2/ 7/2018 16:55: 4          80          80          80          80       25000               80     2000000    68990816      903747          76.3386
 2/ 7/2018 16:58:43          70          70          70          70       25000               70     1750000    70740816      928747           76.168
 2/ 7/2018 17: 0: 3          80          80          80          80       25000               80     2000000    72740816      953747          76.2685
 2/ 7/2018 17:39:48          60          60          60          60       15500               60      930000    73670816      969247          76.0083
 2/ 7/2018 17:57:18          70          70          70          70       25000               70     1750000    75420816      994247          75.8572
 2/ 7/2018 17:59:48          80          80          80          80       25000               80     2000000    77420816     1019247          75.9588
 2/ 7/2018 17:59:53          70          70          70          70       25000               70     1750000    79170816     1044247          75.8162
