         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 1         500         500         500         500       29729               500    14864500    14864500       29729         500           1
10/ 7/2018  0: 2: 3         310         310         310         310      100000               310    31000000    45864500      129729     353.541           1
10/ 7/2018  2: 2:43         320         320         320         320      100000               320    32000000    77864500      229729     338.941           1
10/ 7/2018 12: 2: 0         320         320         320         320        8000               320     2560000    80424500      237729     338.303           1
10/ 7/2018 25: 2:10         320         320         320         320       26666               320     8533120    88957620      264395     336.457           1
10/ 7/2018 26: 2:38         310         310         310         310       26666               310     8266460    97224080      291061     334.033           1
10/ 7/2018 28: 2:14         320         320         320         320      100000               320    32000000   129224080      391061     330.445           1
10/ 7/2018 38: 2:29         330         330         330         330      100000               330    33000000   162224080      491061     330.354           1
10/ 7/2018 38: 2:30         320         320         320         320      100000               320    32000000   194224080      591061     328.602           1
10/ 7/2018 38: 2:31         320         320         320         320      100000               320    32000000   226224080      691061     327.358           1
10/ 7/2018 38: 2:32         330         330         330         330      100000               330    33000000   259224080      791061     327.692           1
10/ 7/2018 38: 2:46         320         320         320         320      100000               320    32000000   291224080      891061     326.828           1
10/ 7/2018 38: 2:47         330         330         330         330      100000               330    33000000   324224080      991061     327.148           1
10/ 7/2018 38: 2:48         330         330         330         330      100000               330    33000000   357224080     1091061      327.41           1
10/ 7/2018 38: 2:50         320         320         320         320      100000               320    32000000   389224080     1191061     326.788           1
10/ 7/2018 38: 2:51         330         330         330         330      100000               330    33000000   422224080     1291061     327.037           1
10/ 7/2018 38: 2:52         330         330         330         330      100000               330    33000000   455224080     1391061      327.25           1
10/ 7/2018 38: 2:55         320         320         320         320      100000               320    32000000   487224080     1491061     326.763           1
10/ 7/2018 38: 2:56         330         330         330         330      100000               330    33000000   520224080     1591061     326.967           1
10/ 7/2018 38: 2:58         320         320         320         320      100000               320    32000000   552224080     1691061     326.555           1
10/ 7/2018 38: 2:59         330         330         330         330      100000               330    33000000   585224080     1791061     326.747           1
10/ 7/2018 39: 2: 0         320         320         320         320      100000               320    32000000   617224080     1891061      326.39           1
10/ 7/2018 39: 2: 1         330         330         330         330      100000               330    33000000   650224080     1991061     326.572           1
10/ 7/2018 39: 2: 5         320         320         320         320      100000               320    32000000   682224080     2091061     326.257           1
10/ 7/2018 39: 2: 6         320         320         320         320      100000               320    32000000   714224080     2191061     325.972           1
10/ 7/2018 39: 2: 7         330         330         330         330      100000               330    33000000   747224080     2291061     326.148           1
10/ 7/2018 39: 2:10         320         320         320         320      100000               320    32000000   779224080     2391061     325.891           1
10/ 7/2018 39: 2:11         330         330         330         330      100000               330    33000000   812224080     2491061     326.055           1
10/ 7/2018 39: 2:20         320         320         320         320      100000               320    32000000   844224080     2591061     325.822           1
10/ 7/2018 39: 2:21         320         320         320         320      100000               320    32000000   876224080     2691061     325.605           1
10/ 7/2018 39: 2:22         330         330         330         330      100000               330    33000000   909224080     2791061     325.763           1
10/ 7/2018 39: 2:23         320         320         320         320      100000               320    32000000   941224080     2891061     325.564           1
10/ 7/2018 39: 2:27         330         330         330         330      100000               330    33000000   974224080     2991061     325.712           1
10/ 7/2018 39: 2:29         320         320         320         320      100000               320    32000000  1006224080     3091061     325.527           1
10/ 7/2018 39: 2:30         320         320         320         320      100000               320    32000000  1038224080     3191061     325.354           1
10/ 7/2018 39: 2:31         330         330         330         330      100000               330    33000000  1071224080     3291061     325.495           1
10/ 7/2018 39: 2:32         320         320         320         320      100000               320    32000000  1103224080     3391061     325.333           1
10/ 7/2018 39: 2:33         320         320         320         320      100000               320    32000000  1135224080     3491061      325.18           1
10/ 7/2018 39: 2:34         320         320         320         320      100000               320    32000000  1167224080     3591061     325.036           1
10/ 7/2018 39: 2:42         330         330         330         330      100000               330    33000000  1200224080     3691061      325.17           1
10/ 7/2018 39: 2:43         320         320         320         320      100000               320    32000000  1232224080     3791061     325.034           1
10/ 7/2018 39: 2:44         330         330         330         330      100000               330    33000000  1265224080     3891061     325.162           1
10/ 7/2018 39: 2:45         320         320         320         320      100000               320    32000000  1297224080     3991061     325.032           1
10/ 7/2018 39: 2:47         330         330         330         330      100000               330    33000000  1330224080     4091061     325.154           1
10/ 7/2018 39: 2:48         320         320         320         320      100000               320    32000000  1362224080     4191061     325.031           1
10/ 7/2018 39: 2:49         330         330         330         330      100000               330    33000000  1395224080     4291061     325.147           1
10/ 7/2018 39: 2:52         320         320         320         320      100000               320    32000000  1427224080     4391061     325.029           1
10/ 7/2018 39: 2:53         330         330         330         330      100000               330    33000000  1460224080     4491061      325.14           1
10/ 7/2018 39: 2:54         320         320         320         320      100000               320    32000000  1492224080     4591061     325.028           1
10/ 7/2018 39: 2:56         330         330         330         330      100000               330    33000000  1525224080     4691061     325.134           1
10/ 7/2018 40: 2:52         320         320         320         320      100000               320    32000000  1557224080     4791061     325.027           1
10/ 7/2018 40: 2:56         330         330         330         330      100000               330    33000000  1590224080     4891061     325.129           1
10/ 7/2018 40: 2:57         320         320         320         320      100000               320    32000000  1622224080     4991061     325.026           1
10/ 7/2018 41: 2: 2         330         330         330         330      100000               330    33000000  1655224080     5091061     325.124           1
10/ 7/2018 41: 2: 3         320         320         320         320      100000               320    32000000  1687224080     5191061     325.025           1
10/ 7/2018 41: 2:10         330         330         330         330      100000               330    33000000  1720224080     5291061     325.119           1
10/ 7/2018 41: 2:11         320         320         320         320      100000               320    32000000  1752224080     5391061     325.024           1
10/ 7/2018 41: 2:17         330         330         330         330      100000               330    33000000  1785224080     5491061     325.115           1
10/ 7/2018 41: 2:18         320         320         320         320      100000               320    32000000  1817224080     5591061     325.023           1
10/ 7/2018 41: 2:34         330         330         330         330      100000               330    33000000  1850224080     5691061     325.111           1
10/ 7/2018 41: 2:35         320         320         320         320      100000               320    32000000  1882224080     5791061     325.022           1
10/ 7/2018 44: 2:13         330         330         330         330      100000               330    33000000  1915224080     5891061     325.107           1
10/ 7/2018 44: 2:14         320         320         320         320      100000               320    32000000  1947224080     5991061     325.022           1
10/ 7/2018 44: 2:16         330         330         330         330      100000               330    33000000  1980224080     6091061     325.103           1
10/ 7/2018 44: 2:17         320         320         320         320      100000               320    32000000  2012224080     6191061     325.021           1
10/ 7/2018 44: 2:19         330         330         330         330      100000               330    33000000  2045224080     6291061       325.1           1
10/ 7/2018 44: 2:20         330         330         330         330      100000               330    33000000  2078224080     6391061     325.177           1
10/ 7/2018 44: 2:21         320         320         320         320      100000               320    32000000  2110224080     6491061     325.097           1
10/ 7/2018 44: 2:23         330         330         330         330      100000               330    33000000  2143224080     6591061     325.171           1
10/ 7/2018 44: 2:24         320         320         320         320      100000               320    32000000  2175224080     6691061     325.094           1
10/ 7/2018 44: 2:28         330         330         330         330      100000               330    33000000  2208224080     6791061     325.166           1
10/ 7/2018 44: 2:29         320         320         320         320      100000               320    32000000  2240224080     6891061     325.091           1
10/ 7/2018 44: 2:34         330         330         330         330      100000               330    33000000  2273224080     6991061     325.162           1
10/ 7/2018 44: 2:35         320         320         320         320      100000               320    32000000  2305224080     7091061     325.089           1
10/ 7/2018 44: 2:39         330         330         330         330      100000               330    33000000  2338224080     7191061     325.157           1
10/ 7/2018 44: 2:40         320         320         320         320      100000               320    32000000  2370224080     7291061     325.086           1
10/ 7/2018 44: 2:41         330         330         330         330      100000               330    33000000  2403224080     7391061     325.153           1
10/ 7/2018 44: 2:42         330         330         330         330      100000               330    33000000  2436224080     7491061     325.217           1
10/ 7/2018 44: 2:43         320         320         320         320      100000               320    32000000  2468224080     7591061     325.149           1
10/ 7/2018 44: 2:44         320         320         320         320      100000               320    32000000  2500224080     7691061     325.082           1
10/ 7/2018 44: 2:45         320         320         320         320      100000               320    32000000  2532224080     7791061     325.017           1
10/ 7/2018 44: 2:46         320         320         320         320      100000               320    32000000  2564224080     7891061     324.953           1
10/ 7/2018 44: 2:47         320         320         320         320      100000               320    32000000  2596224080     7991061     324.891           1
10/ 7/2018 44: 2:48         330         330         330         330      100000               330    33000000  2629224080     8091061     324.954           1
