         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         380         380         380         380       50000              380    19000000    19000000       50000              380
 2/ 7/2018 10: 0: 4         390         390         390         390       50000              390    19500000    38500000      100000              385
 2/ 7/2018 10: 0:40         380         380         380         380       50000              380    19000000    57500000      150000          383.333
 2/ 7/2018 10: 3:23         390         390         390         390       50000              390    19500000    77000000      200000              385
 2/ 7/2018 10: 3:24         380         380         380         380       50000              380    19000000    96000000      250000              384
 2/ 7/2018 10:15: 2         390         390         390         390       50000              390    19500000   115500000      300000              385
 2/ 7/2018 10:15: 8         380         380         380         380       50000              380    19000000   134500000      350000          384.286
 2/ 7/2018 10:15:29         390         390         390         390       50000              390    19500000   154000000      400000              385
 2/ 7/2018 10:16:12         400         400         400         400       50000              400    20000000   174000000      450000          386.667
 2/ 7/2018 10:16:45         390         390         390         390       50000              390    19500000   193500000      500000              387
 2/ 7/2018 10:17:40         400         400         400         400       50000              400    20000000   213500000      550000          388.182
 2/ 7/2018 10:28:14         390         390         390         390       50000              390    19500000   233000000      600000          388.333
 2/ 7/2018 10:33:56         380         380         380         380       50000              380    19000000   252000000      650000          387.692
 2/ 7/2018 10:43:10         390         390         390         390       50000              390    19500000   271500000      700000          387.857
 2/ 7/2018 10:49:14         380         380         380         380       50000              380    19000000   290500000      750000          387.333
 2/ 7/2018 10:54:28         390         390         390         390       50000              390    19500000   310000000      800000            387.5
 2/ 7/2018 10:54:47         380         380         380         380       50000              380    19000000   329000000      850000          387.059
 2/ 7/2018 11: 6: 9         370         370         370         370       50000              370    18500000   347500000      900000          386.111
 2/ 7/2018 11: 6:10         380         380         380         380       50000              380    19000000   366500000      950000          385.789
 2/ 7/2018 11:11:43         370         370         370         370       50000              370    18500000   385000000     1000000              385
 2/ 7/2018 11:12:23         360         360         360         360       50000              360    18000000   403000000     1050000           383.81
 2/ 7/2018 11:12:31         370         370         370         370       50000              370    18500000   421500000     1100000          383.182
 2/ 7/2018 11:13: 6         360         360         360         360       50000              360    18000000   439500000     1150000          382.174
 2/ 7/2018 11:13:10         370         370         370         370       50000              370    18500000   458000000     1200000          381.667
 2/ 7/2018 11:13:27         360         360         360         360       50000              360    18000000   476000000     1250000            380.8
 2/ 7/2018 11:13:47         370         370         370         370       50000              370    18500000   494500000     1300000          380.385
 2/ 7/2018 11:13:59         360         360         360         360       50000              360    18000000   512500000     1350000           379.63
 2/ 7/2018 11:14: 8         370         370         370         370       50000              370    18500000   531000000     1400000          379.286
 2/ 7/2018 11:14:22         360         360         360         360       50000              360    18000000   549000000     1450000          378.621
 2/ 7/2018 11:14:24         370         370         370         370       50000              370    18500000   567500000     1500000          378.333
 2/ 7/2018 11:14:25         360         360         360         360       50000              360    18000000   585500000     1550000          377.742
 2/ 7/2018 11:14:29         370         370         370         370       50000              370    18500000   604000000     1600000            377.5
 2/ 7/2018 11:17: 2         360         360         360         360       50000              360    18000000   622000000     1650000           376.97
 2/ 7/2018 11:17: 3         370         370         370         370       50000              370    18500000   640500000     1700000          376.765
 2/ 7/2018 11:17: 7         360         360         360         360       50000              360    18000000   658500000     1750000          376.286
 2/ 7/2018 11:22: 2         350         350         350         350       50000              350    17500000   676000000     1800000          375.556
 2/ 7/2018 11:22: 3         360         360         360         360       50000              360    18000000   694000000     1850000          375.135
 2/ 7/2018 11:22: 4         350         350         350         350       50000              350    17500000   711500000     1900000          374.474
 2/ 7/2018 11:22:11         360         360         360         360       50000              360    18000000   729500000     1950000          374.103
 2/ 7/2018 11:22:19         350         350         350         350       50000              350    17500000   747000000     2000000            373.5
 2/ 7/2018 11:22:20         360         360         360         360       50000              360    18000000   765000000     2050000          373.171
 2/ 7/2018 11:22:23         350         350         350         350       50000              350    17500000   782500000     2100000          372.619
 2/ 7/2018 11:22:24         360         360         360         360       50000              360    18000000   800500000     2150000          372.326
 2/ 7/2018 11:28: 5         370         370         370         370       50000              370    18500000   819000000     2200000          372.273
 2/ 7/2018 11:39:13         360         360         360         360       50000              360    18000000   837000000     2250000              372
 2/ 7/2018 12: 8:41         370         370         370         370       50000              370    18500000   855500000     2300000          371.957
 2/ 7/2018 12: 8:52         360         360         360         360       50000              360    18000000   873500000     2350000          371.702
 2/ 7/2018 12: 9:16         370         370         370         370       50000              370    18500000   892000000     2400000          371.667
 2/ 7/2018 12:11: 9         360         360         360         360       50000              360    18000000   910000000     2450000          371.429
 2/ 7/2018 12:21:38         350         350         350         350       50000              350    17500000   927500000     2500000              371
 2/ 7/2018 12:22: 7         360         360         360         360       50000              360    18000000   945500000     2550000          370.784
 2/ 7/2018 12:22:12         350         350         350         350       50000              350    17500000   963000000     2600000          370.385
 2/ 7/2018 12:22:15         360         360         360         360       50000              360    18000000   981000000     2650000          370.189
 2/ 7/2018 12:22:17         350         350         350         350       50000              350    17500000   998500000     2700000          369.815
 2/ 7/2018 12:22:19         360         360         360         360       50000              360    18000000  1016500000     2750000          369.636
 2/ 7/2018 12:22:29         350         350         350         350       50000              350    17500000  1034000000     2800000          369.286
 2/ 7/2018 12:22:30         360         360         360         360       50000              360    18000000  1052000000     2850000          369.123
 2/ 7/2018 12:22:47         350         350         350         350       50000              350    17500000  1069500000     2900000          368.793
 2/ 7/2018 12:23:20         360         360         360         360       50000              360    18000000  1087500000     2950000          368.644
 2/ 7/2018 12:23:27         350         350         350         350       50000              350    17500000  1105000000     3000000          368.333
 2/ 7/2018 12:23:28         360         360         360         360       50000              360    18000000  1123000000     3050000          368.197
 2/ 7/2018 12:25:50         350         350         350         350       50000              350    17500000  1140500000     3100000          367.903
 2/ 7/2018 12:25:53         360         360         360         360       50000              360    18000000  1158500000     3150000          367.778
 2/ 7/2018 12:26: 2         350         350         350         350       50000              350    17500000  1176000000     3200000            367.5
 2/ 7/2018 12:50:34         360         360         360         360       50000              360    18000000  1194000000     3250000          367.385
 2/ 7/2018 14: 0: 1         360         360         360         360       50000              360    18000000  1212000000     3300000          367.273
 2/ 7/2018 14:22:54         350         350         350         350       50000              350    17500000  1229500000     3350000          367.015
 2/ 7/2018 14:23:46         360         360         360         360       50000              360    18000000  1247500000     3400000          366.912
 2/ 7/2018 14:24: 7         350         350         350         350       50000              350    17500000  1265000000     3450000          366.667
 2/ 7/2018 14:28:59         360         360         360         360       50000              360    18000000  1283000000     3500000          366.571
 2/ 7/2018 14:29:56         350         350         350         350       50000              350    17500000  1300500000     3550000          366.338
 2/ 7/2018 14:52:45         360         360         360         360       50000              360    18000000  1318500000     3600000           366.25
 2/ 7/2018 15: 3:18         350         350         350         350       50000              350    17500000  1336000000     3650000          366.027
 2/ 7/2018 15: 4: 1         360         360         360         360       50000              360    18000000  1354000000     3700000          365.946
 2/ 7/2018 15: 7:55         350         350         350         350       50000              350    17500000  1371500000     3750000          365.733
 2/ 7/2018 15:10:31         360         360         360         360       50000              360    18000000  1389500000     3800000          365.658
 2/ 7/2018 15:12:29         350         350         350         350       50000              350    17500000  1407000000     3850000          365.455
 2/ 7/2018 15:14:35         360         360         360         360       50000              360    18000000  1425000000     3900000          365.385
 2/ 7/2018 15:14:46         350         350         350         350       50000              350    17500000  1442500000     3950000           365.19
 2/ 7/2018 16: 5: 7         360         360         360         360       50000              360    18000000  1460500000     4000000          365.125
 2/ 7/2018 16:15:48         370         370         370         370       50000              370    18500000  1479000000     4050000          365.185
 2/ 7/2018 16:15:53         360         360         360         360       50000              360    18000000  1497000000     4100000          365.122
 2/ 7/2018 16:16: 2         370         370         370         370       50000              370    18500000  1515500000     4150000          365.181
 2/ 7/2018 16:16:17         360         360         360         360       50000              360    18000000  1533500000     4200000          365.119
 2/ 7/2018 16:52:46         350         350         350         350       50000              350    17500000  1551000000     4250000          364.941
 2/ 7/2018 17:10: 5         340         340         340         340       50000              340    17000000  1568000000     4300000          364.651
 2/ 7/2018 17:10:14         350         350         350         350       50000              350    17500000  1585500000     4350000          364.483
 2/ 7/2018 17:11: 6         340         340         340         340       50000              340    17000000  1602500000     4400000          364.205
 2/ 7/2018 17:11:41         350         350         350         350       50000              350    17500000  1620000000     4450000          364.045
 2/ 7/2018 17:11:51         340         340         340         340       50000              340    17000000  1637000000     4500000          363.778
 2/ 7/2018 17:19: 0         350         350         350         350       50000              350    17500000  1654500000     4550000          363.626
 2/ 7/2018 17:20: 1         340         340         340         340       50000              340    17000000  1671500000     4600000           363.37
 2/ 7/2018 17:20:15         350         350         350         350       50000              350    17500000  1689000000     4650000          363.226
 2/ 7/2018 17:20:18         340         340         340         340       50000              340    17000000  1706000000     4700000          362.979
 2/ 7/2018 17:20:28         350         350         350         350       50000              350    17500000  1723500000     4750000          362.842
 2/ 7/2018 17:20:29         340         340         340         340       50000              340    17000000  1740500000     4800000          362.604
 2/ 7/2018 17:45:46         330         330         330         330       50000              330    16500000  1757000000     4850000          362.268
 2/ 7/2018 17:46: 4         340         340         340         340       50000              340    17000000  1774000000     4900000          362.041
 2/ 7/2018 17:52:47         350         350         350         350       50000              350    17500000  1791500000     4950000          361.919
