         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3        1810        1810        1810        1810        5000             1810     9050000     9050000        5000             1810
 2/ 7/2018 10: 1:33        1800        1800        1800        1800        5000             1800     9000000    18050000       10000             1805
 2/ 7/2018 10: 2: 1        1810        1810        1810        1810        5000             1810     9050000    27100000       15000          1806.67
 2/ 7/2018 10: 4:36        1820        1820        1820        1820        5000             1820     9100000    36200000       20000             1810
 2/ 7/2018 10: 5:39        1830        1830        1830        1830        5000             1830     9150000    45350000       25000             1814
 2/ 7/2018 10:10:34        1820        1820        1820        1820        5000             1820     9100000    54450000       30000             1815
 2/ 7/2018 10:11: 9        1810        1810        1810        1810        5000             1810     9050000    63500000       35000          1814.29
 2/ 7/2018 10:11:23        1820        1820        1820        1820        5000             1820     9100000    72600000       40000             1815
 2/ 7/2018 10:16:12        1830        1830        1830        1830        5000             1830     9150000    81750000       45000          1816.67
 2/ 7/2018 10:16:54        1840        1840        1840        1840        5000             1840     9200000    90950000       50000             1819
 2/ 7/2018 10:18:39        1850        1850        1850        1850        5000             1850     9250000   100200000       55000          1821.82
 2/ 7/2018 10:19:21        1860        1860        1860        1860        5000             1860     9300000   109500000       60000             1825
 2/ 7/2018 10:20:31        1850        1850        1850        1850        5000             1850     9250000   118750000       65000          1826.92
 2/ 7/2018 10:28:14        1850        1850        1850        1850        5000             1850     9250000   128000000       70000          1828.57
 2/ 7/2018 10:28:34        1840        1840        1840        1840        5000             1840     9200000   137200000       75000          1829.33
 2/ 7/2018 10:29: 9        1830        1830        1830        1830        5000             1830     9150000   146350000       80000          1829.38
 2/ 7/2018 10:30:12        1840        1840        1840        1840        5000             1840     9200000   155550000       85000             1830
 2/ 7/2018 10:30:40        1850        1850        1850        1850        5000             1850     9250000   164800000       90000          1831.11
 2/ 7/2018 10:30:54        1840        1840        1840        1840        5000             1840     9200000   174000000       95000          1831.58
 2/ 7/2018 10:31:22        1830        1830        1830        1830        5000             1830     9150000   183150000      100000           1831.5
 2/ 7/2018 10:31:43        1820        1820        1820        1820        5000             1820     9100000   192250000      105000          1830.95
 2/ 7/2018 10:33:56        1810        1810        1810        1810        5000             1810     9050000   201300000      110000             1830
 2/ 7/2018 10:34:10        1820        1820        1820        1820        5000             1820     9100000   210400000      115000          1829.57
 2/ 7/2018 10:34:24        1810        1810        1810        1810        5000             1810     9050000   219450000      120000          1828.75
 2/ 7/2018 10:34:31        1820        1820        1820        1820        5000             1820     9100000   228550000      125000           1828.4
 2/ 7/2018 10:34:38        1810        1810        1810        1810        5000             1810     9050000   237600000      130000          1827.69
 2/ 7/2018 10:34:45        1820        1820        1820        1820        5000             1820     9100000   246700000      135000          1827.41
 2/ 7/2018 10:35:13        1830        1830        1830        1830        5000             1830     9150000   255850000      140000           1827.5
 2/ 7/2018 10:36:51        1840        1840        1840        1840        5000             1840     9200000   265050000      145000          1827.93
 2/ 7/2018 10:37:47        1830        1830        1830        1830        5000             1830     9150000   274200000      150000             1828
 2/ 7/2018 10:40:21        1840        1840        1840        1840        5000             1840     9200000   283400000      155000          1828.39
 2/ 7/2018 10:41:24        1830        1830        1830        1830        5000             1830     9150000   292550000      160000          1828.44
 2/ 7/2018 10:41:31        1840        1840        1840        1840        5000             1840     9200000   301750000      165000          1828.79
 2/ 7/2018 10:41:38        1830        1830        1830        1830        5000             1830     9150000   310900000      170000          1828.82
 2/ 7/2018 10:41:45        1840        1840        1840        1840        5000             1840     9200000   320100000      175000          1829.14
 2/ 7/2018 10:41:52        1830        1830        1830        1830        5000             1830     9150000   329250000      180000          1829.17
 2/ 7/2018 10:44: 5        1840        1840        1840        1840        5000             1840     9200000   338450000      185000          1829.46
 2/ 7/2018 10:45:36        1850        1850        1850        1850        5000             1850     9250000   347700000      190000             1830
 2/ 7/2018 10:47:28        1840        1840        1840        1840        5000             1840     9200000   356900000      195000          1830.26
 2/ 7/2018 10:48:52        1830        1830        1830        1830        5000             1830     9150000   366050000      200000          1830.25
 2/ 7/2018 10:49: 6        1820        1820        1820        1820        5000             1820     9100000   375150000      205000             1830
 2/ 7/2018 10:49:27        1810        1810        1810        1810        5000             1810     9050000   384200000      210000          1829.52
 2/ 7/2018 10:49:48        1800        1800        1800        1800        5000             1800     9000000   393200000      215000          1828.84
 2/ 7/2018 10:49:55        1790        1790        1790        1790        5000             1790     8950000   402150000      220000          1827.95
 2/ 7/2018 10:50:44        1800        1800        1800        1800        5000             1800     9000000   411150000      225000          1827.33
 2/ 7/2018 10:50:51        1790        1790        1790        1790        5000             1790     8950000   420100000      230000          1826.52
 2/ 7/2018 10:50:58        1800        1800        1800        1800        5000             1800     9000000   429100000      235000          1825.96
 2/ 7/2018 10:52:22        1810        1810        1810        1810        5000             1810     9050000   438150000      240000          1825.62
 2/ 7/2018 10:53: 4        1820        1820        1820        1820        5000             1820     9100000   447250000      245000          1825.51
 2/ 7/2018 10:54:14        1810        1810        1810        1810        5000             1810     9050000   456300000      250000           1825.2
 2/ 7/2018 10:54:42        1820        1820        1820        1820        5000             1820     9100000   465400000      255000           1825.1
 2/ 7/2018 10:54:49        1810        1810        1810        1810        5000             1810     9050000   474450000      260000          1824.81
 2/ 7/2018 10:55:31        1820        1820        1820        1820        5000             1820     9100000   483550000      265000          1824.72
 2/ 7/2018 10:56:20        1810        1810        1810        1810        5000             1810     9050000   492600000      270000          1824.44
 2/ 7/2018 10:56:34        1800        1800        1800        1800        5000             1800     9000000   501600000      275000             1824
 2/ 7/2018 10:57:30        1810        1810        1810        1810        5000             1810     9050000   510650000      280000          1823.75
 2/ 7/2018 10:58:33        1800        1800        1800        1800        5000             1800     9000000   519650000      285000          1823.33
 2/ 7/2018 10:59: 8        1810        1810        1810        1810        5000             1810     9050000   528700000      290000           1823.1
 2/ 7/2018 11: 1: 0        1800        1800        1800        1800        5000             1800     9000000   537700000      295000          1822.71
 2/ 7/2018 11: 2:17        1790        1790        1790        1790        5000             1790     8950000   546650000      300000          1822.17
 2/ 7/2018 11: 2:24        1800        1800        1800        1800        5000             1800     9000000   555650000      305000           1821.8
 2/ 7/2018 11: 2:31        1810        1810        1810        1810        5000             1810     9050000   564700000      310000          1821.61
 2/ 7/2018 11: 4:58        1800        1800        1800        1800        5000             1800     9000000   573700000      315000          1821.27
 2/ 7/2018 11: 5:54        1810        1810        1810        1810        5000             1810     9050000   582750000      320000          1821.09
