         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:24          80          80          80          80      100000               80     8000000     8000000      100000               80
 2/ 7/2018 10: 0:26          70          70          70          70      100000               70     7000000    15000000      200000               75
 2/ 7/2018 14: 0:31          70          70          70          70      100000               70     7000000    22000000      300000          73.3333
 2/ 7/2018 15:58:24          60          60          60          60      100000               60     6000000    28000000      400000               70
 2/ 7/2018 15:59:15          70          70          70          70      100000               70     7000000    35000000      500000               70
 2/ 7/2018 15:59:19          60          60          60          60      100000               60     6000000    41000000      600000          68.3333
 2/ 7/2018 17:54:16          70          70          70          70      100000               70     7000000    48000000      700000          68.5714
 2/ 7/2018 17:54:53          60          60          60          60      100000               60     6000000    54000000      800000             67.5
 2/ 7/2018 17:55: 8          70          70          70          70      100000               70     7000000    61000000      900000          67.7778
 2/ 7/2018 17:55:33          60          60          60          60      100000               60     6000000    67000000     1000000               67
