         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:30         290         290         290         290       50000              290    14500000    14500000       50000              290
 2/ 7/2018 10: 0:50         300         300         300         300       50000              300    15000000    29500000      100000              295
 2/ 7/2018 10: 0:51         290         290         290         290       50000              290    14500000    44000000      150000          293.333
 2/ 7/2018 10: 1:13         310         310         300         300       50000          303.333    15166666    59166666      200000          295.833
 2/ 7/2018 10: 2:29         290         290         290         290       50000              290    14500000    73666666      250000          294.667
 2/ 7/2018 10: 2:31         300         300         300         300       50000              300    15000000    88666666      300000          295.556
 2/ 7/2018 10: 2:41         290         290         290         290       50000              290    14500000   103166666      350000          294.762
 2/ 7/2018 10: 3: 4         300         300         300         300       50000              300    15000000   118166666      400000          295.417
 2/ 7/2018 10: 3: 7         290         290         290         290       50000              290    14500000   132666666      450000          294.815
 2/ 7/2018 10: 3:10         300         300         300         300       50000              300    15000000   147666666      500000          295.333
 2/ 7/2018 10: 3:12         290         290         290         290       50000              290    14500000   162166666      550000          294.848
 2/ 7/2018 10: 3:23         300         300         300         300       50000              300    15000000   177166666      600000          295.278
 2/ 7/2018 10: 3:28         290         290         290         290       50000              290    14500000   191666666      650000          294.872
 2/ 7/2018 10: 4: 3         300         300         300         300       50000              300    15000000   206666666      700000          295.238
 2/ 7/2018 10: 4: 8         290         290         290         290       50000              290    14500000   221166666      750000          294.889
 2/ 7/2018 10: 4:24         300         300         300         300       50000              300    15000000   236166666      800000          295.208
 2/ 7/2018 10: 4:30         290         290         290         290       50000              290    14500000   250666666      850000          294.902
 2/ 7/2018 10: 4:34         300         300         300         300       50000              300    15000000   265666666      900000          295.185
 2/ 7/2018 10: 4:57         290         290         290         290       50000              290    14500000   280166666      950000          294.912
 2/ 7/2018 10: 4:59         300         300         300         300       50000              300    15000000   295166666     1000000          295.167
 2/ 7/2018 10: 5: 0         290         290         290         290       50000              290    14500000   309666666     1050000          294.921
 2/ 7/2018 10: 5: 2         300         300         300         300       50000              300    15000000   324666666     1100000          295.152
 2/ 7/2018 10: 5:11         290         290         290         290       50000              290    14500000   339166666     1150000          294.928
 2/ 7/2018 10: 5:18         300         300         300         300       50000              300    15000000   354166666     1200000          295.139
 2/ 7/2018 10: 5:20         290         290         290         290       50000              290    14500000   368666666     1250000          294.933
 2/ 7/2018 10: 5:35         300         300         300         300       50000              300    15000000   383666666     1300000          295.128
 2/ 7/2018 10: 5:36         290         290         290         290       50000              290    14500000   398166666     1350000          294.938
 2/ 7/2018 10: 5:55         300         300         300         300       50000              300    15000000   413166666     1400000          295.119
 2/ 7/2018 10: 5:56         290         290         290         290       50000              290    14500000   427666666     1450000          294.943
 2/ 7/2018 10: 6: 0         300         300         300         300       50000              300    15000000   442666666     1500000          295.111
 2/ 7/2018 10: 6:10         290         290         290         290       50000              290    14500000   457166666     1550000          294.946
 2/ 7/2018 10: 7:36         300         300         300         300       50000              300    15000000   472166666     1600000          295.104
 2/ 7/2018 10: 7:43         290         290         290         290       50000              290    14500000   486666666     1650000          294.949
 2/ 7/2018 10: 8:58         300         300         300         300       50000              300    15000000   501666666     1700000          295.098
 2/ 7/2018 10: 8:59         290         290         290         290       50000              290    14500000   516166666     1750000          294.952
 2/ 7/2018 10: 9:41         300         300         300         300       50000              300    15000000   531166666     1800000          295.093
 2/ 7/2018 10: 9:53         310         310         310         310       50000              310    15500000   546666666     1850000          295.495
 2/ 7/2018 10: 9:57         290         290         290         290       50000              290    14500000   561166666     1900000          295.351
 2/ 7/2018 10:10: 8         300         300         300         300       50000              300    15000000   576166666     1950000           295.47
 2/ 7/2018 10:10:10         290         290         290         290       50000              290    14500000   590666666     2000000          295.333
 2/ 7/2018 10:10:58         300         300         300         300       50000              300    15000000   605666666     2050000          295.447
 2/ 7/2018 10:11: 1         290         290         290         290       50000              290    14500000   620166666     2100000          295.317
 2/ 7/2018 10:12:22         300         300         300         300       50000              300    15000000   635166666     2150000          295.426
 2/ 7/2018 10:12:26         290         290         290         290       50000              290    14500000   649666666     2200000          295.303
 2/ 7/2018 10:12:27         300         300         300         300       50000              300    15000000   664666666     2250000          295.407
 2/ 7/2018 10:12:28         290         300         290         300       50000          296.667    14833333   679499999     2300000          295.435
 2/ 7/2018 10:12:35         290         290         290         290       50000              290    14500000   693999999     2350000          295.319
 2/ 7/2018 10:12:39         300         300         300         300       50000              300    15000000   708999999     2400000          295.417
 2/ 7/2018 10:12:43         290         290         290         290       50000              290    14500000   723499999     2450000          295.306
 2/ 7/2018 10:13:18         300         300         300         300       50000              300    15000000   738499999     2500000            295.4
 2/ 7/2018 10:13:35         290         290         290         290       50000              290    14500000   752999999     2550000          295.294
 2/ 7/2018 10:15:34         310         310         310         310       50000              310    15500000   768499999     2600000          295.577
 2/ 7/2018 10:15:35         300         300         300         300       50000              300    15000000   783499999     2650000           295.66
 2/ 7/2018 10:15:41         290         290         290         290       50000              290    14500000   797999999     2700000          295.556
 2/ 7/2018 10:15:49         300         300         300         300       50000              300    15000000   812999999     2750000          295.636
 2/ 7/2018 10:15:50         290         290         290         290       50000              290    14500000   827499999     2800000          295.536
 2/ 7/2018 10:16:42         300         300         290         290       50000          293.333    14666666   842166665     2850000          295.497
 2/ 7/2018 10:16:44         300         300         300         300       50000              300    15000000   857166665     2900000          295.575
 2/ 7/2018 10:17: 0         290         290         290         290       50000              290    14500000   871666665     2950000           295.48
 2/ 7/2018 10:17:38         300         300         300         300       50000              300    15000000   886666665     3000000          295.556
 2/ 7/2018 10:17:41         290         300         290         300       50000          296.667    14833333   901499998     3050000          295.574
 2/ 7/2018 10:17:42         310         310         310         310       50000              310    15500000   916999998     3100000          295.806
 2/ 7/2018 10:17:43         320         320         320         320       50000              320    16000000   932999998     3150000           296.19
 2/ 7/2018 10:17:45         310         310         310         310       50000              310    15500000   948499998     3200000          296.406
 2/ 7/2018 10:17:56         300         300         300         300       50000              300    15000000   963499998     3250000          296.462
