         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3          40          40          40          40      100000                40     4000000     4000000      100000          40           1
10/ 7/2018 28: 2:14          40          40          40          40      100000                40     4000000     8000000      200000          40           1
10/ 7/2018 50: 2: 7          40          40          40          40      100000                40     4000000    12000000      300000          40           1
11/ 7/2018  1: 2: 1          40          40          40          40      100000                40     4000000    16000000      400000          40           1
14/ 7/2018  0: 2: 1          40          40          40          40      100000                40     4000000    20000000      500000          40           1
14/ 7/2018 52: 2:22          40          40          40          40      100000                40     4000000    24000000      600000          40           1
16/ 7/2018 10: 2:14          30          30          30          30      100000                30     3000000    27000000      700000     38.5714           1
16/ 7/2018 12: 2:49          40          40          40          40      100000                40     4000000    31000000      800000       38.75           1
16/ 7/2018 13: 2:37          30          30          30          30      100000                30     3000000    34000000      900000     37.7778           1
16/ 7/2018 20: 2: 9          40          40          40          40      100000                40     4000000    38000000     1000000          38           1
16/ 7/2018 20: 2:56          40          40          40          40      100000                40     4000000    42000000     1100000     38.1818           1
16/ 7/2018 30: 2:39          30          30          30          30      100000                30     3000000    45000000     1200000        37.5           1
16/ 7/2018 30: 2:40          40          40          40          40      100000                40     4000000    49000000     1300000     37.6923           1
16/ 7/2018 30: 2:41          30          30          30          30      100000                30     3000000    52000000     1400000     37.1429           1
16/ 7/2018 30: 2:43          40          40          40          40      100000                40     4000000    56000000     1500000     37.3333           1
16/ 7/2018 30: 2:45          30          30          30          30      100000                30     3000000    59000000     1600000      36.875           1
16/ 7/2018 30: 2:46          40          40          40          40      100000                40     4000000    63000000     1700000     37.0588           1
16/ 7/2018 30: 2:47          30          30          30          30      100000                30     3000000    66000000     1800000     36.6667           1
16/ 7/2018 30: 2:48          40          40          40          40      100000                40     4000000    70000000     1900000     36.8421           1
16/ 7/2018 30: 2:50          30          30          30          30      100000                30     3000000    73000000     2000000        36.5           1
16/ 7/2018 31: 2: 0          40          40          40          40      100000                40     4000000    77000000     2100000     36.6667           1
16/ 7/2018 31: 2: 1          30          30          30          30      100000                30     3000000    80000000     2200000     36.3636           1
16/ 7/2018 31: 2: 2          40          40          40          40      100000                40     4000000    84000000     2300000     36.5217           1
16/ 7/2018 31: 2: 3          40          40          40          40      100000                40     4000000    88000000     2400000     36.6667           1
16/ 7/2018 31: 2: 4          30          30          30          30      100000                30     3000000    91000000     2500000        36.4           1
16/ 7/2018 31: 2: 5          30          30          30          30      100000                30     3000000    94000000     2600000     36.1538           1
16/ 7/2018 31: 2: 6          30          30          30          30      100000                30     3000000    97000000     2700000     35.9259           1
16/ 7/2018 31: 2:11          40          40          40          40      100000                40     4000000   101000000     2800000     36.0714           1
16/ 7/2018 31: 2:12          40          40          40          40      100000                40     4000000   105000000     2900000     36.2069           1
16/ 7/2018 31: 2:13          30          30          30          30      100000                30     3000000   108000000     3000000          36           1
16/ 7/2018 31: 2:14          40          40          40          40      100000                40     4000000   112000000     3100000      36.129           1
16/ 7/2018 31: 2:15          30          30          30          30      100000                30     3000000   115000000     3200000     35.9375           1
16/ 7/2018 31: 2:16          40          40          40          40      100000                40     4000000   119000000     3300000     36.0606           1
16/ 7/2018 31: 2:17          30          30          30          30      100000                30     3000000   122000000     3400000     35.8824           1
16/ 7/2018 31: 2:18          40          40          40          40      100000                40     4000000   126000000     3500000          36           1
16/ 7/2018 31: 2:19          30          30          30          30      100000                30     3000000   129000000     3600000     35.8333           1
16/ 7/2018 33: 2:31          40          40          40          40      100000                40     4000000   133000000     3700000     35.9459           1
16/ 7/2018 33: 2:32          30          30          30          30      100000                30     3000000   136000000     3800000     35.7895           1
16/ 7/2018 35: 2:19          40          40          40          40      100000                40     4000000   140000000     3900000     35.8974           1
16/ 7/2018 38: 2:23          30          30          30          30      100000                30     3000000   143000000     4000000       35.75           1
16/ 7/2018 42: 2: 1          40          40          40          40      100000                40     4000000   147000000     4100000     35.8537           1
16/ 7/2018 42: 2: 2          30          30          30          30      100000                30     3000000   150000000     4200000     35.7143           1
16/ 7/2018 42: 2: 4          40          40          40          40      100000                40     4000000   154000000     4300000      35.814           1
16/ 7/2018 42: 2: 5          30          30          30          30      100000                30     3000000   157000000     4400000     35.6818           1
16/ 7/2018 44: 2: 3          40          40          40          40      100000                40     4000000   161000000     4500000     35.7778           1
16/ 7/2018 44: 2: 5          30          30          30          30      100000                30     3000000   164000000     4600000     35.6522           1
16/ 7/2018 44: 2:40          40          40          40          40      100000                40     4000000   168000000     4700000     35.7447           1
16/ 7/2018 44: 2:41          30          30          30          30      100000                30     3000000   171000000     4800000      35.625           1
16/ 7/2018 44: 2:52          40          40          40          40      100000                40     4000000   175000000     4900000     35.7143           1
16/ 7/2018 44: 2:53          30          30          30          30      100000                30     3000000   178000000     5000000        35.6           1
16/ 7/2018 44: 2:54          40          40          40          40      100000                40     4000000   182000000     5100000     35.6863           1
16/ 7/2018 44: 2:55          30          30          30          30      100000                30     3000000   185000000     5200000     35.5769           1
16/ 7/2018 44: 2:56          30          30          30          30      100000                30     3000000   188000000     5300000     35.4717           1
16/ 7/2018 44: 2:57          40          40          40          40      100000                40     4000000   192000000     5400000     35.5556           1
16/ 7/2018 44: 2:58          40          40          40          40      100000                40     4000000   196000000     5500000     35.6364           1
16/ 7/2018 44: 2:59          30          30          30          30      100000                30     3000000   199000000     5600000     35.5357           1
16/ 7/2018 45: 2: 0          40          40          40          40      100000                40     4000000   203000000     5700000      35.614           1
16/ 7/2018 45: 2: 1          30          30          30          30      100000                30     3000000   206000000     5800000     35.5172           1
16/ 7/2018 45: 2:13          40          40          40          40      100000                40     4000000   210000000     5900000     35.5932           1
16/ 7/2018 45: 2:14          30          30          30          30      100000                30     3000000   213000000     6000000        35.5           1
16/ 7/2018 45: 2:15          30          30          30          30      100000                30     3000000   216000000     6100000     35.4098           1
16/ 7/2018 45: 2:37          40          40          40          40      100000                40     4000000   220000000     6200000     35.4839           1
16/ 7/2018 45: 2:38          30          30          30          30      100000                30     3000000   223000000     6300000     35.3968           1
16/ 7/2018 45: 2:39          40          40          40          40      100000                40     4000000   227000000     6400000     35.4688           1
16/ 7/2018 45: 2:41          30          30          30          30      100000                30     3000000   230000000     6500000     35.3846           1
16/ 7/2018 45: 2:42          40          40          40          40      100000                40     4000000   234000000     6600000     35.4545           1
16/ 7/2018 45: 2:45          30          30          30          30      100000                30     3000000   237000000     6700000     35.3731           1
16/ 7/2018 48: 2:15          40          40          40          40      100000                40     4000000   241000000     6800000     35.4412           1
16/ 7/2018 48: 2:21          30          30          30          30      100000                30     3000000   244000000     6900000     35.3623           1
16/ 7/2018 48: 2:22          40          40          40          40      100000                40     4000000   248000000     7000000     35.4286           1
16/ 7/2018 48: 2:28          30          30          30          30      100000                30     3000000   251000000     7100000     35.3521           1
16/ 7/2018 48: 2:29          40          40          40          40      100000                40     4000000   255000000     7200000     35.4167           1
16/ 7/2018 48: 2:36          30          30          30          30      100000                30     3000000   258000000     7300000     35.3425           1
16/ 7/2018 48: 2:37          40          40          40          40      100000                40     4000000   262000000     7400000     35.4054           1
