         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0          20          20          10          10       99999          13.3333     1333320     1333320       99999          13.3333
 2/ 7/2018 10: 0: 1          50        9990          50        9990          81          6676.67      540810     1874130      100080          18.7263
 2/ 7/2018 10: 0:34          30          30          30          30       50000               30     1500000     3374130      150080          22.4822
 2/ 7/2018 10:17:43          40          40          40          40       31507               40     1260280     4634410      181587          25.5217
 2/ 7/2018 10:26:53          20          20          20          20        2000               20       40000     4674410      183587          25.4616
 2/ 7/2018 10:30: 8          50          50          50          50       27994               50     1399700     6074110      211581          28.7082
 2/ 7/2018 11: 6:17          40          40          40          40       47998               40     1919920     7994030      259579          30.7961
 2/ 7/2018 11: 7:59          30          30          30          30       47998               30     1439940     9433970      307577          30.6719
 2/ 7/2018 11: 8: 0          40          40          40          40       47998               40     1919920    11353890      355575          31.9311
 2/ 7/2018 14: 0:26          40          40          40          40       50000               40     2000000    13353890      405575          32.9258
 2/ 7/2018 14:22:53          40          40          40          40        1000               40       40000    13393890      406575          32.9432
 2/ 7/2018 14:59:17          40          40          40          40       12161               40      486440    13880330      418736          33.1482
 2/ 7/2018 16:15:47          30          30          30          30       50000               30     1500000    15380330      468736          32.8124
 2/ 7/2018 16:16:24          40          40          40          40       50000               40     2000000    17380330      518736          33.5052
 2/ 7/2018 17:37:13          40          40          40          40      100000               40     4000000    21380330      618736          34.5549
