         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
11/ 7/2018 16: 2:34         390         390         390         390       50000               390    19500000  1883010750     4700025     400.638           1
11/ 7/2018 16: 2:35         400         400         400         400       50000               400    20000000  1903010750     4750025     400.632           1
11/ 7/2018 16: 2:36         390         390         390         390       50000               390    19500000  1922510750     4800025     400.521           1
11/ 7/2018 16: 2:44         400         400         400         400       50000               400    20000000  1942510750     4850025     400.516           1
11/ 7/2018 16: 2:45         390         390         390         390       50000               390    19500000  1962010750     4900025     400.408           1
11/ 7/2018 17: 2:10         400         400         400         400       50000               400    20000000  1982010750     4950025     400.404           1
11/ 7/2018 17: 2:11         400         400         400         400       50000               400    20000000  2002010750     5000025       400.4           1
11/ 7/2018 17: 2:12         400         400         400         400       50000               400    20000000  2022010750     5050025     400.396           1
11/ 7/2018 17: 2:13         390         390         390         390       50000               390    19500000  2041510750     5100025     400.294           1
11/ 7/2018 17: 2:15         400         400         400         400       50000               400    20000000  2061510750     5150025     400.291           1
11/ 7/2018 17: 2:16         390         390         390         390       50000               390    19500000  2081010750     5200025     400.192           1
11/ 7/2018 17: 2:19         400         400         400         400       50000               400    20000000  2101010750     5250025     400.191           1
11/ 7/2018 17: 2:20         390         390         390         390       50000               390    19500000  2120510750     5300025     400.094           1
11/ 7/2018 17: 2:25         400         400         400         400       50000               400    20000000  2140510750     5350025     400.094           1
11/ 7/2018 17: 2:26         390         390         390         390       50000               390    19500000  2160010750     5400025         400           1
11/ 7/2018 17: 2:27         400         400         400         400       50000               400    20000000  2180010750     5450025         400           1
11/ 7/2018 17: 2:28         390         390         390         390       50000               390    19500000  2199510750     5500025     399.909           1
11/ 7/2018 17: 2:29         400         400         400         400       50000               400    20000000  2219510750     5550025      399.91           1
11/ 7/2018 17: 2:30         390         390         390         390       50000               390    19500000  2239010750     5600025     399.822           1
11/ 7/2018 17: 2:45         400         400         400         400       50000               400    20000000  2259010750     5650025     399.823           1
11/ 7/2018 17: 2:46         390         390         390         390       50000               390    19500000  2278510750     5700025     399.737           1
11/ 7/2018 18: 2:49         400         400         400         400       50000               400    20000000  2298510750     5750025     399.739           1
11/ 7/2018 18: 2:50         390         390         390         390       50000               390    19500000  2318010750     5800025     399.655           1
11/ 7/2018 19: 2:10         400         400         400         400       50000               400    20000000  2338010750     5850025     399.658           1
11/ 7/2018 19: 2:11         390         390         390         390       50000               390    19500000  2357510750     5900025     399.576           1
11/ 7/2018 19: 2:41         400         400         400         400       50000               400    20000000  2377510750     5950025      399.58           1
11/ 7/2018 30: 2:14         390         390         390         390       50000               390    19500000  2397010750     6000025       399.5           1
11/ 7/2018 30: 2:15         390         390         390         390       50000               390    19500000  2416510750     6050025     399.422           1
11/ 7/2018 30: 2:30         400         400         400         400       50000               400    20000000  2436510750     6100025     399.426           1
11/ 7/2018 30: 2:31         390         390         390         390       50000               390    19500000  2456010750     6150025      399.35           1
11/ 7/2018 30: 2:45         400         400         400         400       50000               400    20000000  2476010750     6200025     399.355           1
11/ 7/2018 30: 2:46         390         390         390         390       50000               390    19500000  2495510750     6250025      399.28           1
11/ 7/2018 30: 2:59         400         400         400         400       50000               400    20000000  2515510750     6300025     399.286           1
11/ 7/2018 31: 2: 1         390         390         390         390       50000               390    19500000  2535010750     6350025     399.213           1
11/ 7/2018 31: 2:14         400         400         400         400       50000               400    20000000  2555010750     6400025     399.219           1
11/ 7/2018 31: 2:15         390         390         390         390       50000               390    19500000  2574510750     6450025     399.147           1
11/ 7/2018 31: 2:55         400         400         400         400       50000               400    20000000  2594510750     6500025     399.154           1
11/ 7/2018 31: 2:56         390         390         390         390       50000               390    19500000  2614010750     6550025     399.084           1
11/ 7/2018 31: 2:59         400         400         400         400       50000               400    20000000  2634010750     6600025     399.091           1
11/ 7/2018 32: 2: 1         390         390         390         390       50000               390    19500000  2653510750     6650025     399.023           1
11/ 7/2018 32: 2: 3         400         400         400         400       50000               400    20000000  2673510750     6700025      399.03           1
11/ 7/2018 32: 2: 4         390         390         390         390       50000               390    19500000  2693010750     6750025     398.963           1
11/ 7/2018 32: 2:23         400         400         400         400       50000               400    20000000  2713010750     6800025     398.971           1
11/ 7/2018 40: 2:33         390         390         390         390       50000               390    19500000  2732510750     6850025     398.905           1
11/ 7/2018 40: 2:44         400         400         400         400       50000               400    20000000  2752510750     6900025     398.913           1
11/ 7/2018 40: 2:46         390         390         390         390       50000               390    19500000  2772010750     6950025     398.849           1
11/ 7/2018 40: 2:47         400         400         400         400       50000               400    20000000  2792010750     7000025     398.857           1
11/ 7/2018 40: 2:48         390         390         390         390       50000               390    19500000  2811510750     7050025     398.794           1
11/ 7/2018 40: 2:54         400         400         400         400       50000               400    20000000  2831510750     7100025     398.803           1
11/ 7/2018 40: 2:55         390         390         390         390       50000               390    19500000  2851010750     7150025     398.741           1
11/ 7/2018 55: 2: 3         380         380         380         380       50000               380    19000000  2870010750     7200025     398.611           1
11/ 7/2018 59: 2:10         390         390         390         390       50000               390    19500000  2889510750     7250025     398.552           1
11/ 7/2018 59: 2:11         380         380         380         380       50000               380    19000000  2908510750     7300025     398.425           1
11/ 7/2018 59: 2:20         390         390         390         390       50000               390    19500000  2928010750     7350025     398.367           1
11/ 7/2018 59: 2:21         380         380         380         380       50000               380    19000000  2947010750     7400025     398.243           1
11/ 7/2018 59: 2:22         390         390         390         390       50000               390    19500000  2966510750     7450025     398.188           1
11/ 7/2018 59: 2:23         380         380         380         380       50000               380    19000000  2985510750     7500025     398.067           1
11/ 7/2018 59: 2:26         390         390         390         390       50000               390    19500000  3005010750     7550025     398.013           1
11/ 7/2018 59: 2:27         380         380         380         380       50000               380    19000000  3024010750     7600025     397.895           1
11/ 7/2018 59: 2:35         390         390         390         390       50000               390    19500000  3043510750     7650025     397.843           1
11/ 7/2018 59: 2:36         380         380         380         380       50000               380    19000000  3062510750     7700025     397.727           1
11/ 7/2018 59: 2:46         390         390         390         390       50000               390    19500000  3082010750     7750025     397.678           1
11/ 7/2018 59: 2:47         380         380         380         380       50000               380    19000000  3101010750     7800025     397.564           1
12/ 7/2018  0: 2: 6         390         390         390         390       50000               390    19500000  3120510750     7850025     397.516           1
12/ 7/2018  0: 2: 7         380         380         380         380       50000               380    19000000  3139510750     7900025     397.405           1
12/ 7/2018  2: 2: 1         390         390         390         390       50000               390    19500000  3159010750     7950025     397.359           1
12/ 7/2018  2: 2: 2         380         380         380         380       50000               380    19000000  3178010750     8000025      397.25           1
12/ 7/2018  2: 2: 9         390         390         390         390       50000               390    19500000  3197510750     8050025     397.205           1
12/ 7/2018  2: 2:10         380         380         380         380       50000               380    19000000  3216510750     8100025     397.099           1
12/ 7/2018  2: 2:53         390         390         390         390       50000               390    19500000  3236010750     8150025     397.055           1
12/ 7/2018  2: 2:54         380         380         380         380       50000               380    19000000  3255010750     8200025     396.951           1
12/ 7/2018  6: 2:52         390         390         390         390       50000               390    19500000  3274510750     8250025     396.909           1
12/ 7/2018  7: 2:43         380         380         380         380       50000               380    19000000  3293510750     8300025     396.807           1
12/ 7/2018  8: 2:39         390         390         390         390       50000               390    19500000  3313010750     8350025     396.767           1
12/ 7/2018 35: 2:26         400         400         400         400       50000               400    20000000  3333010750     8400025     396.786           1
12/ 7/2018 37: 2:32         390         390         390         390       50000               390    19500000  3352510750     8450025     396.746           1
12/ 7/2018 39: 2:37         400         400         400         400       50000               400    20000000  3372510750     8500025     396.765           1
12/ 7/2018 41: 2:24         390         390         390         390       50000               390    19500000  3392010750     8550025     396.725           1
14/ 7/2018  0: 2: 0         390         390         390         390       50000               390    19500000  3411510750     8600025     396.686           1
14/ 7/2018 46: 2:25         300         300         300         300         100               300       30000  3411540750     8600125     396.685           1
15/ 7/2018 36: 2:15         400         400         400         400       50000               400    20000000  3431540750     8650125     396.704           1
15/ 7/2018 37: 2:47         390         390         390         390       50000               390    19500000  3451040750     8700125     396.666           1
15/ 7/2018 46: 2:20         400         400         400         400       50000               400    20000000  3471040750     8750125     396.685           1
16/ 7/2018  1: 2:12         390         390         390         390       50000               390    19500000  3490540750     8800125     396.647           1
16/ 7/2018 14: 2:45         400         400         400         400       50000               400    20000000  3510540750     8850125     396.666           1
16/ 7/2018 15: 2:55         310         310         310         310          50               310       15500  3510556250     8850175     396.665           1
16/ 7/2018 36: 2:24         390         390         390         390       50000               390    19500000  3530056250     8900175     396.628           1
16/ 7/2018 37: 2:21         400         400         400         400       50000               400    20000000  3550056250     8950175     396.647           1
16/ 7/2018 38: 2:37         390         390         390         390       50000               390    19500000  3569556250     9000175      396.61           1
16/ 7/2018 40: 2:53         400         400         400         400       50000               400    20000000  3589556250     9050175     396.628           1
16/ 7/2018 44: 2:23         410         410         410         410       50000               410    20500000  3610056250     9100175     396.702           1
16/ 7/2018 45: 2:52         400         400         400         400       50000               400    20000000  3630056250     9150175      396.72           1
16/ 7/2018 50: 2:51         410         410         410         410       50000               410    20500000  3650556250     9200175     396.792           1
16/ 7/2018 50: 2:55         400         400         400         400       50000               400    20000000  3670556250     9250175     396.809           1
16/ 7/2018 51: 2: 9         410         410         410         410       50000               410    20500000  3691056250     9300175      396.88           1
16/ 7/2018 51: 2:24         400         400         400         400       50000               400    20000000  3711056250     9350175     396.897           1
16/ 7/2018 59: 2:45         390         390         390         390       50000               390    19500000  3730556250     9400175      396.86           1
17/ 7/2018  8: 2:52         380         380         380         380       50000               380    19000000  3749556250     9450175     396.771           1
17/ 7/2018  8: 2:53         380         380         380         380       50000               380    19000000  3768556250     9500175     396.683           1
17/ 7/2018  9: 2: 0         390         390         390         390       50000               390    19500000  3788056250     9550175     396.648           1
17/ 7/2018  9: 2:10         380         380         380         380       50000               380    19000000  3807056250     9600175     396.561           1
17/ 7/2018  9: 2:11         380         380         380         380       50000               380    19000000  3826056250     9650175     396.475           1
17/ 7/2018  9: 2:15         390         390         390         390       50000               390    19500000  3845556250     9700175     396.442           1
17/ 7/2018  9: 2:16         390         390         390         390       50000               390    19500000  3865056250     9750175     396.409           1
17/ 7/2018  9: 2:17         380         380         380         380       50000               380    19000000  3884056250     9800175     396.325           1
17/ 7/2018  9: 2:18         390         390         390         390       50000               390    19500000  3903556250     9850175     396.293           1
17/ 7/2018  9: 2:19         390         390         390         390       50000               390    19500000  3923056250     9900175     396.261           1
17/ 7/2018  9: 2:21         380         380         380         380       50000               380    19000000  3942056250     9950175      396.18           1
17/ 7/2018  9: 2:25         390         390         390         390       50000               390    19500000  3961556250    10000175     396.149           1
17/ 7/2018  9: 2:26         380         380         380         380       50000               380    19000000  3980556250    10050175     396.068           1
17/ 7/2018 10: 2:26         390         390         390         390       50000               390    19500000  4000056250    10100175     396.038           1
17/ 7/2018 10: 2:27         380         380         380         380       50000               380    19000000  4019056250    10150175     395.959           1
17/ 7/2018 10: 2:31         390         390         390         390       50000               390    19500000  4038556250    10200175      395.93           1
17/ 7/2018 10: 2:32         390         390         390         390       50000               390    19500000  4058056250    10250175     395.901           1
17/ 7/2018 10: 2:33         380         380         380         380       50000               380    19000000  4077056250    10300175     395.824           1
17/ 7/2018 10: 2:35         390         390         390         390       50000               390    19500000  4096556250    10350175     395.796           1
17/ 7/2018 10: 2:38         380         380         380         380       50000               380    19000000  4115556250    10400175      395.72           1
17/ 7/2018 10: 2:44         390         390         390         390       50000               390    19500000  4135056250    10450175     395.693           1
17/ 7/2018 14: 2:21         400         400         400         400       50000               400    20000000  4155056250    10500175     395.713           1
17/ 7/2018 14: 2:22         390         390         390         390       50000               390    19500000  4174556250    10550175     395.686           1
17/ 7/2018 14: 2:27         400         400         400         400       50000               400    20000000  4194556250    10600175     395.706           1
17/ 7/2018 14: 2:28         390         390         390         390       50000               390    19500000  4214056250    10650175      395.68           1
17/ 7/2018 14: 2:29         400         400         400         400       50000               400    20000000  4234056250    10700175       395.7           1
17/ 7/2018 18: 2:55         390         390         390         390       50000               390    19500000  4253556250    10750175     395.673           1
17/ 7/2018 19: 2: 9         400         400         400         400       50000               400    20000000  4273556250    10800175     395.693           1
17/ 7/2018 19: 2:10         390         390         390         390       50000               390    19500000  4293056250    10850175     395.667           1
17/ 7/2018 19: 2:19         400         400         400         400       50000               400    20000000  4313056250    10900175     395.687           1
17/ 7/2018 19: 2:20         390         390         390         390       50000               390    19500000  4332556250    10950175     395.661           1
17/ 7/2018 19: 2:21         390         390         390         390       50000               390    19500000  4352056250    11000175     395.635           1
17/ 7/2018 20: 2:32         400         400         400         400       50000               400    20000000  4372056250    11050175     395.655           1
17/ 7/2018 20: 2:33         390         390         390         390       50000               390    19500000  4391556250    11100175     395.629           1
17/ 7/2018 20: 2:34         390         390         390         390       50000               390    19500000  4411056250    11150175     395.604           1
17/ 7/2018 20: 2:41         400         400         400         400       50000               400    20000000  4431056250    11200175     395.624           1
17/ 7/2018 20: 2:53         390         390         390         390       50000               390    19500000  4450556250    11250175     395.599           1
17/ 7/2018 20: 2:54         400         400         400         400       50000               400    20000000  4470556250    11300175     395.618           1
17/ 7/2018 20: 2:56         390         390         390         390       50000               390    19500000  4490056250    11350175     395.594           1
17/ 7/2018 20: 2:57         390         390         390         390       50000               390    19500000  4509556250    11400175     395.569           1
17/ 7/2018 20: 2:59         400         400         400         400       50000               400    20000000  4529556250    11450175     395.588           1
17/ 7/2018 21: 2: 4         390         390         390         390       50000               390    19500000  4549056250    11500175     395.564           1
17/ 7/2018 21: 2: 9         400         400         400         400       50000               400    20000000  4569056250    11550175     395.583           1
17/ 7/2018 21: 2:13         390         390         390         390       50000               390    19500000  4588556250    11600175     395.559           1
17/ 7/2018 21: 2:14         400         400         400         400       50000               400    20000000  4608556250    11650175     395.578           1
17/ 7/2018 22: 2:30         390         390         390         390       50000               390    19500000  4628056250    11700175     395.554           1
17/ 7/2018 23: 2:20         400         400         400         400       50000               400    20000000  4648056250    11750175     395.573           1
17/ 7/2018 23: 2:21         390         390         390         390       50000               390    19500000  4667556250    11800175      395.55           1
17/ 7/2018 23: 2:25         400         400         400         400       50000               400    20000000  4687556250    11850175     395.569           1
17/ 7/2018 23: 2:26         390         390         390         390       50000               390    19500000  4707056250    11900175     395.545           1
17/ 7/2018 23: 2:27         400         400         400         400       50000               400    20000000  4727056250    11950175     395.564           1
17/ 7/2018 23: 2:30         390         390         390         390       50000               390    19500000  4746556250    12000175     395.541           1
17/ 7/2018 23: 2:31         400         400         400         400       50000               400    20000000  4766556250    12050175     395.559           1
17/ 7/2018 24: 2: 8         390         390         390         390       50000               390    19500000  4786056250    12100175     395.536           1
17/ 7/2018 24: 2: 9         390         390         390         390       50000               390    19500000  4805556250    12150175     395.513           1
17/ 7/2018 24: 2:17         400         400         400         400       50000               400    20000000  4825556250    12200175     395.532           1
17/ 7/2018 24: 2:18         390         390         390         390       50000               390    19500000  4845056250    12250175     395.509           1
17/ 7/2018 24: 2:33         400         400         400         400       50000               400    20000000  4865056250    12300175     395.527           1
17/ 7/2018 24: 2:34         390         390         390         390       50000               390    19500000  4884556250    12350175     395.505           1
17/ 7/2018 25: 2:54         380         380         380         380       50000               380    19000000  4903556250    12400175     395.443           1
17/ 7/2018 25: 2:55         380         380         380         380       50000               380    19000000  4922556250    12450175      395.38           1
17/ 7/2018 25: 2:58         390         390         390         390       50000               390    19500000  4942056250    12500175     395.359           1
17/ 7/2018 25: 2:59         390         390         390         390       50000               390    19500000  4961556250    12550175     395.338           1
17/ 7/2018 26: 2: 0         380         380         380         380       50000               380    19000000  4980556250    12600175     395.277           1
17/ 7/2018 26: 2:16         390         390         390         390       50000               390    19500000  5000056250    12650175     395.256           1
17/ 7/2018 26: 2:17         380         380         380         380       50000               380    19000000  5019056250    12700175     395.196           1
17/ 7/2018 26: 2:22         390         390         390         390       50000               390    19500000  5038556250    12750175     395.175           1
17/ 7/2018 26: 2:23         380         380         380         380       50000               380    19000000  5057556250    12800175     395.116           1
17/ 7/2018 26: 2:31         390         390         390         390       50000               390    19500000  5077056250    12850175     395.096           1
17/ 7/2018 26: 2:32         380         380         380         380       50000               380    19000000  5096056250    12900175     395.038           1
17/ 7/2018 26: 2:52         390         390         390         390       50000               390    19500000  5115556250    12950175     395.018           1
17/ 7/2018 26: 2:53         380         380         380         380       50000               380    19000000  5134556250    13000175     394.961           1
17/ 7/2018 26: 2:54         390         390         390         390       50000               390    19500000  5154056250    13050175     394.942           1
17/ 7/2018 26: 2:55         380         380         380         380       50000               380    19000000  5173056250    13100175     394.885           1
17/ 7/2018 27: 2:11         390         390         390         390       50000               390    19500000  5192556250    13150175     394.866           1
17/ 7/2018 27: 2:12         380         380         380         380       50000               380    19000000  5211556250    13200175      394.81           1
17/ 7/2018 27: 2:13         390         390         390         390       50000               390    19500000  5231056250    13250175     394.791           1
17/ 7/2018 30: 2: 8         380         380         380         380       50000               380    19000000  5250056250    13300175     394.736           1
17/ 7/2018 30: 2:16         390         390         390         390       50000               390    19500000  5269556250    13350175     394.718           1
17/ 7/2018 30: 2:17         380         380         380         380       50000               380    19000000  5288556250    13400175     394.663           1
17/ 7/2018 30: 2:31         390         390         390         390       50000               390    19500000  5308056250    13450175     394.646           1
17/ 7/2018 30: 2:32         380         380         380         380       50000               380    19000000  5327056250    13500175     394.592           1
17/ 7/2018 30: 2:33         390         390         390         390       50000               390    19500000  5346556250    13550175     394.575           1
17/ 7/2018 30: 2:34         380         380         380         380       50000               380    19000000  5365556250    13600175     394.521           1
17/ 7/2018 30: 2:35         390         390         390         390       50000               390    19500000  5385056250    13650175     394.505           1
17/ 7/2018 30: 2:36         380         380         380         380       50000               380    19000000  5404056250    13700175     394.452           1
17/ 7/2018 30: 2:37         380         380         380         380       50000               380    19000000  5423056250    13750175     394.399           1
17/ 7/2018 30: 2:42         390         390         390         390       50000               390    19500000  5442556250    13800175     394.383           1
17/ 7/2018 30: 2:44         380         380         380         380       50000               380    19000000  5461556250    13850175     394.331           1
17/ 7/2018 30: 2:45         390         390         390         390       50000               390    19500000  5481056250    13900175     394.316           1
17/ 7/2018 30: 2:46         380         380         380         380       50000               380    19000000  5500056250    13950175     394.264           1
17/ 7/2018 30: 2:47         390         390         390         390       50000               390    19500000  5519556250    14000175     394.249           1
17/ 7/2018 30: 2:48         380         380         380         380       50000               380    19000000  5538556250    14050175     394.198           1
17/ 7/2018 30: 2:49         380         380         380         380       50000               380    19000000  5557556250    14100175     394.148           1
17/ 7/2018 30: 2:50         380         380         380         380       50000               380    19000000  5576556250    14150175     394.098           1
17/ 7/2018 30: 2:51         380         380         380         380       50000               380    19000000  5595556250    14200175     394.048           1
17/ 7/2018 31: 2: 1         390         390         390         390       50000               390    19500000  5615056250    14250175     394.034           1
17/ 7/2018 32: 2: 1         380         380         380         380       50000               380    19000000  5634056250    14300175     393.985           1
17/ 7/2018 32: 2: 2         390         390         390         390       50000               390    19500000  5653556250    14350175     393.971           1
17/ 7/2018 32: 2: 3         380         380         380         380       50000               380    19000000  5672556250    14400175     393.923           1
