         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        1800        1800        1340        1520           6          1553.33        9320        9320           6          1553.33
 2/ 7/2018 10: 1:29        1530        1530        1530        1530        2500             1530     3825000     3834320        2506          1530.06
 2/ 7/2018 10: 8:22        1510        1510        1510        1510        2500             1510     3775000     7609320        5006          1520.04
 2/ 7/2018 10: 8:24        1800        1800        1800        1800          34             1800       61200     7670520        5040          1521.93
 2/ 7/2018 10:14:50        1490        1490        1490        1490        2500             1490     3725000    11395520        7540          1511.34
 2/ 7/2018 12:23:42        1530        1530        1530        1530          34             1530       52020    11447540        7574          1511.43
 2/ 7/2018 12:43:19        1690        1690        1690        1690          44             1690       74360    11521900        7618          1512.46
 2/ 7/2018 12:54:49        1470        1470        1470        1470         100             1470      147000    11668900        7718          1511.91
 2/ 7/2018 13:55:19        1800        1800        1340        1470         100          1536.67      153666    11822566        7818          1512.22
 2/ 7/2018 14: 4:27        1540        1540        1540        1540         500             1540      770000    12592566        8318          1513.89
 2/ 7/2018 14:10:23        1510        1510        1510        1510          34             1510       51340    12643906        8352          1513.88
 2/ 7/2018 14:48:34        1520        1520        1520        1520         750             1520     1140000    13783906        9102          1514.38
 2/ 7/2018 14:48:44        1550        1550        1550        1550         750             1550     1162500    14946406        9852          1517.09
 2/ 7/2018 15:57:52        1520        1520        1520        1520       10000             1520    15200000    30146406       19852          1518.56
 2/ 7/2018 16:22: 7        1510        1510        1510        1510       10000             1510    15100000    45246406       29852          1515.69
 2/ 7/2018 16:38:38        1460        1460        1460        1460        5000             1460     7300000    52546406       34852           1507.7
 2/ 7/2018 18: 5: 5        1800        1800        1340        1460        5000          1533.33     7666666    60213072       39852          1510.92
 2/ 7/2018 18: 8: 0        1800        1800        1340        1460        5000          1533.33     7666666    67879738       44852          1513.42
