         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         750         750         750         750       25000              750    18750000    18750000       25000              750
 2/ 7/2018 10: 0:36         760         760         760         760       25000              760    19000000    37750000       50000              755
 2/ 7/2018 10: 0:52         750         750         750         750       25000              750    18750000    56500000       75000          753.333
 2/ 7/2018 10: 1:26         760         760         760         760       25000              760    19000000    75500000      100000              755
 2/ 7/2018 10: 1:28         740         740         740         740       25000              740    18500000    94000000      125000              752
 2/ 7/2018 10: 1:29         760         760         760         760       25000              760    19000000   113000000      150000          753.333
 2/ 7/2018 10: 1:30         740         740         740         740       25000              740    18500000   131500000      175000          751.429
 2/ 7/2018 10: 1:31         760         760         760         760       25000              760    19000000   150500000      200000            752.5
 2/ 7/2018 10: 1:32         740         740         740         740       25000              740    18500000   169000000      225000          751.111
 2/ 7/2018 10: 1:33         760         760         760         760       25000              760    19000000   188000000      250000              752
 2/ 7/2018 10: 1:34         740         740         740         740       25000              740    18500000   206500000      275000          750.909
 2/ 7/2018 10: 2:24         750         750         750         750       25000              750    18750000   225250000      300000          750.833
 2/ 7/2018 10: 2:26         730         730         730         730       25000              730    18250000   243500000      325000          749.231
 2/ 7/2018 10: 2:28         740         740         740         740       25000              740    18500000   262000000      350000          748.571
 2/ 7/2018 10: 2:33         730         730         730         730       25000              730    18250000   280250000      375000          747.333
 2/ 7/2018 10: 2:36         750         750         750         750       25000              750    18750000   299000000      400000            747.5
 2/ 7/2018 10: 2:38         730         740         730         740       25000          736.667    18416666   317416666      425000          746.863
 2/ 7/2018 10: 2:50         730         730         730         730       25000              730    18250000   335666666      450000          745.926
 2/ 7/2018 10: 2:52         750         750         730         730       25000          736.667    18416666   354083332      475000          745.439
 2/ 7/2018 10: 2:53         750         750         730         730       25000          736.667    18416666   372499998      500000              745
 2/ 7/2018 10: 3: 1         740         740         740         740       25000              740    18500000   390999998      525000          744.762
 2/ 7/2018 10: 3: 2         730         730         730         730       25000              730    18250000   409249998      550000          744.091
 2/ 7/2018 10: 3: 7         750         750         750         750       25000              750    18750000   427999998      575000          744.348
 2/ 7/2018 10: 3: 9         730         730         730         730       25000              730    18250000   446249998      600000           743.75
 2/ 7/2018 10: 4:18         720         720         720         720       25000              720    18000000   464249998      625000            742.8
 2/ 7/2018 10: 4:40         730         730         720         720       25000          723.333    18083333   482333331      650000          742.051
 2/ 7/2018 10: 4:57         710         710         710         710       25000              710    17750000   500083331      675000          740.864
 2/ 7/2018 10: 4:59         720         720         720         720       25000              720    18000000   518083331      700000          740.119
 2/ 7/2018 10: 5: 5         710         710         710         710       25000              710    17750000   535833331      725000           739.08
 2/ 7/2018 10: 5:18         700         700         700         700       25000              700    17500000   553333331      750000          737.778
 2/ 7/2018 10: 5:19         710         710         710         710       25000              710    17750000   571083331      775000          736.882
