         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
16/ 7/2018 13: 2: 6          80          80          80          80      100000                80     8000000   137466880     1728769     79.5172           1
16/ 7/2018 33: 2:27          70          70          70          70        1000                70       70000   137536880     1729769     79.5117           1
16/ 7/2018 35: 2:52          70          70          70          70        1000                70       70000   137606880     1730769     79.5062           1
16/ 7/2018 36: 2:48          90          90          90          90      100000                90     9000000   146606880     1830769     80.0794           1
16/ 7/2018 44: 2:22          80          80          80          80      100000                80     8000000   154606880     1930769     80.0753           1
16/ 7/2018 46: 2: 6          90          90          90          90      100000                90     9000000   163606880     2030769      80.564           1
16/ 7/2018 46: 2: 7          80          80          80          80      100000                80     8000000   171606880     2130769     80.5375           1
16/ 7/2018 46: 2: 8          80          80          80          80      100000                80     8000000   179606880     2230769     80.5134           1
16/ 7/2018 46: 2:15          90          90          90          90      100000                90     9000000   188606880     2330769     80.9205           1
16/ 7/2018 46: 2:16          90          90          90          90      100000                90     9000000   197606880     2430769      81.294           1
16/ 7/2018 46: 2:17          90          90          90          90      100000                90     9000000   206606880     2530769      81.638           1
16/ 7/2018 46: 2:18          80          80          80          80      100000                80     8000000   214606880     2630769     81.5757           1
16/ 7/2018 46: 2:19          90          90          90          90      100000                90     9000000   223606880     2730769     81.8842           1
16/ 7/2018 46: 2:22          80          80          80          80      100000                80     8000000   231606880     2830769     81.8177           1
16/ 7/2018 46: 2:23          90          90          90          90      100000                90     9000000   240606880     2930769     82.0968           1
16/ 7/2018 46: 2:39          80          80          80          80      100000                80     8000000   248606880     3030769     82.0277           1
16/ 7/2018 46: 2:40          90          90          90          90      100000                90     9000000   257606880     3130769     82.2823           1
16/ 7/2018 51: 2:37          80          80          80          80      100000                80     8000000   265606880     3230769     82.2117           1
16/ 7/2018 51: 2:38          90          90          90          90      100000                90     9000000   274606880     3330769     82.4455           1
16/ 7/2018 51: 2:48          80          80          80          80      100000                80     8000000   282606880     3430769     82.3742           1
16/ 7/2018 51: 2:49          90          90          90          90      100000                90     9000000   291606880     3530769     82.5902           1
16/ 7/2018 54: 2:18          80          80          80          80      100000                80     8000000   299606880     3630769     82.5188           1
16/ 7/2018 54: 2:19          90          90          90          90      100000                90     9000000   308606880     3730769     82.7194           1
16/ 7/2018 54: 2:51          80          80          80          80      100000                80     8000000   316606880     3830769     82.6484           1
16/ 7/2018 54: 2:52          90          90          90          90      100000                90     9000000   325606880     3930769     82.8354           1
16/ 7/2018 54: 2:59          80          80          80          80      100000                80     8000000   333606880     4030769     82.7651           1
16/ 7/2018 55: 2: 0          90          90          90          90      100000                90     9000000   342606880     4130769     82.9402           1
16/ 7/2018 56: 2:43          80          80          80          80      100000                80     8000000   350606880     4230769     82.8707           1
16/ 7/2018 56: 2:44          80          80          80          80      100000                80     8000000   358606880     4330769     82.8044           1
16/ 7/2018 56: 2:45          90          90          90          90      100000                90     9000000   367606880     4430769     82.9668           1
16/ 7/2018 56: 2:46          80          80          80          80      100000                80     8000000   375606880     4530769     82.9014           1
16/ 7/2018 56: 2:55          90          90          90          90      100000                90     9000000   384606880     4630769     83.0546           1
16/ 7/2018 56: 2:56          80          80          80          80      100000                80     8000000   392606880     4730769     82.9901           1
16/ 7/2018 57: 2: 0          90          90          90          90      100000                90     9000000   401606880     4830769     83.1352           1
16/ 7/2018 57: 2: 1          80          80          80          80      100000                80     8000000   409606880     4930769     83.0716           1
16/ 7/2018 57: 2: 3          90          90          90          90      100000                90     9000000   418606880     5030769     83.2093           1
16/ 7/2018 57: 2: 4          80          80          80          80      100000                80     8000000   426606880     5130769     83.1468           1
16/ 7/2018 57: 2: 5          90          90          90          90      100000                90     9000000   435606880     5230769     83.2778           1
16/ 7/2018 57: 2: 6          80          80          80          80      100000                80     8000000   443606880     5330769     83.2163           1
16/ 7/2018 57: 2: 9          90          90          90          90      100000                90     9000000   452606880     5430769     83.3412           1
16/ 7/2018 57: 2:19          80          80          80          80      100000                80     8000000   460606880     5530769     83.2808           1
16/ 7/2018 57: 2:20          90          90          90          90      100000                90     9000000   469606880     5630769     83.4001           1
16/ 7/2018 57: 2:21          80          80          80          80      100000                80     8000000   477606880     5730769     83.3408           1
16/ 7/2018 57: 2:24          90          90          90          90      100000                90     9000000   486606880     5830769      83.455           1
16/ 7/2018 57: 2:30          80          80          80          80      100000                80     8000000   494606880     5930769     83.3968           1
16/ 7/2018 57: 2:31          90          90          90          90      100000                90     9000000   503606880     6030769     83.5062           1
16/ 7/2018 57: 2:33          80          80          80          80      100000                80     8000000   511606880     6130769     83.4491           1
16/ 7/2018 57: 2:40          90          90          90          90      100000                90     9000000   520606880     6230769     83.5542           1
16/ 7/2018 57: 2:46          80          80          80          80      100000                80     8000000   528606880     6330769     83.4981           1
16/ 7/2018 57: 2:47          90          90          90          90      100000                90     9000000   537606880     6430769     83.5992           1
17/ 7/2018 14: 2:47          80          80          80          80      100000                80     8000000   545606880     6530769      83.544           1
17/ 7/2018 15: 2: 2          90          90          90          90      100000                90     9000000   554606880     6630769     83.6414           1
17/ 7/2018 18: 2:32          70          70          70          70        1000                70       70000   554676880     6631769     83.6394           1
