         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3          80          80          80          80       50000                80     4000000     4000000       50000          80           1
10/ 7/2018 28: 2:14          80          80          80          80       50000                80     4000000     8000000      100000          80           1
12/ 7/2018 26: 2:10          70          70          70          70       50000                70     3500000    11500000      150000     76.6667           1
12/ 7/2018 27: 2:13          80          80          80          80       50000                80     4000000    15500000      200000        77.5           1
12/ 7/2018 30: 2: 7          70          70          70          70       50000                70     3500000    19000000      250000          76           1
12/ 7/2018 31: 2: 8          80          80          80          80       50000                80     4000000    23000000      300000     76.6667           1
12/ 7/2018 31: 2:30          70          70          70          70       50000                70     3500000    26500000      350000     75.7143           1
12/ 7/2018 31: 2:35          80          80          80          80       50000                80     4000000    30500000      400000       76.25           1
12/ 7/2018 31: 2:51          70          70          70          70       50000                70     3500000    34000000      450000     75.5556           1
12/ 7/2018 31: 2:52          80          80          80          80       50000                80     4000000    38000000      500000          76           1
12/ 7/2018 31: 2:56          70          70          70          70       50000                70     3500000    41500000      550000     75.4545           1
12/ 7/2018 31: 2:58          80          80          80          80       50000                80     4000000    45500000      600000     75.8333           1
12/ 7/2018 31: 2:59          70          70          70          70       50000                70     3500000    49000000      650000     75.3846           1
12/ 7/2018 32: 2: 5          80          80          80          80       50000                80     4000000    53000000      700000     75.7143           1
12/ 7/2018 32: 2: 6          70          70          70          70       50000                70     3500000    56500000      750000     75.3333           1
12/ 7/2018 32: 2: 7          70          70          70          70       50000                70     3500000    60000000      800000          75           1
12/ 7/2018 33: 2:47          80          80          80          80       50000                80     4000000    64000000      850000     75.2941           1
12/ 7/2018 37: 2:28          70          70          70          70       50000                70     3500000    67500000      900000          75           1
12/ 7/2018 37: 2:34          80          80          80          80       50000                80     4000000    71500000      950000     75.2632           1
12/ 7/2018 37: 2:50          70          70          70          70       50000                70     3500000    75000000     1000000          75           1
12/ 7/2018 37: 2:52          80          80          80          80       50000                80     4000000    79000000     1050000     75.2381           1
12/ 7/2018 38: 2:11          70          70          70          70       50000                70     3500000    82500000     1100000          75           1
12/ 7/2018 38: 2:12          80          80          80          80       50000                80     4000000    86500000     1150000     75.2174           1
12/ 7/2018 41: 2:27          70          70          70          70       50000                70     3500000    90000000     1200000          75           1
12/ 7/2018 41: 2:35          80          80          80          80       50000                80     4000000    94000000     1250000        75.2           1
14/ 7/2018  0: 2: 0          80          80          80          80       50000                80     4000000    98000000     1300000     75.3846           1
14/ 7/2018 38: 2:10          70          70          70          70       50000                70     3500000   101500000     1350000     75.1852           1
14/ 7/2018 47: 2: 3          80          80          80          80       50000                80     4000000   105500000     1400000     75.3571           1
15/ 7/2018 23: 2:34          70          70          70          70       50000                70     3500000   109000000     1450000     75.1724           1
15/ 7/2018 23: 2:37          80          80          80          80       50000                80     4000000   113000000     1500000     75.3333           1
15/ 7/2018 23: 2:39          70          70          70          70       50000                70     3500000   116500000     1550000     75.1613           1
15/ 7/2018 25: 2: 7          80          80          80          80       50000                80     4000000   120500000     1600000     75.3125           1
15/ 7/2018 25: 2:11          70          70          70          70       50000                70     3500000   124000000     1650000     75.1515           1
15/ 7/2018 25: 2:16          80          80          80          80       50000                80     4000000   128000000     1700000     75.2941           1
15/ 7/2018 25: 2:30          70          70          70          70       50000                70     3500000   131500000     1750000     75.1429           1
15/ 7/2018 26: 2: 9          80          80          80          80       50000                80     4000000   135500000     1800000     75.2778           1
15/ 7/2018 28: 2:30          70          70          70          70       50000                70     3500000   139000000     1850000     75.1351           1
15/ 7/2018 28: 2:31          70          70          70          70       50000                70     3500000   142500000     1900000          75           1
15/ 7/2018 29: 2:56          80          80          80          80       50000                80     4000000   146500000     1950000     75.1282           1
15/ 7/2018 30: 2: 9          70          70          70          70       50000                70     3500000   150000000     2000000          75           1
15/ 7/2018 46: 2:35          80          80          80          80       50000                80     4000000   154000000     2050000      75.122           1
15/ 7/2018 47: 2:21          70          70          70          70       50000                70     3500000   157500000     2100000          75           1
15/ 7/2018 49: 2: 2          80          80          80          80       50000                80     4000000   161500000     2150000     75.1163           1
16/ 7/2018 54: 2:32          70          70          70          70       50000                70     3500000   165000000     2200000          75           1
16/ 7/2018 58: 2:53          80          80          80          80       50000                80     4000000   169000000     2250000     75.1111           1
16/ 7/2018 59: 2:49          70          70          70          70       50000                70     3500000   172500000     2300000          75           1
