         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
12/ 7/2018 25: 2: 2         250         250         250         250       80171               250    20042750  4121675332    15358260     268.369           1
12/ 7/2018 25: 2:31         260         260         260         260       80171               260    20844460  4142519792    15438431     268.325           1
12/ 7/2018 25: 2:32         250         250         250         250       80171               250    20042750  4162562542    15518602     268.231           1
12/ 7/2018 27: 2:21         260         260         260         260       80171               260    20844460  4183407002    15598773     268.188           1
12/ 7/2018 27: 2:24         250         250         250         250       80171               250    20042750  4203449752    15678944     268.095           1
12/ 7/2018 28: 2:39         260         260         260         260       80171               260    20844460  4224294212    15759115     268.054           1
12/ 7/2018 28: 2:41         250         250         250         250       80171               250    20042750  4244336962    15839286     267.963           1
12/ 7/2018 29: 2:39         260         260         260         260       80171               260    20844460  4265181422    15919457     267.923           1
12/ 7/2018 29: 2:40         250         250         250         250       80171               250    20042750  4285224172    15999628     267.833           1
12/ 7/2018 37: 2:40         260         260         260         260       80171               260    20844460  4306068632    16079799     267.794           1
12/ 7/2018 40: 2:42         250         250         250         250       80171               250    20042750  4326111382    16159970     267.705           1
12/ 7/2018 40: 2:43         260         260         260         260       80171               260    20844460  4346955842    16240141     267.667           1
12/ 7/2018 40: 2:45         250         250         250         250       80171               250    20042750  4366998592    16320312     267.581           1
12/ 7/2018 40: 2:55         260         260         260         260       80171               260    20844460  4387843052    16400483     267.544           1
12/ 7/2018 40: 2:56         250         250         250         250       80171               250    20042750  4407885802    16480654     267.458           1
12/ 7/2018 41: 2: 9         260         260         260         260       80171               260    20844460  4428730262    16560825     267.422           1
12/ 7/2018 41: 2:10         250         250         250         250       80171               250    20042750  4448773012    16640996     267.338           1
12/ 7/2018 41: 2:22         260         260         260         260       80171               260    20844460  4469617472    16721167     267.303           1
12/ 7/2018 41: 2:27         250         250         250         250       80171               250    20042750  4489660222    16801338      267.22           1
12/ 7/2018 41: 2:31         260         260         260         260       80171               260    20844460  4510504682    16881509     267.186           1
12/ 7/2018 44: 2:41         250         250         250         250       80171               250    20042750  4530547432    16961680     267.105           1
12/ 7/2018 44: 2:44         260         260         260         260       80171               260    20844460  4551391892    17041851     267.071           1
12/ 7/2018 44: 2:45         250         250         250         250       80171               250    20042750  4571434642    17122022     266.992           1
12/ 7/2018 46: 2:19         260         260         260         260       80171               260    20844460  4592279102    17202193     266.959           1
12/ 7/2018 59: 2: 1         270         270         270         270       80171               270    21646170  4613925272    17282364     266.973           1
12/ 7/2018 59: 2: 3         260         260         260         260       80171               260    20844460  4634769732    17362535     266.941           1
14/ 7/2018  0: 2:31         260         260         260         260      100000               260    26000000  4660769732    17462535     266.901           1
14/ 7/2018 10: 2:52         250         250         250         250      100000               250    25000000  4685769732    17562535     266.805           1
14/ 7/2018 10: 2:57         260         260         260         260      100000               260    26000000  4711769732    17662535     266.766           1
14/ 7/2018 11: 2:43         250         250         250         250      100000               250    25000000  4736769732    17762535     266.672           1
14/ 7/2018 25: 2: 0         240         240         240         240      100000               240    24000000  4760769732    17862535     266.523           1
14/ 7/2018 25: 2: 4         250         250         250         250      100000               250    25000000  4785769732    17962535     266.431           1
15/ 7/2018 10: 2: 0         240         240         240         240      100000               240    24000000  4809769732    18062535     266.284           1
15/ 7/2018 10: 2: 1         250         250         250         250      100000               250    25000000  4834769732    18162535     266.195           1
15/ 7/2018 18: 2:39         240         240         240         240      100000               240    24000000  4858769732    18262535     266.051           1
15/ 7/2018 18: 2:41         250         250         250         250      100000               250    25000000  4883769732    18362535     265.964           1
15/ 7/2018 18: 2:42         240         240         240         240      100000               240    24000000  4907769732    18462535     265.823           1
15/ 7/2018 18: 2:47         250         250         250         250      100000               250    25000000  4932769732    18562535     265.738           1
15/ 7/2018 19: 2:10         240         240         240         240      100000               240    24000000  4956769732    18662535       265.6           1
15/ 7/2018 19: 2:12         250         250         250         250      100000               250    25000000  4981769732    18762535     265.517           1
15/ 7/2018 31: 2:27         240         240         240         240      100000               240    24000000  5005769732    18862535     265.382           1
15/ 7/2018 31: 2:40         250         250         250         250      100000               250    25000000  5030769732    18962535       265.3           1
15/ 7/2018 31: 2:44         240         240         240         240      100000               240    24000000  5054769732    19062535     265.168           1
15/ 7/2018 31: 2:52         250         250         250         250      100000               250    25000000  5079769732    19162535     265.089           1
15/ 7/2018 31: 2:53         240         240         240         240      100000               240    24000000  5103769732    19262535     264.958           1
15/ 7/2018 31: 2:58         250         250         250         250      100000               250    25000000  5128769732    19362535     264.881           1
15/ 7/2018 31: 2:59         240         240         240         240      100000               240    24000000  5152769732    19462535     264.753           1
15/ 7/2018 32: 2: 1         250         250         250         250      100000               250    25000000  5177769732    19562535     264.678           1
15/ 7/2018 32: 2: 5         240         250         240         250      100000           246.667    24666666  5202436398    19662535     264.586           2
15/ 7/2018 32: 2:11         240         240         240         240      100000               240    24000000  5226436398    19762535     264.462           1
15/ 7/2018 32: 2:12         250         250         250         250      100000               250    25000000  5251436398    19862535     264.389           1
15/ 7/2018 32: 2:14         240         240         240         240      100000               240    24000000  5275436398    19962535     264.267           1
15/ 7/2018 32: 2:18         250         250         250         250      100000               250    25000000  5300436398    20062535     264.196           1
15/ 7/2018 32: 2:20         240         240         240         240      100000               240    24000000  5324436398    20162535     264.076           1
15/ 7/2018 32: 2:22         250         250         250         250      100000               250    25000000  5349436398    20262535     264.006           1
15/ 7/2018 32: 2:23         240         240         240         240      100000               240    24000000  5373436398    20362535     263.888           1
15/ 7/2018 32: 2:24         250         250         250         250      100000               250    25000000  5398436398    20462535     263.821           1
15/ 7/2018 32: 2:26         240         240         240         240      100000               240    24000000  5422436398    20562535     263.705           1
15/ 7/2018 32: 2:27         250         250         250         250      100000               250    25000000  5447436398    20662535     263.638           1
15/ 7/2018 32: 2:29         240         240         240         240      100000               240    24000000  5471436398    20762535     263.524           1
15/ 7/2018 32: 2:35         250         250         250         250      100000               250    25000000  5496436398    20862535      263.46           1
15/ 7/2018 32: 2:38         240         240         240         240      100000               240    24000000  5520436398    20962535     263.348           1
15/ 7/2018 32: 2:46         250         250         250         250      100000               250    25000000  5545436398    21062535     263.284           1
15/ 7/2018 32: 2:47         240         240         240         240      100000               240    24000000  5569436398    21162535     263.174           1
15/ 7/2018 33: 2:17         250         250         250         250      100000               250    25000000  5594436398    21262535     263.112           1
15/ 7/2018 33: 2:24         240         240         240         240      100000               240    24000000  5618436398    21362535     263.004           1
15/ 7/2018 33: 2:26         250         250         250         250      100000               250    25000000  5643436398    21462535     262.944           1
15/ 7/2018 35: 2:29         240         240         240         240      100000               240    24000000  5667436398    21562535     262.837           1
15/ 7/2018 35: 2:30         250         250         250         250      100000               250    25000000  5692436398    21662535     262.778           1
15/ 7/2018 35: 2:31         240         240         240         240      100000               240    24000000  5716436398    21762535     262.673           1
15/ 7/2018 35: 2:35         250         250         250         250      100000               250    25000000  5741436398    21862535     262.615           1
15/ 7/2018 35: 2:36         240         240         240         240      100000               240    24000000  5765436398    21962535     262.512           1
15/ 7/2018 35: 2:37         250         250         250         250      100000               250    25000000  5790436398    22062535     262.456           1
15/ 7/2018 35: 2:46         240         240         240         240      100000               240    24000000  5814436398    22162535     262.354           1
15/ 7/2018 35: 2:58         250         250         250         250      100000               250    25000000  5839436398    22262535     262.299           1
15/ 7/2018 36: 2: 0         240         240         240         240      100000               240    24000000  5863436398    22362535     262.199           1
15/ 7/2018 36: 2: 1         250         250         250         250      100000               250    25000000  5888436398    22462535     262.145           1
15/ 7/2018 36: 2: 7         240         240         240         240      100000               240    24000000  5912436398    22562535     262.047           1
15/ 7/2018 36: 2: 8         250         250         250         250      100000               250    25000000  5937436398    22662535     261.993           1
15/ 7/2018 40: 2: 0         240         240         240         240      100000               240    24000000  5961436398    22762535     261.897           1
15/ 7/2018 40: 2: 1         250         250         250         250      100000               250    25000000  5986436398    22862535     261.845           1
15/ 7/2018 41: 2:43         240         240         240         240      100000               240    24000000  6010436398    22962535      261.75           1
15/ 7/2018 41: 2:44         250         250         250         250      100000               250    25000000  6035436398    23062535     261.699           1
15/ 7/2018 45: 2: 0         240         240         240         240      100000               240    24000000  6059436398    23162535     261.605           1
15/ 7/2018 45: 2: 1         250         250         250         250      100000               250    25000000  6084436398    23262535     261.555           1
15/ 7/2018 49: 2:48         240         240         240         240      100000               240    24000000  6108436398    23362535     261.463           1
15/ 7/2018 49: 2:52         250         250         240         240      100000           243.333    24333333  6132769731    23462535     261.386           2
15/ 7/2018 49: 2:54         250         250         250         250      100000               250    25000000  6157769731    23562535     261.337           1
15/ 7/2018 49: 2:55         240         240         240         240      100000               240    24000000  6181769731    23662535     261.247           1
15/ 7/2018 49: 2:56         250         250         250         250      100000               250    25000000  6206769731    23762535       261.2           1
15/ 7/2018 49: 2:58         240         240         240         240      100000               240    24000000  6230769731    23862535     261.111           1
15/ 7/2018 49: 2:59         250         250         250         250      100000               250    25000000  6255769731    23962535     261.065           1
15/ 7/2018 50: 2: 0         240         240         240         240      100000               240    24000000  6279769731    24062535     260.977           1
15/ 7/2018 50: 2: 5         250         250         250         250      100000               250    25000000  6304769731    24162535     260.932           1
15/ 7/2018 50: 2: 8         240         240         240         240      100000               240    24000000  6328769731    24262535     260.845           1
15/ 7/2018 50: 2:22         250         250         250         250      100000               250    25000000  6353769731    24362535     260.801           1
15/ 7/2018 50: 2:23         240         240         240         240      100000               240    24000000  6377769731    24462535     260.716           1
16/ 7/2018  7: 2:55         230         230         230         230      100000               230    23000000  6400769731    24562535     260.591           1
16/ 7/2018  7: 2:56         240         240         240         240      100000               240    24000000  6424769731    24662535     260.507           1
16/ 7/2018  7: 2:57         230         230         230         230      100000               230    23000000  6447769731    24762535     260.384           1
16/ 7/2018  7: 2:58         240         240         240         240      100000               240    24000000  6471769731    24862535     260.302           1
16/ 7/2018 15: 2: 0         230         230         230         230      100000               230    23000000  6494769731    24962535     260.181           1
16/ 7/2018 15: 2: 1         240         240         240         240      100000               240    24000000  6518769731    25062535       260.1           1
16/ 7/2018 31: 2:24         230         230         230         230      100000               230    23000000  6541769731    25162535     259.981           1
16/ 7/2018 31: 2:28         240         240         240         240      100000               240    24000000  6565769731    25262535     259.901           1
16/ 7/2018 31: 2:29         230         230         230         230      100000               230    23000000  6588769731    25362535     259.784           1
16/ 7/2018 34: 2:55         240         240         240         240      100000               240    24000000  6612769731    25462535     259.706           1
16/ 7/2018 34: 2:56         230         230         230         230      100000               230    23000000  6635769731    25562535      259.59           1
16/ 7/2018 35: 2: 0         240         240         240         240      100000               240    24000000  6659769731    25662535     259.513           1
16/ 7/2018 35: 2:13         230         230         230         230      100000               230    23000000  6682769731    25762535     259.399           1
16/ 7/2018 35: 2:14         240         240         240         240      100000               240    24000000  6706769731    25862535     259.324           1
16/ 7/2018 36: 2: 4         230         230         230         230      100000               230    23000000  6729769731    25962535     259.211           1
16/ 7/2018 36: 2:10         240         240         240         240      100000               240    24000000  6753769731    26062535     259.137           1
16/ 7/2018 36: 2:21         230         230         230         230      100000               230    23000000  6776769731    26162535     259.026           1
16/ 7/2018 36: 2:24         240         240         240         240      100000               240    24000000  6800769731    26262535     258.953           1
16/ 7/2018 36: 2:29         230         230         230         230      100000               230    23000000  6823769731    26362535     258.843           1
16/ 7/2018 36: 2:34         240         240         240         240      100000               240    24000000  6847769731    26462535     258.772           1
16/ 7/2018 36: 2:35         230         230         230         230      100000               230    23000000  6870769731    26562535     258.664           1
16/ 7/2018 37: 2: 4         240         240         240         240      100000               240    24000000  6894769731    26662535     258.594           1
16/ 7/2018 38: 2:16         230         230         230         230      100000               230    23000000  6917769731    26762535     258.487           1
16/ 7/2018 38: 2:59         240         240         240         240      100000               240    24000000  6941769731    26862535     258.418           1
16/ 7/2018 39: 2: 1         230         230         230         230      100000               230    23000000  6964769731    26962535     258.313           1
16/ 7/2018 39: 2: 2         240         240         240         240      100000               240    24000000  6988769731    27062535     258.245           1
