         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0         620         620         370         450          30              480       14400       14400          30              480
 2/ 7/2018 10: 0: 3         660         660         660         660      100000              660    66000000    66014400      100030          659.946
 2/ 7/2018 10: 0: 4         670         670         670         670      100000              670    67000000   133014400      200030          664.972
 2/ 7/2018 10: 0:10         660         660         660         660      100000              660    66000000   199014400      300030          663.315
 2/ 7/2018 10: 0:27         660         660         660         660      100000              660    66000000   265014400      400030          662.486
 2/ 7/2018 10: 0:56         650         650         650         650      100000              650    65000000   330014400      500030          659.989
 2/ 7/2018 10: 1:13         640         640         640         640      100000              640    64000000   394014400      600030          656.658
 2/ 7/2018 10: 1:29         650         650         650         650      100000              650    65000000   459014400      700030          655.707
 2/ 7/2018 10: 1:32         640         640         640         640      100000              640    64000000   523014400      800030          653.743
 2/ 7/2018 10: 2:30         630         630         630         630      100000              630    63000000   586014400      900030          651.105
 2/ 7/2018 10: 2:36         640         640         640         640      100000              640    64000000   650014400     1000030          649.995
 2/ 7/2018 10: 2:45         630         630         630         630      100000              630    63000000   713014400     1100030          648.177
 2/ 7/2018 10: 4: 1         640         640         640         640      100000              640    64000000   777014400     1200030          647.496
 2/ 7/2018 10: 4: 6         630         630         630         630      100000              630    63000000   840014400     1300030           646.15
 2/ 7/2018 10: 4:23         640         640         640         640      100000              640    64000000   904014400     1400030          645.711
 2/ 7/2018 10: 4:33         630         630         630         630      100000              630    63000000   967014400     1500030          644.663
 2/ 7/2018 10: 5:43         620         620         620         620      100000              620    62000000  1029014400     1600030          643.122
 2/ 7/2018 10: 6: 0         630         630         630         630      100000              630    63000000  1092014400     1700030           642.35
 2/ 7/2018 10: 6:18         620         620         620         620      100000              620    62000000  1154014400     1800030          641.108
 2/ 7/2018 10: 6:24         630         630         630         630      100000              630    63000000  1217014400     1900030          640.524
 2/ 7/2018 10: 6:36         620         620         620         620       10000              620     6200000  1223214400     1910030          640.416
 2/ 7/2018 10: 6:39         620         620         620         620          45              620       27900  1223242300     1910075          640.416
 2/ 7/2018 10: 6:51         640         640         640         640      100000              640    64000000  1287242300     2010075          640.395
 2/ 7/2018 10: 7:20         630         630         630         630         100              630       63000  1287305300     2010175          640.395
 2/ 7/2018 10: 7:27         590         590         590         590        4000              590     2360000  1289665300     2014175          640.295
 2/ 7/2018 10: 7:39         630         640         630         640      100000          636.667    63666666  1353331966     2114175          640.123
 2/ 7/2018 10: 9:53         650         650         650         650      100000              650    65000000  1418331966     2214175          640.569
 2/ 7/2018 10:10:25         660         660         660         660      100000              660    66000000  1484331966     2314175          641.409
 2/ 7/2018 10:11:32         660         660         660         660       15000              660     9900000  1494231966     2329175          641.528
 2/ 7/2018 10:12:11         670         670         670         670      100000              670    67000000  1561231966     2429175            642.7
 2/ 7/2018 10:12:35         660         660         660         660      100000              660    66000000  1627231966     2529175          643.384
 2/ 7/2018 10:12:59         650         650         650         650      100000              650    65000000  1692231966     2629175          643.636
 2/ 7/2018 10:14:47         660         660         660         660      100000              660    66000000  1758231966     2729175          644.236
 2/ 7/2018 10:15:27         650         650         650         650      100000              650    65000000  1823231966     2829175          644.439
 2/ 7/2018 10:15:43         660         660         660         660      100000              660    66000000  1889231966     2929175          644.971
 2/ 7/2018 10:15:54         650         650         650         650      100000              650    65000000  1954231966     3029175          645.137
 2/ 7/2018 10:16: 5         640         640         640         640      100000              640    64000000  2018231966     3129175          644.973
 2/ 7/2018 10:18: 5         630         630         630         630      100000              630    63000000  2081231966     3229175          644.509
 2/ 7/2018 10:18: 6         640         640         640         640      100000              640    64000000  2145231966     3329175          644.373
 2/ 7/2018 10:19: 2         630         630         630         630      100000              630    63000000  2208231966     3429175          643.954
 2/ 7/2018 10:20: 8         640         640         640         640      100000              640    64000000  2272231966     3529175          643.842
 2/ 7/2018 10:20:20         650         650         650         650      100000              650    65000000  2337231966     3629175          644.012
 2/ 7/2018 10:20:29         640         640         640         640      100000              640    64000000  2401231966     3729175          643.904
 2/ 7/2018 10:27:43         630         630         630         630      100000              630    63000000  2464231966     3829175          643.541
 2/ 7/2018 10:28:40         640         640         640         640      100000              640    64000000  2528231966     3929175          643.451
 2/ 7/2018 10:29: 5         650         650         650         650      100000              650    65000000  2593231966     4029175          643.614
 2/ 7/2018 10:29:15         640         640         640         640       10000              640     6400000  2599631966     4039175          643.605
 2/ 7/2018 10:29:18         640         640         640         640       90000              640    57600000  2657231966     4129175          643.526
 2/ 7/2018 10:29:26         640         640         640         640       10000              640     6400000  2663631966     4139175          643.518
 2/ 7/2018 10:29:56         650         650         650         650      100000              650    65000000  2728631966     4239175          643.671
 2/ 7/2018 10:30: 2         640         640         640         640      100000              640    64000000  2792631966     4339175          643.586
 2/ 7/2018 10:30:32         630         630         630         630      100000              630    63000000  2855631966     4439175           643.28
 2/ 7/2018 10:30:34         640         640         640         640      100000              640    64000000  2919631966     4539175          643.208
 2/ 7/2018 10:30:49         650         650         650         650      100000              650    65000000  2984631966     4639175          643.354
 2/ 7/2018 10:30:50         640         640         640         640      100000              640    64000000  3048631966     4739175          643.283
 2/ 7/2018 10:31: 9         650         650         650         650      100000              650    65000000  3113631966     4839175          643.422
 2/ 7/2018 10:31:10         640         640         640         640      100000              640    64000000  3177631966     4939175          643.353
 2/ 7/2018 10:31:16         650         650         650         650      100000              650    65000000  3242631966     5039175          643.485
 2/ 7/2018 10:31:17         640         640         640         640      100000              640    64000000  3306631966     5139175          643.417
 2/ 7/2018 10:31:32         650         650         650         650      100000              650    65000000  3371631966     5239175          643.543
 2/ 7/2018 10:31:46         660         660         660         660      100000              660    66000000  3437631966     5339175          643.851
 2/ 7/2018 10:31:53         640         640         640         640         100              640       64000  3437695966     5339275          643.851
 2/ 7/2018 10:32:16         650         650         650         650      100000              650    65000000  3502695966     5439275          643.964
 2/ 7/2018 10:32:43         660         660         660         660      100000              660    66000000  3568695966     5539275          644.253
 2/ 7/2018 10:33:45         670         670         670         670      100000              670    67000000  3635695966     5639275           644.71
 2/ 7/2018 10:33:47         660         660         660         660      100000              660    66000000  3701695966     5739275          644.976
 2/ 7/2018 10:33:50         670         670         670         670      100000              670    67000000  3768695966     5839275          645.405
 2/ 7/2018 10:33:51         660         660         660         660      100000              660    66000000  3834695966     5939275          645.651
 2/ 7/2018 10:33:53         670         670         670         670      100000              670    67000000  3901695966     6039275          646.054
 2/ 7/2018 10:33:56         680         680         680         680      100000              680    68000000  3969695966     6139275          646.607
 2/ 7/2018 10:34: 1         670         670         670         670      100000              670    67000000  4036695966     6239275          646.982
 2/ 7/2018 10:34: 2         680         680         680         680      100000              680    68000000  4104695966     6339275          647.502
 2/ 7/2018 10:34: 4         670         670         670         670      100000              670    67000000  4171695966     6439275          647.852
