         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        3500        4030        3500        3320        1000          3616.67     3616666     3616666        1000          3616.67
 2/ 7/2018 10: 0: 0        3240        3370        3200        3270          25             3280       82000     3698666        1025          3608.45
 2/ 7/2018 10: 0: 2        3430        3610        3280        3320          19          3403.33       64663     3763329        1044          3604.72
 2/ 7/2018 10: 0: 4        3180        3180        3180        3180          50             3180      159000     3922329        1094          3585.31
 2/ 7/2018 10: 0: 6        3340        3340        3340        3340          25             3340       83500     4005829        1119          3579.83
 2/ 7/2018 10: 0: 7        3260        3270        3260        3270        4500          3266.67    14700000    18705829        5619          3329.03
 2/ 7/2018 10: 0:10        3360        3360        3360        3360        1000             3360     3360000    22065829        6619          3333.71
 2/ 7/2018 10: 0:15        3350        3350        3350        3350          25             3350       83750    22149579        6644          3333.77
 2/ 7/2018 10: 1:28        3330        3330        3330        3330         100             3330      333000    22482579        6744          3333.72
 2/ 7/2018 10: 1:29        3340        3340        3340        3340         100             3340      334000    22816579        6844          3333.81
 2/ 7/2018 10: 1:30        3350        3350        3350        3350         100             3350      335000    23151579        6944          3334.04
 2/ 7/2018 10: 2:35        3360        3360        3360        3360           1             3360        3360    23154939        6945          3334.04
 2/ 7/2018 10: 2:38        3330        3330        3330        3330        2412             3330     8031960    31186899        9357             3333
 2/ 7/2018 10: 2:41        3350        3350        3350        3350        1000             3350     3350000    34536899       10357          3334.64
 2/ 7/2018 10: 2:42        3360        3360        3360        3360          25             3360       84000    34620899       10382           3334.7
 2/ 7/2018 10: 2:44        3340        3340        3340        3340        1000             3340     3340000    37960899       11382          3335.17
 2/ 7/2018 10: 2:48        3350        3350        3350        3350          25             3350       83750    38044649       11407           3335.2
 2/ 7/2018 10: 2:49        3460        3460        3460        3460          50             3460      173000    38217649       11457          3335.75
 2/ 7/2018 10: 2:54        3360        3360        3360        3360         250             3360      840000    39057649       11707          3336.26
 2/ 7/2018 10: 2:57        3320        3320        3320        3320         500             3320     1660000    40717649       12207           3335.6
 2/ 7/2018 10: 2:58        3370        3370        3370        3370        1200             3370     4044000    44761649       13407          3338.68
 2/ 7/2018 10: 3: 2        3410        3410        3410        3410          20             3410       68200    44829849       13427          3338.78
 2/ 7/2018 10: 3: 3        3400        3400        3400        3400          10             3400       34000    44863849       13437          3338.83
 2/ 7/2018 10: 3:10        3360        3360        3360        3360         250             3360      840000    45703849       13687          3339.22
 2/ 7/2018 10: 3:26        3350        3350        3350        3350         934             3350     3128900    48832749       14621           3339.9
 2/ 7/2018 10: 3:28        3370        3370        3370        3370          18             3370       60660    48893409       14639          3339.94
 2/ 7/2018 10: 3:30        3360        3360        3360        3360          25             3360       84000    48977409       14664          3339.98
 2/ 7/2018 10: 3:33        3360        3360        3360        3360         159             3360      534240    49511649       14823          3340.19
 2/ 7/2018 10: 3:48        3350        3350        3350        3350         391             3350     1309850    50821499       15214          3340.44
 2/ 7/2018 10: 3:58        3320        3320        3320        3320        2419             3320     8031080    58852579       17633          3337.64
 2/ 7/2018 10: 4: 0        3350        3350        3350        3350          25             3350       83750    58936329       17658          3337.66
 2/ 7/2018 10: 4:53        3350        3350        3350        3350         475             3350     1591250    60527579       18133          3337.98
 2/ 7/2018 10: 4:57        3360        3360        3360        3360          25             3360       84000    60611579       18158          3338.01
 2/ 7/2018 10: 5: 3        3330        3330        3330        3330          50             3330      166500    60778079       18208          3337.99
 2/ 7/2018 10: 5: 9        3350        3350        3350        3350         215             3350      720250    61498329       18423          3338.13
 2/ 7/2018 10: 5:10        3350        3350        3350        3350         785             3350     2629750    64128079       19208          3338.61
 2/ 7/2018 10: 5:15        3350        3350        3350        3350           1             3350        3350    64131429       19209          3338.61
 2/ 7/2018 10: 5:17        3800        3800        3800        3800        4000             3800    15200000    79331429       23209          3418.13
 2/ 7/2018 10: 5:37        3660        3660        3660        3660         750             3660     2745000    82076429       23959           3425.7
 2/ 7/2018 10: 5:54        3360        3360        3360        3360         350             3360     1176000    83252429       24309          3424.76
 2/ 7/2018 10: 5:59        4030        4030        4030        4030        1500             4030     6045000    89297429       25809          3459.93
 2/ 7/2018 10: 6:27        3340        3340        3340        3340         300             3340     1002000    90299429       26109          3458.56
 2/ 7/2018 10: 6:32        3380        3380        3380        3380        1000             3380     3380000    93679429       27109          3455.66
 2/ 7/2018 10: 6:51        3980        3980        3980        3980       18000             3980    71640000   165319429       45109          3664.89
 2/ 7/2018 10: 7:29        3350        3350        3350        3350          12             3350       40200   165359629       45121           3664.8
 2/ 7/2018 10: 7:33        3780        3780        3780        3780        9000             3780    34020000   199379629       54121          3683.96
 2/ 7/2018 10: 8:21        3350        3350        3350        3350          50             3350      167500   199547129       54171          3683.65
 2/ 7/2018 10: 9: 6        3360        3360        3360        3360         408             3360     1370880   200918009       54579          3681.23
 2/ 7/2018 10:10:30        3350        3350        3350        3350          25             3350       83750   201001759       54604          3681.08
 2/ 7/2018 10:11:15        3340        3340        3340        3340           3             3340       10020   201011779       54607          3681.06
 2/ 7/2018 10:11:22        3330        3330        3330        3330         100             3330      333000   201344779       54707          3680.42
 2/ 7/2018 10:11:39        4010        4010        4010        4010        2000             4010     8020000   209364779       56707          3692.04
 2/ 7/2018 10:11:40        3390        3390        3390        3390        1000             3390     3390000   212754779       57707          3686.81
 2/ 7/2018 10:12:10        3440        3440        3440        3440         500             3440     1720000   214474779       58207          3684.69
 2/ 7/2018 10:12:33        3430        3430        3430        3430         500             3430     1715000   216189779       58707          3682.52
 2/ 7/2018 10:12:53        3380        3380        3380        3380        1818             3380     6144840   222334619       60525          3673.43
 2/ 7/2018 10:12:55        3340        3340        3340        3340        2405             3340     8032700   230367319       62930          3660.69
 2/ 7/2018 10:12:57        3370        3370        3340        3350          25          3353.33       83833   230451152       62955          3660.57
 2/ 7/2018 10:13: 3        3380        3380        3380        3380          25             3380       84500   230535652       62980          3660.46
 2/ 7/2018 10:13:12        3380        3380        3380        3380          50             3380      169000   230704652       63030          3660.24
 2/ 7/2018 10:14:10        3260        3260        3260        3260         200             3260      652000   231356652       63230          3658.97
 2/ 7/2018 10:14:51        3390        3390        3390        3390        1360             3390     4610400   235967052       64590          3653.31
