         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         880         880         880         880       50000               880    44000000    44000000       50000         880           1
10/ 7/2018  3: 2:35         890         890         890         890       50000               890    44500000    88500000      100000         885           1
10/ 7/2018  3: 2:36         880         880         880         880       50000               880    44000000   132500000      150000     883.333           1
10/ 7/2018  4: 2:31         890         890         890         890       50000               890    44500000   177000000      200000         885           1
10/ 7/2018  5: 2:47         900         900         900         900       50000               900    45000000   222000000      250000         888           1
10/ 7/2018  6: 2: 3         890         890         890         890       50000               890    44500000   266500000      300000     888.333           1
10/ 7/2018 11: 2: 3         880         880         880         880       50000               880    44000000   310500000      350000     887.143           1
10/ 7/2018 11: 2:23         890         890         890         890       50000               890    44500000   355000000      400000       887.5           1
10/ 7/2018 11: 2:42         900         900         900         900        2000               900     1800000   356800000      402000     887.562           1
10/ 7/2018 16: 2:14         900         900         900         900       50000               900    45000000   401800000      452000     888.938           1
10/ 7/2018 16: 2:15         890         890         890         890       50000               890    44500000   446300000      502000     889.044           1
10/ 7/2018 16: 2:19         900         900         900         900       50000               900    45000000   491300000      552000     890.036           1
10/ 7/2018 16: 2:20         890         890         890         890       50000               890    44500000   535800000      602000     890.033           1
10/ 7/2018 16: 2:23         900         900         900         900       50000               900    45000000   580800000      652000     890.798           1
10/ 7/2018 16: 2:25         890         890         890         890       50000               890    44500000   625300000      702000     890.741           1
10/ 7/2018 16: 2:27         900         900         900         900       50000               900    45000000   670300000      752000     891.356           1
10/ 7/2018 16: 2:28         900         900         900         900       50000               900    45000000   715300000      802000     891.895           1
10/ 7/2018 16: 2:29         900         900         900         900       50000               900    45000000   760300000      852000     892.371           1
10/ 7/2018 16: 2:34         890         890         890         890       50000               890    44500000   804800000      902000     892.239           1
10/ 7/2018 16: 2:35         900         900         900         900       50000               900    45000000   849800000      952000     892.647           1
10/ 7/2018 16: 2:46         890         890         890         890       50000               890    44500000   894300000     1002000     892.515           1
