         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3          90          90          90          90      100000                90     9000000     9000000      100000          90           1
10/ 7/2018 16: 2: 8          80          80          80          80      100000                80     8000000    17000000      200000          85           1
10/ 7/2018 16: 2:48          90          90          90          90      100000                90     9000000    26000000      300000     86.6667           1
10/ 7/2018 20: 2: 9          80          80          80          80      100000                80     8000000    34000000      400000          85           1
10/ 7/2018 20: 2:15          90          90          90          90      100000                90     9000000    43000000      500000          86           1
10/ 7/2018 20: 2:16          80          80          80          80      100000                80     8000000    51000000      600000          85           1
10/ 7/2018 20: 2:30          90          90          90          90      100000                90     9000000    60000000      700000     85.7143           1
10/ 7/2018 20: 2:31          80          80          80          80      100000                80     8000000    68000000      800000          85           1
10/ 7/2018 20: 2:32          90          90          90          90      100000                90     9000000    77000000      900000     85.5556           1
10/ 7/2018 20: 2:33          80          80          80          80      100000                80     8000000    85000000     1000000          85           1
10/ 7/2018 27: 2:54          90          90          90          90      100000                90     9000000    94000000     1100000     85.4545           1
10/ 7/2018 54: 2: 9          80          80          80          80      100000                80     8000000   102000000     1200000          85           1
11/ 7/2018  0: 2:53          90          90          90          90      100000                90     9000000   111000000     1300000     85.3846           1
11/ 7/2018 10: 2:25          80          80          80          80      100000                80     8000000   119000000     1400000          85           1
11/ 7/2018 10: 2:37          90          90          90          90      100000                90     9000000   128000000     1500000     85.3333           1
11/ 7/2018 37: 2: 6          80          80          80          80      100000                80     8000000   136000000     1600000          85           1
11/ 7/2018 37: 2: 7          90          90          90          90      100000                90     9000000   145000000     1700000     85.2941           1
11/ 7/2018 37: 2:57          80          80          80          80      100000                80     8000000   153000000     1800000          85           1
11/ 7/2018 39: 2:44          90          90          90          90      100000                90     9000000   162000000     1900000     85.2632           1
11/ 7/2018 39: 2:47          80          80          80          80      100000                80     8000000   170000000     2000000          85           1
11/ 7/2018 40: 2:40          90          90          90          90      100000                90     9000000   179000000     2100000     85.2381           1
11/ 7/2018 40: 2:43          80          80          80          80      100000                80     8000000   187000000     2200000          85           1
11/ 7/2018 40: 2:44          90          90          90          90      100000                90     9000000   196000000     2300000     85.2174           1
11/ 7/2018 41: 2:11          80          80          80          80      100000                80     8000000   204000000     2400000          85           1
11/ 7/2018 41: 2:12          90          90          90          90      100000                90     9000000   213000000     2500000        85.2           1
11/ 7/2018 42: 2: 9          80          80          80          80      100000                80     8000000   221000000     2600000          85           1
11/ 7/2018 42: 2:11          90          90          90          90      100000                90     9000000   230000000     2700000     85.1852           1
11/ 7/2018 42: 2:12          80          80          80          80      100000                80     8000000   238000000     2800000          85           1
11/ 7/2018 42: 2:14          90          90          90          90      100000                90     9000000   247000000     2900000     85.1724           1
11/ 7/2018 44: 2:39          80          80          80          80      100000                80     8000000   255000000     3000000          85           1
11/ 7/2018 44: 2:40          90          90          90          90      100000                90     9000000   264000000     3100000     85.1613           1
11/ 7/2018 44: 2:41          80          80          80          80      100000                80     8000000   272000000     3200000          85           1
11/ 7/2018 45: 2:21          90          90          90          90      100000                90     9000000   281000000     3300000     85.1515           1
11/ 7/2018 45: 2:22          80          80          80          80      100000                80     8000000   289000000     3400000          85           1
11/ 7/2018 45: 2:23          90          90          90          90      100000                90     9000000   298000000     3500000     85.1429           1
11/ 7/2018 46: 2:30          80          80          80          80      100000                80     8000000   306000000     3600000          85           1
11/ 7/2018 46: 2:31          80          80          80          80      100000                80     8000000   314000000     3700000     84.8649           1
11/ 7/2018 46: 2:32          80          80          80          80      100000                80     8000000   322000000     3800000     84.7368           1
11/ 7/2018 46: 2:44          90          90          90          90      100000                90     9000000   331000000     3900000     84.8718           1
11/ 7/2018 46: 2:45          80          80          80          80      100000                80     8000000   339000000     4000000       84.75           1
11/ 7/2018 46: 2:47          90          90          90          90      100000                90     9000000   348000000     4100000      84.878           1
11/ 7/2018 46: 2:48          80          80          80          80      100000                80     8000000   356000000     4200000     84.7619           1
11/ 7/2018 47: 2: 3          90          90          90          90      100000                90     9000000   365000000     4300000     84.8837           1
11/ 7/2018 48: 2:22          80          80          80          80      100000                80     8000000   373000000     4400000     84.7727           1
11/ 7/2018 50: 2: 6          90          90          90          90      100000                90     9000000   382000000     4500000     84.8889           1
11/ 7/2018 50: 2: 7          80          80          80          80      100000                80     8000000   390000000     4600000     84.7826           1
11/ 7/2018 50: 2:17          90          90          90          90      100000                90     9000000   399000000     4700000     84.8936           1
11/ 7/2018 50: 2:38          80          80          80          80      100000                80     8000000   407000000     4800000     84.7917           1
11/ 7/2018 51: 2:44          90          90          90          90      100000                90     9000000   416000000     4900000      84.898           1
11/ 7/2018 51: 2:46          80          80          80          80      100000                80     8000000   424000000     5000000        84.8           1
11/ 7/2018 52: 2: 9          90          90          90          90      100000                90     9000000   433000000     5100000      84.902           1
11/ 7/2018 52: 2:10          80          80          80          80      100000                80     8000000   441000000     5200000     84.8077           1
11/ 7/2018 52: 2:47          90          90          90          90      100000                90     9000000   450000000     5300000     84.9057           1
11/ 7/2018 52: 2:51          80          80          80          80      100000                80     8000000   458000000     5400000     84.8148           1
11/ 7/2018 53: 2:15          90          90          90          90      100000                90     9000000   467000000     5500000     84.9091           1
11/ 7/2018 53: 2:20          80          80          80          80      100000                80     8000000   475000000     5600000     84.8214           1
11/ 7/2018 53: 2:21          80          80          80          80      100000                80     8000000   483000000     5700000     84.7368           1
11/ 7/2018 53: 2:35          90          90          90          90      100000                90     9000000   492000000     5800000     84.8276           1
11/ 7/2018 53: 2:36          80          80          80          80      100000                80     8000000   500000000     5900000     84.7458           1
11/ 7/2018 55: 2: 3          90          90          90          90      100000                90     9000000   509000000     6000000     84.8333           1
11/ 7/2018 55: 2: 4          80          80          80          80      100000                80     8000000   517000000     6100000     84.7541           1
11/ 7/2018 55: 2:11          90          90          90          90      100000                90     9000000   526000000     6200000     84.8387           1
11/ 7/2018 55: 2:12          80          80          80          80      100000                80     8000000   534000000     6300000     84.7619           1
11/ 7/2018 55: 2:15          90          90          90          90      100000                90     9000000   543000000     6400000     84.8438           1
11/ 7/2018 55: 2:16          80          80          80          80      100000                80     8000000   551000000     6500000     84.7692           1
11/ 7/2018 55: 2:18          90          90          90          90      100000                90     9000000   560000000     6600000     84.8485           1
11/ 7/2018 55: 2:19          80          80          80          80      100000                80     8000000   568000000     6700000     84.7761           1
11/ 7/2018 55: 2:20          90          90          90          90      100000                90     9000000   577000000     6800000     84.8529           1
11/ 7/2018 55: 2:30          80          80          80          80      100000                80     8000000   585000000     6900000     84.7826           1
11/ 7/2018 55: 2:31          90          90          90          90      100000                90     9000000   594000000     7000000     84.8571           1
11/ 7/2018 55: 2:58          80          80          80          80      100000                80     8000000   602000000     7100000     84.7887           1
11/ 7/2018 55: 2:59          90          90          90          90      100000                90     9000000   611000000     7200000     84.8611           1
11/ 7/2018 56: 2: 4          80          80          80          80      100000                80     8000000   619000000     7300000     84.7945           1
11/ 7/2018 56: 2: 6          90          90          90          90      100000                90     9000000   628000000     7400000     84.8649           1
11/ 7/2018 56: 2:16          80          80          80          80      100000                80     8000000   636000000     7500000        84.8           1
11/ 7/2018 56: 2:17          90          90          90          90      100000                90     9000000   645000000     7600000     84.8684           1
11/ 7/2018 56: 2:31          80          80          80          80      100000                80     8000000   653000000     7700000     84.8052           1
11/ 7/2018 56: 2:38          90          90          90          90      100000                90     9000000   662000000     7800000     84.8718           1
11/ 7/2018 56: 2:46          80          80          80          80      100000                80     8000000   670000000     7900000     84.8101           1
11/ 7/2018 56: 2:47          90          90          90          90      100000                90     9000000   679000000     8000000      84.875           1
11/ 7/2018 56: 2:56          80          80          80          80      100000                80     8000000   687000000     8100000     84.8148           1
11/ 7/2018 57: 2: 3          90          90          90          90      100000                90     9000000   696000000     8200000      84.878           1
11/ 7/2018 57: 2:16          80          80          80          80      100000                80     8000000   704000000     8300000     84.8193           1
11/ 7/2018 57: 2:19          90          90          90          90      100000                90     9000000   713000000     8400000      84.881           1
11/ 7/2018 57: 2:22          80          80          80          80      100000                80     8000000   721000000     8500000     84.8235           1
11/ 7/2018 57: 2:24          90          90          90          90      100000                90     9000000   730000000     8600000     84.8837           1
11/ 7/2018 57: 2:31          80          80          80          80      100000                80     8000000   738000000     8700000     84.8276           1
11/ 7/2018 57: 2:34          90          90          90          90      100000                90     9000000   747000000     8800000     84.8864           1
11/ 7/2018 57: 2:46          80          80          80          80      100000                80     8000000   755000000     8900000     84.8315           1
11/ 7/2018 57: 2:49          90          90          90          90      100000                90     9000000   764000000     9000000     84.8889           1
12/ 7/2018  0: 2:12          80          80          80          80      100000                80     8000000   772000000     9100000     84.8352           1
12/ 7/2018  0: 2:13          90          90          90          90      100000                90     9000000   781000000     9200000     84.8913           1
12/ 7/2018  0: 2:15          80          80          80          80      100000                80     8000000   789000000     9300000     84.8387           1
12/ 7/2018  0: 2:16          90          90          90          90      100000                90     9000000   798000000     9400000     84.8936           1
12/ 7/2018  0: 2:17          90          90          90          90      100000                90     9000000   807000000     9500000     84.9474           1
12/ 7/2018  0: 2:19          80          80          80          80      100000                80     8000000   815000000     9600000     84.8958           1
12/ 7/2018  0: 2:20          90          90          90          90      100000                90     9000000   824000000     9700000     84.9485           1
12/ 7/2018  0: 2:21          80          80          80          80      100000                80     8000000   832000000     9800000      84.898           1
12/ 7/2018  0: 2:22          90          90          90          90      100000                90     9000000   841000000     9900000     84.9495           1
12/ 7/2018  0: 2:23          80          80          80          80      100000                80     8000000   849000000    10000000        84.9           1
12/ 7/2018  0: 2:24          90          90          90          90      100000                90     9000000   858000000    10100000     84.9505           1
12/ 7/2018 12: 2:55          80          80          80          80      100000                80     8000000   866000000    10200000      84.902           1
12/ 7/2018 15: 2:48          90          90          90          90      100000                90     9000000   875000000    10300000     84.9515           1
