         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 0         160         160         160         160       20000               160     3200000     3200000       20000         160           1
10/ 7/2018  0: 2: 1         300         300         300         300        1500               300      450000     3650000       21500     169.767           1
10/ 7/2018  0: 2:24         100         100         100         100      100000               100    10000000    13650000      121500     112.346           1
10/ 7/2018  5: 2: 0          90          90          90          90      100000                90     9000000    22650000      221500     102.257           1
10/ 7/2018  5: 2: 1         100         100         100         100      100000               100    10000000    32650000      321500     101.555           1
10/ 7/2018 26: 2:40         110         110         110         110      100000               110    11000000    43650000      421500     103.559           1
10/ 7/2018 26: 2:41         100         100         100         100      100000               100    10000000    53650000      521500     102.876           1
10/ 7/2018 28: 2:32         110         110         110         110      100000               110    11000000    64650000      621500     104.023           1
10/ 7/2018 28: 2:59         100         100         100         100      100000               100    10000000    74650000      721500     103.465           1
10/ 7/2018 29: 2: 4         110         110         110         110      100000               110    11000000    85650000      821500      104.26           1
10/ 7/2018 29: 2: 7         100         100         100         100      100000               100    10000000    95650000      921500     103.798           1
10/ 7/2018 33: 2: 4          90          90          90          90       17346                90     1561140    97211140      938846     103.543           1
10/ 7/2018 33: 2:22         100         100         100         100       10000               100     1000000    98211140      948846     103.506           1
11/ 7/2018 17: 2: 8          80          80          80          80         100                80        8000    98219140      948946     103.503           1
12/ 7/2018  5: 2:42         120         120         120         120        1000               120      120000    98339140      949946     103.521           1
12/ 7/2018  9: 2:52          90          90          90          90      100000                90     9000000   107339140     1049946     102.233           1
12/ 7/2018  9: 2:57         100         100         100         100      100000               100    10000000   117339140     1149946     102.039           1
12/ 7/2018  9: 2:58          90          90          90          90      100000                90     9000000   126339140     1249946     101.076           1
12/ 7/2018 10: 2: 3         100         100         100         100      100000               100    10000000   136339140     1349946     100.996           1
12/ 7/2018 10: 2: 8          90          90          90          90      100000                90     9000000   145339140     1449946     100.238           1
12/ 7/2018 10: 2: 9         100         100         100         100      100000               100    10000000   155339140     1549946     100.222           1
12/ 7/2018 11: 2:41          90          90          90          90      100000                90     9000000   164339140     1649946     99.6027           1
12/ 7/2018 11: 2:42         100         100         100         100      100000               100    10000000   174339140     1749946     99.6254           1
12/ 7/2018 11: 2:43          90          90          90          90      100000                90     9000000   183339140     1849946     99.1051           1
12/ 7/2018 11: 2:44         100         100         100         100      100000               100    10000000   193339140     1949946      99.151           1
12/ 7/2018 11: 2:45          90          90          90          90      100000                90     9000000   202339140     2049946     98.7046           1
12/ 7/2018 12: 2:12         100         100         100         100      100000               100    10000000   212339140     2149946     98.7649           1
12/ 7/2018 12: 2:14          90          90          90          90      100000                90     9000000   221339140     2249946     98.3753           1
12/ 7/2018 12: 2:27         100         100         100         100      100000               100    10000000   231339140     2349946     98.4444           1
12/ 7/2018 12: 2:28          90          90          90          90      100000                90     9000000   240339140     2449946     98.0998           1
12/ 7/2018 12: 2:31         100         100         100         100      100000               100    10000000   250339140     2549946     98.1743           1
12/ 7/2018 12: 2:37          90          90          90          90      100000                90     9000000   259339140     2649946     97.8658           1
12/ 7/2018 12: 2:38         100         100         100         100      100000               100    10000000   269339140     2749946     97.9434           1
12/ 7/2018 12: 2:39          90          90          90          90      100000                90     9000000   278339140     2849946     97.6647           1
12/ 7/2018 12: 2:50         100         100         100         100      100000               100    10000000   288339140     2949946     97.7439           1
12/ 7/2018 12: 2:56          90          90          90          90      100000                90     9000000   297339140     3049946       97.49           1
12/ 7/2018 12: 2:59         100         100         100         100      100000               100    10000000   307339140     3149946     97.5697           1
12/ 7/2018 16: 2:18          90          90          90          90      100000                90     9000000   316339140     3249946     97.3367           1
12/ 7/2018 16: 2:20         100         100         100         100      100000               100    10000000   326339140     3349946     97.4162           1
12/ 7/2018 17: 2:58          90          90          90          90      100000                90     9000000   335339140     3449946     97.2013           1
12/ 7/2018 17: 2:59         100         100         100         100      100000               100    10000000   345339140     3549946     97.2801           1
12/ 7/2018 18: 2: 0          90          90          90          90      100000                90     9000000   354339140     3649946     97.0807           1
12/ 7/2018 18: 2: 3         100         100         100         100      100000               100    10000000   364339140     3749946     97.1585           1
12/ 7/2018 18: 2: 4          90          90          90          90      100000                90     9000000   373339140     3849946     96.9726           1
12/ 7/2018 18: 2: 8         100         100         100         100      100000               100    10000000   383339140     3949946     97.0492           1
12/ 7/2018 18: 2:11          90          90          90          90      100000                90     9000000   392339140     4049946     96.8752           1
12/ 7/2018 21: 2:31         100         100         100         100      100000               100    10000000   402339140     4149946     96.9505           1
12/ 7/2018 21: 2:33          90          90          90          90      100000                90     9000000   411339140     4249946     96.7869           1
12/ 7/2018 21: 2:34         100         100         100         100      100000               100    10000000   421339140     4349946     96.8608           1
12/ 7/2018 21: 2:37          90          90          90          90      100000                90     9000000   430339140     4449946     96.7066           1
12/ 7/2018 21: 2:40         100         100         100         100      100000               100    10000000   440339140     4549946      96.779           1
12/ 7/2018 21: 2:41          90          90          90          90      100000                90     9000000   449339140     4649946     96.6332           1
12/ 7/2018 21: 2:47         100         100         100         100      100000               100    10000000   459339140     4749946     96.7041           1
12/ 7/2018 21: 2:53          90          90          90          90      100000                90     9000000   468339140     4849946     96.5658           1
12/ 7/2018 21: 2:55         100         100         100         100      100000               100    10000000   478339140     4949946     96.6352           1
12/ 7/2018 22: 2:53          90          90          90          90      100000                90     9000000   487339140     5049946     96.5038           1
12/ 7/2018 22: 2:57         100         100         100         100      100000               100    10000000   497339140     5149946     96.5717           1
12/ 7/2018 23: 2:10          90          90          90          90      100000                90     9000000   506339140     5249946     96.4465           1
12/ 7/2018 23: 2:16         100         100         100         100      100000               100    10000000   516339140     5349946      96.513           1
12/ 7/2018 23: 2:17          90          90          90          90      100000                90     9000000   525339140     5449946     96.3935           1
12/ 7/2018 23: 2:20         100         100         100         100      100000               100    10000000   535339140     5549946     96.4584           1
