         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:24          70          70          70          70      100000                70     7000000     7000000      100000          70           1
12/ 7/2018 12: 2:30          60          60          60          60           1                60          60     7000060      100001     69.9999           1
14/ 7/2018  0: 2:31          70          70          70          70      100000                70     7000000    14000060      200001          70           1
15/ 7/2018 31: 2:32          90          90          90          90      100000                90     9000000    23000060      300001     76.6666           1
15/ 7/2018 31: 2:33          80          80          80          80      100000                80     8000000    31000060      400001        77.5           1
15/ 7/2018 34: 2:25          90          90          90          90      100000                90     9000000    40000060      500001          80           1
15/ 7/2018 34: 2:26          80          80          80          80      100000                80     8000000    48000060      600001          80           1
15/ 7/2018 46: 2:47          70          70          70          70      100000                70     7000000    55000060      700001     78.5714           1
15/ 7/2018 46: 2:48          80          80          80          80      100000                80     8000000    63000060      800001       78.75           1
15/ 7/2018 47: 2:59          70          70          70          70      100000                70     7000000    70000060      900001     77.7778           1
15/ 7/2018 54: 2:18          80          80          80          80      100000                80     8000000    78000060     1000001          78           1
16/ 7/2018  6: 2:12          70          70          70          70      100000                70     7000000    85000060     1100001     77.2727           1
16/ 7/2018  7: 2:27          80          80          80          80      100000                80     8000000    93000060     1200001        77.5           1
16/ 7/2018  8: 2:36          70          70          70          70      100000                70     7000000   100000060     1300001     76.9231           1
16/ 7/2018  8: 2:37          80          80          80          80      100000                80     8000000   108000060     1400001     77.1428           1
16/ 7/2018 20: 2:26          70          70          70          70      100000                70     7000000   115000060     1500001     76.6667           1
16/ 7/2018 20: 2:41          80          80          80          80      100000                80     8000000   123000060     1600001      76.875           1
16/ 7/2018 20: 2:48          70          70          70          70      100000                70     7000000   130000060     1700001     76.4706           1
16/ 7/2018 20: 2:52          80          80          80          80      100000                80     8000000   138000060     1800001     76.6667           1
16/ 7/2018 21: 2:35          70          70          70          70      100000                70     7000000   145000060     1900001     76.3158           1
16/ 7/2018 21: 2:44          80          80          80          80      100000                80     8000000   153000060     2000001        76.5           1
16/ 7/2018 21: 2:46          70          70          70          70      100000                70     7000000   160000060     2100001     76.1905           1
16/ 7/2018 21: 2:54          80          80          80          80      100000                80     8000000   168000060     2200001     76.3636           1
16/ 7/2018 21: 2:58          70          70          70          70      100000                70     7000000   175000060     2300001     76.0869           1
16/ 7/2018 22: 2: 9          80          80          80          80      100000                80     8000000   183000060     2400001       76.25           1
16/ 7/2018 22: 2:12          70          70          70          70      100000                70     7000000   190000060     2500001          76           1
16/ 7/2018 22: 2:15          80          80          80          80      100000                80     8000000   198000060     2600001     76.1538           1
16/ 7/2018 22: 2:17          70          70          70          70      100000                70     7000000   205000060     2700001     75.9259           1
16/ 7/2018 22: 2:22          80          80          80          80      100000                80     8000000   213000060     2800001     76.0714           1
16/ 7/2018 23: 2:22          70          70          70          70      100000                70     7000000   220000060     2900001     75.8621           1
16/ 7/2018 23: 2:28          80          80          80          80      100000                80     8000000   228000060     3000001          76           1
16/ 7/2018 23: 2:38          70          70          70          70      100000                70     7000000   235000060     3100001     75.8064           1
16/ 7/2018 23: 2:39          80          80          80          80      100000                80     8000000   243000060     3200001     75.9375           1
16/ 7/2018 23: 2:47          70          70          70          70      100000                70     7000000   250000060     3300001     75.7576           1
16/ 7/2018 23: 2:48          80          80          80          80      100000                80     8000000   258000060     3400001     75.8823           1
16/ 7/2018 23: 2:52          70          70          70          70      100000                70     7000000   265000060     3500001     75.7143           1
16/ 7/2018 23: 2:56          80          80          80          80      100000                80     8000000   273000060     3600001     75.8333           1
16/ 7/2018 23: 2:59          70          70          70          70      100000                70     7000000   280000060     3700001     75.6757           1
16/ 7/2018 24: 2:16          60          60          60          60         300                60       18000   280018060     3700301     75.6744           1
16/ 7/2018 24: 2:54          80          80          80          80      100000                80     8000000   288018060     3800301     75.7882           1
16/ 7/2018 24: 2:56          70          70          70          70      100000                70     7000000   295018060     3900301     75.6398           1
16/ 7/2018 25: 2:10          80          80          80          80      100000                80     8000000   303018060     4000301     75.7488           1
17/ 7/2018 25: 2: 8          70          70          70          70      100000                70     7000000   310018060     4100301     75.6086           1
17/ 7/2018 25: 2: 9          80          80          80          80      100000                80     8000000   318018060     4200301     75.7132           1
17/ 7/2018 25: 2:11          70          70          70          70      100000                70     7000000   325018060     4300301     75.5803           1
17/ 7/2018 25: 2:20          80          80          80          80      100000                80     8000000   333018060     4400301     75.6807           1
