         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         290         290         290         290       25000              290     7250000     7250000       25000              290
 2/ 7/2018 10: 0:41         300         300         290         290       25000          293.333     7333333    14583333       50000          291.667
 2/ 7/2018 10: 2:39         280         280         280         280       25000              280     7000000    21583333       75000          287.778
 2/ 7/2018 10: 2:41         290         290         290         290       25000              290     7250000    28833333      100000          288.333
 2/ 7/2018 10: 3:29         280         280         280         280       25000              280     7000000    35833333      125000          286.667
 2/ 7/2018 10: 6:11         290         290         290         290       25000              290     7250000    43083333      150000          287.222
 2/ 7/2018 10: 7:47         300         300         300         300       25000              300     7500000    50583333      175000          289.048
 2/ 7/2018 10: 7:48         280         280         280         280       25000              280     7000000    57583333      200000          287.917
 2/ 7/2018 10: 8:15         300         300         300         300       25000              300     7500000    65083333      225000          289.259
 2/ 7/2018 10: 8:16         290         290         290         290       25000              290     7250000    72333333      250000          289.333
 2/ 7/2018 10: 8:19         280         280         280         280       25000              280     7000000    79333333      275000          288.485
 2/ 7/2018 10: 8:23         290         290         290         290       25000              290     7250000    86583333      300000          288.611
 2/ 7/2018 10:10:25         280         280         280         280       25000              280     7000000    93583333      325000          287.949
 2/ 7/2018 10:11:16         290         290         290         290       25000              290     7250000   100833333      350000          288.095
 2/ 7/2018 10:11:30         280         280         280         280       25000              280     7000000   107833333      375000          287.556
 2/ 7/2018 10:12: 1         290         290         290         290       25000              290     7250000   115083333      400000          287.708
 2/ 7/2018 10:16:12         300         300         300         300       25000              300     7500000   122583333      425000          288.431
 2/ 7/2018 10:16:44         290         290         290         290       25000              290     7250000   129833333      450000          288.519
 2/ 7/2018 10:17:40         300         300         300         300       25000              300     7500000   137333333      475000          289.123
 2/ 7/2018 10:20:53         290         290         290         290       25000              290     7250000   144583333      500000          289.167
 2/ 7/2018 10:21:57         310         310         310         310       25000              310     7750000   152333333      525000          290.159
 2/ 7/2018 10:21:58         290         310         290         310       25000          303.333     7583333   159916666      550000          290.758
 2/ 7/2018 10:21:59         290         290         290         290       25000              290     7250000   167166666      575000          290.725
 2/ 7/2018 10:30:21         300         300         290         290       25000          293.333     7333333   174499999      600000          290.833
 2/ 7/2018 10:54:28         300         300         290         290       25000          293.333     7333333   181833332      625000          290.933
 2/ 7/2018 11: 4:27         300         300         300         300       25000              300     7500000   189333332      650000          291.282
 2/ 7/2018 11: 4:40         280         280         280         280       25000              280     7000000   196333332      675000          290.864
 2/ 7/2018 11:12:23         290         290         290         290       25000              290     7250000   203583332      700000          290.833
 2/ 7/2018 11:12:24         270         270         270         270       25000              270     6750000   210333332      725000          290.115
 2/ 7/2018 11:12:31         280         280         280         280       25000              280     7000000   217333332      750000          289.778
 2/ 7/2018 11:13: 6         270         270         270         270       25000              270     6750000   224083332      775000           289.14
 2/ 7/2018 11:13:10         280         280         280         280       25000              280     7000000   231083332      800000          288.854
 2/ 7/2018 11:13:25         290         290         290         290       25000              290     7250000   238333332      825000          288.889
 2/ 7/2018 11:13:27         270         270         270         270       25000              270     6750000   245083332      850000          288.333
 2/ 7/2018 11:13:47         290         290         290         290       25000              290     7250000   252333332      875000          288.381
 2/ 7/2018 11:13:52         280         280         280         280       25000              280     7000000   259333332      900000          288.148
 2/ 7/2018 11:13:59         270         270         270         270       25000              270     6750000   266083332      925000          287.658
 2/ 7/2018 11:14: 8         280         280         280         280       25000              280     7000000   273083332      950000          287.456
 2/ 7/2018 11:14:22         270         290         270         290       25000          283.333     7083333   280166665      975000           287.35
 2/ 7/2018 11:14:23         270         270         270         270       25000              270     6750000   286916665     1000000          286.917
 2/ 7/2018 11:14:24         290         290         270         270       25000          276.667     6916666   293833331     1025000          286.667
 2/ 7/2018 11:14:29         280         280         280         280       25000              280     7000000   300833331     1050000          286.508
 2/ 7/2018 11:17: 2         270         270         270         270       25000              270     6750000   307583331     1075000          286.124
 2/ 7/2018 11:17: 3         280         280         280         280       25000              280     7000000   314583331     1100000          285.985
 2/ 7/2018 11:17: 5         290         290         280         280       25000          283.333     7083333   321666664     1125000          285.926
 2/ 7/2018 11:17: 6         290         290         290         290       25000              290     7250000   328916664     1150000          286.014
 2/ 7/2018 11:17: 7         270         270         270         270       25000              270     6750000   335666664     1175000          285.674
 2/ 7/2018 11:17:22         280         280         280         280       25000              280     7000000   342666664     1200000          285.556
 2/ 7/2018 11:17:30         270         270         270         270       25000              270     6750000   349416664     1225000          285.238
 2/ 7/2018 11:17:33         280         280         280         280       25000              280     7000000   356416664     1250000          285.133
 2/ 7/2018 11:17:35         270         270         270         270       25000              270     6750000   363166664     1275000          284.837
 2/ 7/2018 11:17:53         280         280         280         280       25000              280     7000000   370166664     1300000          284.744
 2/ 7/2018 11:17:54         270         270         270         270       25000              270     6750000   376916664     1325000          284.465
 2/ 7/2018 11:18:43         280         280         280         280       25000              280     7000000   383916664     1350000          284.383
 2/ 7/2018 11:18:44         270         270         270         270       25000              270     6750000   390666664     1375000          284.121
 2/ 7/2018 11:21:23         280         280         280         280       25000              280     7000000   397666664     1400000          284.048
 2/ 7/2018 11:21:24         270         270         270         270       25000              270     6750000   404416664     1425000          283.801
 2/ 7/2018 11:21:59         280         280         280         280       25000              280     7000000   411416664     1450000          283.736
 2/ 7/2018 11:22: 3         260         260         260         260       25000              260     6500000   417916664     1475000          283.333
