         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0          20          20          20          20       22900               20      458000      458000       22900               20
 2/ 7/2018 10: 0: 1          50          50          50          50        9000               50      450000      908000       31900          28.4639
 2/ 7/2018 10: 0: 2          30          30          30          30        1000               30       30000      938000       32900          28.5106
 2/ 7/2018 10:27:43          30          30          30          30        1000               30       30000      968000       33900          28.5546
 2/ 7/2018 11: 7: 0          40          40          40          40           3               40         120      968120       33903          28.5556
 2/ 7/2018 11:11:52          40          40          40          40        9000               40      360000     1328120       42903          30.9563
 2/ 7/2018 11:16:18          40          40          40          40       16405               40      656200     1984320       59308          33.4579
 2/ 7/2018 11:20:16          20          20          20          20       13099               20      261980     2246300       72407          31.0232
 2/ 7/2018 11:57:59          20          20          20          20           3               20          60     2246360       72410          31.0228
 2/ 7/2018 12:58:18          30          30          30          30       16405               30      492150     2738510       88815          30.8339
 2/ 7/2018 14: 0: 0          30          30          30          30        1000               30       30000     2768510       89815          30.8246
 2/ 7/2018 14:34:38        1000        1000        1000        1000       16405             1000    16405000    19173510      106220          180.508
 2/ 7/2018 15:10:42          40          40          40          40       16405               40      656200    19829710      122625           161.71
 2/ 7/2018 15:17:29          30          30          30          30       16405               30      492150    20321860      139030          146.169
 2/ 7/2018 16:54:48          10          10          10          10       12985               10      129850    20451710      152015          134.537
