         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1         600         740         600         680         500          673.333      336666      336666         500          673.332
 2/ 7/2018 10: 0: 0         590         590         590         590        1500              590      885000     1221666        2000          610.833
 2/ 7/2018 10: 0: 1         690         690         630         650        5000          656.667     3283333     4504999        7000          643.571
 2/ 7/2018 10: 0: 2         640         640         590         590        5001          606.667     3033940     7538939       12001          628.193
 2/ 7/2018 10: 0: 3         620         650         620         650        8000              640     5120000    12658939       20001          632.915
 2/ 7/2018 10: 0: 4         590         590         590         590        2000              590     1180000    13838939       22001          629.014
 2/ 7/2018 10: 0: 5         630         630         620         620        1000          623.333      623333    14462272       23001          628.767
 2/ 7/2018 10: 0:37         620         620         620         620       10000              620     6200000    20662272       33001           626.11
 2/ 7/2018 10: 0:56         620         620         620         620        2000              620     1240000    21902272       35001          625.761
 2/ 7/2018 10: 1:10         620         620         620         620       40000              620    24800000    46702272       75001          622.689
 2/ 7/2018 10: 1:39         580         580         580         580           2              580        1160    46703432       75003          622.688
 2/ 7/2018 10: 1:54         630         630         630         630        3000              630     1890000    48593432       78003          622.969
 2/ 7/2018 10: 2:28         630         630         630         630         200              630      126000    48719432       78203          622.987
 2/ 7/2018 10: 2:49         610         610         610         610         500              610      305000    49024432       78703          622.904
 2/ 7/2018 10: 2:52         620         620         620         620         900              620      558000    49582432       79603          622.871
 2/ 7/2018 10: 2:53         620         620         620         620         400              620      248000    49830432       80003          622.857
 2/ 7/2018 10: 3:12         610         610         610         610         279              610      170190    50000622       80282          622.812
 2/ 7/2018 10: 3:41         610         610         610         610         500              610      305000    50305622       80782          622.733
 2/ 7/2018 10: 4: 3         630         630         630         630         300              630      189000    50494622       81082           622.76
 2/ 7/2018 10: 4:18         600         600         600         600           1              600         600    50495222       81083           622.76
 2/ 7/2018 10: 4:32         580         580         580         580        5000              580     2900000    53395222       86083          620.276
 2/ 7/2018 10: 4:37         590         590         590         590        5000              590     2950000    56345222       91083          618.614
 2/ 7/2018 10: 4:42         600         600         600         600        5000              600     3000000    59345222       96083          617.645
 2/ 7/2018 10: 5:29         700         700         700         700       11600              700     8120000    67465222      107683          626.517
 2/ 7/2018 10: 5:37         620         620         620         620        1082              620      670840    68136062      108765          626.452
 2/ 7/2018 10: 5:47         610         610         610         610           1              610         610    68136672      108766          626.452
 2/ 7/2018 10: 5:53         590         590         590         590           1              590         590    68137262      108767          626.452
 2/ 7/2018 10: 6: 2         620         620         620         620        1099              620      681380    68818642      109866          626.387
 2/ 7/2018 10: 6:12         610         610         610         610        9000              610     5490000    74308642      118866          625.146
 2/ 7/2018 10: 6:23         630         630         630         630          10              630        6300    74314942      118876          625.147
 2/ 7/2018 10: 7:57         630         630         630         630        5000              630     3150000    77464942      123876          625.343
 2/ 7/2018 10: 8:45         620         620         620         620        1000              620      620000    78084942      124876            625.3
 2/ 7/2018 10: 8:57         650         650         650         650        5000              650     3250000    81334942      129876          626.251
 2/ 7/2018 10: 9: 6         630         700         630         700       10000          676.667     6766666    88101608      139876          629.855
 2/ 7/2018 10:10:17         580         580         580         580         100              580       58000    88159608      139976          629.819
