         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         320         320         320         320      100000              320    32000000    32000000      100000              320
 2/ 7/2018 10: 5:32         330         330         330         330      100000              330    33000000    65000000      200000              325
 2/ 7/2018 10: 5:34         320         320         320         320      100000              320    32000000    97000000      300000          323.333
 2/ 7/2018 10: 5:35         330         330         330         330      100000              330    33000000   130000000      400000              325
 2/ 7/2018 10: 5:50         320         320         320         320      100000              320    32000000   162000000      500000              324
 2/ 7/2018 10:10: 2         330         330         330         330      100000              330    33000000   195000000      600000              325
 2/ 7/2018 10:15:36         340         340         340         340      100000              340    34000000   229000000      700000          327.143
 2/ 7/2018 10:15:37         330         330         330         330      100000              330    33000000   262000000      800000            327.5
 2/ 7/2018 10:15:42         340         340         340         340      100000              340    34000000   296000000      900000          328.889
 2/ 7/2018 10:15:43         330         330         330         330      100000              330    33000000   329000000     1000000              329
 2/ 7/2018 10:16: 8         340         340         340         340      100000              340    34000000   363000000     1100000              330
 2/ 7/2018 10:16:48         330         330         330         330      100000              330    33000000   396000000     1200000              330
 2/ 7/2018 10:20: 9         340         340         340         340      100000              340    34000000   430000000     1300000          330.769
 2/ 7/2018 10:27:54         330         330         330         330      100000              330    33000000   463000000     1400000          330.714
 2/ 7/2018 10:45:10         340         340         340         340      100000              340    34000000   497000000     1500000          331.333
 2/ 7/2018 10:45:28         330         330         330         330      100000              330    33000000   530000000     1600000           331.25
 2/ 7/2018 10:54: 9         340         340         340         340      100000              340    34000000   564000000     1700000          331.765
 2/ 7/2018 11: 0:53         330         330         330         330      100000              330    33000000   597000000     1800000          331.667
 2/ 7/2018 11: 2: 4         340         340         340         340      100000              340    34000000   631000000     1900000          332.105
 2/ 7/2018 11: 2: 6         330         330         330         330      100000              330    33000000   664000000     2000000              332
 2/ 7/2018 11:10:25         340         340         340         340      100000              340    34000000   698000000     2100000          332.381
 2/ 7/2018 11:10:37         330         330         330         330      100000              330    33000000   731000000     2200000          332.273
 2/ 7/2018 11:15: 1         320         320         320         320      100000              320    32000000   763000000     2300000          331.739
 2/ 7/2018 11:25:51         330         330         330         330      100000              330    33000000   796000000     2400000          331.667
 2/ 7/2018 11:26:15         320         320         320         320      100000              320    32000000   828000000     2500000            331.2
 2/ 7/2018 11:26:32         330         330         330         330      100000              330    33000000   861000000     2600000          331.154
