         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         660         660         660         660      100000              660    66000000    66000000      100000              660
 2/ 7/2018 10:16:52         650         650         650         650      100000              650    65000000   131000000      200000              655
 2/ 7/2018 10:16:53         640         640         640         640      100000              640    64000000   195000000      300000              650
 2/ 7/2018 10:28:14         640         640         640         640      100000              640    64000000   259000000      400000            647.5
 2/ 7/2018 10:35:51         660         660         660         660      100000              660    66000000   325000000      500000              650
 2/ 7/2018 11: 8: 7         670         670         670         670      100000              670    67000000   392000000      600000          653.333
 2/ 7/2018 11:11:58         660         660         660         660        1000              660      660000   392660000      601000          653.344
 2/ 7/2018 11:19:27         680         680         680         680      100000              680    68000000   460660000      701000          657.147
 2/ 7/2018 11:19:28         680         680         680         680      100000              680    68000000   528660000      801000              660
 2/ 7/2018 11:19:32         690         690         690         690      100000              690    69000000   597660000      901000           663.33
 2/ 7/2018 11:19:33         680         680         680         680      100000              680    68000000   665660000     1001000          664.995
 2/ 7/2018 11:19:41         690         690         690         690      100000              690    69000000   734660000     1101000          667.266
 2/ 7/2018 11:21: 7         680         680         680         680      100000              680    68000000   802660000     1201000          668.326
 2/ 7/2018 11:21: 8         680         680         680         680      100000              680    68000000   870660000     1301000          669.224
 2/ 7/2018 11:21:14         670         670         670         670      100000              670    67000000   937660000     1401000          669.279
 2/ 7/2018 11:21:17         680         680         680         680      100000              680    68000000  1005660000     1501000          669.993
 2/ 7/2018 11:21:18         670         670         670         670      100000              670    67000000  1072660000     1601000          669.994
 2/ 7/2018 11:21:28         680         680         680         680      100000              680    68000000  1140660000     1701000          670.582
 2/ 7/2018 11:21:29         690         690         690         690      100000              690    69000000  1209660000     1801000           671.66
 2/ 7/2018 11:22:49         680         680         680         680      100000              680    68000000  1277660000     1901000          672.099
 2/ 7/2018 11:23: 9         670         670         670         670      100000              670    67000000  1344660000     2001000          671.994
 2/ 7/2018 12:11:33         660         660         660         660      100000              660    66000000  1410660000     2101000          671.423
 2/ 7/2018 12:13: 5         670         670         670         670      100000              670    67000000  1477660000     2201000          671.358
 2/ 7/2018 12:14: 3         660         660         660         660      100000              660    66000000  1543660000     2301000          670.865
 2/ 7/2018 12:15:28         670         670         670         670      100000              670    67000000  1610660000     2401000          670.829
 2/ 7/2018 12:15:44         660         660         660         660      100000              660    66000000  1676660000     2501000          670.396
 2/ 7/2018 12:29:15         650         650         650         650      100000              650    65000000  1741660000     2601000          669.612
 2/ 7/2018 12:29:16         640         640         640         640      100000              640    64000000  1805660000     2701000          668.515
 2/ 7/2018 12:34: 9         650         650         650         650      100000              650    65000000  1870660000     2801000          667.854
 2/ 7/2018 12:34:48         660         660         660         660      100000              660    66000000  1936660000     2901000          667.584
 2/ 7/2018 12:34:49         650         650         650         650      100000              650    65000000  2001660000     3001000          666.998
 2/ 7/2018 12:35: 3         660         660         660         660      100000              660    66000000  2067660000     3101000          666.772
 2/ 7/2018 12:35: 4         650         650         650         650      100000              650    65000000  2132660000     3201000          666.248
 2/ 7/2018 12:35:11         660         660         660         660      100000              660    66000000  2198660000     3301000          666.059
 2/ 7/2018 12:43:37         650         650         650         650      100000              650    65000000  2263660000     3401000          665.587
 2/ 7/2018 12:43:38         640         640         640         640      100000              640    64000000  2327660000     3501000          664.856
 2/ 7/2018 14: 0: 0         640         640         640         640      100000              640    64000000  2391660000     3601000          664.166
 2/ 7/2018 14:24:37         650         650         650         650      100000              650    65000000  2456660000     3701000          663.783
 2/ 7/2018 14:24:38         660         660         660         660      100000              660    66000000  2522660000     3801000          663.683
 2/ 7/2018 14:25:18         650         650         650         650      100000              650    65000000  2587660000     3901000          663.332
 2/ 7/2018 14:25:19         640         640         640         640      100000              640    64000000  2651660000     4001000          662.749
 2/ 7/2018 14:31:29         660         660         660         660      100000              660    66000000  2717660000     4101000          662.682
 2/ 7/2018 14:40: 9         650         650         650         650      100000              650    65000000  2782660000     4201000           662.38
 2/ 7/2018 14:40:10         640         640         640         640      100000              640    64000000  2846660000     4301000           661.86
 2/ 7/2018 16: 6:26         630         630         630         630      100000              630    63000000  2909660000     4401000          661.136
 2/ 7/2018 16: 6:27         630         630         630         630      100000              630    63000000  2972660000     4501000          660.444
 2/ 7/2018 16: 6:28         620         620         620         620      100000              620    62000000  3034660000     4601000          659.565
 2/ 7/2018 16:32:43         610         610         610         610        1000              610      610000  3035270000     4602000          659.555
 2/ 7/2018 17: 9:55         640         640         640         640      100000              640    64000000  3099270000     4702000          659.139
 2/ 7/2018 17: 9:56         630         630         630         630      100000              630    63000000  3162270000     4802000          658.532
 2/ 7/2018 17: 9:57         640         640         640         640      100000              640    64000000  3226270000     4902000          658.154
 2/ 7/2018 17:11:43         620         620         620         620      100000              620    62000000  3288270000     5002000          657.391
