         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3        1510        1510        1510        1510        5000             1510     7550000     7550000        5000             1510
 2/ 7/2018 10: 0:44        1500        1500        1500        1500        5000             1500     7500000    15050000       10000             1505
 2/ 7/2018 10: 3:34        1490        1490        1490        1490        5000             1490     7450000    22500000       15000             1500
 2/ 7/2018 10: 6:11        1500        1500        1500        1500        5000             1500     7500000    30000000       20000             1500
 2/ 7/2018 10: 7:49        1490        1490        1490        1490        5000             1490     7450000    37450000       25000             1498
 2/ 7/2018 10: 8:17        1500        1500        1500        1500        5000             1500     7500000    44950000       30000          1498.33
 2/ 7/2018 10:10:30        1490        1490        1490        1490        5000             1490     7450000    52400000       35000          1497.14
 2/ 7/2018 10:11:19        1500        1500        1500        1500        5000             1500     7500000    59900000       40000           1497.5
 2/ 7/2018 10:11:33        1490        1490        1490        1490        5000             1490     7450000    67350000       45000          1496.67
 2/ 7/2018 10:12: 8        1500        1500        1500        1500        5000             1500     7500000    74850000       50000             1497
 2/ 7/2018 10:15: 3        1510        1510        1510        1510        5000             1510     7550000    82400000       55000          1498.18
 2/ 7/2018 10:15:10        1500        1500        1500        1500        5000             1500     7500000    89900000       60000          1498.33
 2/ 7/2018 10:15:31        1510        1510        1510        1510        5000             1510     7550000    97450000       65000          1499.23
 2/ 7/2018 10:15:52        1520        1520        1520        1520        5000             1520     7600000   105050000       70000          1500.71
 2/ 7/2018 10:16:13        1530        1530        1530        1530        5000             1530     7650000   112700000       75000          1502.67
 2/ 7/2018 10:16:48        1520        1520        1520        1520        5000             1520     7600000   120300000       80000          1503.75
 2/ 7/2018 10:17:44        1530        1530        1530        1530        5000             1530     7650000   127950000       85000          1505.29
 2/ 7/2018 10:28:14        1520        1520        1520        1520        5000             1520     7600000   135550000       90000          1506.11
 2/ 7/2018 10:30:27        1510        1510        1510        1510        5000             1510     7550000   143100000       95000          1506.32
 2/ 7/2018 10:34: 1        1500        1500        1500        1500        5000             1500     7500000   150600000      100000             1506
 2/ 7/2018 10:43:15        1510        1510        1510        1510        5000             1510     7550000   158150000      105000          1506.19
 2/ 7/2018 10:46:18        1520        1520        1520        1520        5000             1520     7600000   165750000      110000          1506.82
 2/ 7/2018 10:46:39        1510        1510        1510        1510        5000             1510     7550000   173300000      115000          1506.96
 2/ 7/2018 10:49:20        1500        1500        1500        1500        5000             1500     7500000   180800000      120000          1506.67
 2/ 7/2018 10:54:35        1510        1510        1510        1510        5000             1510     7550000   188350000      125000           1506.8
 2/ 7/2018 10:54:49        1500        1500        1500        1500        5000             1500     7500000   195850000      130000          1506.54
 2/ 7/2018 11: 4:30        1490        1490        1490        1490        5000             1490     7450000   203300000      135000          1505.93
 2/ 7/2018 11:11:44        1480        1480        1480        1480        5000             1480     7400000   210700000      140000             1505
 2/ 7/2018 11:12:26        1470        1470        1470        1470        5000             1470     7350000   218050000      145000          1503.79
 2/ 7/2018 11:12:33        1480        1480        1480        1480        5000             1480     7400000   225450000      150000             1503
 2/ 7/2018 11:13: 8        1470        1470        1470        1470        5000             1470     7350000   232800000      155000          1501.94
 2/ 7/2018 11:13:15        1480        1480        1480        1480        5000             1480     7400000   240200000      160000          1501.25
 2/ 7/2018 11:13:29        1470        1470        1470        1470        5000             1470     7350000   247550000      165000           1500.3
 2/ 7/2018 11:13:57        1480        1480        1480        1480        5000             1480     7400000   254950000      170000          1499.71
 2/ 7/2018 11:14: 4        1470        1470        1470        1470        5000             1470     7350000   262300000      175000          1498.86
 2/ 7/2018 11:14:11        1480        1480        1480        1480        5000             1480     7400000   269700000      180000          1498.33
 2/ 7/2018 11:14:22        1470        1470        1470        1470        5000             1470     7350000   277050000      185000          1497.57
 2/ 7/2018 11:14:36        1480        1480        1480        1480        5000             1480     7400000   284450000      190000          1497.11
 2/ 7/2018 11:17:10        1470        1470        1470        1470        5000             1470     7350000   291800000      195000          1496.41
 2/ 7/2018 11:17:24        1460        1460        1460        1460        5000             1460     7300000   299100000      200000           1495.5
 2/ 7/2018 11:17:59        1470        1470        1470        1470        5000             1470     7350000   306450000      205000          1494.88
 2/ 7/2018 11:21:29        1460        1460        1460        1460        5000             1460     7300000   313750000      210000          1494.05
 2/ 7/2018 11:22: 2        1450        1450        1450        1450        5000             1450     7250000   321000000      215000          1493.02
 2/ 7/2018 11:22:16        1460        1460        1460        1460        5000             1460     7300000   328300000      220000          1492.27
 2/ 7/2018 11:24:45        1470        1470        1470        1470        5000             1470     7350000   335650000      225000          1491.78
 2/ 7/2018 11:24:52        1460        1460        1460        1460        5000             1460     7300000   342950000      230000          1491.09
 2/ 7/2018 11:24:59        1470        1470        1470        1470        5000             1470     7350000   350300000      235000          1490.64
 2/ 7/2018 11:28: 8        1480        1480        1480        1480        5000             1480     7400000   357700000      240000          1490.42
 2/ 7/2018 11:39:13        1470        1470        1470        1470        5000             1470     7350000   365050000      245000             1490
 2/ 7/2018 11:41:26        1460        1460        1460        1460        5000             1460     7300000   372350000      250000           1489.4
 2/ 7/2018 11:47:23        1470        1470        1470        1470        5000             1470     7350000   379700000      255000          1489.02
 2/ 7/2018 11:53:55        1460        1460        1460        1460        5000             1460     7300000   387000000      260000          1488.46
 2/ 7/2018 11:55: 5        1470        1470        1470        1470        5000             1470     7350000   394350000      265000          1488.11
 2/ 7/2018 11:55:12        1460        1460        1460        1460        5000             1460     7300000   401650000      270000          1487.59
 2/ 7/2018 11:55:26        1470        1470        1470        1470        5000             1470     7350000   409000000      275000          1487.27
 2/ 7/2018 11:55:33        1460        1460        1460        1460        5000             1460     7300000   416300000      280000          1486.79
 2/ 7/2018 11:58:42        1470        1470        1470        1470        5000             1470     7350000   423650000      285000          1486.49
 2/ 7/2018 11:58:56        1460        1460        1460        1460        5000             1460     7300000   430950000      290000          1486.03
 2/ 7/2018 11:59: 3        1470        1470        1470        1470        5000             1470     7350000   438300000      295000          1485.76
 2/ 7/2018 11:59:24        1460        1460        1460        1460        5000             1460     7300000   445600000      300000          1485.33
 2/ 7/2018 11:59:31        1470        1470        1470        1470        5000             1470     7350000   452950000      305000          1485.08
 2/ 7/2018 12: 2:57        1460        1460        1460        1460        5000             1460     7300000   460250000      310000          1484.68
 2/ 7/2018 12: 3: 4        1470        1470        1470        1470        5000             1470     7350000   467600000      315000          1484.44
 2/ 7/2018 12: 8:44        1480        1480        1480        1480        5000             1480     7400000   475000000      320000          1484.38
 2/ 7/2018 12: 8:58        1470        1470        1470        1470        5000             1470     7350000   482350000      325000          1484.15
 2/ 7/2018 12: 9:19        1480        1480        1480        1480        5000             1480     7400000   489750000      330000          1484.09
 2/ 7/2018 12:11:10        1470        1470        1470        1470        5000             1470     7350000   497100000      335000          1483.88
 2/ 7/2018 12:14:13        1460        1460        1460        1460        5000             1460     7300000   504400000      340000          1483.53
 2/ 7/2018 12:17:57        1470        1470        1470        1470        5000             1470     7350000   511750000      345000          1483.33
 2/ 7/2018 12:18:11        1460        1460        1460        1460        5000             1460     7300000   519050000      350000             1483
 2/ 7/2018 12:21:37        1450        1450        1450        1450        5000             1450     7250000   526300000      355000          1482.54
 2/ 7/2018 12:22:12        1460        1460        1460        1460        5000             1460     7300000   533600000      360000          1482.22
