         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:30          60          60          60          60       12500               60      750000      750000       12500               60
 2/ 7/2018 10: 3: 1          70          70          70          70       12500               70      875000     1625000       25000               65
 2/ 7/2018 10: 3:13          60          60          60          60       12500               60      750000     2375000       37500          63.3333
 2/ 7/2018 10: 3:14          70          70          70          70       12500               70      875000     3250000       50000               65
 2/ 7/2018 10: 3:31          60          60          60          60       12500               60      750000     4000000       62500               64
 2/ 7/2018 10: 3:56          70          70          70          70       12500               70      875000     4875000       75000               65
 2/ 7/2018 10: 4:11          60          60          60          60       12500               60      750000     5625000       87500          64.2857
 2/ 7/2018 10:17:31          70          70          70          70       12500               70      875000     6500000      100000               65
 2/ 7/2018 10:18:54          60          60          60          60       12500               60      750000     7250000      112500          64.4444
 2/ 7/2018 10:51:22          70          70          70          70       12500               70      875000     8125000      125000               65
 2/ 7/2018 10:51:32          60          60          60          60       12500               60      750000     8875000      137500          64.5455
 2/ 7/2018 10:53:19          70          70          70          70       12500               70      875000     9750000      150000               65
 2/ 7/2018 11: 4:29          60          60          60          60       12500               60      750000    10500000      162500          64.6154
 2/ 7/2018 14: 0:20          60          60          60          60       12500               60      750000    11250000      175000          64.2857
 2/ 7/2018 15: 4:46          70          70          70          70       12500               70      875000    12125000      187500          64.6667
 2/ 7/2018 15: 8:31          60          60          60          60       12500               60      750000    12875000      200000           64.375
 2/ 7/2018 15:50:47          70          70          70          70       12500               70      875000    13750000      212500          64.7059
