         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         760         760         760         760       50000               760    38000000    38000000       50000         760           1
10/ 7/2018  0: 2:43         750         750         750         750       50000               750    37500000    75500000      100000         755           1
10/ 7/2018  2: 2:35         740         740         740         740       50000               740    37000000   112500000      150000         750           1
10/ 7/2018  9: 2:19         730         730         730         730       50000               730    36500000   149000000      200000         745           1
10/ 7/2018 10: 2: 1         720         720         720         720       50000               720    36000000   185000000      250000         740           1
10/ 7/2018 12: 2:59         730         730         730         730       50000               730    36500000   221500000      300000     738.333           1
10/ 7/2018 18: 2: 7         720         720         720         720       50000               720    36000000   257500000      350000     735.714           1
10/ 7/2018 20: 2: 8         710         710         710         710       50000               710    35500000   293000000      400000       732.5           1
10/ 7/2018 20: 2: 9         720         720         720         720       50000               720    36000000   329000000      450000     731.111           1
10/ 7/2018 20: 2:10         710         710         710         710       50000               710    35500000   364500000      500000         729           1
10/ 7/2018 20: 2:15         720         720         720         720       50000               720    36000000   400500000      550000     728.182           1
10/ 7/2018 20: 2:16         710         710         710         710       50000               710    35500000   436000000      600000     726.667           1
10/ 7/2018 20: 2:19         720         720         720         720       50000               720    36000000   472000000      650000     726.154           1
10/ 7/2018 20: 2:20         710         710         710         710       50000               710    35500000   507500000      700000         725           1
10/ 7/2018 20: 2:21         710         710         710         710       50000               710    35500000   543000000      750000         724           1
10/ 7/2018 20: 2:22         720         720         720         720       50000               720    36000000   579000000      800000      723.75           1
10/ 7/2018 20: 2:26         710         710         710         710       50000               710    35500000   614500000      850000     722.941           1
10/ 7/2018 20: 2:27         720         720         720         720       50000               720    36000000   650500000      900000     722.778           1
10/ 7/2018 20: 2:31         710         710         710         710       50000               710    35500000   686000000      950000     722.105           1
10/ 7/2018 20: 2:32         720         720         720         720       50000               720    36000000   722000000     1000000         722           1
10/ 7/2018 20: 2:33         720         720         720         720       50000               720    36000000   758000000     1050000     721.905           1
10/ 7/2018 20: 2:38         710         710         710         710       50000               710    35500000   793500000     1100000     721.364           1
10/ 7/2018 28: 2:14         720         720         720         720       50000               720    36000000   829500000     1150000     721.304           1
10/ 7/2018 39: 2:56         710         710         710         710       50000               710    35500000   865000000     1200000     720.833           1
10/ 7/2018 40: 2:48         720         720         720         720       50000               720    36000000   901000000     1250000       720.8           1
10/ 7/2018 46: 2:50         710         710         710         710       50000               710    35500000   936500000     1300000     720.385           1
10/ 7/2018 49: 2:13         720         720         720         720       50000               720    36000000   972500000     1350000      720.37           1
10/ 7/2018 50: 2: 7         710         710         710         710       50000               710    35500000  1008000000     1400000         720           1
10/ 7/2018 52: 2:14         720         720         720         720       50000               720    36000000  1044000000     1450000         720           1
10/ 7/2018 54: 2: 4         710         710         710         710       50000               710    35500000  1079500000     1500000     719.667           1
11/ 7/2018  0: 2:27         720         720         720         720       50000               720    36000000  1115500000     1550000     719.677           1
11/ 7/2018  0: 2:59         730         730         730         730       50000               730    36500000  1152000000     1600000         720           1
11/ 7/2018  1: 2: 1         730         730         730         730       50000               730    36500000  1188500000     1650000     720.303           1
11/ 7/2018  3: 2:33         720         720         720         720       50000               720    36000000  1224500000     1700000     720.294           1
11/ 7/2018  7: 2:38         710         710         710         710       50000               710    35500000  1260000000     1750000         720           1
11/ 7/2018 10: 2:53         720         720         720         720       50000               720    36000000  1296000000     1800000         720           1
11/ 7/2018 12: 2: 0         730         730         730         730       50000               730    36500000  1332500000     1850000      720.27           1
11/ 7/2018 12: 2: 1         720         720         720         720       50000               720    36000000  1368500000     1900000     720.263           1
11/ 7/2018 12: 2:49         730         730         730         730       50000               730    36500000  1405000000     1950000     720.513           1
11/ 7/2018 12: 2:50         720         720         720         720       50000               720    36000000  1441000000     2000000       720.5           1
11/ 7/2018 13: 2: 3         730         730         730         730       50000               730    36500000  1477500000     2050000     720.732           1
11/ 7/2018 13: 2: 4         730         730         730         730       50000               730    36500000  1514000000     2100000     720.952           1
11/ 7/2018 13: 2: 5         720         720         720         720       50000               720    36000000  1550000000     2150000      720.93           1
11/ 7/2018 13: 2: 6         730         730         730         730       50000               730    36500000  1586500000     2200000     721.136           1
11/ 7/2018 13: 2: 7         720         720         720         720       50000               720    36000000  1622500000     2250000     721.111           1
11/ 7/2018 13: 2: 8         720         720         720         720       50000               720    36000000  1658500000     2300000     721.087           1
11/ 7/2018 13: 2: 9         730         730         730         730       50000               730    36500000  1695000000     2350000     721.277           1
11/ 7/2018 13: 2:16         720         720         720         720       50000               720    36000000  1731000000     2400000      721.25           1
11/ 7/2018 16: 2: 3         730         730         730         730       50000               730    36500000  1767500000     2450000     721.429           1
11/ 7/2018 16: 2:51         720         720         720         720       50000               720    36000000  1803500000     2500000       721.4           1
11/ 7/2018 16: 2:52         730         730         730         730       50000               730    36500000  1840000000     2550000     721.569           1
11/ 7/2018 33: 2:50         720         720         720         720       50000               720    36000000  1876000000     2600000     721.538           1
11/ 7/2018 33: 2:51         730         730         730         730       50000               730    36500000  1912500000     2650000     721.698           1
11/ 7/2018 33: 2:52         720         720         720         720       50000               720    36000000  1948500000     2700000     721.667           1
11/ 7/2018 33: 2:53         730         730         730         730       50000               730    36500000  1985000000     2750000     721.818           1
11/ 7/2018 33: 2:54         720         720         720         720       50000               720    36000000  2021000000     2800000     721.786           1
11/ 7/2018 33: 2:55         730         730         730         730       50000               730    36500000  2057500000     2850000      721.93           1
11/ 7/2018 33: 2:56         720         720         720         720       50000               720    36000000  2093500000     2900000     721.897           1
11/ 7/2018 33: 2:57         730         730         730         730       50000               730    36500000  2130000000     2950000     722.034           1
11/ 7/2018 33: 2:59         720         720         720         720       50000               720    36000000  2166000000     3000000         722           1
11/ 7/2018 34: 2: 0         730         730         730         730       50000               730    36500000  2202500000     3050000     722.131           1
