         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1        6000        6330        6000        5750           2           6026.67       12053       12053           2      6026.5         410
11/ 7/2018  1: 2:42        5230        5230        5230        5230         839              5230     4387970 18336723861     3465211     5291.66           1
11/ 7/2018  1: 2:49        5220        5220        5220        5220         500              5220     2610000 18339333861     3465711     5291.65           1
11/ 7/2018  1: 2:51        5220        5220        5220        5220         500              5220     2610000 18341943861     3466211     5291.64           1
11/ 7/2018  1: 2:58        5200        5200        5200        5200         500              5200     2600000 18344543861     3466711     5291.63           1
11/ 7/2018  2: 2: 2        5260        5260        5220        5220         300           5233.33     1570000 18346113861     3467011     5291.62           2
11/ 7/2018  2: 2:10        5240        5240        5240        5240         120              5240      628800 18346742661     3467131     5291.62           1
11/ 7/2018  2: 2:16        5300        5300        5210        5210        2750              5240    14410000 18361152661     3469881     5291.58           2
11/ 7/2018  2: 2:18        5180        5180        5180        5180        2000              5180    10360000 18371512661     3471881     5291.52           1
11/ 7/2018  2: 2:33        5350        5350        5350        5350        1000              5350     5350000 18376862661     3472881     5291.53           1
11/ 7/2018  2: 2:46        5210        5210        5210        5210           8              5210       41680 18376904341     3472889     5291.53           1
11/ 7/2018  2: 2:48        5400        5400        5400        5400        1000              5400     5400000 18382304341     3473889     5291.56           1
11/ 7/2018  3: 2: 3        5450        5450        5450        5450        1000              5450     5450000 18387754341     3474889     5291.61           1
11/ 7/2018  3: 2:23        5100        5100        5100        5100          25              5100      127500 18387881841     3474914     5291.61           1
11/ 7/2018  3: 2:26        5220        5220        5220        5220        1830              5220     9552600 18397434441     3476744     5291.57           1
11/ 7/2018  3: 2:32        5250        5250        5250        5250         200              5250     1050000 18398484441     3476944     5291.57           1
11/ 7/2018  3: 2:35        5500        5500        5500        5500        2001              5500    11005500 18409489941     3478945     5291.69           1
11/ 7/2018  3: 2:40        5220        5220        5220        5220         120              5220      626400 18410116341     3479065     5291.69           1
11/ 7/2018  3: 2:47        5250        5250        5250        5250        5000              5250    26250000 18436366341     3484065     5291.63           1
11/ 7/2018  3: 2:52        5260        5260        5260        5260         200              5260     1052000 18437418341     3484265     5291.62           1
11/ 7/2018  4: 2: 0        5350        5350        5350        5350         100              5350      535000 18437953341     3484365     5291.63           1
11/ 7/2018  4: 2: 6        5330        5330        5330        5330         166              5330      884780 18438838121     3484531     5291.63           1
11/ 7/2018  4: 2: 7        5210        5210        5200        5200        1000           5203.33     5203333 18444041454     3485531      5291.6           2
11/ 7/2018  4: 2: 8        5270        5270        5270        5270         200              5270     1054000 18445095454     3485731      5291.6           1
11/ 7/2018  4: 2: 9        5170        5170        5170        5170        2354              5170    12170180 18457265634     3488085     5291.52           1
11/ 7/2018  4: 2:10        5220        5220        5210        5210           5           5213.33       26066 18457291700     3488090     5291.52           3
11/ 7/2018  4: 2:11        5210        5210        5210        5210        4111              5210    21418310 18478710010     3492201     5291.42           2
11/ 7/2018  4: 2:14        5210        5220        5210        5220         400           5216.67     2086666 18480796676     3492601     5291.41           2
11/ 7/2018  4: 2:15        5350        5350        5350        5350        3000              5350    16050000 18496846676     3495601     5291.46           1
11/ 7/2018  4: 2:16        5230        5230        5230        5230        4111              5230    21500530 18518347206     3499712     5291.39           1
11/ 7/2018  4: 2:22        5200        5220        5200        5220        1000           5213.33     5213333 18523560539     3500712     5291.37           2
11/ 7/2018  4: 2:23        5210        5210        5210        5210        8551              5210    44550710 18568111249     3509263     5291.17           1
11/ 7/2018  4: 2:31        5220        5220        5220        5220        1444              5220     7537680 18575648929     3510707     5291.14           1
11/ 7/2018  4: 2:32        5200        5200        5200        5200          15              5200       78000 18575726929     3510722     5291.14           1
11/ 7/2018  4: 2:33        5210        5210        5200        5200         500           5203.33     2601666 18578328595     3511222     5291.13           2
11/ 7/2018  4: 2:39        5280        5280        5280        5280         300              5280     1584000 18579912595     3511522     5291.13           1
11/ 7/2018  4: 2:43        5220        5220        5220        5220        1000              5220     5220000 18585132595     3512522     5291.11           1
11/ 7/2018  4: 2:50        5210        5210        5210        5210         150              5210      781500 18585914095     3512672      5291.1           1
11/ 7/2018  4: 2:54        5220        5220        5220        5220        5000              5220    26100000 18612014095     3517672        5291           1
11/ 7/2018  4: 2:56        5220        5220        5220        5220        4111              5220    21459420 18633473515     3521783     5290.92           1
11/ 7/2018  5: 2: 6        5400        5400        5400        5400         200              5400     1080000 18634553515     3521983     5290.93           1
11/ 7/2018  5: 2: 7        5210        5210        5210        5210        4067              5210    21189070 18655742585     3526050     5290.83           1
11/ 7/2018  5: 2: 8        5360        5360        5210        5210        1000              5260     5260000 18661002585     3527050     5290.82           3
11/ 7/2018  5: 2: 9        5230        5230        5230        5230        4111              5230    21500530 18682503115     3531161     5290.75           1
11/ 7/2018  5: 2:10        5210        5210        5210        5210         400              5210     2084000 18684587115     3531561     5290.74           1
11/ 7/2018  5: 2:12        5200        5200        5200        5200        1000              5200     5200000 18689787115     3532561     5290.72           1
11/ 7/2018  5: 2:13        5190        5190        5190        5190         500              5190     2595000 18692382115     3533061      5290.7           1
11/ 7/2018  5: 2:16        5210        5210        5210        5210          12              5210       62520 18692444635     3533073      5290.7           1
11/ 7/2018  5: 2:17        5210        5210        5210        5210          10              5210       52100 18692496735     3533083      5290.7           2
11/ 7/2018  5: 2:19        5220        5220        5220        5220          14              5220       73080 18692569815     3533097      5290.7           1
11/ 7/2018  5: 2:20        5220        5220        5220        5220          14              5220       73080 18692642895     3533111      5290.7           1
11/ 7/2018  5: 2:22        5320        5320        5320        5320         166              5320      883120 18693526015     3533277      5290.7           1
11/ 7/2018  5: 2:23        5510        5510        5210        5210        1000              5310     5310000 18698836015     3534277     5290.71           2
11/ 7/2018  5: 2:27        5300        5300        5300        5300         250              5300     1325000 18700161015     3534527     5290.71           1
11/ 7/2018  5: 2:28        5180        5180        5180        5180           1              5180        5180 18700166195     3534528     5290.71           1
11/ 7/2018  5: 2:39        5210        5210        5210        5210       10000              5210    52100000 18752266195     3544528     5290.48           1
11/ 7/2018  5: 2:40        5210        5210        5210        5210        1500              5210     7815000 18760081195     3546028     5290.45           1
11/ 7/2018  5: 2:47        5200        5200        5200        5200         509              5200     2646800 18762727995     3546537     5290.44           1
11/ 7/2018  5: 2:53        5220        5220        5220        5220           9              5220       46980 18762774975     3546546     5290.44           1
11/ 7/2018  5: 2:54        5220        5220        5220        5220           9              5220       46980 18762821955     3546555     5290.44           1
11/ 7/2018  5: 2:57        5290        5290        5290        5290         300              5290     1587000 18764408955     3546855     5290.44           1
11/ 7/2018  6: 2: 1        5260        5260        5260        5260        5000              5260    26300000 18790708955     3551855     5290.39           1
11/ 7/2018  6: 2: 3        5220        5220        5220        5220        2319              5220    12105180 18802814135     3554174     5290.35           1
11/ 7/2018  6: 2: 4        5220        5570        5220        5570        8864           5453.33    48338346 18851152481     3563038     5290.75           3
11/ 7/2018  6: 2: 5        5240        5240        5240        5240        4111              5240    21541640 18872694121     3567149     5290.69           1
11/ 7/2018  6: 2: 7        5210        5210        5210        5210        1000              5210     5210000 18877904121     3568149     5290.67           1
11/ 7/2018  6: 2:11        5220        5220        5220        5220         500              5220     2610000 18880514121     3568649     5290.66           1
11/ 7/2018  6: 2:13        5220        5220        5220        5220        1000              5220     5220000 18885734121     3569649     5290.64           1
11/ 7/2018  6: 2:16        5330        5330        5190        5310        5000           5276.67    26383333 18912117454     3574649     5290.62           3
11/ 7/2018  6: 2:17        5210        5210        5210        5210         197              5210     1026370 18913143824     3574846     5290.62           1
11/ 7/2018  6: 2:19        5220        5220        5220        5220         250              5220     1305000 18914448824     3575096     5290.61           1
11/ 7/2018  6: 2:20        6320        6320        6320        6320         806              6320     5093920 18919542744     3575902     5290.84           1
