         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1       11160       11160        7440        9290        1482          9296.67    13777660    13777660        1482          9296.67
 2/ 7/2018 10: 0: 0        9280        9740        9250        9280         946          9423.33     8914473    22692133        2428          9346.02
 2/ 7/2018 10: 0: 1        9200       10330        9100        9230         500          9553.33     4776666    27468799        2928          9381.42
 2/ 7/2018 10: 0: 2        9320        9890        9310        9750          25             9650      241250    27710049        2953          9383.69
 2/ 7/2018 10: 0: 4        9280        9280        9280        9280         534             9280     4955520    32665569        3487          9367.81
 2/ 7/2018 10: 0:18        9270        9270        9270        9270         450             9270     4171500    36837069        3937          9356.63
 2/ 7/2018 10: 0:31        9270        9270        9270        9270         534             9270     4950180    41787249        4471          9346.29
 2/ 7/2018 10: 0:54        9260        9260        9260        9260         500             9260     4630000    46417249        4971          9337.61
 2/ 7/2018 10: 0:59        9280        9280        9280        9280         240             9280     2227200    48644449        5211          9334.95
 2/ 7/2018 10: 1: 1        9270        9270        9270        9270         721             9270     6683670    55328119        5932          9327.06
 2/ 7/2018 10: 1: 5        9270        9270        9270        9270          54             9270      500580    55828699        5986          9326.55
 2/ 7/2018 10: 1:30        9260        9260        9260        9260         721             9260     6676460    62505159        6707          9319.39
 2/ 7/2018 10: 2: 1        9260        9260        9260        9260         304             9260     2815040    65320199        7011          9316.82
 2/ 7/2018 10: 2: 7        9260        9260        9260        9260          54             9260      500040    65820239        7065          9316.38
 2/ 7/2018 10: 2:26        9480        9480        9480        9480         100             9480      948000    66768239        7165          9318.67
 2/ 7/2018 10: 2:32        9260        9260        9260        9260         809             9260     7491340    74259579        7974          9312.71
 2/ 7/2018 10: 2:38        9250        9250        9250        9250         250             9250     2312500    76572079        8224          9310.81
 2/ 7/2018 10: 2:39        9250        9250        9250        9250         809             9250     7483250    84055329        9033          9305.36
 2/ 7/2018 10: 3: 0        9250        9250        9250        9250         304             9250     2812000    86867329        9337          9303.56
 2/ 7/2018 10: 3: 5        9250        9250        9250        9250          54             9250      499500    87366829        9391          9303.25
 2/ 7/2018 10: 3:31        9230        9230        9230        9230         490             9230     4522700    91889529        9881          9299.62
 2/ 7/2018 10: 3:48        9320        9320        9320        9320         456             9320     4249920    96139449       10337          9300.52
 2/ 7/2018 10: 4:20        9280        9280        9280        9280         500             9280     4640000   100779449       10837          9299.57
 2/ 7/2018 10: 5:24        9500        9500        9500        9500         100             9500      950000   101729449       10937           9301.4
 2/ 7/2018 10: 6: 0        9260        9280        9260        9280         214          9273.33     1984493   103713942       11151          9300.86
