         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         310         310         310         310       25000              310     7750000     7750000       25000              310
 2/ 7/2018 10:10: 5         320         320         320         320       25000              320     8000000    15750000       50000              315
 2/ 7/2018 10:10: 6         310         310         310         310       25000              310     7750000    23500000       75000          313.333
 2/ 7/2018 10:10:19         320         320         320         320       25000              320     8000000    31500000      100000              315
 2/ 7/2018 10:10:25         310         310         310         310       25000              310     7750000    39250000      125000              314
 2/ 7/2018 10:16:13         320         320         320         320       25000              320     8000000    47250000      150000              315
 2/ 7/2018 10:18: 0         330         330         320         320       25000          323.333     8083333    55333333      175000           316.19
 2/ 7/2018 10:18: 1         330         330         330         330       25000              330     8250000    63583333      200000          317.917
 2/ 7/2018 10:18: 2         320         320         320         320       25000              320     8000000    71583333      225000          318.148
 2/ 7/2018 10:18: 5         330         330         330         330       25000              330     8250000    79833333      250000          319.333
 2/ 7/2018 10:18: 7         320         320         320         320       25000              320     8000000    87833333      275000          319.394
 2/ 7/2018 10:23:47         330         330         330         330       25000              330     8250000    96083333      300000          320.278
 2/ 7/2018 10:23:48         320         320         320         320       25000              320     8000000   104083333      325000          320.256
 2/ 7/2018 10:24: 0         330         330         330         330       25000              330     8250000   112333333      350000          320.952
 2/ 7/2018 10:24: 6         320         320         320         320       25000              320     8000000   120333333      375000          320.889
 2/ 7/2018 10:24:56         330         330         330         330       25000              330     8250000   128583333      400000          321.458
 2/ 7/2018 10:24:59         320         320         320         320       25000              320     8000000   136583333      425000          321.373
 2/ 7/2018 10:25:50         310         310         310         310       25000              310     7750000   144333333      450000          320.741
 2/ 7/2018 10:27:48         320         320         320         320       25000              320     8000000   152333333      475000          320.702
 2/ 7/2018 10:27:51         310         310         310         310       25000              310     7750000   160083333      500000          320.167
 2/ 7/2018 10:32: 5         300         300         300         300       25000              300     7500000   167583333      525000          319.206
 2/ 7/2018 10:32:22         310         310         310         310       25000              310     7750000   175333333      550000          318.788
 2/ 7/2018 10:33:55         300         300         300         300       25000              300     7500000   182833333      575000          317.971
 2/ 7/2018 10:33:56         310         310         310         310       25000              310     7750000   190583333      600000          317.639
 2/ 7/2018 10:42:30         320         320         320         320       25000              320     8000000   198583333      625000          317.733
 2/ 7/2018 10:42:35         310         310         310         310       25000              310     7750000   206333333      650000          317.436
 2/ 7/2018 10:45: 4         320         320         320         320       25000              320     8000000   214333333      675000          317.531
 2/ 7/2018 10:45:29         310         310         310         310       25000              310     7750000   222083333      700000          317.262
 2/ 7/2018 10:45:32         320         320         320         320       25000              320     8000000   230083333      725000          317.356
 2/ 7/2018 10:46:38         330         330         330         330       25000              330     8250000   238333333      750000          317.778
 2/ 7/2018 10:46:43         310         310         310         310       25000              310     7750000   246083333      775000          317.527
 2/ 7/2018 10:47:56         320         320         320         320       25000              320     8000000   254083333      800000          317.604
 2/ 7/2018 10:49:15         310         310         310         310       25000              310     7750000   261833333      825000          317.374
 2/ 7/2018 10:49:37         320         320         320         320       25000              320     8000000   269833333      850000          317.451
 2/ 7/2018 10:50:19         330         330         330         330       25000              330     8250000   278083333      875000           317.81
 2/ 7/2018 10:50:20         310         310         310         310       25000              310     7750000   285833333      900000          317.593
 2/ 7/2018 10:58:51         320         320         320         320       25000              320     8000000   293833333      925000          317.658
 2/ 7/2018 10:58:52         310         310         310         310       25000              310     7750000   301583333      950000          317.456
 2/ 7/2018 11: 4:43         300         300         300         300       25000              300     7500000   309083333      975000          317.009
 2/ 7/2018 11: 5:18         310         310         310         310       25000              310     7750000   316833333     1000000          316.833
 2/ 7/2018 11: 6: 6         300         300         300         300       25000              300     7500000   324333333     1025000          316.423
 2/ 7/2018 11: 7:48         310         310         310         310       25000              310     7750000   332083333     1050000           316.27
 2/ 7/2018 11: 8: 5         300         300         300         300       25000              300     7500000   339583333     1075000          315.891
 2/ 7/2018 11:12:19         290         290         290         290       25000              290     7250000   346833333     1100000          315.303
 2/ 7/2018 11:14: 9         300         300         300         300       25000              300     7500000   354333333     1125000          314.963
 2/ 7/2018 11:14:10         290         290         290         290       25000              290     7250000   361583333     1150000           314.42
 2/ 7/2018 11:18:22         300         300         300         300       25000              300     7500000   369083333     1175000          314.113
 2/ 7/2018 11:18:23         290         290         290         290       25000              290     7250000   376333333     1200000          313.611
 2/ 7/2018 11:18:39         300         300         300         300       25000              300     7500000   383833333     1225000          313.333
 2/ 7/2018 11:18:40         290         290         290         290       25000              290     7250000   391083333     1250000          312.867
 2/ 7/2018 11:18:44         300         300         300         300       25000              300     7500000   398583333     1275000          312.614
 2/ 7/2018 11:18:49         290         290         290         290       25000              290     7250000   405833333     1300000          312.179
 2/ 7/2018 11:19:11         300         300         300         300       25000              300     7500000   413333333     1325000           311.95
 2/ 7/2018 11:19:12         290         290         290         290       25000              290     7250000   420583333     1350000          311.543
 2/ 7/2018 11:19:42         300         300         300         300       25000              300     7500000   428083333     1375000          311.333
 2/ 7/2018 11:19:43         290         290         290         290       25000              290     7250000   435333333     1400000          310.952
 2/ 7/2018 11:21:32         300         300         300         300       25000              300     7500000   442833333     1425000           310.76
 2/ 7/2018 11:21:33         290         290         290         290       25000              290     7250000   450083333     1450000          310.402
 2/ 7/2018 11:21:37         300         300         300         300       25000              300     7500000   457583333     1475000          310.226
 2/ 7/2018 11:21:39         290         290         290         290       25000              290     7250000   464833333     1500000          309.889
 2/ 7/2018 11:23:46         300         300         300         300       25000              300     7500000   472333333     1525000          309.727
 2/ 7/2018 11:23:48         290         290         290         290       25000              290     7250000   479583333     1550000          309.409
 2/ 7/2018 11:24:17         300         300         300         300       25000              300     7500000   487083333     1575000          309.259
 2/ 7/2018 11:24:18         290         290         290         290       25000              290     7250000   494333333     1600000          308.958
 2/ 7/2018 11:27: 2         300         300         290         290       25000          293.333     7333333   501666666     1625000          308.718
 2/ 7/2018 11:27: 5         300         300         300         300       25000              300     7500000   509166666     1650000          308.586
 2/ 7/2018 11:27: 6         290         290         290         290       25000              290     7250000   516416666     1675000          308.308
 2/ 7/2018 11:27: 9         300         300         300         300       25000              300     7500000   523916666     1700000          308.186
 2/ 7/2018 11:27:12         290         290         290         290       25000              290     7250000   531166666     1725000          307.923
 2/ 7/2018 11:55: 3         300         300         300         300       25000              300     7500000   538666666     1750000           307.81
 2/ 7/2018 11:55: 7         290         290         290         290       25000              290     7250000   545916666     1775000          307.559
 2/ 7/2018 11:57:19         280         280         280         280       25000              280     7000000   552916666     1800000          307.176
