         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        9940       13110        9940       10930          50          11326.7      566333      566333          50          11326.7
 2/ 7/2018 10: 0: 0       11100       11100       10940       10940         136          10993.3     1495093     2061426         186          11082.9
 2/ 7/2018 10: 0: 1       11110       11110       10910       10940           1          10986.7       10986     2072412         187          11082.4
 2/ 7/2018 10: 0: 3       11460       11460       11460       11460         500            11460     5730000     7802412         687          11357.2
 2/ 7/2018 10: 0: 5       10890       10910       10890       10910         430          10903.3     4688433    12490845        1117          11182.5
 2/ 7/2018 10: 0:12       10950       10950       10950       10950        1990            10950    21790500    34281345        3107          11033.6
 2/ 7/2018 10: 0:50       10950       10950       10950       10950         120            10950     1314000    35595345        3227          11030.5
 2/ 7/2018 10: 0:56       10980       10980       10980       10980           2            10980       21960    35617305        3229          11030.4
 2/ 7/2018 10: 2: 9       10950       10950       10950       10950         268            10950     2934600    38551905        3497          11024.3
 2/ 7/2018 10: 2:26       11080       11080       11080       11080         500            11080     5540000    44091905        3997          11031.2
 2/ 7/2018 10: 2:47       12430       12430       12430       12430        1903            12430    23654290    67746195        5900          11482.4
 2/ 7/2018 10: 3: 2       11060       11060       11060       11060         500            11060     5530000    73276195        6400          11449.4
 2/ 7/2018 10: 3: 6       10940       10940       10940       10940           2            10940       21880    73298075        6402          11449.2
 2/ 7/2018 10: 3:20       10950       10950       10950       10950        2000            10950    21900000    95198075        8402          11330.4
 2/ 7/2018 10: 3:32       10940       10940       10940       10940           3            10940       32820    95230895        8405          11330.3
 2/ 7/2018 10: 3:42       11060       11060       11060       11060        1000            11060    11060000   106290895        9405          11301.5
 2/ 7/2018 10: 3:45       11050       11050       11050       11050        1000            11050    11050000   117340895       10405          11277.4
 2/ 7/2018 10: 3:53       10950       10950       10950       10950         150            10950     1642500   118983395       10555          11272.7
 2/ 7/2018 10: 5:13       10950       10950       10950       10950        1000            10950    10950000   129933395       11555          11244.8
 2/ 7/2018 10: 7: 4       10990       10990       10990       10990           1            10990       10990   129944385       11556          11244.8
 2/ 7/2018 10: 7: 5       10920       10920       10920       10920        2000            10920    21840000   151784385       13556          11196.8
 2/ 7/2018 10: 7:10       10950       10950       10950       10950         104            10950     1138800   152923185       13660            11195
 2/ 7/2018 10: 7:57       10900       10900       10900       10900        1892            10900    20622800   173545985       15552          11159.1
 2/ 7/2018 10: 8:47       10980       10980       10950       10950          10            10960      109600   173655585       15562            11159
 2/ 7/2018 10: 8:53       11020       11020       11020       11020           1            11020       11020   173666605       15563          11158.9
 2/ 7/2018 10: 8:57       10880       10880       10880       10880          10            10880      108800   173775405       15573          11158.8
 2/ 7/2018 10: 8:59       10980       10980       10980       10980        2000            10980    21960000   195735405       17573          11138.4
 2/ 7/2018 10: 9: 0       11000       11000       11000       11000         300            11000     3300000   199035405       17873          11136.1
 2/ 7/2018 10: 9: 4       11070       11070       11000       11000         268          11023.3     2954253   201989658       18141          11134.4
 2/ 7/2018 10: 9: 9       11040       11040       11040       11040         500            11040     5520000   207509658       18641          11131.9
 2/ 7/2018 10: 9:10       10980       10980       10980       10980         100            10980     1098000   208607658       18741          11131.1
 2/ 7/2018 10: 9:11       10980       10980       10980       10980         109            10980     1196820   209804478       18850          11130.2
 2/ 7/2018 10: 9:14       11040       11040       11030       11030          17          11033.3      187566   209992044       18867          11130.1
 2/ 7/2018 10: 9:15       11020       11140       11010       11140           3          11096.7       33290   210025334       18870          11130.1
 2/ 7/2018 10: 9:24       10960       10960       10960       10960          17            10960      186320   210211654       18887            11130
 2/ 7/2018 10: 9:25       10950       10950       10950       10950          17            10950      186150   210397804       18904          11129.8
 2/ 7/2018 10: 9:26       10950       10950       10930       10930          17          10936.7      185923   210583727       18921          11129.6
 2/ 7/2018 10: 9:27       10920       10920       10910       10910          17          10913.3      185526   210769253       18938          11129.4
 2/ 7/2018 10: 9:30       11000       11020       11000       11020         176          11013.3     1938346   212707599       19114          11128.4
 2/ 7/2018 10: 9:31       11000       11000       11000       11000         100            11000     1100000   213807599       19214          11127.7
 2/ 7/2018 10: 9:35       11020       11020       11020       11020         120            11020     1322400   215129999       19334            11127
 2/ 7/2018 10: 9:42       11080       11080       11080       11080          17            11080      188360   215318359       19351            11127
 2/ 7/2018 10: 9:43       11090       11110       11090       11110          17          11103.3      188756   215507115       19368            11127
 2/ 7/2018 10: 9:44       11120       11140       11120       11140          17          11133.3      189266   215696381       19385            11127
 2/ 7/2018 10: 9:45       11140       11140       11140       11140          17            11140      189380   215885761       19402            11127
 2/ 7/2018 10: 9:49       11150       11150       11150       11150          11            11150      122650   216008411       19413            11127
 2/ 7/2018 10: 9:50       11000       11000       11000       11000         102            11000     1122000   217130411       19515          11126.3
 2/ 7/2018 10: 9:53       11030       11030       11030       11030         120            11030     1323600   218454011       19635          11125.7
 2/ 7/2018 10:10:12       11020       11020       11020       11020          80            11020      881600   219335611       19715          11125.3
 2/ 7/2018 10:10:15       11010       11010       11010       11010         120            11010     1321200   220656811       19835          11124.6
 2/ 7/2018 10:10:24       11020       11020       11020       11020        1082            11020    11923640   232580451       20917          11119.2
 2/ 7/2018 10:10:39       11000       11000       11000       11000        2000            11000    22000000   254580451       22917          11108.8
 2/ 7/2018 10:11: 5       11010       11010       11010       11010         400            11010     4404000   258984451       23317          11107.1
 2/ 7/2018 10:11:10       11030       11030       11030       11030         150            11030     1654500   260638951       23467          11106.6
 2/ 7/2018 10:11:13       11000       11000       11000       11000         106            11000     1166000   261804951       23573          11106.1
 2/ 7/2018 10:11:14       11120       11120       11120       11120         205            11120     2279600   264084551       23778          11106.3
 2/ 7/2018 10:11:19       11010       11010       11010       11010        1000            11010    11010000   275094551       24778          11102.4
 2/ 7/2018 10:11:30       11020       11020       11020       11020         300            11020     3306000   278400551       25078          11101.4
 2/ 7/2018 10:11:49       11030       11030       11000       11000          10            11010      110100   278510651       25088          11101.3
 2/ 7/2018 10:13:27       11030       11030       11030       11030        1000            11030    11030000   289540651       26088          11098.6
 2/ 7/2018 10:13:57       13090       13090       13090       13090        2750            13090    35997500   325538151       28838          11288.5
 2/ 7/2018 10:14: 9       10990       10990       10990       10990           4            10990       43960   325582111       28842          11288.5
 2/ 7/2018 10:14:12       11010       11010       11010       11010         801            11010     8819010   334401121       29643          11280.9
 2/ 7/2018 10:14:13       11010       11120       11000       11120          23            11080      254840   334655961       29666          11280.8
 2/ 7/2018 10:14:24       11030       11030       11030       11030         440            11030     4853200   339509161       30106          11277.1
 2/ 7/2018 10:14:25       11010       11010       11010       11010         168            11010     1849680   341358841       30274          11275.6
 2/ 7/2018 10:14:28       10980       10980       10980       10980           4            10980       43920   341402761       30278          11275.6
 2/ 7/2018 10:15:39       11050       11050       11050       11050          30            11050      331500   341734261       30308          11275.4
 2/ 7/2018 10:15:52       10990       10990       10990       10990           4            10990       43960   341778221       30312          11275.3
 2/ 7/2018 10:16: 7       11010       11010       11010       11010          36            11010      396360   342174581       30348            11275
 2/ 7/2018 10:16:19       10980       10980       10980       10980           4            10980       43920   342218501       30352            11275
 2/ 7/2018 10:16:55       10010       10010       10010       10010         500            10010     5005000   347223501       30852          11254.5
 2/ 7/2018 10:17:13       11000       11000       11000       11000         101            11000     1111000   348334501       30953          11253.7
 2/ 7/2018 10:17:21       10950       10950       10950       10950           4            10950       43800   348378301       30957          11253.6
 2/ 7/2018 10:17:31       11490       11490       11490       11490         200            11490     2298000   350676301       31157          11255.1
 2/ 7/2018 10:17:37       11000       11000       11000       11000          10            11000      110000   350786301       31167          11255.1
 2/ 7/2018 10:17:46       10980       10980       10980       10980          61            10980      669780   351456081       31228          11254.5
 2/ 7/2018 10:18:57       11000       11000       11000       11000         318            11000     3498000   354954081       31546            11252
 2/ 7/2018 10:19:28       11010       11010       11010       11010          20            11010      220200   355174281       31566          11251.8
 2/ 7/2018 10:19:39       11000       11000       11000       11000          29            11000      319000   355493281       31595          11251.6
 2/ 7/2018 10:19:40       11000       11000       11000       11000        3000            11000    33000000   388493281       34595          11229.8
 2/ 7/2018 10:19:51       11000       11000       11000       11000        1000            11000    11000000   399493281       35595          11223.3
 2/ 7/2018 10:19:52       10960       10960       10960       10960         178            10960     1950880   401444161       35773            11222
 2/ 7/2018 10:20:33       10960       10960       10960       10960          43            10960      471280   401915441       35816          11221.7
 2/ 7/2018 10:22:24       11010       11010       11010       11010         436            11010     4800360   406715801       36252          11219.1
 2/ 7/2018 10:22:31       11000       11000       11000       11000         212            11000     2332000   409047801       36464          11217.9
 2/ 7/2018 10:22:44       11000       11000       11000       11000         502            11000     5522000   414569801       36966          11214.9
 2/ 7/2018 10:23: 9       11000       11000       11000       11000         212            11000     2332000   416901801       37178          11213.7
 2/ 7/2018 10:23:37       10950       10950       10950       10950         250            10950     2737500   419639301       37428          11211.9
 2/ 7/2018 10:23:54       11010       11010       11010       11010         416            11010     4580160   424219461       37844          11209.7
 2/ 7/2018 10:23:55       11000       11000       11000       11000         416            11000     4576000   428795461       38260          11207.4
 2/ 7/2018 10:24:10       11020       11020       11020       11020         400            11020     4408000   433203461       38660          11205.5
 2/ 7/2018 10:25:56       10970       10970       10970       10970         332            10970     3642040   436845501       38992          11203.5
 2/ 7/2018 10:26: 6       11050       11050       11050       11050         886            11050     9790300   446635801       39878          11200.1
 2/ 7/2018 10:28: 5       11100       11100       11100       11100          50            11100      555000   447190801       39928          11199.9
 2/ 7/2018 10:28:22       11030       11030       11030       11030           1            11030       11030   447201831       39929          11199.9
 2/ 7/2018 10:28:52       10960       10960       10960       10960         430            10960     4712800   451914631       40359          11197.4
 2/ 7/2018 10:29:46       10970       10970       10970       10970         178            10970     1952660   453867291       40537          11196.4
 2/ 7/2018 10:30:28       10970       10970       10970       10970          43            10970      471710   454339001       40580          11196.1
 2/ 7/2018 10:30:46       10980       10980       10980       10980        2479            10980    27219420   481558421       43059          11183.7
 2/ 7/2018 10:30:48       10900       10900       10900       10900           1            10900       10900   481569321       43060          11183.7
 2/ 7/2018 10:30:50       10980       10980       10980       10980         101            10980     1108980   482678301       43161          11183.2
 2/ 7/2018 10:31:24       11120       11120       11120       11120        2528            11120    28111360   510789661       45689          11179.7
 2/ 7/2018 10:31:58       11000       11000       11000       11000          91            11000     1001000   511790661       45780          11179.4
 2/ 7/2018 10:32: 7       10980       10980       10980       10980         318            10980     3491640   515282301       46098            11178
 2/ 7/2018 10:32:26       11000       11000       10990       10990         490          10993.3     5386733   520669034       46588            11176
 2/ 7/2018 10:32:28       11000       11040       11000       11040         116          11026.7     1279093   521948127       46704          11175.7
 2/ 7/2018 10:32:29       11030       11030       11000       11000         490            11010     5394900   527343027       47194          11173.9
 2/ 7/2018 10:32:56       11000       11040       11000       11000         193          11013.3     2125573   529468600       47387          11173.3
 2/ 7/2018 10:32:58       11000       11000       10980       10980         490          10986.7     5383466   534852066       47877          11171.4
 2/ 7/2018 10:32:59       11000       11000       11000       11000         273            11000     3003000   537855066       48150          11170.4
 2/ 7/2018 10:33:10       11020       11020       11020       11020         431            11020     4749620   542604686       48581          11169.1
 2/ 7/2018 10:33:15       11030       11030       11030       11030         100            11030     1103000   543707686       48681          11168.8
 2/ 7/2018 10:33:20       11000       11000       11000       11000         104            11000     1144000   544851686       48785          11168.4
 2/ 7/2018 10:33:43       11100       11100       11100       11100           6            11100       66600   544918286       48791          11168.4
 2/ 7/2018 10:34:13       10980       10980       10980       10980         109            10980     1196820   546115106       48900            11168
 2/ 7/2018 10:35:19       11000       11000       11000       11000         101            11000     1111000   547226106       49001          11167.7
 2/ 7/2018 10:35:20       11000       11000       11000       11000         325            11000     3575000   550801106       49326          11166.5
 2/ 7/2018 10:35:23       11000       11020       11000       11020         104          11013.3     1145386   551946492       49430          11166.2
 2/ 7/2018 10:35:24       11020       11020       11020       11020         250            11020     2755000   554701492       49680          11165.5
 2/ 7/2018 10:35:27       11000       11000       11000       11000         109            11000     1199000   555900492       49789          11165.1
 2/ 7/2018 10:35:28       10980       10980       10980       10980         450            10980     4941000   560841492       50239          11163.5
 2/ 7/2018 10:35:47       10970       10970       10970       10970         250            10970     2742500   563583992       50489          11162.5
 2/ 7/2018 10:36:12       11800       11800       11800       11800         100            11800     1180000   564763992       50589          11163.8
 2/ 7/2018 10:38:14       11320       11320       11320       11320         130            11320     1471600   566235592       50719          11164.2
 2/ 7/2018 10:38:58       11040       11040       11040       11040         100            11040     1104000   567339592       50819          11163.9
