         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        3780        4360        3780        3990         100          4043.33      404333      404333         100          4043.33
 2/ 7/2018 10: 0: 0        3460        3670        3460        3670        1500             3600     5400000     5804333        1600          3627.71
 2/ 7/2018 10: 0: 2        3670        3800        3670        3800         150          3756.67      563500     6367833        1750          3638.76
 2/ 7/2018 10: 0: 4        3670        3670        3670        3670          44             3670      161480     6529313        1794          3639.53
 2/ 7/2018 10: 0: 5        3670        3670        3670        3670           1             3670        3670     6532983        1795          3639.54
 2/ 7/2018 10: 0: 6        3860        3860        3860        3860          10             3860       38600     6571583        1805          3640.77
 2/ 7/2018 10: 0:27        3680        3680        3680        3680         422             3680     1552960     8124543        2227           3648.2
 2/ 7/2018 10: 0:35        3680        3680        3680        3680         137             3680      504160     8628703        2364          3650.04
 2/ 7/2018 10: 0:36        3670        3670        3670        3670          55             3670      201850     8830553        2419           3650.5
 2/ 7/2018 10: 0:50        3700        3700        3700        3700         251             3700      928700     9759253        2670          3655.15
 2/ 7/2018 10: 0:53        3720        3720        3720        3720          20             3720       74400     9833653        2690          3655.63
 2/ 7/2018 10: 0:57        3650        3650        3650        3650          10             3650       36500     9870153        2700          3655.61
 2/ 7/2018 10: 1:13        3690        3690        3690        3690         793             3690     2926170    12796323        3493          3663.42
 2/ 7/2018 10: 1:33        3660        3720        3660        3720        1000             3700     3700000    16496323        4493          3671.56
 2/ 7/2018 10: 1:35        3670        3670        3670        3670         100             3670      367000    16863323        4593          3671.53
 2/ 7/2018 10: 2:15        3850        3850        3850        3850        5000             3850    19250000    36113323        9593          3764.55
 2/ 7/2018 10: 2:30        3660        3660        3660        3660        2000             3660     7320000    43433323       11593          3746.51
 2/ 7/2018 10: 2:43        3670        3670        3670        3670         655             3670     2403850    45837173       12248          3742.42
 2/ 7/2018 10: 2:45        3690        3690        3690        3690        1111             3690     4099590    49936763       13359          3738.06
 2/ 7/2018 10: 2:48        3640        3640        3640        3640          10             3640       36400    49973163       13369          3737.99
 2/ 7/2018 10: 2:49        3680        3680        3680        3680         310             3680     1140800    51113963       13679          3736.67
 2/ 7/2018 10: 2:56        3520        3520        3520        3520           8             3520       28160    51142123       13687          3736.55
 2/ 7/2018 10: 3: 5        3650        3650        3650        3650        1000             3650     3650000    54792123       14687          3730.65
