         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3          80          80          80          80      100000                80     8000000     8000000      100000          80           1
10/ 7/2018 28: 2:14          80          80          80          80      100000                80     8000000    16000000      200000          80           1
10/ 7/2018 50: 2: 7          80          80          80          80      100000                80     8000000    24000000      300000          80           1
11/ 7/2018  1: 2: 1          80          80          80          80      100000                80     8000000    32000000      400000          80           1
14/ 7/2018  0: 2: 1          80          80          80          80      100000                80     8000000    40000000      500000          80           1
14/ 7/2018 52: 2:22          80          80          80          80      100000                80     8000000    48000000      600000          80           1
16/ 7/2018 20: 2:56          80          80          80          80      100000                80     8000000    56000000      700000          80           1
16/ 7/2018 38: 2:24          90          90          90          90      100000                90     9000000    65000000      800000       81.25           1
16/ 7/2018 38: 2:25          80          80          80          80      100000                80     8000000    73000000      900000     81.1111           1
16/ 7/2018 38: 2:28          90          90          90          90      100000                90     9000000    82000000     1000000          82           1
16/ 7/2018 38: 2:31          80          80          80          80      100000                80     8000000    90000000     1100000     81.8182           1
16/ 7/2018 38: 2:32          90          90          90          90      100000                90     9000000    99000000     1200000        82.5           1
16/ 7/2018 38: 2:33          90          90          90          90      100000                90     9000000   108000000     1300000     83.0769           1
16/ 7/2018 38: 2:37          80          80          80          80      100000                80     8000000   116000000     1400000     82.8571           1
16/ 7/2018 38: 2:38          90          90          90          90      100000                90     9000000   125000000     1500000     83.3333           1
16/ 7/2018 38: 2:46          80          80          80          80      100000                80     8000000   133000000     1600000      83.125           1
16/ 7/2018 38: 2:48          90          90          90          90      100000                90     9000000   142000000     1700000     83.5294           1
16/ 7/2018 38: 2:49          80          80          80          80      100000                80     8000000   150000000     1800000     83.3333           1
16/ 7/2018 38: 2:53          90          90          90          90      100000                90     9000000   159000000     1900000     83.6842           1
16/ 7/2018 38: 2:54          80          80          80          80      100000                80     8000000   167000000     2000000        83.5           1
16/ 7/2018 38: 2:56          90          90          90          90      100000                90     9000000   176000000     2100000     83.8095           1
16/ 7/2018 39: 2: 0          80          80          80          80      100000                80     8000000   184000000     2200000     83.6364           1
16/ 7/2018 39: 2: 1          90          90          90          90      100000                90     9000000   193000000     2300000      83.913           1
16/ 7/2018 39: 2: 2          80          80          80          80      100000                80     8000000   201000000     2400000       83.75           1
16/ 7/2018 39: 2: 6          90          90          90          90      100000                90     9000000   210000000     2500000          84           1
16/ 7/2018 39: 2: 7          80          80          80          80      100000                80     8000000   218000000     2600000     83.8462           1
16/ 7/2018 39: 2: 8          90          90          90          90      100000                90     9000000   227000000     2700000     84.0741           1
16/ 7/2018 39: 2: 9          80          80          80          80      100000                80     8000000   235000000     2800000     83.9286           1
16/ 7/2018 39: 2:10          80          80          80          80      100000                80     8000000   243000000     2900000     83.7931           1
16/ 7/2018 39: 2:12          90          90          90          90      100000                90     9000000   252000000     3000000          84           1
16/ 7/2018 39: 2:15          80          80          80          80      100000                80     8000000   260000000     3100000      83.871           1
16/ 7/2018 39: 2:16          90          90          90          90      100000                90     9000000   269000000     3200000     84.0625           1
16/ 7/2018 39: 2:18          80          80          80          80      100000                80     8000000   277000000     3300000     83.9394           1
16/ 7/2018 39: 2:19          90          90          90          90      100000                90     9000000   286000000     3400000     84.1176           1
16/ 7/2018 39: 2:27          80          90          80          90      100000           86.6667     8666666   294666666     3500000     84.1905           2
16/ 7/2018 39: 2:28          80          80          80          80      100000                80     8000000   302666666     3600000     84.0741           1
16/ 7/2018 39: 2:29          80          80          80          80      100000                80     8000000   310666666     3700000      83.964           1
16/ 7/2018 39: 2:30          90          90          90          90      100000                90     9000000   319666666     3800000     84.1228           1
16/ 7/2018 39: 2:31          80          80          80          80      100000                80     8000000   327666666     3900000     84.0171           1
16/ 7/2018 39: 2:33          90          90          90          90      100000                90     9000000   336666666     4000000     84.1667           1
16/ 7/2018 39: 2:34          80          80          80          80      100000                80     8000000   344666666     4100000      84.065           1
16/ 7/2018 39: 2:39          90          90          90          90      100000                90     9000000   353666666     4200000     84.2063           1
16/ 7/2018 39: 2:40          80          80          80          80      100000                80     8000000   361666666     4300000     84.1085           1
16/ 7/2018 39: 2:43          90          90          90          90      100000                90     9000000   370666666     4400000     84.2424           1
16/ 7/2018 39: 2:44          90          90          90          90      100000                90     9000000   379666666     4500000     84.3704           1
16/ 7/2018 39: 2:46          80          80          80          80      100000                80     8000000   387666666     4600000     84.2754           1
16/ 7/2018 39: 2:47          90          90          90          90      100000                90     9000000   396666666     4700000     84.3972           1
16/ 7/2018 39: 2:49          80          80          80          80      100000                80     8000000   404666666     4800000     84.3056           1
16/ 7/2018 39: 2:51          90          90          90          90      100000                90     9000000   413666666     4900000     84.4218           1
16/ 7/2018 39: 2:52          80          80          80          80      100000                80     8000000   421666666     5000000     84.3333           1
16/ 7/2018 39: 2:58          90          90          90          90      100000                90     9000000   430666666     5100000     84.4444           1
16/ 7/2018 39: 2:59          80          80          80          80      100000                80     8000000   438666666     5200000      84.359           1
16/ 7/2018 40: 2: 1          90          90          90          90      100000                90     9000000   447666666     5300000     84.4654           1
16/ 7/2018 40: 2: 2          80          80          80          80      100000                80     8000000   455666666     5400000     84.3827           1
16/ 7/2018 40: 2: 3          90          90          90          90      100000                90     9000000   464666666     5500000     84.4848           1
16/ 7/2018 40: 2: 4          80          80          80          80      100000                80     8000000   472666666     5600000     84.4048           1
16/ 7/2018 40: 2:58          90          90          90          90      100000                90     9000000   481666666     5700000     84.5029           1
16/ 7/2018 40: 2:59          80          80          80          80      100000                80     8000000   489666666     5800000     84.4253           1
16/ 7/2018 41: 2: 1          90          90          90          90      100000                90     9000000   498666666     5900000     84.5198           1
16/ 7/2018 41: 2: 2          80          80          80          80      100000                80     8000000   506666666     6000000     84.4444           1
16/ 7/2018 41: 2:13          90          90          90          90      100000                90     9000000   515666666     6100000     84.5355           1
16/ 7/2018 41: 2:14          80          80          80          80      100000                80     8000000   523666666     6200000     84.4624           1
16/ 7/2018 41: 2:15          80          80          80          80      100000                80     8000000   531666666     6300000     84.3915           1
16/ 7/2018 41: 2:16          90          90          90          90      100000                90     9000000   540666666     6400000     84.4792           1
16/ 7/2018 41: 2:17          90          90          90          90      100000                90     9000000   549666666     6500000     84.5641           1
16/ 7/2018 41: 2:18          80          80          80          80      100000                80     8000000   557666666     6600000     84.4949           1
16/ 7/2018 41: 2:22          90          90          90          90      100000                90     9000000   566666666     6700000     84.5771           1
16/ 7/2018 41: 2:23          80          80          80          80      100000                80     8000000   574666666     6800000     84.5098           1
16/ 7/2018 41: 2:24          90          90          90          90      100000                90     9000000   583666666     6900000     84.5894           1
16/ 7/2018 41: 2:25          80          80          80          80      100000                80     8000000   591666666     7000000     84.5238           1
16/ 7/2018 41: 2:32          90          90          90          90      100000                90     9000000   600666666     7100000     84.6009           1
16/ 7/2018 41: 2:33          80          80          80          80      100000                80     8000000   608666666     7200000      84.537           1
16/ 7/2018 41: 2:34          90          90          90          90      100000                90     9000000   617666666     7300000     84.6119           1
16/ 7/2018 41: 2:35          80          80          80          80      100000                80     8000000   625666666     7400000     84.5495           1
16/ 7/2018 41: 2:43          90          90          90          90      100000                90     9000000   634666666     7500000     84.6222           1
16/ 7/2018 41: 2:44          80          80          80          80      100000                80     8000000   642666666     7600000     84.5614           1
16/ 7/2018 45: 2:51          90          90          90          90      100000                90     9000000   651666666     7700000      84.632           1
16/ 7/2018 45: 2:52          80          80          80          80      100000                80     8000000   659666666     7800000     84.5726           1
16/ 7/2018 46: 2: 1          90          90          90          90      100000                90     9000000   668666666     7900000     84.6414           1
