         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         710         710         710         710      100000               710    71000000    71000000      100000         710           1
10/ 7/2018  2: 2: 3         720         720         720         720      100000               720    72000000   143000000      200000         715           1
10/ 7/2018  2: 2: 4         710         710         710         710      100000               710    71000000   214000000      300000     713.333           1
10/ 7/2018  2: 2:40         720         720         720         720      100000               720    72000000   286000000      400000         715           1
10/ 7/2018 10: 2: 3         730         730         730         730      100000               730    73000000   359000000      500000         718           1
10/ 7/2018 10: 2: 4         730         730         730         730      100000               730    73000000   432000000      600000         720           1
10/ 7/2018 10: 2: 5         720         720         720         720      100000               720    72000000   504000000      700000         720           1
10/ 7/2018 10: 2: 6         730         730         730         730      100000               730    73000000   577000000      800000      721.25           1
10/ 7/2018 10: 2: 7         730         730         730         730      100000               730    73000000   650000000      900000     722.222           1
10/ 7/2018 10: 2: 8         720         720         720         720      100000               720    72000000   722000000     1000000         722           1
10/ 7/2018 10: 2:11         730         730         730         730      100000               730    73000000   795000000     1100000     722.727           1
10/ 7/2018 10: 2:12         720         720         720         720      100000               720    72000000   867000000     1200000       722.5           1
10/ 7/2018 10: 2:15         730         730         730         730      100000               730    73000000   940000000     1300000     723.077           1
10/ 7/2018 10: 2:16         720         720         720         720      100000               720    72000000  1012000000     1400000     722.857           1
10/ 7/2018 10: 2:17         720         720         720         720      100000               720    72000000  1084000000     1500000     722.667           1
10/ 7/2018 10: 2:19         730         730         730         730      100000               730    73000000  1157000000     1600000     723.125           1
10/ 7/2018 10: 2:20         720         720         720         720      100000               720    72000000  1229000000     1700000     722.941           1
10/ 7/2018 10: 2:22         730         730         730         730      100000               730    73000000  1302000000     1800000     723.333           1
10/ 7/2018 10: 2:27         720         720         720         720      100000               720    72000000  1374000000     1900000     723.158           1
10/ 7/2018 10: 2:28         730         730         730         730      100000               730    73000000  1447000000     2000000       723.5           1
10/ 7/2018 10: 2:33         720         720         720         720      100000               720    72000000  1519000000     2100000     723.333           1
10/ 7/2018 10: 2:34         730         730         730         730      100000               730    73000000  1592000000     2200000     723.636           1
10/ 7/2018 10: 2:35         720         720         720         720      100000               720    72000000  1664000000     2300000     723.478           1
10/ 7/2018 10: 2:36         720         720         720         720      100000               720    72000000  1736000000     2400000     723.333           1
10/ 7/2018 10: 2:37         730         730         730         730      100000               730    73000000  1809000000     2500000       723.6           1
10/ 7/2018 10: 2:38         720         720         720         720      100000               720    72000000  1881000000     2600000     723.462           1
10/ 7/2018 10: 2:39         730         730         730         730      100000               730    73000000  1954000000     2700000     723.704           1
10/ 7/2018 10: 2:40         730         730         730         730      100000               730    73000000  2027000000     2800000     723.929           1
10/ 7/2018 10: 2:42         720         720         720         720      100000               720    72000000  2099000000     2900000     723.793           1
10/ 7/2018 10: 2:43         730         730         730         730      100000               730    73000000  2172000000     3000000         724           1
10/ 7/2018 10: 2:45         720         720         720         720      100000               720    72000000  2244000000     3100000     723.871           1
10/ 7/2018 10: 2:46         730         730         730         730      100000               730    73000000  2317000000     3200000     724.062           1
10/ 7/2018 10: 2:52         720         720         720         720      100000               720    72000000  2389000000     3300000     723.939           1
10/ 7/2018 10: 2:53         730         730         730         730      100000               730    73000000  2462000000     3400000     724.118           1
10/ 7/2018 10: 2:54         720         720         720         720      100000               720    72000000  2534000000     3500000         724           1
10/ 7/2018 10: 2:55         730         730         730         730      100000               730    73000000  2607000000     3600000     724.167           1
10/ 7/2018 10: 2:57         720         720         720         720      100000               720    72000000  2679000000     3700000     724.054           1
10/ 7/2018 10: 2:58         730         730         730         730      100000               730    73000000  2752000000     3800000     724.211           1
10/ 7/2018 12: 2:51         720         720         720         720      100000               720    72000000  2824000000     3900000     724.103           1
10/ 7/2018 12: 2:52         730         730         730         730      100000               730    73000000  2897000000     4000000      724.25           1
10/ 7/2018 12: 2:55         720         720         720         720      100000               720    72000000  2969000000     4100000     724.146           1
10/ 7/2018 12: 2:56         730         730         730         730      100000               730    73000000  3042000000     4200000     724.286           1
10/ 7/2018 13: 2:13         720         720         720         720      100000               720    72000000  3114000000     4300000     724.186           1
10/ 7/2018 13: 2:14         730         730         730         730      100000               730    73000000  3187000000     4400000     724.318           1
10/ 7/2018 15: 2:36         740         740         740         740      100000               740    74000000  3261000000     4500000     724.667           1
10/ 7/2018 15: 2:37         730         730         730         730      100000               730    73000000  3334000000     4600000     724.783           1
10/ 7/2018 15: 2:42         740         740         740         740      100000               740    74000000  3408000000     4700000     725.106           1
10/ 7/2018 15: 2:43         730         730         730         730      100000               730    73000000  3481000000     4800000     725.208           1
10/ 7/2018 16: 2: 8         740         740         740         740      100000               740    74000000  3555000000     4900000      725.51           1
10/ 7/2018 16: 2:50         730         730         730         730      100000               730    73000000  3628000000     5000000       725.6           1
10/ 7/2018 16: 2:51         730         730         730         730      100000               730    73000000  3701000000     5100000     725.686           1
10/ 7/2018 16: 2:52         740         740         740         740      100000               740    74000000  3775000000     5200000     725.962           1
10/ 7/2018 16: 2:53         740         740         740         740      100000               740    74000000  3849000000     5300000     726.226           1
10/ 7/2018 16: 2:54         730         730         730         730      100000               730    73000000  3922000000     5400000     726.296           1
10/ 7/2018 16: 2:55         740         740         740         740      100000               740    74000000  3996000000     5500000     726.545           1
10/ 7/2018 16: 2:56         730         730         730         730      100000               730    73000000  4069000000     5600000     726.607           1
10/ 7/2018 16: 2:59         740         740         740         740      100000               740    74000000  4143000000     5700000     726.842           1
10/ 7/2018 17: 2: 0         730         730         730         730      100000               730    73000000  4216000000     5800000     726.897           1
10/ 7/2018 17: 2: 3         740         740         740         740      100000               740    74000000  4290000000     5900000     727.119           1
10/ 7/2018 17: 2: 5         730         730         730         730      100000               730    73000000  4363000000     6000000     727.167           1
10/ 7/2018 17: 2: 6         730         730         730         730      100000               730    73000000  4436000000     6100000     727.213           1
10/ 7/2018 17: 2: 9         740         740         740         740      100000               740    74000000  4510000000     6200000     727.419           1
10/ 7/2018 17: 2:10         730         730         730         730      100000               730    73000000  4583000000     6300000      727.46           1
10/ 7/2018 17: 2:14         740         740         740         740      100000               740    74000000  4657000000     6400000     727.656           1
10/ 7/2018 17: 2:15         730         730         730         730      100000               730    73000000  4730000000     6500000     727.692           1
10/ 7/2018 17: 2:16         740         740         740         740      100000               740    74000000  4804000000     6600000     727.879           1
10/ 7/2018 17: 2:17         730         730         730         730      100000               730    73000000  4877000000     6700000      727.91           1
10/ 7/2018 17: 2:19         740         740         740         740      100000               740    74000000  4951000000     6800000     728.088           1
10/ 7/2018 17: 2:20         730         730         730         730      100000               730    73000000  5024000000     6900000     728.116           1
10/ 7/2018 17: 2:24         740         740         740         740      100000               740    74000000  5098000000     7000000     728.286           1
10/ 7/2018 17: 2:26         730         730         730         730      100000               730    73000000  5171000000     7100000      728.31           1
10/ 7/2018 17: 2:29         740         740         740         740      100000               740    74000000  5245000000     7200000     728.472           1
10/ 7/2018 17: 2:30         730         730         730         730      100000               730    73000000  5318000000     7300000     728.493           1
10/ 7/2018 18: 2:27         740         740         740         740      100000               740    74000000  5392000000     7400000     728.649           1
10/ 7/2018 18: 2:28         740         740         740         740      100000               740    74000000  5466000000     7500000       728.8           1
10/ 7/2018 18: 2:29         730         730         730         730      100000               730    73000000  5539000000     7600000     728.816           1
10/ 7/2018 18: 2:30         730         730         730         730      100000               730    73000000  5612000000     7700000     728.831           1
