         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        2250        2370        2250        1870        1800          2163.33     3894000     3894000        1800          2163.33
 2/ 7/2018 10: 0: 0        1940        1990        1940        1980         200             1970      394000     4288000        2000             2144
 2/ 7/2018 10: 0: 2        1950        1960        1950        1960         100          1956.67      195666     4483666        2100          2135.08
 2/ 7/2018 10: 0: 3        1950        1950        1950        1950         100             1950      195000     4678666        2200          2126.67
 2/ 7/2018 10: 0: 8        1980        1980        1980        1980         250             1980      495000     5173666        2450           2111.7
 2/ 7/2018 10: 0:21        2000        2000        2000        2000           2             2000        4000     5177666        2452          2111.61
 2/ 7/2018 10: 0:52        2100        2100        2100        2100         691             2100     1451100     6628766        3143          2109.06
 2/ 7/2018 10: 3:50        1980        1980        1980        1980         200             1980      396000     7024766        3343          2101.34
 2/ 7/2018 10: 4:56        1920        1920        1920        1920        1000             1920     1920000     8944766        4343          2059.58
 2/ 7/2018 10: 6:17        1980        1980        1980        1980        2660             1980     5266800    14211566        7003          2029.35
 2/ 7/2018 10: 6:55        2020        2020        2020        2020        2000             2020     4040000    18251566        9003          2027.28
 2/ 7/2018 10: 7:47        1970        1970        1970        1970        3000             1970     5910000    24161566       12003          2012.96
 2/ 7/2018 10:11: 1        2070        2070        2070        2070       10000             2070    20700000    44861566       22003          2038.88
 2/ 7/2018 10:21:14        1970        1970        1970        1970         500             1970      985000    45846566       22503          2037.35
 2/ 7/2018 10:23:10        1960        1960        1960        1960         200             1960      392000    46238566       22703          2036.67
 2/ 7/2018 10:23:14        2130        2130        2130        2130        3500             2130     7455000    53693566       26203          2049.14
 2/ 7/2018 10:23:15        1990        1990        1990        1990        1200             1990     2388000    56081566       27403          2046.55
 2/ 7/2018 10:23:38        1960        1960        1960        1960        2750             1960     5390000    61471566       30153          2038.66
 2/ 7/2018 10:26:58        1960        1960        1960        1960         100             1960      196000    61667566       30253           2038.4
 2/ 7/2018 10:27:42        2310        2310        2310        2310         400             2310      924000    62591566       30653          2041.94
 2/ 7/2018 10:28:23        1960        1960        1960        1960         100             1960      196000    62787566       30753          2041.67
 2/ 7/2018 10:33: 7        2050        2050        2050        2050        2000             2050     4100000    66887566       32753          2042.18
 2/ 7/2018 10:33:30        2370        2370        2370        2370       21000             2370    49770000   116657566       53753          2170.25
 2/ 7/2018 10:36:38        2350        2350        2350        2350        2500             2350     5875000   122532566       56253          2178.24
 2/ 7/2018 10:36:52        2000        2000        2000        2000        1000             2000     2000000   124532566       57253          2175.13
 2/ 7/2018 10:37: 4        2020        2020        2020        2020        1000             2020     2020000   126552566       58253          2172.46
 2/ 7/2018 10:37:10        2340        2340        2340        2340        2500             2340     5850000   132402566       60753          2179.36
 2/ 7/2018 10:42:27        1890        1970        1890        1970        3000          1943.33     5830000   138232566       63753          2168.25
 2/ 7/2018 10:43:24        2370        2370        2370        2370        1616             2370     3829920   142062486       65369          2173.24
