         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         560         560         560         560       50000               560    28000000    28000000       50000         560           1
10/ 7/2018  0: 2:11         570         570         570         570       50000               570    28500000    56500000      100000         565           1
10/ 7/2018  0: 2:13         560         560         560         560       50000               560    28000000    84500000      150000     563.333           1
10/ 7/2018  0: 2:28         570         570         570         570       50000               570    28500000   113000000      200000         565           1
10/ 7/2018  3: 2:29         580         580         580         580       50000               580    29000000   142000000      250000         568           1
10/ 7/2018  6: 2:11         570         570         570         570       50000               570    28500000   170500000      300000     568.333           1
10/ 7/2018  6: 2:23         580         580         580         580       50000               580    29000000   199500000      350000         570           1
10/ 7/2018 14: 2:59         570         570         570         570       50000               570    28500000   228000000      400000         570           1
10/ 7/2018 17: 2:38         560         560         560         560       50000               560    28000000   256000000      450000     568.889           1
10/ 7/2018 20: 2:36         570         570         570         570       50000               570    28500000   284500000      500000         569           1
10/ 7/2018 20: 2:38         560         560         560         560       50000               560    28000000   312500000      550000     568.182           1
10/ 7/2018 27: 2:51         570         570         570         570       50000               570    28500000   341000000      600000     568.333           1
10/ 7/2018 32: 2:21         580         580         580         580       50000               580    29000000   370000000      650000     569.231           1
10/ 7/2018 32: 2:30         570         570         570         570       50000               570    28500000   398500000      700000     569.286           1
10/ 7/2018 34: 2: 8         580         580         580         580       50000               580    29000000   427500000      750000         570           1
10/ 7/2018 37: 2:29         570         570         570         570         250               570      142500   427642500      750250         570           1
10/ 7/2018 38: 2:38         570         570         570         570       49750               570    28357500   456000000      800000         570           1
10/ 7/2018 38: 2:42         580         580         580         580       50000               580    29000000   485000000      850000     570.588           1
10/ 7/2018 38: 2:57         570         570         570         570       50000               570    28500000   513500000      900000     570.556           1
10/ 7/2018 39: 2: 3         580         580         580         580       50000               580    29000000   542500000      950000     571.053           1
10/ 7/2018 40: 2:29         570         570         570         570       50000               570    28500000   571000000     1000000         571           1
10/ 7/2018 41: 2:22         580         580         580         580       50000               580    29000000   600000000     1050000     571.429           1
10/ 7/2018 41: 2:50         570         570         570         570       50000               570    28500000   628500000     1100000     571.364           1
10/ 7/2018 42: 2:12         580         580         580         580       50000               580    29000000   657500000     1150000     571.739           1
10/ 7/2018 42: 2:14         570         570         570         570       50000               570    28500000   686000000     1200000     571.667           1
10/ 7/2018 42: 2:15         580         580         580         580       50000               580    29000000   715000000     1250000         572           1
10/ 7/2018 42: 2:18         570         570         570         570       50000               570    28500000   743500000     1300000     571.923           1
10/ 7/2018 42: 2:21         580         580         580         580       50000               580    29000000   772500000     1350000     572.222           1
10/ 7/2018 43: 2: 5         570         570         570         570       50000               570    28500000   801000000     1400000     572.143           1
10/ 7/2018 43: 2:18         580         580         580         580       50000               580    29000000   830000000     1450000     572.414           1
10/ 7/2018 43: 2:19         570         570         570         570       50000               570    28500000   858500000     1500000     572.333           1
11/ 7/2018  4: 2:35         580         580         580         580       50000               580    29000000   887500000     1550000     572.581           1
11/ 7/2018  6: 2: 2         590         590         590         590       50000               590    29500000   917000000     1600000     573.125           1
11/ 7/2018 11: 2:46         600         600         600         600       50000               600    30000000   947000000     1650000     573.939           1
11/ 7/2018 12: 2:17         610         610         610         610       50000               610    30500000   977500000     1700000         575           1
11/ 7/2018 12: 2:25         600         600         600         600        1000               600      600000   978100000     1701000     575.015           1
11/ 7/2018 12: 2:57         600         600         600         600       49000               600    29400000  1007500000     1750000     575.714           1
11/ 7/2018 12: 2:59         610         610         610         610       50000               610    30500000  1038000000     1800000     576.667           1
11/ 7/2018 13: 2: 1         600         600         600         600       50000               600    30000000  1068000000     1850000     577.297           1
11/ 7/2018 13: 2: 2         610         610         610         610       50000               610    30500000  1098500000     1900000     578.158           1
11/ 7/2018 13: 2:43         620         620         620         620       50000               620    31000000  1129500000     1950000     579.231           1
11/ 7/2018 13: 2:44         610         610         610         610       50000               610    30500000  1160000000     2000000         580           1
11/ 7/2018 17: 2:28         620         620         620         620       50000               620    31000000  1191000000     2050000     580.976           1
11/ 7/2018 17: 2:53         610         610         610         610       50000               610    30500000  1221500000     2100000     581.667           1
11/ 7/2018 22: 2: 5         620         620         620         620       50000               620    31000000  1252500000     2150000     582.558           1
