         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0          20          20          20          20       27000               20      540000      540000       27000               20
 2/ 7/2018 10: 0: 3          30          30          30          30        1000               30       30000      570000       28000          20.3571
 2/ 7/2018 10: 6:50          30          30          30          30        1000               30       30000      600000       29000          20.6897
 2/ 7/2018 10:28:14          30          30          30          30        1000               30       30000      630000       30000               21
 2/ 7/2018 10:50: 7          30          30          30          30        1000               30       30000      660000       31000          21.2903
 2/ 7/2018 11: 1: 1          30          30          30          30        1000               30       30000      690000       32000          21.5625
 2/ 7/2018 11: 3:45          30          30          30          30        1000               30       30000      720000       33000          21.8182
 2/ 7/2018 11:18:12          30          30          30          30        1000               30       30000      750000       34000          22.0588
 2/ 7/2018 14: 0: 0          30          30          30          30        1000               30       30000      780000       35000          22.2857
 2/ 7/2018 14: 4: 5          30          30          30          30        1000               30       30000      810000       36000             22.5
 2/ 7/2018 14:20:59          30          30          30          30        1000               30       30000      840000       37000          22.7027
 2/ 7/2018 14:21:52          30          30          30          30        1000               30       30000      870000       38000          22.8947
 2/ 7/2018 14:52:22          30          30          30          30        1000               30       30000      900000       39000          23.0769
 2/ 7/2018 14:59: 9          30          30          30          30        1000               30       30000      930000       40000            23.25
 2/ 7/2018 15:13: 1          30          30          30          30        1000               30       30000      960000       41000          23.4146
 2/ 7/2018 15:13:47          30          30          30          30        1000               30       30000      990000       42000          23.5714
 2/ 7/2018 15:57:51          30          30          30          30        1000               30       30000     1020000       43000          23.7209
 2/ 7/2018 16: 5:41          30          30          30          30        1000               30       30000     1050000       44000          23.8636
 2/ 7/2018 16: 5:43          30          30          30          30        1000               30       30000     1080000       45000               24
 2/ 7/2018 16:20:56          30          30          30          30        1000               30       30000     1110000       46000          24.1304
