         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
12/ 7/2018 42: 2:26         160         160         160         160      100000               160    16000000  1497773406     8987256     166.655           1
12/ 7/2018 42: 2:27         170         170         170         170      100000               170    17000000  1514773406     9087256     166.692           1
12/ 7/2018 42: 2:30         160         160         160         160      100000               160    16000000  1530773406     9187256     166.619           1
12/ 7/2018 42: 2:31         170         170         170         170      100000               170    17000000  1547773406     9287256     166.656           1
12/ 7/2018 42: 2:33         160         160         160         160      100000               160    16000000  1563773406     9387256     166.585           1
12/ 7/2018 42: 2:34         170         170         170         170      100000               170    17000000  1580773406     9487256     166.621           1
12/ 7/2018 42: 2:36         160         160         160         160      100000               160    16000000  1596773406     9587256     166.552           1
12/ 7/2018 42: 2:40         170         170         170         170      100000               170    17000000  1613773406     9687256     166.587           1
12/ 7/2018 42: 2:45         160         160         160         160      100000               160    16000000  1629773406     9787256      166.52           1
12/ 7/2018 42: 2:46         170         170         170         170      100000               170    17000000  1646773406     9887256     166.555           1
12/ 7/2018 42: 2:47         160         160         160         160      100000               160    16000000  1662773406     9987256      166.49           1
12/ 7/2018 42: 2:51         170         170         170         170      100000               170    17000000  1679773406    10087256     166.524           1
12/ 7/2018 42: 2:53         160         160         160         160      100000               160    16000000  1695773406    10187256      166.46           1
12/ 7/2018 42: 2:56         170         170         170         170      100000               170    17000000  1712773406    10287256     166.495           1
12/ 7/2018 42: 2:57         160         160         160         160      100000               160    16000000  1728773406    10387256     166.432           1
12/ 7/2018 43: 2: 1         170         170         170         170      100000               170    17000000  1745773406    10487256     166.466           1
12/ 7/2018 43: 2: 5         160         160         160         160      100000               160    16000000  1761773406    10587256     166.405           1
12/ 7/2018 43: 2: 6         170         170         170         170      100000               170    17000000  1778773406    10687256     166.439           1
12/ 7/2018 43: 2: 8         160         160         160         160      100000               160    16000000  1794773406    10787256     166.379           1
12/ 7/2018 43: 2:10         170         170         170         170      100000               170    17000000  1811773406    10887256     166.412           1
12/ 7/2018 43: 2:11         170         170         170         170      100000               170    17000000  1828773406    10987256     166.445           1
12/ 7/2018 43: 2:12         160         160         160         160      100000               160    16000000  1844773406    11087256     166.387           1
12/ 7/2018 43: 2:16         170         170         170         170      100000               170    17000000  1861773406    11187256     166.419           1
12/ 7/2018 43: 2:22         160         160         160         160      100000               160    16000000  1877773406    11287256     166.362           1
12/ 7/2018 43: 2:26         170         170         170         170      100000               170    17000000  1894773406    11387256     166.394           1
12/ 7/2018 43: 2:27         160         160         160         160      100000               160    16000000  1910773406    11487256     166.339           1
12/ 7/2018 43: 2:31         170         170         170         170      100000               170    17000000  1927773406    11587256      166.37           1
12/ 7/2018 43: 2:32         160         160         160         160      100000               160    16000000  1943773406    11687256     166.316           1
12/ 7/2018 43: 2:33         170         170         170         170      100000               170    17000000  1960773406    11787256     166.347           1
12/ 7/2018 43: 2:34         160         160         160         160      100000               160    16000000  1976773406    11887256     166.294           1
12/ 7/2018 43: 2:35         170         170         170         170      100000               170    17000000  1993773406    11987256     166.324           1
12/ 7/2018 43: 2:43         160         160         160         160      100000               160    16000000  2009773406    12087256     166.272           1
12/ 7/2018 43: 2:46         170         170         170         170      100000               170    17000000  2026773406    12187256     166.303           1
12/ 7/2018 43: 2:52         160         160         160         160      100000               160    16000000  2042773406    12287256     166.251           1
12/ 7/2018 43: 2:53         170         170         170         170      100000               170    17000000  2059773406    12387256     166.282           1
12/ 7/2018 44: 2: 4         160         160         160         160      100000               160    16000000  2075773406    12487256     166.231           1
12/ 7/2018 44: 2: 5         170         170         170         170      100000               170    17000000  2092773406    12587256     166.261           1
12/ 7/2018 44: 2: 6         170         170         170         170      100000               170    17000000  2109773406    12687256     166.291           1
12/ 7/2018 44: 2: 8         160         160         160         160      100000               160    16000000  2125773406    12787256     166.242           1
12/ 7/2018 44: 2: 9         170         170         170         170      100000               170    17000000  2142773406    12887256     166.271           1
12/ 7/2018 44: 2:15         160         160         160         160      100000               160    16000000  2158773406    12987256     166.222           1
12/ 7/2018 44: 2:17         170         170         170         170      100000               170    17000000  2175773406    13087256     166.251           1
12/ 7/2018 44: 2:30         160         160         160         160      100000               160    16000000  2191773406    13187256     166.204           1
12/ 7/2018 44: 2:31         170         170         170         170      100000               170    17000000  2208773406    13287256     166.232           1
12/ 7/2018 44: 2:32         160         160         160         160      100000               160    16000000  2224773406    13387256     166.186           1
12/ 7/2018 44: 2:41         170         170         170         170      100000               170    17000000  2241773406    13487256     166.214           1
12/ 7/2018 44: 2:45         160         160         160         160      100000               160    16000000  2257773406    13587256     166.168           1
12/ 7/2018 44: 2:46         170         170         170         170      100000               170    17000000  2274773406    13687256     166.196           1
12/ 7/2018 44: 2:47         170         170         170         170      100000               170    17000000  2291773406    13787256     166.224           1
12/ 7/2018 44: 2:52         160         160         160         160      100000               160    16000000  2307773406    13887256     166.179           1
12/ 7/2018 44: 2:54         170         170         170         170      100000               170    17000000  2324773406    13987256     166.207           1
12/ 7/2018 44: 2:55         160         160         160         160      100000               160    16000000  2340773406    14087256     166.162           1
12/ 7/2018 44: 2:56         170         170         170         170      100000               170    17000000  2357773406    14187256      166.19           1
12/ 7/2018 44: 2:57         160         160         160         160      100000               160    16000000  2373773406    14287256     166.146           1
12/ 7/2018 45: 2: 8         170         170         170         170      100000               170    17000000  2390773406    14387256     166.173           1
12/ 7/2018 45: 2: 9         160         160         160         160      100000               160    16000000  2406773406    14487256      166.13           1
12/ 7/2018 45: 2:42         170         170         170         170      100000               170    17000000  2423773406    14587256     166.157           1
12/ 7/2018 45: 2:43         160         160         160         160      100000               160    16000000  2439773406    14687256     166.115           1
12/ 7/2018 45: 2:44         170         170         170         170      100000               170    17000000  2456773406    14787256     166.141           1
12/ 7/2018 45: 2:45         160         160         160         160      100000               160    16000000  2472773406    14887256       166.1           1
12/ 7/2018 45: 2:46         160         160         160         160      100000               160    16000000  2488773406    14987256     166.059           1
12/ 7/2018 45: 2:47         170         170         170         170      100000               170    17000000  2505773406    15087256     166.085           1
12/ 7/2018 45: 2:48         170         170         170         170      100000               170    17000000  2522773406    15187256     166.111           1
12/ 7/2018 45: 2:49         160         160         160         160      100000               160    16000000  2538773406    15287256     166.071           1
12/ 7/2018 45: 2:51         170         170         170         170      100000               170    17000000  2555773406    15387256     166.097           1
12/ 7/2018 45: 2:52         170         170         170         170      100000               170    17000000  2572773406    15487256     166.122           1
12/ 7/2018 45: 2:53         160         160         160         160      100000               160    16000000  2588773406    15587256     166.083           1
12/ 7/2018 45: 2:57         170         170         170         170      100000               170    17000000  2605773406    15687256     166.108           1
12/ 7/2018 45: 2:58         170         170         170         170      100000               170    17000000  2622773406    15787256     166.132           1
12/ 7/2018 46: 2: 4         160         160         160         160      100000               160    16000000  2638773406    15887256     166.094           1
12/ 7/2018 46: 2: 7         170         170         170         170      100000               170    17000000  2655773406    15987256     166.118           1
12/ 7/2018 46: 2: 8         160         160         160         160      100000               160    16000000  2671773406    16087256      166.08           1
12/ 7/2018 46: 2: 9         170         170         170         170      100000               170    17000000  2688773406    16187256     166.104           1
12/ 7/2018 46: 2:14         160         160         160         160      100000               160    16000000  2704773406    16287256     166.067           1
12/ 7/2018 46: 2:15         170         170         170         170      100000               170    17000000  2721773406    16387256     166.091           1
12/ 7/2018 46: 2:16         160         160         160         160      100000               160    16000000  2737773406    16487256     166.054           1
12/ 7/2018 46: 2:17         170         170         170         170      100000               170    17000000  2754773406    16587256     166.078           1
12/ 7/2018 46: 2:19         160         160         160         160      100000               160    16000000  2770773406    16687256     166.041           1
12/ 7/2018 46: 2:20         170         170         170         170      100000               170    17000000  2787773406    16787256     166.065           1
12/ 7/2018 46: 2:21         170         170         170         170      100000               170    17000000  2804773406    16887256     166.088           1
12/ 7/2018 46: 2:22         170         170         170         170      100000               170    17000000  2821773406    16987256     166.111           1
12/ 7/2018 46: 2:50         160         160         160         160      100000               160    16000000  2837773406    17087256     166.075           1
12/ 7/2018 46: 2:51         170         170         170         170      100000               170    17000000  2854773406    17187256     166.098           1
12/ 7/2018 47: 2: 7         160         160         160         160      100000               160    16000000  2870773406    17287256     166.063           1
14/ 7/2018  0: 2: 0         170         170         170         170      100000               170    17000000  2887773406    17387256     166.086           1
14/ 7/2018  0: 2: 3         160         160         160         160      100000               160    16000000  2903773406    17487256     166.051           1
14/ 7/2018  5: 2:17         170         170         170         170      100000               170    17000000  2920773406    17587256     166.073           1
14/ 7/2018 10: 2: 4         160         160         160         160      100000               160    16000000  2936773406    17687256     166.039           1
14/ 7/2018 52: 2:22         160         160         160         160      100000               160    16000000  2952773406    17787256     166.005           1
15/ 7/2018  2: 2:29         150         160         150         160       15000           156.667     2350000  2955123406    17802256     165.997           2
15/ 7/2018  2: 2:47         140         140         140         140       10000               140     1400000  2956523406    17812256     165.983           1
15/ 7/2018  3: 2: 5         160         160         160         160       10000               160     1600000  2958123406    17822256     165.979           1
15/ 7/2018  3: 2:47         160         160         160         160      100000               160    16000000  2974123406    17922256     165.946           1
15/ 7/2018 58: 2:23         150         150         150         150      100000               150    15000000  2989123406    18022256     165.857           1
17/ 7/2018 51: 2:28         160         160         160         160      100000               160    16000000  3005123406    18122256     165.825           1
17/ 7/2018 57: 2:36         150         150         150         150      100000               150    15000000  3020123406    18222256     165.738           1
