         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 1          80         110          80         110          50              100        5000        5000          50              100
 2/ 7/2018 10: 0:30         120         120         120         120       50000              120     6000000     6005000       50050           119.98
 2/ 7/2018 10:16:52         110         110         110         110       49951              110     5494610    11499610      100001          114.995
 2/ 7/2018 10:35:51         120         120         120         120       49951              120     5994120    17493730      149952          116.662
 2/ 7/2018 11:19:27         140         140         140         140       49951              140     6993140    24486870      199903          122.494
 2/ 7/2018 11:19:32         130         130         130         130       49951              130     6493630    30980500      249854          123.994
 2/ 7/2018 11:19:33         140         140         140         140       49951              140     6993140    37973640      299805          126.661
 2/ 7/2018 11:19:41         130         130         130         130       49951              130     6493630    44467270      349756          127.138
 2/ 7/2018 11:21: 7         140         140         140         140       49951              140     6993140    51460410      399707          128.745
 2/ 7/2018 11:21: 8         130         140         130         140       49951          136.667     6826636    58287046      449658          129.625
 2/ 7/2018 11:21:14         120         120         120         120       49951              120     5994120    64281166      499609          128.663
 2/ 7/2018 11:21:17         140         140         140         140       49951              140     6993140    71274306      549560          129.693
 2/ 7/2018 11:21:18         120         120         120         120       49951              120     5994120    77268426      599511          128.886
 2/ 7/2018 11:21:28         140         140         140         140       49951              140     6993140    84261566      649462          129.741
 2/ 7/2018 11:21:29         130         130         130         130       49951              130     6493630    90755196      699413          129.759
 2/ 7/2018 11:22:49         140         140         140         140       49951              140     6993140    97748336      749364          130.442
 2/ 7/2018 11:23: 9         120         120         120         120       49951              120     5994120   103742456      799315          129.789
 2/ 7/2018 12:29:15         110         110         110         110       49951              110     5494610   109237066      849266          128.625
 2/ 7/2018 12:34: 9         130         130         130         130       49951              130     6493630   115730696      899217          128.702
 2/ 7/2018 12:34:48         120         120         120         120       49951              120     5994120   121724816      949168          128.244
 2/ 7/2018 12:34:49         130         130         130         130       49951              130     6493630   128218446      999119          128.332
 2/ 7/2018 12:35: 3         120         120         120         120       49951              120     5994120   134212566     1049070          127.935
 2/ 7/2018 12:35: 4         130         130         130         130       49951              130     6493630   140706196     1099021          128.029
 2/ 7/2018 12:35:11         120         120         120         120       49951              120     5994120   146700316     1148972           127.68
 2/ 7/2018 12:43:37         110         110         110         110       49951              110     5494610   152194926     1198923          126.943
 2/ 7/2018 14: 0:20         110         110         110         110       50000              110     5500000   157694926     1248923          126.265
 2/ 7/2018 14:24:37         120         120         120         120       50000              120     6000000   163694926     1298923          126.024
 2/ 7/2018 14:25:18         110         110         110         110       50000              110     5500000   169194926     1348923           125.43
 2/ 7/2018 14:31:29         120         120         120         120       50000              120     6000000   175194926     1398923          125.236
 2/ 7/2018 14:40: 9         110         110         110         110       50000              110     5500000   180694926     1448923           124.71
 2/ 7/2018 16: 6:26         100         100         100         100       49940              100     4994000   185688926     1498863          123.887
 2/ 7/2018 16: 6:27         120         120         120         120       49940              120     5992800   191681726     1548803          123.761
 2/ 7/2018 16: 6:28         100         100         100         100       49940              100     4994000   196675726     1598743          123.019
 2/ 7/2018 16:22: 3          90          90          90          90        5600               90      504000   197179726     1604343          122.904
 2/ 7/2018 17: 9:55         110         110         110         110       44340              110     4877400   202057126     1648683          122.557
 2/ 7/2018 17: 9:56         120         120         110         110       44340          113.333     5025200   207082326     1693023          122.315
 2/ 7/2018 17:11:44         100         100         100         100       44340              100     4434000   211516326     1737363          121.746
 2/ 7/2018 17:41:48          90          90          90          90         250               90       22500   211538826     1737613          121.741
 2/ 7/2018 17:41:53          80          80          80          80         250               80       20000   211558826     1737863          121.735
