         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         170         170         170         170       50000              170     8500000     8500000       50000              170
 2/ 7/2018 10: 3:23         160         160         160         160       50000              160     8000000    16500000      100000              165
 2/ 7/2018 10: 3:24         170         170         170         170       50000              170     8500000    25000000      150000          166.667
 2/ 7/2018 10: 6:11         160         160         160         160       50000              160     8000000    33000000      200000              165
 2/ 7/2018 10: 7:47         170         170         170         170       50000              170     8500000    41500000      250000              166
 2/ 7/2018 10: 9:11         160         160         160         160       50000              160     8000000    49500000      300000              165
 2/ 7/2018 10:10:25         170         170         170         170       50000              170     8500000    58000000      350000          165.714
 2/ 7/2018 10:12: 4         160         160         160         160       50000              160     8000000    66000000      400000              165
 2/ 7/2018 10:27:57         170         170         170         170       50000              170     8500000    74500000      450000          165.556
 2/ 7/2018 10:41:47         160         160         160         160       50000              160     8000000    82500000      500000              165
 2/ 7/2018 10:42:11         170         170         170         170       50000              170     8500000    91000000      550000          165.455
 2/ 7/2018 10:42:12         160         160         160         160       50000              160     8000000    99000000      600000              165
 2/ 7/2018 10:42:35         170         170         170         170       50000              170     8500000   107500000      650000          165.385
 2/ 7/2018 10:43: 7         160         160         160         160       50000              160     8000000   115500000      700000              165
 2/ 7/2018 10:58:51         170         170         170         170       50000              170     8500000   124000000      750000          165.333
 2/ 7/2018 10:58:53         160         160         160         160       50000              160     8000000   132000000      800000              165
 2/ 7/2018 10:59: 9         170         170         170         170       50000              170     8500000   140500000      850000          165.294
 2/ 7/2018 10:59:10         160         160         160         160       50000              160     8000000   148500000      900000              165
 2/ 7/2018 11: 2: 3         170         170         170         170       50000              170     8500000   157000000      950000          165.263
 2/ 7/2018 11: 2:38         160         160         160         160       50000              160     8000000   165000000     1000000              165
 2/ 7/2018 11: 2:55         170         170         170         170       50000              170     8500000   173500000     1050000          165.238
 2/ 7/2018 11:13:30         180         180         180         180       50000              180     9000000   182500000     1100000          165.909
 2/ 7/2018 11:13:47         170         170         170         170       50000              170     8500000   191000000     1150000          166.087
 2/ 7/2018 11:14: 2         180         180         180         180       50000              180     9000000   200000000     1200000          166.667
 2/ 7/2018 11:14:51         170         170         170         170       50000              170     8500000   208500000     1250000            166.8
 2/ 7/2018 11:16:14         180         180         180         180       50000              180     9000000   217500000     1300000          167.308
 2/ 7/2018 11:16:19         170         170         170         170       50000              170     8500000   226000000     1350000          167.407
 2/ 7/2018 11:16:59         180         180         180         180       50000              180     9000000   235000000     1400000          167.857
 2/ 7/2018 11:17:59         170         170         170         170       50000              170     8500000   243500000     1450000          167.931
 2/ 7/2018 11:18:21         180         180         180         180       50000              180     9000000   252500000     1500000          168.333
 2/ 7/2018 11:18:22         170         170         170         170       50000              170     8500000   261000000     1550000          168.387
 2/ 7/2018 11:18:23         180         180         180         180       50000              180     9000000   270000000     1600000           168.75
 2/ 7/2018 11:18:25         170         170         170         170       50000              170     8500000   278500000     1650000          168.788
 2/ 7/2018 11:18:27         180         180         180         180       50000              180     9000000   287500000     1700000          169.118
 2/ 7/2018 11:18:28         170         170         170         170       50000              170     8500000   296000000     1750000          169.143
 2/ 7/2018 11:18:38         180         180         180         180       50000              180     9000000   305000000     1800000          169.444
 2/ 7/2018 11:18:55         170         170         170         170       50000              170     8500000   313500000     1850000          169.459
 2/ 7/2018 11:19:11         180         180         180         180       50000              180     9000000   322500000     1900000          169.737
 2/ 7/2018 11:19:12         170         170         170         170       50000              170     8500000   331000000     1950000          169.744
 2/ 7/2018 11:19:42         180         180         180         180       50000              180     9000000   340000000     2000000              170
 2/ 7/2018 11:19:54         170         170         170         170       50000              170     8500000   348500000     2050000              170
 2/ 7/2018 11:20:18         180         180         180         180       50000              180     9000000   357500000     2100000          170.238
 2/ 7/2018 11:25:20         170         170         170         170       50000              170     8500000   366000000     2150000          170.233
 2/ 7/2018 11:25:47         180         180         180         180       50000              180     9000000   375000000     2200000          170.455
