         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:34         380         380         380         380       25000               380     9500000     9500000       25000         380           1
10/ 7/2018 10: 2: 5         390         390         390         390       25000               390     9750000    19250000       50000         385           1
10/ 7/2018 10: 2: 6         380         380         380         380       25000               380     9500000    28750000       75000     383.333           1
10/ 7/2018 10: 2:19         390         390         390         390       25000               390     9750000    38500000      100000         385           1
10/ 7/2018 10: 2:25         380         380         380         380       25000               380     9500000    48000000      125000         384           1
10/ 7/2018 16: 2:13         370         370         370         370       25000               370     9250000    57250000      150000     381.667           1
10/ 7/2018 18: 2: 0         380         380         370         370       25000           373.333     9333333    66583333      175000     380.476           2
10/ 7/2018 18: 2: 1         380         380         380         380       25000               380     9500000    76083333      200000     380.417           1
10/ 7/2018 18: 2: 2         370         370         370         370       25000               370     9250000    85333333      225000     379.259           1
10/ 7/2018 18: 2: 6         380         380         380         380       25000               380     9500000    94833333      250000     379.333           1
10/ 7/2018 18: 2: 7         370         370         370         370       25000               370     9250000   104083333      275000     378.485           1
10/ 7/2018 23: 2:47         380         380         380         380       24989               380     9495820   113579153      299989     378.611           1
10/ 7/2018 23: 2:48         370         370         370         370       24989               370     9245930   122825083      324978     377.949           1
10/ 7/2018 24: 2: 0         380         380         380         380       24989               380     9495820   132320903      349967     378.095           1
10/ 7/2018 24: 2: 6         370         370         370         370       24989               370     9245930   141566833      374956     377.556           1
10/ 7/2018 24: 2:56         380         380         380         380       24989               380     9495820   151062653      399945     377.709           1
10/ 7/2018 24: 2:59         370         370         370         370       24989               370     9245930   160308583      424934     377.255           1
10/ 7/2018 25: 2:50         380         380         380         380       24989               380     9495820   169804403      449923     377.408           1
10/ 7/2018 27: 2:48         390         390         390         390       24989               390     9745710   179550113      474912      378.07           1
10/ 7/2018 27: 2:51         380         380         380         380       24989               380     9495820   189045933      499901     378.167           1
10/ 7/2018 32: 2: 5         390         390         390         390       24989               390     9745710   198791643      524890      378.73           1
10/ 7/2018 32: 2:22         380         380         380         380       24989               380     9495820   208287463      549879     378.788           1
10/ 7/2018 33: 2:55         390         390         390         390       24989               390     9745710   218033173      574868     379.275           1
10/ 7/2018 33: 2:56         380         380         380         380       24989               380     9495820   227528993      599857     379.305           1
10/ 7/2018 36: 2:58         490         490         490         490           1               490         490   227529483      599858     379.306           1
10/ 7/2018 42: 2:30         390         390         390         390       24989               390     9745710   237275193      624847     379.733           1
10/ 7/2018 42: 2:35         380         380         380         380       24989               380     9495820   246771013      649836     379.744           1
10/ 7/2018 45: 2: 4         370         370         370         370       24989               370     9245930   256016943      674825     379.383           1
10/ 7/2018 45: 2:29         380         380         380         380       24989               380     9495820   265512763      699814     379.405           1
10/ 7/2018 45: 2:32         370         370         370         370       24989               370     9245930   274758693      724803     379.081           1
10/ 7/2018 46: 2:38         390         390         390         390       24989               390     9745710   284504403      749792     379.444           1
10/ 7/2018 46: 2:43         380         380         380         380       24989               380     9495820   294000223      774781     379.462           1
10/ 7/2018 47: 2:56         370         370         370         370       24989               370     9245930   303246153      799770     379.167           1
10/ 7/2018 49: 2:15         380         380         380         380       24989               380     9495820   312741973      824759     379.192           1
10/ 7/2018 49: 2:37         370         370         370         370       24989               370     9245930   321987903      849748     378.922           1
10/ 7/2018 50: 2:19         390         390         390         390       24989               390     9745710   331733613      874737     379.238           1
10/ 7/2018 50: 2:20         380         380         380         380       24989               380     9495820   341229433      899726     379.259           1
10/ 7/2018 58: 2:52         390         390         380         380       24989           383.333     9579116   350808549      924715     379.369           2
11/ 7/2018  4: 2:43         390         390         390         390       24989               390     9745710   360554259      949704     379.649           1
11/ 7/2018  5: 2:18         380         380         380         380       24989               380     9495820   370050079      974693     379.658           1
11/ 7/2018  6: 2: 6         390         390         390         390       24989               390     9745710   379795789      999682     379.917           1
11/ 7/2018  7: 2:48         380         380         380         380       24989               380     9495820   389291609     1024671     379.919           1
11/ 7/2018  8: 2: 5         390         390         390         390       24989               390     9745710   399037319     1049660     380.159           1
11/ 7/2018 12: 2:19         400         400         400         400       24989               400     9995600   409032919     1074649      380.62           1
11/ 7/2018 14: 2: 9         410         410         410         410       24989               410    10245490   419278409     1099638     381.288           1
11/ 7/2018 14: 2:10         400         400         400         400       24989               400     9995600   429274009     1124627     381.703           1
11/ 7/2018 18: 2:22         410         410         410         410       24989               410    10245490   439519499     1149616     382.319           1
11/ 7/2018 18: 2:23         400         400         400         400       24989               400     9995600   449515099     1174605     382.695           1
11/ 7/2018 18: 2:39         410         410         410         410       24989               410    10245490   459760589     1199594     383.263           1
11/ 7/2018 18: 2:40         400         400         400         400       24989               400     9995600   469756189     1224583     383.605           1
11/ 7/2018 18: 2:44         410         410         410         410       24989               410    10245490   480001679     1249572     384.133           1
11/ 7/2018 18: 2:49         400         400         400         400       24989               400     9995600   489997279     1274561     384.444           1
11/ 7/2018 19: 2:11         410         410         410         410       24989               410    10245490   500242769     1299550     384.935           1
11/ 7/2018 19: 2:12         400         400         400         400       24989               400     9995600   510238369     1324539      385.22           1
11/ 7/2018 19: 2:42         410         410         410         410       24989               410    10245490   520483859     1349528     385.678           1
11/ 7/2018 19: 2:43         400         400         400         400       24989               400     9995600   530479459     1374517     385.939           1
11/ 7/2018 21: 2:32         410         410         410         410       24989               410    10245490   540724949     1399506     386.368           1
11/ 7/2018 21: 2:33         400         400         400         400       24989               400     9995600   550720549     1424495     386.608           1
11/ 7/2018 21: 2:37         410         410         410         410       24989               410    10245490   560966039     1449484     387.011           1
11/ 7/2018 21: 2:39         400         400         400         400       24989               400     9995600   570961639     1474473     387.231           1
11/ 7/2018 23: 2:46         410         410         410         410       24989               410    10245490   581207129     1499462      387.61           1
11/ 7/2018 23: 2:48         400         400         400         400       24989               400     9995600   591202729     1524451     387.814           1
