         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1       43000       50550       43000       42340          50          45296.7     2264833     2264833          50          45296.7
 2/ 7/2018 10: 0: 0       41500       43100       38200       42480          25            41260     1031500     3296333          75          43951.1
 2/ 7/2018 10: 0: 1       42360       43080       42220       43080          25          42793.3     1069833     4366166         100          43661.7
 2/ 7/2018 10: 0: 2       42500       42500       42020       42020          10            42180      421800     4787966         110            43527
 2/ 7/2018 10: 0: 3       42480       42480       42480       42480         250            42480    10620000    15407966         360          42799.9
 2/ 7/2018 10: 0: 4       42380       42380       42380       42380           5            42380      211900    15619866         365          42794.2
 2/ 7/2018 10: 0: 6       42420       42420       42420       42420         125            42420     5302500    20922366         490          42698.7
 2/ 7/2018 10: 0:18       42540       42540       42540       42540          50            42540     2127000    23049366         540            42684
 2/ 7/2018 10: 0:23       42700       42700       42700       42700         100            42700     4270000    27319366         640          42686.5
 2/ 7/2018 10: 0:30       42600       42600       42600       42600         100            42600     4260000    31579366         740          42674.8
 2/ 7/2018 10: 0:50       42760       42760       42760       42760          10            42760      427600    32006966         750            42676
 2/ 7/2018 10: 0:51       42520       42520       42520       42520         100            42520     4252000    36258966         850          42657.6
 2/ 7/2018 10: 0:53       42600       42600       42600       42600         100            42600     4260000    40518966         950          42651.5
 2/ 7/2018 10: 1: 8       42580       42580       42580       42580         400            42580    17032000    57550966        1350          42630.3
 2/ 7/2018 10: 1:32       43380       43380       43380       43380          25            43380     1084500    58635466        1375            42644
 2/ 7/2018 10: 1:44       42640       42640       42640       42640          50            42640     2132000    60767466        1425          42643.8
 2/ 7/2018 10: 1:52       42680       42680       42680       42680          70            42680     2987600    63755066        1495          42645.5
 2/ 7/2018 10: 1:54       43680       43680       43680       43680          25            43680     1092000    64847066        1520          42662.5
 2/ 7/2018 10: 2: 4       42560       42560       42560       42560         100            42560     4256000    69103066        1620          42656.2
 2/ 7/2018 10: 2: 7       43980       43980       43980       43980          50            43980     2199000    71302066        1670          42695.8
 2/ 7/2018 10: 2:16       42860       42860       42860       42860          90            42860     3857400    75159466        1760          42704.2
 2/ 7/2018 10: 2:53       42200       42200       42200       42200         154            42200     6498800    81658266        1914          42663.7
 2/ 7/2018 10: 2:57       42480       42480       42480       42480          20            42480      849600    82507866        1934          42661.8
 2/ 7/2018 10: 3:21       42580       42580       42580       42580         100            42580     4258000    86765866        2034          42657.8
 2/ 7/2018 10: 4: 0       43000       43000       43000       43000         100            43000     4300000    91065866        2134          42673.8
 2/ 7/2018 10: 4: 2       42620       42620       42620       42620           2            42620       85240    91151106        2136          42673.7
 2/ 7/2018 10: 4: 7       43100       43100       43100       43100         100            43100     4310000    95461106        2236          42692.8
 2/ 7/2018 10: 4:12       43200       43200       43200       43200         100            43200     4320000    99781106        2336          42714.5
 2/ 7/2018 10: 4:13       42560       42560       42560       42560         100            42560     4256000   104037106        2436          42708.2
 2/ 7/2018 10: 4:17       43400       43400       43400       43400         100            43400     4340000   108377106        2536          42735.5
 2/ 7/2018 10: 4:21       43500       43500       43500       43500         100            43500     4350000   112727106        2636          42764.5
 2/ 7/2018 10: 4:45       42640       42640       42640       42640           2            42640       85280   112812386        2638          42764.4
 2/ 7/2018 10: 4:52       41900       41900       41900       41900           2            41900       83800   112896186        2640          42763.7
 2/ 7/2018 10: 5:14       42420       42420       42420       42420          27            42420     1145340   114041526        2667          42760.2
 2/ 7/2018 10: 5:15       42540       42540       42400       42400         100          42446.7     4244666   118286192        2767          42748.9
 2/ 7/2018 10: 5:18       42660       42660       42660       42660          80            42660     3412800   121698992        2847          42746.4
 2/ 7/2018 10: 5:21       42660       42660       42660       42660           2            42660       85320   121784312        2849          42746.3
 2/ 7/2018 10: 5:22       41800       41800       41800       41800           2            41800       83600   121867912        2851          42745.7
 2/ 7/2018 10: 5:54       42000       42000       42000       42000         154            42000     6468000   128335912        3005          42707.5
 2/ 7/2018 10: 5:59       42680       42680       42680       42680           4            42680      170720   128506632        3009          42707.4
 2/ 7/2018 10: 6:14       42480       42480       42480       42480         175            42480     7434000   135940632        3184          42694.9
 2/ 7/2018 10: 6:31       42400       42400       42400       42400          10            42400      424000   136364632        3194            42694
 2/ 7/2018 10: 6:34       42540       42540       42460       42460         100          42486.7     4248666   140613298        3294          42687.7
 2/ 7/2018 10: 6:35       42700       42700       42700       42700           4            42700      170800   140784098        3298          42687.7
 2/ 7/2018 10: 6:51       42500       42500       42500       42500          50            42500     2125000   142909098        3348          42684.9
 2/ 7/2018 10: 7: 4       42300       42300       42300       42300         350            42300    14805000   157714098        3698          42648.5
 2/ 7/2018 10: 7:22       42200       42200       42200       42200         350            42200    14770000   172484098        4048          42609.7
 2/ 7/2018 10: 7:44       42420       42420       42400       42400         125          42406.7     5300833   177784931        4173          42603.6
 2/ 7/2018 10: 7:45       42460       42460       42460       42460         100            42460     4246000   182030931        4273          42600.3
 2/ 7/2018 10: 9: 2       42440       42440       42440       42440          50            42440     2122000   184152931        4323          42598.4
 2/ 7/2018 10: 9: 8       42440       42440       42440       42440          10            42440      424400   184577331        4333            42598
 2/ 7/2018 10: 9:36       42440       42440       42440       42440          35            42440     1485400   186062731        4368          42596.8
 2/ 7/2018 10: 9:52       42780       42780       42780       42780         550            42780    23529000   209591731        4918          42617.3
 2/ 7/2018 10:10:11       42440       42440       42440       42440          59            42440     2503960   212095691        4977          42615.2
 2/ 7/2018 10:10:15       42400       42400       42400       42400         100            42400     4240000   216335691        5077          42610.9
 2/ 7/2018 10:10:16       42440       42440       42440       42440          41            42440     1740040   218075731        5118          42609.6
 2/ 7/2018 10:10:32       42400       42400       42400       42400         500            42400    21200000   239275731        5618          42590.9
 2/ 7/2018 10:10:39       42420       42440       42420       42420         100          42426.7     4242666   243518397        5718            42588
 2/ 7/2018 10:10:58       42480       42480       42480       42480         125            42480     5310000   248828397        5843          42585.7
 2/ 7/2018 10:11: 3       42420       42440       42420       42420         100          42426.7     4242666   253071063        5943            42583
 2/ 7/2018 10:11:18       42480       42480       42480       42480         125            42480     5310000   258381063        6068          42580.9
 2/ 7/2018 10:11:22       43200       43200       43200       43200         230            43200     9936000   268317063        6298          42603.5
 2/ 7/2018 10:11:29       42420       42440       42420       42420         100          42426.7     4242666   272559729        6398          42600.8
 2/ 7/2018 10:11:32       42500       42500       42500       42500         100            42500     4250000   276809729        6498          42599.2
 2/ 7/2018 10:11:35       42440       42440       42440       42440          50            42440     2122000   278931729        6548            42598
 2/ 7/2018 10:11:42       42200       42200       42200       42200           6            42200      253200   279184929        6554          42597.6
 2/ 7/2018 10:11:44       42480       42480       42480       42480         125            42480     5310000   284494929        6679          42595.4
 2/ 7/2018 10:11:45       43480       43480       43480       43480          90            43480     3913200   288408129        6769          42607.2
 2/ 7/2018 10:11:55       43020       43020       43020       43020         540            43020    23230800   311638929        7309          42637.7
 2/ 7/2018 10:12: 5       42440       42440       42440       42440           6            42440      254640   311893569        7315          42637.5
 2/ 7/2018 10:12:41       42420       42420       42420       42420          50            42420     2121000   314014569        7365          42636.1
 2/ 7/2018 10:13: 2       42400       42400       42400       42400          20            42400      848000   314862569        7385          42635.4
 2/ 7/2018 10:13:39       42880       42880       42880       42880          90            42880     3859200   318721769        7475          42638.4
 2/ 7/2018 10:14:16       42860       42860       42860       42860          25            42860     1071500   319793269        7500          42639.1
 2/ 7/2018 10:15: 1       42420       42420       42420       42420         100            42420     4242000   324035269        7600          42636.2
 2/ 7/2018 10:15:10       40000       40000       40000       40000         125            40000     5000000   329035269        7725          42593.6
 2/ 7/2018 10:15:23       42580       42580       42580       42580         121            42580     5152180   334187449        7846          42593.4
 2/ 7/2018 10:15:26       42480       42480       42480       42480         125            42480     5310000   339497449        7971          42591.6
 2/ 7/2018 10:15:27       42480       42480       42480       42480          25            42480     1062000   340559449        7996          42591.2
 2/ 7/2018 10:15:37       42460       42460       42440       42460         100          42453.3     4245333   344804782        8096          42589.5
 2/ 7/2018 10:16:33       42440       42440       42440       42440          58            42440     2461520   347266302        8154          42588.5
 2/ 7/2018 10:16:34       42400       42400       42400       42400         100            42400     4240000   351506302        8254          42586.2
 2/ 7/2018 10:16:35       42120       42120       42120       42120         125            42120     5265000   356771302        8379          42579.2
 2/ 7/2018 10:16:44       42320       42320       42320       42320         125            42320     5290000   362061302        8504          42575.4
 2/ 7/2018 10:16:50       44000       44000       44000       44000         250            44000    11000000   373061302        8754          42616.1
 2/ 7/2018 10:16:59       42380       42380       42380       42380          45            42380     1907100   374968402        8799          42614.9
 2/ 7/2018 10:17:27       42340       42340       42340       42340          20            42340      846800   375815202        8819          42614.3
 2/ 7/2018 10:17:29       42300       42300       42300       42300         100            42300     4230000   380045202        8919          42610.7
 2/ 7/2018 10:17:45       42360       42360       42280       42280         125          42306.7     5288333   385333535        9044          42606.5
 2/ 7/2018 10:17:48       42360       43400       42360       43400         100          43053.3     4305333   389638868        9144          42611.4
 2/ 7/2018 10:17:55       43440       43440       43440       43440           5            43440      217200   389856068        9149          42611.9
 2/ 7/2018 10:18: 1       42600       42600       42600       42600          15            42600      639000   390495068        9164          42611.9
 2/ 7/2018 10:18: 4       42440       42440       42440       42440           2            42440       84880   390579948        9166          42611.8
 2/ 7/2018 10:18: 7       42300       42300       42300       42300          50            42300     2115000   392694948        9216          42610.1
 2/ 7/2018 10:18:14       42300       42300       42300       42300         100            42300     4230000   396924948        9316          42606.8
 2/ 7/2018 10:18:21       42500       42500       42500       42500           2            42500       85000   397009948        9318          42606.8
 2/ 7/2018 10:18:23       42280       42280       42280       42280           3            42280      126840   397136788        9321          42606.7
 2/ 7/2018 10:18:24       42280       42280       42280       42280         100            42280     4228000   401364788        9421          42603.2
 2/ 7/2018 10:18:29       42240       42240       42240       42240          50            42240     2112000   403476788        9471          42601.3
 2/ 7/2018 10:18:30       42260       42260       42260       42260         100            42260     4226000   407702788        9571          42597.7
 2/ 7/2018 10:18:32       42600       42600       42600       42600           2            42600       85200   407787988        9573          42597.7
 2/ 7/2018 10:18:34       42400       42400       42400       42400           2            42400       84800   407872788        9575          42597.7
 2/ 7/2018 10:18:45       42700       42700       42700       42700           2            42700       85400   407958188        9577          42597.7
 2/ 7/2018 10:18:55       42800       42800       42800       42800           2            42800       85600   408043788        9579          42597.7
 2/ 7/2018 10:19: 3       42260       42260       42260       42260          50            42260     2113000   410156788        9629            42596
 2/ 7/2018 10:19: 7       42900       42900       42900       42900           2            42900       85800   410242588        9631          42596.1
 2/ 7/2018 10:19:22       43000       43000       43000       43000           4            43000      172000   410414588        9635          42596.2
 2/ 7/2018 10:19:42       43100       43100       43100       43100         156            43100     6723600   417138188        9791          42604.2
 2/ 7/2018 10:20:37       42260       42260       42260       42260         125            42260     5282500   422420688        9916          42599.9
 2/ 7/2018 10:20:57       42100       42100       42100       42100         350            42100    14735000   437155688       10266          42582.9
 2/ 7/2018 10:21:20       42300       42300       42300       42300           3            42300      126900   437282588       10269          42582.8
 2/ 7/2018 10:21:48       42300       42300       42300       42300         200            42300     8460000   445742588       10469          42577.4
 2/ 7/2018 10:22:38       42480       42480       42480       42480           2            42480       84960   445827548       10471          42577.4
 2/ 7/2018 10:22:41       42260       42260       42260       42260           3            42260      126780   445954328       10474          42577.3
 2/ 7/2018 10:23:58       42260       42260       42260       42260          56            42260     2366560   448320888       10530          42575.6
 2/ 7/2018 10:24:25       42260       42260       42260       42260          41            42260     1732660   450053548       10571          42574.4
 2/ 7/2018 10:24:52       42220       42220       42220       42220         150            42220     6333000   456386548       10721          42569.4
 2/ 7/2018 10:24:55       42260       42260       42260       42260         125            42260     5282500   461669048       10846          42565.8
 2/ 7/2018 10:25: 9       42260       42280       42260       42280          49          42273.3     2071393   463740441       10895          42564.5
 2/ 7/2018 10:25:28       42260       42260       42260       42260         100            42260     4226000   467966441       10995          42561.7
 2/ 7/2018 10:25:48       42260       42260       42260       42260         103            42260     4352780   472319221       11098          42558.9
 2/ 7/2018 10:25:57       42280       42280       42280       42280          92            42280     3889760   476208981       11190          42556.7
 2/ 7/2018 10:26:11       42260       42260       42260       42260         100            42260     4226000   480434981       11290            42554
 2/ 7/2018 10:26:17       42280       42300       42260       42300         100          42286.7     4228666   484663647       11390          42551.7
 2/ 7/2018 10:26:25       42240       42240       42240       42240         250            42240    10560000   495223647       11640            42545
 2/ 7/2018 10:26:34       42260       42260       42260       42260         154            42260     6508040   501731687       11794          42541.3
 2/ 7/2018 10:27: 1       42280       42280       42280       42280         154            42280     6511120   508242807       11948          42537.9
 2/ 7/2018 10:27: 2       42280       42300       42280       42300         100          42293.3     4229333   512472140       12048          42535.9
 2/ 7/2018 10:27: 9       42320       42320       42320       42320         121            42320     5120720   517592860       12169          42533.7
 2/ 7/2018 10:27:33       41860       41860       41860       41860          23            41860      962780   518555640       12192          42532.5
 2/ 7/2018 10:28:18       42320       42320       42320       42320          79            42320     3343280   521898920       12271          42531.1
 2/ 7/2018 10:28:29       42320       42320       42320       42320         154            42320     6517280   528416200       12425          42528.5
 2/ 7/2018 10:28:44       42300       42300       42300       42300          90            42300     3807000   532223200       12515          42526.8
 2/ 7/2018 10:29: 5       43000       43080       43000       43080         500          43053.3    21526666   553749866       13015          42547.1
 2/ 7/2018 10:29: 6       43100       43100       43100       43100         750            43100    32325000   586074866       13765          42577.2
 2/ 7/2018 10:29: 9       42340       42340       42340       42340           5            42340      211700   586286566       13770          42577.1
 2/ 7/2018 10:29:15       42400       42400       42400       42400          40            42400     1696000   587982566       13810          42576.6
 2/ 7/2018 10:29:16       42340       42340       42340       42340         149            42340     6308660   594291226       13959          42574.1
 2/ 7/2018 10:29:18       45740       45740       45740       45740         113            45740     5168620   599459846       14072          42599.5
 2/ 7/2018 10:29:20       42120       42120       42120       42120          40            42120     1684800   601144646       14112          42598.1
 2/ 7/2018 10:29:37       42280       42280       42280       42280          50            42280     2114000   603258646       14162            42597
 2/ 7/2018 10:29:41       42460       42460       42460       42460          60            42460     2547600   605806246       14222          42596.4
 2/ 7/2018 10:30:16       42360       42360       42360       42360          40            42360     1694400   607500646       14262          42595.8
 2/ 7/2018 10:30:48       42500       42500       42500       42500          80            42500     3400000   610900646       14342          42595.2
 2/ 7/2018 10:30:49       44480       44480       44480       44480         308            44480    13699840   624600486       14650          42634.8
 2/ 7/2018 10:31: 5       42340       42420       42340       42420         125          42393.3     5299166   629899652       14775          42632.8
 2/ 7/2018 10:31:23       42400       42400       42400       42400          99            42400     4197600   634097252       14874          42631.3
 2/ 7/2018 10:31:38       42380       42380       42360       42360         100          42366.7     4236666   638333918       14974          42629.5
 2/ 7/2018 10:32:20       42340       42340       42340       42340         125            42340     5292500   643626418       15099          42627.1
 2/ 7/2018 10:32:28       42360       42360       42360       42360         222            42360     9403920   653030338       15321          42623.2
 2/ 7/2018 10:34:20       42520       42520       42520       42520         125            42520     5315000   658345338       15446          42622.4
 2/ 7/2018 10:34:53       42380       42440       42380       42380         100            42400     4240000   662585338       15546            42621
 2/ 7/2018 10:34:54       42400       42400       42400       42400          10            42400      424000   663009338       15556          42620.8
 2/ 7/2018 10:34:55       42380       42380       42380       42380          15            42380      635700   663645038       15571          42620.6
