         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0         170         170         100         100        1000          123.333      123333      123333        1000          123.333
 2/ 7/2018 10: 0: 1         130         140         130         140        1000          136.667      136666      259999        2000              130
 2/ 7/2018 10: 0: 3         160         160         160         160       99998              160    15999680    16259679      101998          159.412
 2/ 7/2018 10: 0:56         150         150         150         150      100000              150    15000000    31259679      201998          154.752
 2/ 7/2018 10: 1:59         140         140         140         140       12000              140     1680000    32939679      213998          153.925
 2/ 7/2018 10: 2: 8         140         140         140         140        3596              140      503440    33443119      217594          153.695
 2/ 7/2018 10: 2:13         140         140         130         130       15000          133.333     2000000    35443119      232594          152.382
 2/ 7/2018 10: 3: 0         140         140         140         140        5000              140      700000    36143119      237594          152.121
 2/ 7/2018 10: 3:13         130         130         130         130       15000              130     1950000    38093119      252594          150.808
 2/ 7/2018 10: 3:14         160         160         160         160        5000              160      800000    38893119      257594          150.986
 2/ 7/2018 10: 3:32         490         490         490         490       47000              490    23030000    61923119      304594          203.297
 2/ 7/2018 10: 3:42         140         140         140         140        5000              140      700000    62623119      309594          202.275
 2/ 7/2018 10: 3:53         140         140         140         140         900              140      126000    62749119      310494          202.094
 2/ 7/2018 10: 4:38         140         140         140         140        2300              140      322000    63071119      312794          201.638
 2/ 7/2018 10: 4:53         130         130         130         130        1000              130      130000    63201119      313794           201.41
 2/ 7/2018 10: 5: 4         140         140         140         140        1000              140      140000    63341119      314794          201.215
 2/ 7/2018 10: 5:35         350         350         350         350       16000              350     5600000    68941119      330794          208.411
 2/ 7/2018 10: 5:43         140         150         140         150        1000          146.667      146666    69087785      331794          208.225
 2/ 7/2018 10: 5:52         150         150         150         150        5000              150      750000    69837785      336794          207.361
 2/ 7/2018 10: 6: 0         150         150         150         150      100000              150    15000000    84837785      436794          194.228
 2/ 7/2018 10: 6: 2         130         130         130         130       20000              130     2600000    87437785      456794          191.416
 2/ 7/2018 10: 6: 5         140         140         140         140       22000              140     3080000    90517785      478794          189.054
 2/ 7/2018 10: 6:14         150         150         150         150        3596              150      539400    91057185      482390          188.763
 2/ 7/2018 10: 6:18         140         140         130         130          50          133.333        6666    91063851      482440          188.757
 2/ 7/2018 10: 6:24         150         150         150         150      100000              150    15000000   106063851      582440          182.103
 2/ 7/2018 10: 6:31         140         140         140         140        1000              140      140000   106203851      583440           182.03
 2/ 7/2018 10: 6:40         140         140         140         140        5000              140      700000   106903851      588440          181.673
 2/ 7/2018 10: 6:47         130         130         130         130        1500              130      195000   107098851      589940          181.542
 2/ 7/2018 10: 8:22         160         160         160         160        5000              160      800000   107898851      594940          181.361
 2/ 7/2018 10: 9:38         150         150         150         150        5000              150      750000   108648851      599940            181.1
 2/ 7/2018 10:10: 7         140         140         140         140        1000              140      140000   108788851      600940          181.031
 2/ 7/2018 10:10:25         160         160         160         160      100000              160    16000000   124788851      700940          178.031
 2/ 7/2018 10:10:41         140         140         140         140       12000              140     1680000   126468851      712940          177.391
 2/ 7/2018 10:10:46         140         140         140         140       15000              140     2100000   128568851      727940           176.62
 2/ 7/2018 10:10:48         100         100         100         100         400              100       40000   128608851      728340          176.578
 2/ 7/2018 10:11:11         140         140         140         140       10000              140     1400000   130008851      738340          176.083
 2/ 7/2018 10:11:36         140         140         140         140        8658              140     1212120   131220971      746998          175.664
 2/ 7/2018 10:12:46         160         160         160         160       22000              160     3520000   134740971      768998          175.216
 2/ 7/2018 10:12:59         150         150         150         150      100000              150    15000000   149740971      868998          172.315
 2/ 7/2018 10:14:27         140         140         140         140        5000              140      700000   150440971      873998           172.13
 2/ 7/2018 10:14:36         140         140         140         140        1771              140      247940   150688911      875769          172.065
 2/ 7/2018 10:14:47         160         160         160         160      100000              160    16000000   166688911      975769          170.828
 2/ 7/2018 10:14:54         100         100         100         100        2500              100      250000   166938911      978269          170.647
 2/ 7/2018 10:15:27         150         150         150         150      100000              150    15000000   181938911     1078269          168.732
 2/ 7/2018 10:15:43         160         160         160         160      100000              160    16000000   197938911     1178269          167.991
 2/ 7/2018 10:15:54         150         150         150         150      100000              150    15000000   212938911     1278269          166.584
 2/ 7/2018 10:16:27         140         140         140         140       10000              140     1400000   214338911     1288269          166.377
 2/ 7/2018 10:16:53         140         140         140         140       15000              140     2100000   216438911     1303269          166.074
 2/ 7/2018 10:18:52         140         140         140         140        3000              140      420000   216858911     1306269          166.014
 2/ 7/2018 10:19:22         130         130         130         130       10000              130     1300000   218158911     1316269           165.74
 2/ 7/2018 10:20:35         140         140         140         140        9500              140     1330000   219488911     1325769          165.556
 2/ 7/2018 10:20:51         150         150         150         150        5000              150      750000   220238911     1330769          165.497
 2/ 7/2018 10:21:12         150         150         150         150        3305              150      495750   220734661     1334074          165.459
 2/ 7/2018 10:21:47         180         180         180         180       22000              180     3960000   224694661     1356074          165.695
 2/ 7/2018 10:22:37         150         150         150         150        5000              150      750000   225444661     1361074          165.637
 2/ 7/2018 10:23:13         110         110         110         110        2500              110      275000   225719661     1363574          165.535
 2/ 7/2018 10:23:15         160         160         160         160           2              160         320   225719981     1363576          165.535
 2/ 7/2018 10:23:23         120         120         120         120        2500              120      300000   226019981     1366076          165.452
 2/ 7/2018 10:23:30         130         130         130         130        2500              130      325000   226344981     1368576          165.387
 2/ 7/2018 10:23:35         140         140         140         140        3000              140      420000   226764981     1371576          165.332
 2/ 7/2018 10:23:52         150         150         150         150        5000              150      750000   227514981     1376576          165.276
 2/ 7/2018 10:24:42         160         160         160         160        1666              160      266560   227781541     1378242           165.27
 2/ 7/2018 10:24:52         150         150         150         150        1000              150      150000   227931541     1379242          165.259
 2/ 7/2018 10:24:56         140         140         140         140        5000              140      700000   228631541     1384242          165.167
 2/ 7/2018 10:24:59         150         150         150         150       12695              150     1904250   230535791     1396937          165.029
 2/ 7/2018 10:27: 8         140         140         140         140        4188              140      586320   231122111     1401125          164.955
 2/ 7/2018 10:27:16         140         140         140         140       10000              140     1400000   232522111     1411125          164.778
 2/ 7/2018 10:27:43         150         150         150         150      100000              150    15000000   247522111     1511125            163.8
 2/ 7/2018 10:28:11         140         140         140         140           2              140         280   247522391     1511127            163.8
 2/ 7/2018 10:31: 1         160         160         160         160        1000              160      160000   247682391     1512127          163.797
 2/ 7/2018 10:31:17         140         140         140         140        6469              140      905660   248588051     1518596          163.696
 2/ 7/2018 10:31:21         140         140         140         140       23010              140     3221400   251809451     1541606          163.342
 2/ 7/2018 10:31:46         160         160         150         150      100000          153.333    15333333   267142784     1641606          162.733
 2/ 7/2018 10:31:47         160         160         160         160      100000              160    16000000   283142784     1741606          162.576
 2/ 7/2018 10:31:52         140         140         140         140       15000              140     2100000   285242784     1756606          162.383
 2/ 7/2018 10:32:16         150         150         150         150      100000              150    15000000   300242784     1856606          161.716
 2/ 7/2018 10:32:43         160         160         160         160      100000              160    16000000   316242784     1956606          161.628
 2/ 7/2018 10:33:11         150         150         150         150        3154              150      473100   316715884     1959760           161.61
