         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         680         680         680         680       25000              680    17000000    17000000       25000              680
 2/ 7/2018 10: 0:41         690         690         670         670       25000          676.667    16916666    33916666       50000          678.333
 2/ 7/2018 10: 2:39         660         660         660         660       25000              660    16500000    50416666       75000          672.222
 2/ 7/2018 10: 2:41         670         670         670         670       25000              670    16750000    67166666      100000          671.667
 2/ 7/2018 10: 3:23         680         680         680         680       25000              680    17000000    84166666      125000          673.333
 2/ 7/2018 10: 3:24         670         670         670         670       25000              670    16750000   100916666      150000          672.778
 2/ 7/2018 10: 3:29         660         660         660         660       25000              660    16500000   117416666      175000          670.952
 2/ 7/2018 10: 6:11         670         670         670         670       25000              670    16750000   134166666      200000          670.833
 2/ 7/2018 10: 7:47         680         680         680         680       25000              680    17000000   151166666      225000          671.852
 2/ 7/2018 10: 7:48         660         660         660         660       25000              660    16500000   167666666      250000          670.667
 2/ 7/2018 10: 8:15         680         680         680         680       25000              680    17000000   184666666      275000          671.515
 2/ 7/2018 10: 8:16         670         670         670         670       25000              670    16750000   201416666      300000          671.389
 2/ 7/2018 10: 8:19         660         660         660         660       25000              660    16500000   217916666      325000          670.513
 2/ 7/2018 10: 8:23         670         670         670         670       25000              670    16750000   234666666      350000          670.476
 2/ 7/2018 10:10:25         660         660         660         660       25000              660    16500000   251166666      375000          669.778
 2/ 7/2018 10:11:16         670         670         670         670       25000              670    16750000   267916666      400000          669.792
 2/ 7/2018 10:11:30         660         660         660         660       25000              660    16500000   284416666      425000          669.216
 2/ 7/2018 10:12: 1         670         670         670         670       25000              670    16750000   301166666      450000          669.259
 2/ 7/2018 10:15: 2         680         680         680         680       25000              680    17000000   318166666      475000          669.825
 2/ 7/2018 10:15: 8         670         670         670         670       25000              670    16750000   334916666      500000          669.833
 2/ 7/2018 10:15:29         680         680         680         680       25000              680    17000000   351916666      525000          670.317
 2/ 7/2018 10:15:48         690         690         690         690       25000              690    17250000   369166666      550000          671.212
