         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
16/ 7/2018 17: 2: 2         530         530         530         530      100000               530    53000000  3883333332     7300000     531.963           1
16/ 7/2018 17: 2: 9         540         540         540         540      100000               540    54000000  3937333332     7400000     532.072           1
16/ 7/2018 17: 2:11         530         530         530         530      100000               530    53000000  3990333332     7500000     532.044           1
16/ 7/2018 17: 2:20         540         540         540         540      100000               540    54000000  4044333332     7600000     532.149           1
16/ 7/2018 17: 2:25         530         530         530         530      100000               530    53000000  4097333332     7700000     532.121           1
16/ 7/2018 17: 2:33         540         540         540         540      100000               540    54000000  4151333332     7800000     532.222           1
16/ 7/2018 17: 2:35         530         530         530         530      100000               530    53000000  4204333332     7900000     532.194           1
16/ 7/2018 17: 2:37         540         540         540         540      100000               540    54000000  4258333332     8000000     532.292           1
16/ 7/2018 17: 2:43         530         530         530         530      100000               530    53000000  4311333332     8100000     532.263           1
16/ 7/2018 17: 2:45         540         540         540         540      100000               540    54000000  4365333332     8200000     532.358           1
16/ 7/2018 17: 2:49         530         530         530         530      100000               530    53000000  4418333332     8300000     532.329           1
16/ 7/2018 17: 2:59         540         540         540         540      100000               540    54000000  4472333332     8400000     532.421           1
16/ 7/2018 18: 2: 0         530         530         530         530      100000               530    53000000  4525333332     8500000     532.392           1
16/ 7/2018 18: 2:28         540         540         540         540      100000               540    54000000  4579333332     8600000     532.481           1
16/ 7/2018 18: 2:39         530         530         530         530      100000               530    53000000  4632333332     8700000     532.452           1
16/ 7/2018 18: 2:58         540         540         540         540      100000               540    54000000  4686333332     8800000     532.538           1
16/ 7/2018 19: 2: 9         530         530         530         530      100000               530    53000000  4739333332     8900000     532.509           1
16/ 7/2018 19: 2:10         540         540         540         540      100000               540    54000000  4793333332     9000000     532.593           1
16/ 7/2018 19: 2:13         530         530         530         530      100000               530    53000000  4846333332     9100000     532.564           1
16/ 7/2018 19: 2:27         540         540         540         540      100000               540    54000000  4900333332     9200000     532.645           1
16/ 7/2018 19: 2:34         530         530         530         530      100000               530    53000000  4953333332     9300000     532.616           1
16/ 7/2018 19: 2:46         540         540         540         540      100000               540    54000000  5007333332     9400000     532.695           1
16/ 7/2018 19: 2:51         530         530         530         530      100000               530    53000000  5060333332     9500000     532.667           1
16/ 7/2018 20: 2: 0         540         540         540         540      100000               540    54000000  5114333332     9600000     532.743           1
16/ 7/2018 20: 2: 2         530         530         530         530      100000               530    53000000  5167333332     9700000     532.715           1
16/ 7/2018 27: 2:24         540         540         540         540      100000               540    54000000  5221333332     9800000     532.789           1
16/ 7/2018 27: 2:25         530         530         530         530      100000               530    53000000  5274333332     9900000     532.761           1
16/ 7/2018 27: 2:58         540         540         540         540      100000               540    54000000  5328333332    10000000     532.833           1
16/ 7/2018 27: 2:59         530         530         530         530      100000               530    53000000  5381333332    10100000     532.805           1
16/ 7/2018 28: 2: 2         540         540         540         540      100000               540    54000000  5435333332    10200000     532.876           1
16/ 7/2018 28: 2: 3         530         530         530         530      100000               530    53000000  5488333332    10300000     532.848           1
16/ 7/2018 28: 2:13         540         540         540         540      100000               540    54000000  5542333332    10400000     532.917           1
16/ 7/2018 28: 2:14         530         530         530         530      100000               530    53000000  5595333332    10500000     532.889           1
16/ 7/2018 28: 2:15         540         540         540         540      100000               540    54000000  5649333332    10600000     532.956           1
16/ 7/2018 28: 2:16         530         530         530         530      100000               530    53000000  5702333332    10700000     532.928           1
16/ 7/2018 29: 2: 1         540         540         540         540      100000               540    54000000  5756333332    10800000     532.994           1
16/ 7/2018 29: 2: 2         530         530         530         530      100000               530    53000000  5809333332    10900000     532.966           1
16/ 7/2018 29: 2: 4         540         540         540         540      100000               540    54000000  5863333332    11000000      533.03           1
16/ 7/2018 29: 2: 5         530         530         530         530      100000               530    53000000  5916333332    11100000     533.003           1
16/ 7/2018 29: 2: 7         540         540         540         540      100000               540    54000000  5970333332    11200000     533.065           1
16/ 7/2018 29: 2: 8         530         530         530         530      100000               530    53000000  6023333332    11300000     533.038           1
16/ 7/2018 29: 2:44         540         540         540         540      100000               540    54000000  6077333332    11400000     533.099           1
16/ 7/2018 32: 2:49         530         530         530         530      100000               530    53000000  6130333332    11500000     533.072           1
16/ 7/2018 32: 2:50         540         540         540         540      100000               540    54000000  6184333332    11600000     533.132           1
16/ 7/2018 32: 2:53         530         530         530         530      100000               530    53000000  6237333332    11700000     533.105           1
16/ 7/2018 32: 2:58         540         540         540         540      100000               540    54000000  6291333332    11800000     533.164           1
16/ 7/2018 33: 2:10         530         530         530         530      100000               530    53000000  6344333332    11900000     533.137           1
16/ 7/2018 33: 2:12         540         540         540         540      100000               540    54000000  6398333332    12000000     533.194           1
16/ 7/2018 33: 2:25         530         530         530         530      100000               530    53000000  6451333332    12100000     533.168           1
16/ 7/2018 33: 2:27         540         540         540         540      100000               540    54000000  6505333332    12200000     533.224           1
