         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 1        1000        1000        1000        1000        6231             1000     6231000     6231000        6231             1000
 2/ 7/2018 10: 0:34         690         690         690         690       25000              690    17250000    23481000       31231          751.849
 2/ 7/2018 10: 1: 5         700         700         700         700       25000              700    17500000    40981000       56231          728.797
 2/ 7/2018 10: 1:26         720         720         720         720       25000              720    18000000    58981000       81231           726.09
 2/ 7/2018 10: 1:28         710         710         710         710       25000              710    17750000    76731000      106231          722.303
 2/ 7/2018 10: 1:29         720         720         720         720       25000              720    18000000    94731000      131231          721.864
 2/ 7/2018 10: 1:30         710         710         710         710       25000              710    17750000   112481000      156231          719.966
 2/ 7/2018 10: 1:31         720         720         720         720       25000              720    18000000   130481000      181231          719.971
 2/ 7/2018 10: 1:32         710         710         710         710       25000              710    17750000   148231000      206231          718.762
 2/ 7/2018 10: 1:33         720         720         720         720       25000              720    18000000   166231000      231231          718.896
 2/ 7/2018 10: 1:34         710         710         710         710       25000              710    17750000   183981000      256231          718.028
 2/ 7/2018 10: 2:24         730         730         730         730       24850              730    18140500   202121500      281081          719.086
 2/ 7/2018 10: 2:26         720         720         720         720       24850              720    17892000   220013500      305931          719.161
 2/ 7/2018 10: 2:28         710         710         710         710       24850              710    17643500   237657000      330781          718.472
 2/ 7/2018 10: 2:33         720         720         720         720       24850              720    17892000   255549000      355631          718.579
 2/ 7/2018 10: 2:36         730         730         730         730       24850              730    18140500   273689500      380481          719.325
 2/ 7/2018 10: 2:38         720         720         710         710       24850          713.333    17726333   291415833      405331          718.958
 2/ 7/2018 10: 2:50         720         720         720         720       24850              720    17892000   309307833      430181          719.018
 2/ 7/2018 10: 2:52         730         730         720         720       24850          723.333    17974833   327282666      455031          719.254
 2/ 7/2018 10: 2:53         730         730         720         720       24850          723.333    17974833   345257499      479881          719.465
 2/ 7/2018 10: 3: 1         730         730         730         730       24850              730    18140500   363397999      504731          719.984
 2/ 7/2018 10: 3: 2         720         720         720         720       24850              720    17892000   381289999      529581          719.984
 2/ 7/2018 10: 3: 7         730         730         730         730       24850              730    18140500   399430499      554431          720.433
 2/ 7/2018 10: 3: 9         720         720         720         720       24850              720    17892000   417322499      579281          720.415
 2/ 7/2018 10: 3:41         730         730         730         730       24850              730    18140500   435462999      604131          720.809
 2/ 7/2018 10: 3:50         720         730         720         730       24850          726.667    18057666   453520665      628981           721.04
 2/ 7/2018 10: 3:54         720         720         720         720       24850              720    17892000   471412665      653831          721.001
 2/ 7/2018 10: 3:58         730         730         730         730       24850              730    18140500   489553165      678681           721.33
 2/ 7/2018 10: 4:40         750         750         740         740       24850          743.333    18471833   508024998      703531          722.107
 2/ 7/2018 10: 5: 8         750         750         750         750       24850              750    18637500   526662498      728381          723.059
 2/ 7/2018 10: 5:19         760         760         760         760       24850              760    18886000   545548498      753231          724.278
 2/ 7/2018 10: 5:21         750         750         750         750       24850              750    18637500   564185998      778081          725.099
 2/ 7/2018 10: 5:32         770         770         770         770       24850              770    19134500   583320498      802931          726.489
 2/ 7/2018 10: 5:33         760         760         760         760       24850              760    18886000   602206498      827781          727.495
 2/ 7/2018 10: 6: 0         750         750         750         750       24850              750    18637500   620843998      852631          728.151
 2/ 7/2018 10: 6:25         740         740         740         740       24850              740    18389000   639232998      877481          728.486
 2/ 7/2018 10: 7: 3         750         750         750         750       24850              750    18637500   657870498      902331          729.079
 2/ 7/2018 10: 7: 4         740         740         740         740       24850              740    18389000   676259498      927181          729.372
 2/ 7/2018 10: 7:17         750         750         750         750       24850              750    18637500   694896998      952031           729.91
 2/ 7/2018 10: 7:59         760         760         760         760       24850              760    18886000   713782998      976881          730.675
 2/ 7/2018 10: 8: 0         750         750         750         750       24850              750    18637500   732420498     1001731          731.155
 2/ 7/2018 10: 8: 8         740         740         740         740         100              740       74000   732494498     1001831          731.156
 2/ 7/2018 10: 8:17         760         760         760         760       24850              760    18886000   751380498     1026681          731.854
 2/ 7/2018 10: 8:18         750         750         750         750       24850              750    18637500   770017998     1051531          732.283
 2/ 7/2018 10: 9:25         760         760         750         750       24850          753.333    18720333   788738331     1076381          732.769
 2/ 7/2018 10:10:34         710         710         710         710           1              710         710   788739041     1076382          732.769
 2/ 7/2018 10:10:49         720         720         720         720           1              720         720   788739761     1076383          732.769
 2/ 7/2018 10:11: 3         730         730         730         730           1              730         730   788740491     1076384          732.769
 2/ 7/2018 10:11: 9         740         740         740         740       24750              740    18315000   807055491     1101134          732.931
 2/ 7/2018 10:12:46         760         760         760         760       24749              760    18809240   825864731     1125883          733.526
 2/ 7/2018 10:12:47         750         750         750         750       24749              750    18561750   844426481     1150632          733.881
 2/ 7/2018 10:14:21         740         740         740         740       24749              740    18314260   862740741     1175381          734.009
 2/ 7/2018 10:15:54         730         730         730         730       24749              730    18066770   880807511     1200130          733.927
 2/ 7/2018 10:17:50         720         720         720         720       24599              720    17711280   898518791     1224729          733.647
 2/ 7/2018 10:18:26         710         710         710         710       24599              710    17465290   915984081     1249328          733.181
 2/ 7/2018 10:18:46         700         720         700         720       24599          713.333    17547286   933531367     1273927          732.798
 2/ 7/2018 10:18:47         700         700         700         700       24599              700    17219300   950750667     1298526          732.177
 2/ 7/2018 10:18:56         710         710         710         710       24599              710    17465290   968215957     1323125          731.765
 2/ 7/2018 10:18:57         700         700         700         700       24599              700    17219300   985435257     1347724          731.185
 2/ 7/2018 10:20: 1         710         710         710         710       24599              710    17465290  1002900547     1372323          730.805
 2/ 7/2018 10:20:21         700         700         700         700       24599              700    17219300  1020119847     1396922          730.263
 2/ 7/2018 10:20:24         710         710         710         710       24599              710    17465290  1037585137     1421521          729.912
 2/ 7/2018 10:20:29         720         720         720         720       24599              720    17711280  1055296417     1446120          729.743
 2/ 7/2018 10:20:30         710         710         710         710       24599              710    17465290  1072761707     1470719          729.413
 2/ 7/2018 10:20:31         720         720         720         720       24599              720    17711280  1090472987     1495318          729.258
 2/ 7/2018 10:20:32         710         710         710         710       24599              710    17465290  1107938277     1519917          728.947
 2/ 7/2018 10:20:33         720         720         720         720       24599              720    17711280  1125649557     1544516          728.804
 2/ 7/2018 10:20:34         710         710         710         710       24599              710    17465290  1143114847     1569115          728.509
 2/ 7/2018 10:20:39         720         720         720         720       24599              720    17711280  1160826127     1593714          728.378
 2/ 7/2018 10:20:40         710         710         710         710       24599              710    17465290  1178291417     1618313          728.099
 2/ 7/2018 10:20:42         720         720         710         710       24599          713.333    17547286  1195838703     1642912          727.878
 2/ 7/2018 10:20:54         730         730         720         720       24599          723.333    17793276  1213631979     1667511           727.81
 2/ 7/2018 10:20:57         730         730         730         730       24599              730    17957270  1231589249     1692110          727.842
 2/ 7/2018 10:20:58         720         720         720         720       24599              720    17711280  1249300529     1716709           727.73
 2/ 7/2018 10:21: 1         730         730         730         730       24599              730    17957270  1267257799     1741308          727.762
 2/ 7/2018 10:21: 3         720         720         720         720       24599              720    17711280  1284969079     1765907          727.654
 2/ 7/2018 10:21:55         690         690         690         690        2000              690     1380000  1286349079     1767907          727.611
