         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1        1250        1520        1250        1450        2000          1406.67     2813333     2813333        2000          1406.67
 2/ 7/2018 10: 0: 0        1220        1280        1220        1280        1000             1260     1260000     4073333        3000          1357.78
 2/ 7/2018 10: 0: 1        1420        1420        1280        1310       10000          1336.67    13366666    17439999       13000          1341.54
 2/ 7/2018 10: 0: 2        1300        1460        1260        1290       10000          1336.67    13366666    30806665       23000          1339.42
 2/ 7/2018 10: 0: 5        1360        1360        1220        1220       10000          1266.67    12666666    43473331       33000          1317.37
 2/ 7/2018 10: 0: 8        1290        1290        1280        1280        7000          1283.33     8983333    52456664       40000          1311.42
 2/ 7/2018 10: 0:12        1280        1280        1280        1280        1414             1280     1809920    54266584       41414          1310.34
 2/ 7/2018 10: 0:24        1270        1270        1270        1270        1416             1270     1798320    56064904       42830          1309.01
 2/ 7/2018 10: 0:28        1390        1390        1390        1390        1000             1390     1390000    57454904       43830          1310.86
 2/ 7/2018 10: 0:31        1370        1370        1370        1370        1000             1370     1370000    58824904       44830          1312.18
 2/ 7/2018 10: 0:52        1270        1270        1270        1270         915             1270     1162050    59986954       45745          1311.33
 2/ 7/2018 10: 0:57        1270        1270        1270        1270        7000             1270     8890000    68876954       52745          1305.85
 2/ 7/2018 10: 1:13        1260        1260        1260        1260        8500             1260    10710000    79586954       61245          1299.48
 2/ 7/2018 10: 1:22        1340        1340        1340        1340        2000             1340     2680000    82266954       63245          1300.77
 2/ 7/2018 10: 2:24        1260        1260        1260        1260        1000             1260     1260000    83526954       64245          1300.13
 2/ 7/2018 10: 2:30        1270        1270        1270        1270        1478             1270     1877060    85404014       65723          1299.45
 2/ 7/2018 10: 2:40        1500        1500        1500        1500         450             1500      675000    86079014       66173          1300.82
 2/ 7/2018 10: 3: 3        1350        1350        1350        1350        1001             1350     1351350    87430364       67174          1301.55
 2/ 7/2018 10: 3:22        1260        1270        1260        1270        1000          1266.67     1266666    88697030       68174          1301.04
 2/ 7/2018 10: 3:23        1290        1290        1290        1290         200             1290      258000    88955030       68374          1301.01
