         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3          60          60          60          60       50000                60     3000000     3000000       50000          60           1
10/ 7/2018 28: 2:14          60          60          60          60       50000                60     3000000     6000000      100000          60           1
10/ 7/2018 28: 2:41          50          50          50          50       10000                50      500000     6500000      110000     59.0909           1
11/ 7/2018 44: 2:41          70          70          70          70       50000                70     3500000    10000000      160000        62.5           1
12/ 7/2018 26: 2:33          60          60          60          60       50000                60     3000000    13000000      210000     61.9048           1
12/ 7/2018 48: 2:23          70          70          70          70       50000                70     3500000    16500000      260000     63.4615           1
12/ 7/2018 48: 2:24          60          60          60          60       50000                60     3000000    19500000      310000     62.9032           1
12/ 7/2018 50: 2:24          70          70          70          70       50000                70     3500000    23000000      360000     63.8889           1
12/ 7/2018 50: 2:25          60          60          60          60       50000                60     3000000    26000000      410000     63.4146           1
12/ 7/2018 50: 2:28          70          70          70          70       50000                70     3500000    29500000      460000     64.1304           1
12/ 7/2018 50: 2:29          60          60          60          60       50000                60     3000000    32500000      510000     63.7255           1
12/ 7/2018 50: 2:44          70          70          70          70       50000                70     3500000    36000000      560000     64.2857           1
12/ 7/2018 50: 2:45          60          60          60          60       50000                60     3000000    39000000      610000     63.9344           1
12/ 7/2018 50: 2:47          70          70          70          70       50000                70     3500000    42500000      660000     64.3939           1
12/ 7/2018 50: 2:48          60          60          60          60       50000                60     3000000    45500000      710000     64.0845           1
12/ 7/2018 51: 2: 7          70          70          70          70       15000                70     1050000    46550000      725000     64.2069           1
12/ 7/2018 51: 2:15          50          50          50          50       15000                50      750000    47300000      740000     63.9189           1
12/ 7/2018 51: 2:34          70          70          70          70       50000                70     3500000    50800000      790000     64.3038           1
12/ 7/2018 51: 2:39          60          60          60          60       50000                60     3000000    53800000      840000     64.0476           1
12/ 7/2018 53: 2: 0          70          70          70          70       50000                70     3500000    57300000      890000      64.382           1
12/ 7/2018 53: 2: 1          60          60          60          60       50000                60     3000000    60300000      940000     64.1489           1
12/ 7/2018 53: 2:48          70          70          70          70       50000                70     3500000    63800000      990000     64.4444           1
12/ 7/2018 55: 2:55          60          60          60          60       50000                60     3000000    66800000     1040000     64.2308           1
12/ 7/2018 56: 2:34          70          70          70          70       50000                70     3500000    70300000     1090000     64.4954           1
12/ 7/2018 56: 2:36          60          60          60          60       50000                60     3000000    73300000     1140000     64.2982           1
12/ 7/2018 56: 2:37          70          70          70          70       50000                70     3500000    76800000     1190000     64.5378           1
12/ 7/2018 56: 2:46          60          60          60          60       50000                60     3000000    79800000     1240000     64.3548           1
12/ 7/2018 57: 2:18          70          70          70          70       50000                70     3500000    83300000     1290000     64.5736           1
12/ 7/2018 57: 2:19          60          60          60          60       50000                60     3000000    86300000     1340000      64.403           1
12/ 7/2018 57: 2:22          70          70          70          70       50000                70     3500000    89800000     1390000     64.6043           1
12/ 7/2018 57: 2:23          60          60          60          60       50000                60     3000000    92800000     1440000     64.4444           1
12/ 7/2018 57: 2:26          70          70          70          70       50000                70     3500000    96300000     1490000     64.6309           1
12/ 7/2018 57: 2:27          60          60          60          60       50000                60     3000000    99300000     1540000     64.4805           1
12/ 7/2018 57: 2:32          70          70          70          70       50000                70     3500000   102800000     1590000     64.6541           1
12/ 7/2018 57: 2:33          60          60          60          60       50000                60     3000000   105800000     1640000     64.5122           1
14/ 7/2018  0: 2: 1          70          70          70          70       50000                70     3500000   109300000     1690000     64.6746           1
14/ 7/2018  3: 2:59          60          60          60          60       10000                60      600000   109900000     1700000     64.6471           1
14/ 7/2018  4: 2:51          60          60          60          60       40000                60     2400000   112300000     1740000     64.5402           1
14/ 7/2018 11: 2:51          70          70          70          70       50000                70     3500000   115800000     1790000     64.6927           1
14/ 7/2018 12: 2: 3          60          60          60          60       50000                60     3000000   118800000     1840000     64.5652           1
14/ 7/2018 12: 2: 4          70          70          70          70       50000                70     3500000   122300000     1890000      64.709           1
14/ 7/2018 12: 2: 6          60          60          60          60       50000                60     3000000   125300000     1940000     64.5876           1
14/ 7/2018 12: 2: 7          70          70          70          70       50000                70     3500000   128800000     1990000     64.7236           1
14/ 7/2018 12: 2:10          60          60          60          60       50000                60     3000000   131800000     2040000     64.6078           1
14/ 7/2018 12: 2:12          70          70          70          70       50000                70     3500000   135300000     2090000     64.7368           1
14/ 7/2018 12: 2:13          60          60          60          60       50000                60     3000000   138300000     2140000     64.6262           1
14/ 7/2018 12: 2:14          70          70          70          70       50000                70     3500000   141800000     2190000     64.7489           1
14/ 7/2018 12: 2:15          70          70          70          70       50000                70     3500000   145300000     2240000     64.8661           1
14/ 7/2018 12: 2:17          60          60          60          60       50000                60     3000000   148300000     2290000     64.7598           1
14/ 7/2018 12: 2:18          60          60          60          60       50000                60     3000000   151300000     2340000     64.6581           1
14/ 7/2018 12: 2:24          70          70          70          70       50000                70     3500000   154800000     2390000     64.7699           1
14/ 7/2018 12: 2:25          60          60          60          60       50000                60     3000000   157800000     2440000     64.6721           1
14/ 7/2018 12: 2:26          70          70          70          70       50000                70     3500000   161300000     2490000     64.7791           1
14/ 7/2018 12: 2:27          60          60          60          60       50000                60     3000000   164300000     2540000      64.685           1
14/ 7/2018 12: 2:31          70          70          70          70       50000                70     3500000   167800000     2590000     64.7876           1
14/ 7/2018 12: 2:32          60          60          60          60       50000                60     3000000   170800000     2640000      64.697           1
14/ 7/2018 12: 2:33          70          70          70          70       50000                70     3500000   174300000     2690000     64.7955           1
14/ 7/2018 12: 2:34          60          60          60          60       50000                60     3000000   177300000     2740000      64.708           1
14/ 7/2018 12: 2:35          70          70          70          70       50000                70     3500000   180800000     2790000     64.8029           1
14/ 7/2018 12: 2:36          60          60          60          60       50000                60     3000000   183800000     2840000     64.7183           1
14/ 7/2018 12: 2:37          70          70          70          70       50000                70     3500000   187300000     2890000     64.8097           1
14/ 7/2018 12: 2:41          60          60          60          60       50000                60     3000000   190300000     2940000     64.7279           1
14/ 7/2018 12: 2:42          70          70          70          70       50000                70     3500000   193800000     2990000     64.8161           1
14/ 7/2018 12: 2:44          60          60          60          60       50000                60     3000000   196800000     3040000     64.7368           1
14/ 7/2018 12: 2:46          70          70          70          70       50000                70     3500000   200300000     3090000      64.822           1
14/ 7/2018 12: 2:47          60          60          60          60       50000                60     3000000   203300000     3140000     64.7452           1
14/ 7/2018 12: 2:48          70          70          70          70       50000                70     3500000   206800000     3190000     64.8276           1
14/ 7/2018 12: 2:49          60          60          60          60       50000                60     3000000   209800000     3240000     64.7531           1
14/ 7/2018 12: 2:52          70          70          70          70       50000                70     3500000   213300000     3290000     64.8328           1
