         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         200         200         200         200       50000              200    10000000    10000000       50000              200
 2/ 7/2018 10: 0:41         210         210         190         190       50000          196.667     9833333    19833333      100000          198.333
 2/ 7/2018 10: 3:23         200         200         200         200       50000              200    10000000    29833333      150000          198.889
 2/ 7/2018 10: 3:24         190         190         190         190       50000              190     9500000    39333333      200000          196.667
 2/ 7/2018 10:15: 2         200         200         200         200       50000              200    10000000    49333333      250000          197.333
 2/ 7/2018 10:15: 8         190         190         190         190       50000              190     9500000    58833333      300000          196.111
 2/ 7/2018 10:15:29         200         200         200         200       50000              200    10000000    68833333      350000          196.667
 2/ 7/2018 10:21:57         210         210         210         210       46000              210     9660000    78493333      396000          198.215
 2/ 7/2018 10:21:58         200         200         200         200       46000              200     9200000    87693333      442000          198.401
 2/ 7/2018 10:21:59         210         210         200         200       46000          203.333     9353333    97046666      488000          198.866
 2/ 7/2018 10:30:21         210         210         210         210       46000              210     9660000   106706666      534000          199.825
 2/ 7/2018 10:30:22         200         200         200         200       46000              200     9200000   115906666      580000          199.839
 2/ 7/2018 10:33:56         190         190         190         190       46000              190     8740000   124646666      626000          199.116
 2/ 7/2018 10:43:10         200         200         200         200       46000              200     9200000   133846666      672000          199.177
 2/ 7/2018 10:49:15         190         190         190         190       46000              190     8740000   142586666      718000          198.589
 2/ 7/2018 10:54:28         210         210         200         200       46000          203.333     9353333   151939999      764000          198.874
 2/ 7/2018 10:54:47         190         190         190         190       46000              190     8740000   160679999      810000           198.37
 2/ 7/2018 11:17:30         180         180         180         180       46000              180     8280000   168959999      856000          197.383
 2/ 7/2018 11:17:33         190         190         190         190       46000              190     8740000   177699999      902000          197.007
 2/ 7/2018 11:17:35         180         180         180         180       46000              180     8280000   185979999      948000          196.181
 2/ 7/2018 11:17:53         190         190         190         190       46000              190     8740000   194719999      994000          195.895
 2/ 7/2018 11:21:24         180         180         180         180       46000              180     8280000   202999999     1040000          195.192
 2/ 7/2018 11:24:40         190         190         190         190       46000              190     8740000   211739999     1086000          194.972
 2/ 7/2018 11:41:22         180         180         180         180       46000              180     8280000   220019999     1132000          194.364
 2/ 7/2018 11:47:20         190         190         190         190       46000              190     8740000   228759999     1178000          194.194
